Dates,OBV Values
2009-07-20,30242000.0000
2009-07-17,24706800.0000
2009-07-16,30398400.0000
2009-07-15,25041600.0000
2009-07-14,17174500.0000
2009-07-13,22923000.0000
2009-07-10,16374000.0000
2009-07-09,10540500.0000
2009-07-08,15973100.0000
2009-07-07,7172700.0000
2009-07-06,14874300.0000
2009-07-02,22007100.0000
2009-07-01,29208600.0000
2009-06-30,35555300.0000
2009-06-29,43876500.0000
2009-06-26,38361900.0000
2009-06-25,53940700.0000
2009-06-24,39935600.0000
2009-06-23,61218400.0000
2009-06-22,88499500.0000
2009-06-19,93698000.0000
2009-06-18,100730600.0000
2009-06-17,97631900.0000
2009-06-16,102502700.0000
2009-06-15,108228400.0000
2009-06-12,114591600.0000
2009-06-11,109114900.0000
2009-06-10,120967200.0000
2009-06-09,127523400.0000
2009-06-08,135247200.0000
2009-06-05,127289800.0000
2009-06-04,113565700.0000
2009-06-03,106241100.0000
2009-06-02,110941100.0000
2009-06-01,103487900.0000
2009-05-29,96567400.0000
2009-05-28,91150000.0000
2009-05-27,86590400.0000
2009-05-26,91212700.0000
2009-05-22,86494400.0000
2009-05-21,89446000.0000
2009-05-20,95231000.0000
2009-05-19,99965200.0000
2009-05-18,95173100.0000
2009-05-15,87885100.0000
2009-05-14,93074400.0000
2009-05-13,87822800.0000
2009-05-12,94146500.0000
2009-05-11,101215200.0000
2009-05-08,110810900.0000
2009-05-07,103319800.0000
2009-05-06,110426500.0000
2009-05-05,102496200.0000
2009-05-04,94812300.0000
2009-05-01,89542500.0000
2009-04-30,84033700.0000
2009-04-29,91061800.0000
2009-04-28,83285900.0000
2009-04-27,89913100.0000
2009-04-24,81366600.0000
2009-04-23,73015600.0000
2009-04-22,66615200.0000
2009-04-21,54989200.0000
2009-04-20,47636700.0000
2009-04-17,54653700.0000
2009-04-16,60806000.0000
2009-04-15,54382100.0000
2009-04-14,48929900.0000
2009-04-13,54775200.0000
2009-04-09,64306500.0000
2009-04-08,55241100.0000
2009-04-07,50763800.0000
2009-04-06,56779700.0000
2009-04-03,49389400.0000
2009-04-02,40798100.0000
2009-04-01,31348800.0000
2009-03-31,40637600.0000
2009-03-30,29088400.0000
2009-03-27,39922200.0000
2009-03-26,47251200.0000
2009-03-25,37706600.0000
2009-03-24,25260400.0000
2009-03-23,16792100.0000
2009-03-20,8568200.0000
2009-03-19,19891200.0000
2009-03-18,30318500.0000
2009-03-17,46198400.0000
2009-03-16,40927500.0000
2009-03-13,33770300.0000
2009-03-12,41204300.0000
2009-03-11,35071100.0000
2009-03-10,24248000.0000
2009-03-09,12746300.0000
2009-03-06,339100.0000
2009-03-05,-12795200.0000
2009-03-04,-1119500.0000
2009-03-03,-12747000.0000
2009-03-02,-2313700.0000
2009-02-27,11643100.0000
2009-02-26,23432100.0000
2009-02-25,32203700.0000
2009-02-24,43887600.0000
2009-02-23,33072500.0000
2009-02-20,42591700.0000
2009-02-19,53190600.0000
2009-02-18,58657300.0000
2009-02-17,64981800.0000
2009-02-13,71930900.0000
2009-02-12,66447400.0000
2009-02-11,72476300.0000
2009-02-10,65957000.0000
2009-02-09,75956200.0000
2009-02-06,81044500.0000
2009-02-05,74710300.0000
2009-02-04,65689200.0000
2009-02-03,58960200.0000
2009-02-02,51739400.0000
2009-01-30,59846800.0000
2009-01-29,50748800.0000
2009-01-28,59195300.0000
2009-01-27,51124200.0000
2009-01-26,45905300.0000
2009-01-23,41246100.0000
2009-01-22,47001700.0000
2009-01-21,53592500.0000
2009-01-20,46659400.0000
2009-01-16,56296200.0000
2009-01-15,46985400.0000
2009-01-14,55450300.0000
2009-01-13,62805200.0000
2009-01-12,69164600.0000
2009-01-09,74153800.0000
2009-01-08,79798900.0000
2009-01-07,74321900.0000
2009-01-06,80908100.0000
2009-01-05,73727800.0000
2009-01-02,66810400.0000
2008-12-31,59800200.0000
2008-12-30,54357100.0000
2008-12-29,49807400.0000
2008-12-26,53684000.0000
2008-12-24,50880600.0000
2008-12-23,52634100.0000
2008-12-22,57904600.0000
2008-12-19,63301800.0000
2008-12-18,53397900.0000
2008-12-17,44745300.0000
2008-12-16,52015900.0000
2008-12-15,40974500.0000
2008-12-12,49202500.0000
2008-12-11,59539900.0000
2008-12-10,67231800.0000
2008-12-09,62050800.0000
2008-12-08,70356900.0000
2008-12-05,57260500.0000
2008-12-04,46695900.0000
2008-12-03,53940100.0000
2008-12-02,61947100.0000
2008-12-01,55917700.0000
2008-11-28,63735200.0000
2008-11-26,61127000.0000
2008-11-25,54870600.0000
2008-11-24,64489300.0000
2008-11-21,54807000.0000
2008-11-20,41547300.0000
2008-11-19,54953600.0000
2008-11-18,65567900.0000
2008-11-17,77777100.0000
2008-11-14,70734500.0000
2008-11-13,79643400.0000
2008-11-12,65645800.0000
2008-11-11,73385300.0000
2008-11-10,81313400.0000
2008-11-07,86617600.0000
2008-11-06,79466800.0000
2008-11-05,93188100.0000
2008-11-04,103190200.0000
2008-11-03,93905700.0000
2008-10-31,85493400.0000
2008-10-30,77074000.0000
2008-10-29,67514900.0000
2008-10-28,54679200.0000
2008-10-27,40282400.0000
2008-10-24,49518600.0000
2008-10-23,59310800.0000
2008-10-22,45339600.0000
2008-10-21,55436300.0000
2008-10-20,62793300.0000
2008-10-17,54984100.0000
2008-10-16,65029200.0000
2008-10-15,53277200.0000
2008-10-14,63424000.0000
2008-10-13,75917900.0000
2008-10-10,61627300.0000
2008-10-09,81952900.0000
2008-10-08,94191900.0000
2008-10-07,106081200.0000
2008-10-06,117009000.0000
2008-10-03,129437500.0000
2008-10-02,120125200.0000
2008-10-01,128253300.0000
2008-09-30,134475100.0000
2008-09-29,128062900.0000
2008-09-26,137667800.0000
2008-09-25,131801300.0000
2008-09-24,125419500.0000
2008-09-23,119935400.0000
2008-09-22,126570000.0000
2008-09-19,132601400.0000
2008-09-18,121738200.0000
2008-09-17,107706600.0000
2008-09-16,122536800.0000
2008-09-15,131128500.0000
2008-09-12,140938300.0000
2008-09-11,135853800.0000
2008-09-10,129752700.0000
2008-09-09,138891200.0000
2008-09-08,131138400.0000
2008-09-05,122829300.0000
2008-09-04,128438100.0000
2008-09-03,139359900.0000
2008-09-02,134107000.0000
2008-08-29,127642800.0000
2008-08-28,131555600.0000
2008-08-27,127107000.0000
2008-08-26,123072700.0000
2008-08-25,127561500.0000
2008-08-22,132139800.0000
2008-08-21,126649000.0000
2008-08-20,122600500.0000
2008-08-19,118636100.0000
2008-08-18,126737500.0000
2008-08-15,131640900.0000
2008-08-14,139313500.0000
2008-08-13,129956900.0000
2008-08-12,138946900.0000
2008-08-11,145369100.0000
2008-08-08,152244300.0000
2008-08-07,142155900.0000
2008-08-06,149545200.0000
2008-08-05,143305200.0000
2008-08-04,134364200.0000
2008-08-01,140438700.0000
2008-07-31,133421900.0000
2008-07-30,144007200.0000
2008-07-29,137996200.0000
2008-07-28,132375500.0000
2008-07-25,138628600.0000
2008-07-24,129461200.0000
2008-07-23,143534100.0000
2008-07-22,154578000.0000
2008-07-21,148409500.0000
2008-07-18,143383800.0000
2008-07-17,134931700.0000
2008-07-16,127826500.0000
2008-07-15,122182400.0000
2008-07-14,114257200.0000
2008-07-11,119802700.0000
2008-07-10,129590100.0000
2008-07-09,122286000.0000
2008-07-08,131900900.0000
2008-07-07,125211100.0000
2008-07-03,131386500.0000
2008-07-02,127328100.0000
2008-07-01,137464500.0000
2008-06-30,147222900.0000
2008-06-27,155785300.0000
2008-06-26,166154800.0000
2008-06-25,177139000.0000
2008-06-24,198263600.0000
2008-06-23,203213400.0000
2008-06-20,207250000.0000
2008-06-19,216118600.0000
2008-06-18,208578900.0000
2008-06-17,197044200.0000
2008-06-16,203547900.0000
2008-06-13,207029000.0000
2008-06-12,200941900.0000
2008-06-11,191147000.0000
2008-06-10,197691800.0000
2008-06-09,203366800.0000
2008-06-06,196737800.0000
2008-06-05,209524200.0000
2008-06-04,215311900.0000
2008-06-03,222062000.0000
2008-06-02,232247000.0000
2008-05-30,236739000.0000
2008-05-29,232078800.0000
2008-05-28,235544000.0000
2008-05-27,239679400.0000
2008-05-23,235150500.0000
2008-05-22,230673900.0000
2008-05-21,224340600.0000
2008-05-20,235187800.0000
2008-05-19,240885800.0000
2008-05-16,233709500.0000
2008-05-15,240839400.0000
2008-05-14,246845700.0000
2008-05-13,241935800.0000
2008-05-12,237643400.0000
2008-05-09,232276000.0000
2008-05-08,235604200.0000
2008-05-07,231932600.0000
2008-05-06,236992900.0000
2008-05-05,231913700.0000
2008-05-02,228027300.0000
2008-05-01,224242800.0000
2008-04-30,219159600.0000
2008-04-29,224380200.0000
2008-04-28,219894900.0000
2008-04-25,214516000.0000
2008-04-24,206161000.0000
2008-04-23,200405800.0000
2008-04-22,184917400.0000
2008-04-21,192532900.0000
2008-04-18,187788700.0000
2008-04-17,181045800.0000
2008-04-16,177579400.0000
2008-04-15,172683700.0000
2008-04-14,179021400.0000
2008-04-11,174094900.0000
2008-04-10,179522600.0000
2008-04-09,187396400.0000
2008-04-08,167883000.0000
2008-04-07,162285800.0000
2008-04-04,167674500.0000
2008-04-03,172761100.0000
2008-04-02,178358200.0000
2008-04-01,172236700.0000
2008-03-31,166280700.0000
2008-03-28,158885900.0000
2008-03-27,163502700.0000
2008-03-26,171212100.0000
2008-03-25,166861500.0000
2008-03-24,172830700.0000
2008-03-20,167976900.0000
2008-03-19,159890900.0000
2008-03-18,169086500.0000
2008-03-17,163442500.0000
2008-03-14,168905600.0000
2008-03-13,155680200.0000
2008-03-12,144829600.0000
2008-03-11,153796400.0000
2008-03-10,167933800.0000
2008-03-07,177864300.0000
2008-03-06,187521400.0000
2008-03-05,192024900.0000
2008-03-04,186355300.0000
2008-03-03,194564500.0000
2008-02-29,204139900.0000
2008-02-28,211807700.0000
2008-02-27,206080300.0000
2008-02-26,210755400.0000
2008-02-25,215927100.0000
2008-02-22,210476500.0000
2008-02-21,205247400.0000
2008-02-20,211935700.0000
2008-02-19,219462100.0000
2008-02-15,215303800.0000
2008-02-14,221053100.0000
2008-02-13,227684700.0000
2008-02-12,221279700.0000
2008-02-11,213299700.0000
2008-02-08,208401500.0000
2008-02-07,212744800.0000
2008-02-06,219523800.0000
2008-02-05,224855500.0000
2008-02-04,229547100.0000
2008-02-01,226440800.0000
2008-01-31,233126700.0000
2008-01-30,225239000.0000
2008-01-29,213907900.0000
2008-01-28,204882400.0000
2008-01-25,200018100.0000
2008-01-24,207867600.0000
2008-01-23,200418300.0000
2008-01-22,213446400.0000
2008-01-18,221949700.0000
2008-01-17,229636500.0000
2008-01-16,238940300.0000
2008-01-15,225647900.0000
2008-01-14,242115000.0000
2008-01-11,234382400.0000
2008-01-10,240939000.0000
2008-01-09,231527600.0000
2008-01-08,221220500.0000
2008-01-07,231031100.0000
2008-01-04,240992900.0000
2008-01-03,246386300.0000
2008-01-02,242958400.0000
2007-12-31,247261400.0000
2007-12-28,250445600.0000
2007-12-27,253373700.0000
2007-12-26,256263900.0000
2007-12-24,258998300.0000
2007-12-21,257051400.0000
2007-12-20,249389600.0000
2007-12-19,246056100.0000
2007-12-18,254676700.0000
2007-12-17,260408700.0000
2007-12-14,265354700.0000
2007-12-13,270343600.0000
2007-12-12,262821500.0000
2007-12-11,281522600.0000
2007-12-10,291851000.0000
2007-12-07,297822200.0000
2007-12-06,292458400.0000
2007-12-05,286645300.0000
2007-12-04,277469400.0000
2007-12-03,284550300.0000
2007-11-30,289973700.0000
2007-11-29,300085000.0000
2007-11-28,304777100.0000
2007-11-27,297840000.0000
2007-11-26,290747700.0000
2007-11-23,283659800.0000
2007-11-21,280342500.0000
2007-11-20,287430700.0000
2007-11-19,296174400.0000
2007-11-16,305519200.0000
2007-11-15,314768300.0000
2007-11-14,321461900.0000
2007-11-13,327998700.0000
2007-11-12,321486700.0000
2007-11-09,327869100.0000
2007-11-08,334001000.0000
2007-11-07,340992700.0000
2007-11-06,346723400.0000
2007-11-05,350813400.0000
2007-11-02,346354200.0000
2007-11-01,340743600.0000
2007-10-31,347152200.0000
2007-10-30,341211900.0000
2007-10-29,333668400.0000
2007-10-26,324735600.0000
2007-10-25,319550200.0000
2007-10-24,311381100.0000
2007-10-23,321096700.0000
2007-10-22,314987600.0000
2007-10-19,307048700.0000
2007-10-18,316253900.0000
2007-10-17,309491600.0000
2007-10-16,317589100.0000
2007-10-15,307743400.0000
2007-10-12,315816900.0000
2007-10-11,306310500.0000
2007-10-10,319506400.0000
2007-10-09,344809700.0000
2007-10-08,339245100.0000
2007-10-05,344564000.0000
2007-10-04,352870000.0000
2007-10-03,356320900.0000
2007-10-02,359976400.0000
2007-10-01,364571800.0000
2007-09-28,360896100.0000
2007-09-27,365445600.0000
2007-09-26,361461400.0000
2007-09-25,366498200.0000
2007-09-24,361467100.0000
2007-09-21,356554200.0000
2007-09-20,349923200.0000
2007-09-19,345200200.0000
2007-09-18,338284800.0000
2007-09-17,348260100.0000
2007-09-14,352048400.0000
2007-09-13,347830900.0000
2007-09-12,343837500.0000
2007-09-11,339430100.0000
2007-09-10,334625400.0000
2007-09-07,329883500.0000
2007-09-06,335552900.0000
2007-09-05,328892900.0000
2007-09-04,339668100.0000
2007-08-31,346435200.0000
2007-08-30,350398300.0000
2007-08-29,354512000.0000
2007-08-28,349380300.0000
2007-08-27,354716600.0000
2007-08-24,351446800.0000
2007-08-23,347096400.0000
2007-08-22,351473500.0000
2007-08-21,347287900.0000
2007-08-20,350542600.0000
2007-08-17,345729100.0000
2007-08-16,337310500.0000
2007-08-15,352023200.0000
2007-08-14,357350400.0000
2007-08-13,362204800.0000
2007-08-10,356060200.0000
2007-08-09,344654000.0000
2007-08-08,353377900.0000
2007-08-07,359198600.0000
2007-08-06,364448600.0000
2007-08-03,358140400.0000
2007-08-02,363607000.0000
2007-08-01,358851300.0000
2007-07-31,351907400.0000
2007-07-30,358802900.0000
2007-07-27,352502300.0000
2007-07-26,344749100.0000
2007-07-25,355229400.0000
2007-07-24,344826700.0000
2007-07-23,350361800.0000
2007-07-20,346320600.0000
2007-07-19,339669500.0000
2007-07-18,337066300.0000
2007-07-17,341397300.0000
2007-07-16,344750100.0000
2007-07-13,341343300.0000
2007-07-12,337093500.0000
2007-07-11,332522300.0000
2007-07-10,337130400.0000
2007-07-09,330449000.0000
2007-07-06,324731500.0000
2007-07-05,322140500.0000
2007-07-03,319570900.0000
2007-07-02,317438900.0000
2007-06-29,314620500.0000
2007-06-28,308834200.0000
2007-06-27,305326500.0000
2007-06-26,309819000.0000
2007-06-25,314183100.0000
2007-06-22,318517900.0000
2007-06-21,323876800.0000
2007-06-20,317587900.0000
2007-06-19,322321800.0000
2007-06-18,327442000.0000
2007-06-15,331551300.0000
2007-06-14,338729400.0000
2007-06-13,335293400.0000
2007-06-12,329960100.0000
2007-06-11,334983500.0000
2007-06-08,338328800.0000
2007-06-07,334377300.0000
2007-06-06,339090400.0000
2007-06-05,342519200.0000
2007-06-04,345795500.0000
2007-06-01,343076600.0000
2007-05-31,347133600.0000
2007-05-30,342898100.0000
2007-05-29,337099800.0000
2007-05-25,333804300.0000
2007-05-24,330555100.0000
2007-05-23,323105200.0000
2007-05-22,327668900.0000
2007-05-21,331452800.0000
2007-05-18,326927500.0000
2007-05-17,331162100.0000
2007-05-16,326303500.0000
2007-05-15,322190900.0000
2007-05-14,317185000.0000
2007-05-11,315109600.0000
2007-05-10,312407400.0000
2007-05-09,315071400.0000
2007-05-08,312061600.0000
2007-05-07,316489300.0000
2007-05-04,312470900.0000
2007-05-03,315526900.0000
2007-05-02,312461000.0000
2007-05-01,309036000.0000
2007-04-30,305794400.0000
2007-04-27,309545800.0000
2007-04-26,313072600.0000
2007-04-25,317911000.0000
2007-04-24,310165300.0000
2007-04-23,304411300.0000
2007-04-20,299510900.0000
2007-04-19,293475700.0000
2007-04-18,299667700.0000
2007-04-17,290177200.0000
2007-04-16,286250400.0000
2007-04-13,289998200.0000
2007-04-12,286962500.0000
2007-04-11,284327200.0000
2007-04-10,287787200.0000
2007-04-09,284926800.0000
2007-04-05,288082200.0000
2007-04-04,285084400.0000
2007-04-03,282530500.0000
2007-04-02,278599500.0000
2007-03-30,282039700.0000
2007-03-29,286627900.0000
2007-03-28,283107400.0000
2007-03-27,287604800.0000
2007-03-26,290292700.0000
2007-03-23,293565700.0000
2007-03-22,291261000.0000
2007-03-21,294822600.0000
2007-03-20,290592500.0000
2007-03-19,294078300.0000
2007-03-16,290509900.0000
2007-03-15,296325000.0000
2007-03-14,292811100.0000
2007-03-13,288783200.0000
2007-03-12,294031000.0000
2007-03-09,288066800.0000
2007-03-08,285246200.0000
2007-03-07,282434700.0000
2007-03-06,277228800.0000
2007-03-05,273907000.0000
2007-03-02,277690200.0000
2007-03-01,281997400.0000
2007-02-28,276845600.0000
2007-02-27,270752000.0000
2007-02-26,276689900.0000
2007-02-23,281227800.0000
2007-02-22,283569500.0000
2007-02-21,286746000.0000
2007-02-20,291717700.0000
2007-02-16,287777200.0000
2007-02-15,292322700.0000
2007-02-14,286620500.0000
2007-02-13,282754700.0000
2007-02-12,279744900.0000
2007-02-09,283194100.0000
2007-02-08,278911300.0000
2007-02-07,284066900.0000
2007-02-06,281253300.0000
2007-02-05,284775000.0000
2007-02-02,281746400.0000
2007-02-01,286844500.0000
2007-01-31,280222300.0000
2007-01-30,268653700.0000
2007-01-29,265502600.0000
2007-01-26,262386100.0000
2007-01-25,267535500.0000
2007-01-24,270385800.0000
2007-01-23,267017200.0000
2007-01-22,260457500.0000
2007-01-19,268884300.0000
2007-01-18,264515400.0000
2007-01-17,267863400.0000
2007-01-16,263362000.0000
2007-01-12,268899800.0000
2007-01-11,272790300.0000
2007-01-10,276838900.0000
2007-01-09,272883700.0000
2007-01-08,277077500.0000
2007-01-05,280066500.0000
2007-01-04,283352400.0000
2007-01-03,280633500.0000
2006-12-29,275761800.0000
2006-12-28,277542100.0000
2006-12-27,276267500.0000
2006-12-26,274260100.0000
2006-12-22,272693900.0000
2006-12-21,275205600.0000
2006-12-20,278040200.0000
2006-12-19,281336200.0000
2006-12-18,278707300.0000
2006-12-15,281333800.0000
2006-12-14,276028800.0000
2006-12-13,272518400.0000
2006-12-12,276213400.0000
2006-12-11,272578600.0000
2006-12-08,274943600.0000
2006-12-07,272147300.0000
2006-12-06,275931800.0000
2006-12-05,271717000.0000
2006-12-04,267331900.0000
2006-12-01,263839000.0000
2006-11-30,258684600.0000
2006-11-29,262878600.0000
2006-11-28,258451000.0000
2006-11-27,253500400.0000
2006-11-24,259782700.0000
2006-11-22,260996400.0000
2006-11-21,265477200.0000
2006-11-20,256960800.0000
2006-11-17,262532300.0000
2006-11-16,256783700.0000
2006-11-15,249816800.0000
2006-11-14,243965900.0000
2006-11-13,240502800.0000
2006-11-10,237142700.0000
2006-11-09,231646100.0000
2006-11-08,237793900.0000
2006-11-07,229297200.0000
2006-11-06,217450800.0000
2006-11-03,214368200.0000
2006-11-02,211661500.0000
2006-11-01,215706100.0000
2006-10-31,212526000.0000
2006-10-30,216469800.0000
2006-10-27,212730000.0000
2006-10-26,205849600.0000
2006-10-25,216471000.0000
2006-10-24,223545000.0000
2006-10-23,219729900.0000
2006-10-20,216911900.0000
2006-10-19,219929100.0000
2006-10-18,222354300.0000
2006-10-17,218558100.0000
2006-10-16,221476300.0000
2006-10-13,219003700.0000
2006-10-12,223008900.0000
2006-10-11,218879100.0000
2006-10-10,222137100.0000
2006-10-09,226142100.0000
2006-10-06,230594100.0000
2006-10-05,226944200.0000
2006-10-04,230632400.0000
2006-10-03,223399700.0000
2006-10-02,217498000.0000
2006-09-29,211770700.0000
2006-09-28,215812600.0000
2006-09-27,220262300.0000
2006-09-26,215973500.0000
2006-09-25,211726000.0000
2006-09-22,207104000.0000
2006-09-21,202422000.0000
2006-09-20,206857500.0000
2006-09-19,202853800.0000
2006-09-18,205205700.0000
2006-09-15,202798500.0000
2006-09-14,202798500.0000
2006-09-13,208029300.0000
2006-09-12,203142900.0000
2006-09-11,199828100.0000
2006-09-08,196292800.0000
2006-09-07,201249100.0000
2006-09-06,205522000.0000
2006-09-05,208564700.0000
2006-09-01,211238800.0000
2006-08-31,207963400.0000
2006-08-30,211020300.0000
2006-08-29,207169500.0000
2006-08-28,214355500.0000
2006-08-25,209611300.0000
2006-08-24,214215600.0000
2006-08-23,217523500.0000
2006-08-22,220017400.0000
2006-08-21,217384700.0000
2006-08-18,219922300.0000
2006-08-17,223348700.0000
2006-08-16,226242000.0000
2006-08-15,222060400.0000
2006-08-14,218544100.0000
2006-08-11,222316200.0000
2006-08-10,225590200.0000
2006-08-09,231199400.0000
2006-08-08,235374900.0000
2006-08-07,241051500.0000
2006-08-04,237821000.0000
2006-08-03,234222600.0000
2006-08-02,230541400.0000
2006-08-01,226756900.0000
2006-07-31,222252700.0000
2006-07-28,227771900.0000
2006-07-27,223454800.0000
2006-07-26,228656900.0000
2006-07-25,235291500.0000
2006-07-24,230734100.0000
2006-07-21,226710500.0000
2006-07-20,230742700.0000
2006-07-19,235348400.0000
2006-07-18,230282700.0000
2006-07-17,225975800.0000
2006-07-14,221460200.0000
2006-07-13,226896800.0000
2006-07-12,230506700.0000
2006-07-11,233165900.0000
2006-07-10,229344000.0000
2006-07-07,226678200.0000
2006-07-06,229264600.0000
2006-07-05,226068700.0000
2006-07-03,231731500.0000
2006-06-30,233360800.0000
2006-06-29,237831600.0000
2006-06-28,232595100.0000
2006-06-27,229423500.0000
2006-06-26,232637700.0000
2006-06-23,230707700.0000
2006-06-22,233773800.0000
2006-06-21,237404900.0000
2006-06-20,233815300.0000
2006-06-19,230720900.0000
2006-06-16,235063000.0000
2006-06-15,229043100.0000
2006-06-14,220987200.0000
2006-06-13,211130000.0000
2006-06-12,216314100.0000
2006-06-09,221558500.0000
2006-06-08,225486300.0000
2006-06-07,233047400.0000
2006-06-06,228033200.0000
2006-06-05,234357900.0000
2006-06-02,237779700.0000
2006-06-01,234549400.0000
2006-05-31,232175800.0000
2006-05-30,228217600.0000
2006-05-26,232153400.0000
2006-05-25,229798800.0000
2006-05-24,226503100.0000
2006-05-23,233234700.0000
2006-05-22,237278700.0000
2006-05-19,232743600.0000
2006-05-18,227167900.0000
2006-05-17,230784800.0000
2006-05-16,236051800.0000
2006-05-15,232995200.0000
2006-05-12,237165800.0000
2006-05-11,240097800.0000
2006-05-10,242750500.0000
2006-05-09,238968900.0000
2006-05-08,236737000.0000
2006-05-05,240071800.0000
2006-05-04,236722700.0000
2006-05-03,233403000.0000
2006-05-02,230362200.0000
2006-05-01,227349900.0000
2006-04-28,223421700.0000
2006-04-27,227285500.0000
2006-04-26,231192000.0000
2006-04-25,237382800.0000
2006-04-24,242032200.0000
2006-04-21,245655800.0000
2006-04-20,241453000.0000
2006-04-19,237007100.0000
2006-04-18,233647200.0000
2006-04-17,229307400.0000
2006-04-13,232625400.0000
2006-04-12,235856100.0000
2006-04-11,229337200.0000
2006-04-10,232085200.0000
2006-04-07,229277100.0000
2006-04-06,231987000.0000
2006-04-05,229076300.0000
2006-04-04,225991200.0000
2006-04-03,223392700.0000
2006-03-31,220089200.0000
2006-03-30,222383500.0000
2006-03-29,225385900.0000
2006-03-28,221341900.0000
2006-03-27,224243600.0000
2006-03-24,227381500.0000
2006-03-23,224434000.0000
2006-03-22,226719900.0000
2006-03-21,224194600.0000
2006-03-20,220075800.0000
2006-03-17,216712400.0000
2006-03-16,212176900.0000
2006-03-15,209543400.0000
2006-03-14,206948500.0000
2006-03-13,204346000.0000
2006-03-10,200687700.0000
2006-03-09,197658600.0000
2006-03-08,194658000.0000
2006-03-07,197831300.0000
2006-03-06,195911900.0000
2006-03-03,198258900.0000
2006-03-02,195551000.0000
2006-03-01,197332000.0000
2006-02-28,195285000.0000
2006-02-27,199188000.0000
2006-02-24,201162100.0000
2006-02-23,198515900.0000
2006-02-22,201090100.0000
2006-02-21,196081700.0000
2006-02-17,192748700.0000
2006-02-16,190078000.0000
2006-02-15,187861200.0000
2006-02-14,190659000.0000
2006-02-13,186498700.0000
2006-02-10,189793300.0000
2006-02-09,186980200.0000
2006-02-08,182831000.0000
2006-02-07,179940200.0000
2006-02-06,175693900.0000
2006-02-03,172531000.0000
2006-02-02,176317800.0000
2006-02-01,169714900.0000
2006-01-31,157908900.0000
2006-01-30,161999400.0000
2006-01-27,159951300.0000
2006-01-26,163906000.0000
2006-01-25,159137700.0000
2006-01-24,162860400.0000
2006-01-23,159278500.0000
2006-01-20,155211100.0000
2006-01-19,161644900.0000
2006-01-18,164287600.0000
2006-01-17,166938300.0000
2006-01-13,169651200.0000
2006-01-12,172614900.0000
2006-01-11,174961900.0000
2006-01-10,169950300.0000
2006-01-09,166081300.0000
2006-01-06,170648600.0000
2006-01-05,175468600.0000
2006-01-04,180066700.0000
2006-01-03,176901700.0000
2005-12-30,171958700.0000
2005-12-29,173784100.0000
2005-12-28,171844600.0000
2005-12-27,170127600.0000
2005-12-23,172803900.0000
2005-12-22,170172600.0000
2005-12-21,167937300.0000
2005-12-20,170912000.0000
2005-12-19,168254700.0000
2005-12-16,171940800.0000
2005-12-15,177961800.0000
2005-12-14,181529500.0000
2005-12-13,176629400.0000
2005-12-12,173895600.0000
2005-12-09,171240700.0000
2005-12-08,175255300.0000
2005-12-07,171297100.0000
2005-12-06,167446700.0000
2005-12-05,163715800.0000
2005-12-02,167609100.0000
2005-12-01,170846600.0000
2005-11-30,167804600.0000
2005-11-29,171586200.0000
2005-11-28,168764100.0000
2005-11-25,171345200.0000
2005-11-23,172304900.0000
2005-11-22,169642200.0000
2005-11-21,165403300.0000
2005-11-18,157664700.0000
2005-11-17,163288300.0000
2005-11-16,159019100.0000
2005-11-15,154390800.0000
2005-11-14,149160400.0000
2005-11-11,145217800.0000
2005-11-10,147859800.0000
2005-11-09,144622100.0000
2005-11-08,148152600.0000
2005-11-07,150961400.0000
2005-11-04,147967400.0000
2005-11-03,151527700.0000
2005-11-02,146162900.0000
2005-11-01,152027500.0000
2005-10-31,146384900.0000
2005-10-28,153070100.0000
2005-10-27,147847800.0000
2005-10-26,153175800.0000
2005-10-25,163412000.0000
2005-10-24,166311300.0000
2005-10-21,161958100.0000
2005-10-20,169235500.0000
2005-10-19,173579100.0000
2005-10-18,169129800.0000
2005-10-17,173909200.0000
2005-10-14,178243000.0000
2005-10-13,173982300.0000
2005-10-12,178201600.0000
2005-10-11,173777100.0000
2005-10-10,176990600.0000
2005-10-07,174555200.0000
2005-10-06,178162800.0000
2005-10-05,174374900.0000
2005-10-04,177954200.0000
2005-10-03,174260600.0000
2005-09-30,177499400.0000
2005-09-29,174348000.0000
2005-09-28,171865300.0000
2005-09-27,167058500.0000
2005-09-26,161597300.0000
2005-09-23,155688200.0000
2005-09-22,152390400.0000
2005-09-21,149174700.0000
2005-09-20,153820500.0000
2005-09-19,157663100.0000
2005-09-16,161388500.0000
2005-09-15,166594400.0000
2005-09-14,162341900.0000
2005-09-13,165876800.0000
2005-09-12,162985300.0000
2005-09-09,165718600.0000
2005-09-08,161513500.0000
2005-09-07,157181900.0000
2005-09-06,161683800.0000
2005-09-02,156900200.0000
2005-09-01,163710600.0000
2005-08-31,167784400.0000
2005-08-30,164646700.0000
2005-08-29,167805300.0000
2005-08-26,164830900.0000
2005-08-25,167653200.0000
2005-08-24,165124100.0000
2005-08-23,168648500.0000
2005-08-22,170958700.0000
2005-08-19,167525700.0000
2005-08-18,165244100.0000
2005-08-17,168156700.0000
2005-08-16,165723900.0000
2005-08-15,169004700.0000
2005-08-12,166844600.0000
2005-08-11,169667600.0000
2005-08-10,166555200.0000
2005-08-09,169652000.0000
2005-08-08,166369600.0000
2005-08-05,168612000.0000
2005-08-04,170754300.0000
2005-08-03,173405400.0000
2005-08-02,171167300.0000
2005-08-01,168849000.0000
