Dates,T3 Values
2014-04-16,107.6304
2014-04-15,107.7709
2014-04-14,107.9215
2014-04-11,108.0118
2014-04-10,107.9899
2014-04-09,107.8276
2014-04-08,107.5648
2014-04-07,107.2495
2014-04-04,106.8497
2014-04-03,106.4342
2014-04-02,106.0838
2014-04-01,105.8600
2014-03-31,105.7788
2014-03-28,105.8390
2014-03-27,105.9887
2014-03-26,106.2064
2014-03-25,106.4745
2014-03-24,106.8036
2014-03-21,107.1954
2014-03-20,107.6251
2014-03-19,108.0694
2014-03-18,108.5286
2014-03-17,108.9669
2014-03-14,109.4000
2014-03-13,109.8033
2014-03-12,110.0874
2014-03-11,110.2153
2014-03-10,110.2281
2014-03-07,110.1504
2014-03-06,110.0157
2014-03-05,109.8617
2014-03-04,109.7006
2014-03-03,109.5413
2014-02-28,109.4008
2014-02-27,109.2380
2014-02-26,109.0544
2014-02-25,108.8223
2014-02-24,108.5058
2014-02-21,108.1348
2014-02-20,107.7782
2014-02-19,107.4460
2014-02-18,107.2005
2014-02-14,107.0842
2014-02-13,107.1956
2014-02-12,107.5758
2014-02-11,108.2544
2014-02-10,109.2449
2014-02-07,110.5654
2014-02-06,112.1280
2014-02-05,113.8454
2014-02-04,115.5415
2014-02-03,117.0999
2014-01-31,118.4402
2014-01-30,119.4985
2014-01-29,120.2439
2014-01-28,120.6663
2014-01-27,120.8337
2014-01-24,120.8644
2014-01-23,120.7493
2014-01-22,120.5080
2014-01-21,120.2566
2014-01-17,120.0385
2014-01-16,119.7875
2014-01-15,119.4747
2014-01-14,119.0980
2014-01-13,118.6711
2014-01-10,118.2056
2014-01-09,117.7489
2014-01-08,117.3529
2014-01-07,117.0367
2014-01-06,116.7861
2014-01-03,116.5886
2014-01-02,116.3979
2013-12-31,116.1910
2013-12-30,115.9476
2013-12-27,115.6675
2013-12-26,115.3596
2013-12-24,115.0675
2013-12-23,114.8261
2013-12-20,114.6206
2013-12-19,114.4588
2013-12-18,114.3530
2013-12-17,114.2914
2013-12-16,114.2946
2013-12-13,114.3694
2013-12-12,114.4871
2013-12-11,114.6229
2013-12-10,114.7591
2013-12-09,114.9003
2013-12-06,115.0798
2013-12-05,115.3132
2013-12-04,115.5792
2013-12-03,115.8026
2013-12-02,115.9496
2013-11-29,116.0339
2013-11-27,116.0920
2013-11-26,116.1190
2013-11-25,116.1108
2013-11-22,116.0466
2013-11-21,115.8926
2013-11-20,115.6785
2013-11-19,115.3471
2013-11-18,114.9348
2013-11-15,114.5580
2013-11-14,114.2402
2013-11-13,113.9285
2013-11-12,113.5845
2013-11-11,113.1578
2013-11-08,112.6299
2013-11-07,112.0084
2013-11-06,111.3067
2013-11-05,110.5066
2013-11-04,109.6562
2013-11-01,108.7699
2013-10-31,107.8507
2013-10-30,106.9084
2013-10-29,105.9162
2013-10-28,104.9001
2013-10-25,103.9173
2013-10-24,103.0391
2013-10-23,102.3344
2013-10-22,101.7966
2013-10-21,101.4167
2013-10-18,101.0888
2013-10-17,100.8308
2013-10-16,100.6882
2013-10-15,100.6627
2013-10-14,100.7180
2013-10-11,100.8277
2013-10-10,101.0104
2013-10-09,101.2265
2013-10-08,101.4464
2013-10-07,101.5644
2013-10-04,101.5837
2013-10-03,101.5048
2013-10-02,101.3032
2013-10-01,100.9357
2013-09-30,100.4385
2013-09-27,99.8017
2013-09-26,99.0290
2013-09-25,98.1559
2013-09-24,97.2039
2013-09-23,96.1775
2013-09-20,95.1064
2013-09-19,94.0022
2013-09-18,92.9199
2013-09-17,91.9657
2013-09-16,91.1760
2013-09-13,90.5588
2013-09-12,90.0921
2013-09-11,89.7071
2013-09-10,89.3930
2013-09-09,89.1514
2013-09-06,88.9715
2013-09-05,88.8435
2013-09-04,88.7631
2013-09-03,88.7486
2013-08-30,88.7889
2013-08-29,88.8510
2013-08-28,88.9153
2013-08-27,88.9898
2013-08-26,89.0456
2013-08-23,89.1035
2013-08-22,89.2162
2013-08-21,89.3821
2013-08-20,89.5859
2013-08-19,89.8018
2013-08-16,90.0322
2013-08-15,90.2538
2013-08-14,90.4222
2013-08-13,90.5215
2013-08-12,90.5816
2013-08-09,90.6235
2013-08-08,90.6091
2013-08-07,90.5639
2013-08-06,90.5058
2013-08-05,90.4546
2013-08-02,90.4226
2013-08-01,90.4219
2013-07-31,90.4452
2013-07-30,90.4470
2013-07-29,90.3847
2013-07-26,90.2545
2013-07-25,90.0395
2013-07-24,89.7653
2013-07-23,89.4650
2013-07-22,89.1602
2013-07-19,88.8749
2013-07-18,88.6039
2013-07-17,88.3578
2013-07-16,88.1335
2013-07-15,87.8729
2013-07-12,87.5728
2013-07-11,87.2533
2013-07-10,86.8869
2013-07-09,86.5856
2013-07-08,86.3369
2013-07-05,86.1421
2013-07-03,86.0095
2013-07-02,85.9408
2013-07-01,85.9178
2013-06-28,85.9381
2013-06-27,86.0439
2013-06-26,86.2207
2013-06-25,86.4496
2013-06-24,86.6432
2013-06-21,86.7309
2013-06-20,86.6914
2013-06-19,86.5611
2013-06-18,86.3564
2013-06-17,86.1497
2013-06-14,85.9783
2013-06-13,85.8205
2013-06-12,85.6591
2013-06-11,85.5015
2013-06-10,85.3387
2013-06-07,85.2011
2013-06-06,85.0997
2013-06-05,85.0155
2013-06-04,84.8801
2013-06-03,84.6721
2013-05-31,84.4174
2013-05-30,84.1291
2013-05-29,83.7833
2013-05-28,83.4075
2013-05-24,82.9883
2013-05-23,82.5555
2013-05-22,82.1145
2013-05-21,81.6626
2013-05-20,81.1855
2013-05-17,80.7191
2013-05-16,80.2798
2013-05-15,79.8726
2013-05-14,79.4657
2013-05-13,79.0707
2013-05-10,78.6690
2013-05-09,78.2404
2013-05-08,77.7892
2013-05-07,77.3354
2013-05-06,76.8856
2013-05-03,76.4571
2013-05-02,76.0469
2013-05-01,75.6476
2013-04-30,75.2376
2013-04-29,74.8208
2013-04-26,74.4352
2013-04-25,74.1261
2013-04-24,73.9292
2013-04-23,73.8276
2013-04-22,73.7907
2013-04-19,73.7574
2013-04-18,73.7022
2013-04-17,73.6284
2013-04-16,73.4996
2013-04-15,73.3309
2013-04-12,73.1382
2013-04-11,72.9487
2013-04-10,72.8190
2013-04-09,72.7509
2013-04-08,72.7357
2013-04-05,72.7606
2013-04-04,72.8070
2013-04-03,72.8440
2013-04-02,72.8295
2013-04-01,72.7397
2013-03-28,72.5702
2013-03-27,72.3452
2013-03-26,72.0768
2013-03-25,71.7676
2013-03-22,71.4068
2013-03-21,70.9518
2013-03-20,70.3985
2013-03-19,69.7509
2013-03-18,69.0456
2013-03-15,68.3084
2013-03-14,67.5688
2013-03-13,66.8748
2013-03-12,66.2271
2013-03-11,65.6596
2013-03-08,65.1844
2013-03-07,64.7950
2013-03-06,64.4781
2013-03-05,64.2356
2013-03-04,64.0381
2013-03-01,63.8790
2013-02-28,63.7387
2013-02-27,63.6290
2013-02-26,63.5504
2013-02-25,63.5048
2013-02-22,63.4598
2013-02-21,63.4157
2013-02-20,63.3990
2013-02-19,63.3841
2013-02-15,63.3403
2013-02-14,63.2619
2013-02-13,63.1520
2013-02-12,63.0085
2013-02-11,62.8380
2013-02-08,62.6660
2013-02-07,62.5114
2013-02-06,62.4095
2013-02-05,62.3845
2013-02-04,62.4211
2013-02-01,62.5123
2013-01-31,62.6425
2013-01-30,62.7971
2013-01-29,62.9553
2013-01-28,63.1204
2013-01-25,63.2727
2013-01-24,63.4214
2013-01-23,63.5807
2013-01-22,63.7393
2013-01-18,63.8660
2013-01-17,63.9539
2013-01-16,64.0121
2013-01-15,64.0368
2013-01-14,64.0234
2013-01-11,64.0171
2013-01-10,64.0012
2013-01-09,63.9573
2013-01-08,63.9144
2013-01-07,63.8492
2013-01-04,63.7280
2013-01-03,63.6087
2013-01-02,63.5278
2012-12-31,63.4782
2012-12-28,63.4381
2012-12-27,63.3685
2012-12-26,63.2649
2012-12-24,63.1554
2012-12-21,63.0499
2012-12-20,62.9554
2012-12-19,62.8803
2012-12-18,62.8232
2012-12-17,62.7681
2012-12-14,62.7054
2012-12-13,62.6114
2012-12-12,62.4784
2012-12-11,62.3258
2012-12-10,62.1851
2012-12-07,62.0642
2012-12-06,61.9514
2012-12-05,61.8229
2012-12-04,61.6639
2012-12-03,61.4739
2012-11-30,61.2601
2012-11-29,61.0298
2012-11-28,60.7972
2012-11-27,60.5724
2012-11-26,60.3719
2012-11-23,60.2160
2012-11-21,60.1075
2012-11-20,60.0379
2012-11-19,59.9928
2012-11-16,59.9526
2012-11-15,59.8964
2012-11-14,59.8056
2012-11-13,59.7012
2012-11-12,59.6200
2012-11-09,59.6227
2012-11-08,59.7215
2012-11-07,59.8947
2012-11-06,60.0899
2012-11-05,60.2879
2012-11-02,60.4915
2012-11-01,60.6478
2012-10-31,60.7325
2012-10-26,60.7378
2012-10-25,60.6443
2012-10-24,60.4585
2012-10-23,60.1926
2012-10-22,59.8756
2012-10-19,59.5276
2012-10-18,59.1853
2012-10-17,58.8759
2012-10-16,58.6199
2012-10-15,58.4201
2012-10-12,58.2784
2012-10-11,58.1763
2012-10-10,58.1055
2012-10-09,58.0493
2012-10-08,58.0064
2012-10-05,57.9897
2012-10-04,58.0038
2012-10-03,58.0517
2012-10-02,58.1150
2012-10-01,58.1908
2012-09-28,58.2757
2012-09-27,58.3773
2012-09-26,58.4902
2012-09-25,58.6220
2012-09-24,58.7663
2012-09-21,58.9041
2012-09-20,59.0403
2012-09-19,59.1644
2012-09-18,59.2661
2012-09-17,59.3412
2012-09-14,59.3931
2012-09-13,59.4171
2012-09-12,59.4394
2012-09-11,59.4614
2012-09-10,59.4751
2012-09-07,59.4942
2012-09-06,59.5359
2012-09-05,59.6420
2012-09-04,59.8066
2012-08-31,60.0040
2012-08-30,60.2112
2012-08-29,60.4284
2012-08-28,60.6389
2012-08-27,60.8424
2012-08-24,61.0231
2012-08-23,61.1585
2012-08-22,61.2277
2012-08-21,61.2259
2012-08-20,61.2034
2012-08-17,61.1740
2012-08-16,61.1496
2012-08-15,61.1295
2012-08-14,61.1054
2012-08-13,61.0707
2012-08-10,61.0383
2012-08-09,61.0220
2012-08-08,61.0290
2012-08-07,61.0661
2012-08-06,61.1343
2012-08-03,61.2121
2012-08-02,61.2554
2012-08-01,61.2481
2012-07-31,61.1764
2012-07-30,61.0679
2012-07-27,60.9607
2012-07-26,60.8862
2012-07-25,60.8569
2012-07-24,60.8525
2012-07-23,60.8419
2012-07-20,60.7940
2012-07-19,60.7392
2012-07-18,60.7076
2012-07-17,60.7137
2012-07-16,60.7315
2012-07-13,60.7395
2012-07-12,60.7267
2012-07-11,60.6808
2012-07-10,60.5600
2012-07-09,60.3720
2012-07-06,60.1612
2012-07-05,59.9528
2012-07-03,59.7574
2012-07-02,59.5998
2012-06-29,59.4802
2012-06-28,59.3848
2012-06-27,59.3155
2012-06-26,59.2124
2012-06-25,59.0670
2012-06-22,58.8569
2012-06-21,58.5889
2012-06-20,58.2845
2012-06-19,57.9535
2012-06-18,57.6406
2012-06-15,57.3548
2012-06-14,57.0971
2012-06-13,56.8931
2012-06-12,56.7679
2012-06-11,56.7492
2012-06-08,56.8485
2012-06-07,57.0275
2012-06-06,57.2853
2012-06-05,57.6092
2012-06-04,57.9587
2012-06-01,58.2897
2012-05-31,58.5888
2012-05-30,58.8571
2012-05-29,59.1354
2012-05-25,59.4224
2012-05-24,59.7355
2012-05-23,60.0748
2012-05-22,60.4645
2012-05-21,60.8966
2012-05-18,61.3476
2012-05-17,61.7804
2012-05-16,62.1240
2012-05-15,62.3837
2012-05-14,62.5916
2012-05-11,62.7355
2012-05-10,62.8080
2012-05-09,62.8005
2012-05-08,62.7040
2012-05-07,62.5183
2012-05-04,62.2588
2012-05-03,61.9374
2012-05-02,61.5667
2012-05-01,61.1836
2012-04-30,60.8161
2012-04-27,60.4861
2012-04-26,60.2141
2012-04-25,60.0313
2012-04-24,59.9444
2012-04-23,59.9379
2012-04-20,59.9401
2012-04-19,59.9540
2012-04-18,59.9984
2012-04-17,60.0767
2012-04-16,60.2069
2012-04-13,60.3887
2012-04-12,60.5928
2012-04-11,60.8145
2012-04-10,61.0357
2012-04-09,61.1997
2012-04-05,61.2836
2012-04-04,61.3229
2012-04-03,61.3389
2012-04-02,61.3392
2012-03-30,61.3445
2012-03-29,61.3569
2012-03-28,61.3565
2012-03-27,61.3377
2012-03-26,61.3072
2012-03-23,61.2729
2012-03-22,61.2315
2012-03-21,61.1608
2012-03-20,61.0717
2012-03-19,60.9952
2012-03-16,60.9468
2012-03-15,60.9424
2012-03-14,60.9900
2012-03-13,61.0982
2012-03-12,61.2571
2012-03-09,61.4398
2012-03-08,61.6240
2012-03-07,61.7978
2012-03-06,61.9601
2012-03-05,62.0808
2012-03-02,62.1425
2012-03-01,62.1741
2012-02-29,62.1860
2012-02-28,62.1769
2012-02-27,62.1430
2012-02-24,62.0901
2012-02-23,62.0270
2012-02-22,61.9730
2012-02-21,61.9282
2012-02-17,61.8961
2012-02-16,61.8685
2012-02-15,61.8380
2012-02-14,61.8035
2012-02-13,61.7661
2012-02-10,61.7296
2012-02-09,61.6851
2012-02-08,61.6446
2012-02-07,61.6273
2012-02-06,61.6249
2012-02-03,61.6308
2012-02-02,61.6578
2012-02-01,61.7152
2012-01-31,61.7759
2012-01-30,61.8272
2012-01-27,61.8387
2012-01-26,61.8088
2012-01-25,61.7491
2012-01-24,61.6776
2012-01-23,61.6031
2012-01-20,61.5196
2012-01-19,61.4328
2012-01-18,61.3449
2012-01-17,61.2558
2012-01-13,61.1587
2012-01-12,61.0572
2012-01-11,60.9475
2012-01-10,60.8459
2012-01-09,60.7401
2012-01-06,60.6309
2012-01-05,60.5033
2012-01-04,60.3437
2012-01-03,60.1481
2011-12-30,59.9319
2011-12-29,59.6911
2011-12-28,59.4189
2011-12-27,59.1363
2011-12-23,58.8478
2011-12-22,58.5881
2011-12-21,58.3676
2011-12-20,58.1955
2011-12-19,58.0490
2011-12-16,57.8876
2011-12-15,57.6652
2011-12-14,57.3886
2011-12-13,57.0439
2011-12-12,56.6266
2011-12-09,56.1649
2011-12-08,55.6767
2011-12-07,55.1908
2011-12-06,54.7036
2011-12-05,54.2618
2011-12-02,53.9150
2011-12-01,53.7101
2011-11-30,53.6785
2011-11-29,53.8102
2011-11-28,54.0358
2011-11-25,54.2672
2011-11-23,54.4604
2011-11-22,54.5496
2011-11-21,54.5260
2011-11-18,54.4321
2011-11-17,54.3016
2011-11-16,54.1670
2011-11-15,54.0135
2011-11-14,53.8673
2011-11-11,53.7667
2011-11-10,53.7056
2011-11-09,53.6493
2011-11-08,53.5574
2011-11-07,53.4375
2011-11-04,53.3247
2011-11-03,53.1975
2011-11-02,53.0393
2011-11-01,52.8377
2011-10-31,52.5537
2011-10-28,52.1957
2011-10-27,51.8494
2011-10-26,51.5763
2011-10-25,51.3705
2011-10-24,51.2022
2011-10-21,51.0280
2011-10-20,50.8662
2011-10-19,50.7006
2011-10-18,50.4949
2011-10-17,50.2640
2011-10-14,50.0146
2011-10-13,49.7429
2011-10-12,49.5109
2011-10-11,49.3430
2011-10-10,49.2781
2011-10-07,49.3268
2011-10-06,49.4859
2011-10-05,49.7082
2011-10-04,49.9673
2011-10-03,50.2143
2011-09-30,50.4201
2011-09-29,50.5806
2011-09-28,50.7516
2011-09-27,50.9663
2011-09-26,51.2127
2011-09-23,51.4808
2011-09-22,51.7132
2011-09-21,51.8365
2011-09-20,51.8406
2011-09-19,51.7853
2011-09-16,51.7293
2011-09-15,51.6938
2011-09-14,51.6911
2011-09-13,51.6815
2011-09-12,51.6221
2011-09-09,51.4869
2011-09-08,51.2483
2011-09-07,50.8938
2011-09-06,50.4519
2011-09-02,49.9589
2011-09-01,49.4064
2011-08-31,48.8678
2011-08-30,48.4283
2011-08-29,48.1373
2011-08-26,48.0018
2011-08-25,48.0066
2011-08-24,48.1257
2011-08-23,48.3398
2011-08-22,48.6534
2011-08-19,49.0287
2011-08-18,49.4141
2011-08-17,49.8129
2011-08-16,50.2863
2011-08-15,50.9099
2011-08-12,51.6860
2011-08-11,52.5953
2011-08-10,53.5623
2011-08-09,54.4785
2011-08-08,55.2860
2011-08-05,55.9978
2011-08-04,56.5213
2011-08-03,56.9029
2011-08-02,57.1513
2011-08-01,57.3379
2011-07-29,57.4780
2011-07-28,57.6173
2011-07-27,57.7540
2011-07-26,57.8866
2011-07-25,58.0112
2011-07-22,58.1306
2011-07-21,58.2792
2011-07-20,58.4824
2011-07-19,58.7268
2011-07-18,58.9666
2011-07-15,59.1453
2011-07-14,59.2327
2011-07-13,59.2433
2011-07-12,59.1674
2011-07-11,59.0187
2011-07-08,58.8092
2011-07-07,58.5927
2011-07-06,58.4254
2011-07-05,58.3349
2011-07-01,58.3102
2011-06-30,58.3533
2011-06-29,58.4701
2011-06-28,58.6452
2011-06-27,58.8433
2011-06-24,59.0366
2011-06-23,59.2003
2011-06-22,59.3187
2011-06-21,59.3960
2011-06-20,59.4646
2011-06-17,59.5688
2011-06-16,59.7219
2011-06-15,59.9192
2011-06-14,60.1577
2011-06-13,60.4326
2011-06-10,60.7388
2011-06-09,61.0321
2011-06-08,61.3046
2011-06-07,61.5705
2011-06-06,61.8138
2011-06-03,62.0324
2011-06-02,62.2278
2011-06-01,62.4053
2011-05-31,62.5809
2011-05-27,62.7638
2011-05-26,62.9951
2011-05-25,63.2435
2011-05-24,63.4864
2011-05-23,63.6980
2011-05-20,63.8554
2011-05-19,63.9665
2011-05-18,64.0416
2011-05-17,64.0664
2011-05-16,64.0064
2011-05-13,63.8502
2011-05-12,63.6218
2011-05-11,63.3454
2011-05-10,63.0278
2011-05-09,62.6673
2011-05-06,62.2742
2011-05-05,61.8454
2011-05-04,61.3806
2011-05-03,60.8854
2011-05-02,60.3976
2011-04-29,59.9617
2011-04-28,59.6085
2011-04-27,59.3578
2011-04-26,59.1899
2011-04-25,59.0711
2011-04-21,59.0021
2011-04-20,58.9859
2011-04-19,59.0343
2011-04-18,59.1264
2011-04-15,59.2158
2011-04-14,59.2831
2011-04-13,59.3105
2011-04-12,59.2815
2011-04-11,59.1920
2011-04-08,59.0593
2011-04-07,58.8928
2011-04-06,58.6899
2011-04-05,58.4618
2011-04-04,58.1973
2011-04-01,57.8980
2011-03-31,57.5878
2011-03-30,57.2810
2011-03-29,56.9918
2011-03-28,56.7359
2011-03-25,56.5302
2011-03-24,56.3913
2011-03-23,56.3382
2011-03-22,56.3758
2011-03-21,56.5057
2011-03-18,56.7021
2011-03-17,56.9251
2011-03-16,57.1104
2011-03-15,57.2251
2011-03-14,57.2616
2011-03-11,57.2631
2011-03-10,57.2570
2011-03-09,57.2639
2011-03-08,57.2872
2011-03-07,57.3447
2011-03-04,57.4312
2011-03-03,57.5291
2011-03-02,57.6474
2011-03-01,57.7640
2011-02-28,57.8375
2011-02-25,57.8855
2011-02-24,57.9370
2011-02-23,57.9771
2011-02-22,57.9650
2011-02-18,57.8926
2011-02-17,57.7855
2011-02-16,57.6800
2011-02-15,57.5626
2011-02-14,57.4352
2011-02-11,57.2893
2011-02-10,57.1519
2011-02-09,57.0372
2011-02-08,56.9680
2011-02-07,56.9516
2011-02-04,56.9827
2011-02-03,57.0447
2011-02-02,57.1215
2011-02-01,57.1959
2011-01-31,57.2483
2011-01-28,57.2420
2011-01-27,57.1448
2011-01-26,56.9479
2011-01-25,56.6712
2011-01-24,56.3214
2011-01-21,55.9485
2011-01-20,55.5631
2011-01-19,55.1536
2011-01-18,54.7281
2011-01-14,54.3139
2011-01-13,53.9233
2011-01-12,53.5235
2011-01-11,53.1264
2011-01-10,52.7494
2011-01-07,52.3928
2011-01-06,52.0826
2011-01-05,51.8404
2011-01-04,51.6636
2011-01-03,51.5367
2010-12-31,51.4543
2010-12-30,51.4056
2010-12-29,51.3727
2010-12-28,51.3555
2010-12-27,51.3584
2010-12-23,51.3811
2010-12-22,51.4251
2010-12-21,51.4919
2010-12-20,51.5657
2010-12-17,51.6303
2010-12-16,51.6736
2010-12-15,51.7182
2010-12-14,51.7422
2010-12-13,51.7322
2010-12-10,51.6780
2010-12-09,51.5614
2010-12-08,51.3914
2010-12-07,51.1876
2010-12-06,50.9813
2010-12-03,50.8131
2010-12-02,50.7094
2010-12-01,50.6868
2010-11-30,50.7527
2010-11-29,50.8916
2010-11-26,51.0834
2010-11-24,51.3551
2010-11-23,51.7262
2010-11-22,52.2005
2010-11-19,52.7426
2010-11-18,53.3478
2010-11-17,53.9901
2010-11-16,54.6442
2010-11-15,55.2334
2010-11-12,55.7265
2010-11-11,56.1009
2010-11-10,56.3347
2010-11-09,56.4677
2010-11-08,56.5403
2010-11-05,56.6000
2010-11-04,56.6692
2010-11-03,56.7574
2010-11-02,56.8351
2010-11-01,56.8592
2010-10-29,56.8340
2010-10-28,56.7684
2010-10-27,56.6652
2010-10-26,56.5322
2010-10-25,56.3648
2010-10-22,56.1743
2010-10-21,55.9660
2010-10-20,55.7328
2010-10-19,55.4721
2010-10-18,55.1651
2010-10-15,54.7766
2010-10-14,54.3377
2010-10-13,53.8682
2010-10-12,53.4077
2010-10-11,52.9678
2010-10-08,52.5401
2010-10-07,52.1328
2010-10-06,51.7466
2010-10-05,51.3877
2010-10-04,51.0756
2010-10-01,50.8155
2010-09-30,50.5851
2010-09-29,50.4070
2010-09-28,50.2822
2010-09-27,50.1975
2010-09-24,50.1271
2010-09-23,50.0639
2010-09-22,50.0131
2010-09-21,49.9491
2010-09-20,49.8988
2010-09-17,49.8635
2010-09-16,49.8245
2010-09-15,49.7607
2010-09-14,49.6646
2010-09-13,49.5440
2010-09-10,49.4157
2010-09-09,49.3159
2010-09-08,49.2518
2010-09-07,49.2389
2010-09-03,49.3103
2010-09-02,49.4673
2010-09-01,49.7329
2010-08-31,50.0778
2010-08-30,50.4727
2010-08-27,50.8962
2010-08-26,51.3579
2010-08-25,51.8449
2010-08-24,52.2949
2010-08-23,52.6796
2010-08-20,53.0021
2010-08-19,53.3029
2010-08-18,53.5965
2010-08-17,53.8764
2010-08-16,54.1451
2010-08-13,54.3648
2010-08-12,54.4782
2010-08-11,54.4677
2010-08-10,54.3229
2010-08-09,54.0726
2010-08-06,53.7743
2010-08-05,53.4361
2010-08-04,53.0604
2010-08-03,52.6614
2010-08-02,52.2615
2010-07-30,51.8704
2010-07-29,51.4936
2010-07-28,51.1138
2010-07-27,50.7401
2010-07-26,50.4131
2010-07-23,50.1882
2010-07-22,50.0861
2010-07-21,50.0904
2010-07-20,50.1595
2010-07-19,50.2315
2010-07-16,50.3113
2010-07-15,50.3818
2010-07-14,50.4413
2010-07-13,50.5477
2010-07-12,50.7159
2010-07-09,50.9476
2010-07-08,51.2449
2010-07-07,51.6037
2010-07-06,51.9923
2010-07-02,52.3398
2010-07-01,52.5758
2010-06-30,52.6760
2010-06-29,52.6190
2010-06-28,52.4024
2010-06-25,52.0547
2010-06-24,51.6656
2010-06-23,51.2601
2010-06-22,50.8204
2010-06-21,50.3568
2010-06-18,49.8806
2010-06-17,49.4520
2010-06-16,49.0995
2010-06-15,48.8438
2010-06-14,48.7131
2010-06-11,48.7269
2010-06-10,48.8549
2010-06-09,49.1024
2010-06-08,49.4228
2010-06-07,49.7592
2010-06-04,50.0855
2010-06-03,50.3920
2010-06-02,50.7208
2010-06-01,51.1325
2010-05-28,51.6214
2010-05-27,52.1658
2010-05-26,52.7799
2010-05-25,53.4460
2010-05-24,54.0943
2010-05-21,54.6816
2010-05-20,55.1826
2010-05-19,55.5822
2010-05-18,55.8466
2010-05-17,56.0322
2010-05-14,56.1745
2010-05-13,56.3152
2010-05-12,56.4755
2010-05-11,56.6978
2010-05-10,56.9823
2010-05-07,57.2703
2010-05-06,57.4992
2010-05-05,57.5772
2010-05-04,57.5391
2010-05-03,57.4576
2010-04-30,57.3847
2010-04-29,57.3076
2010-04-28,57.1947
2010-04-27,57.0643
2010-04-26,56.9024
2010-04-23,56.7415
2010-04-22,56.6436
2010-04-21,56.6432
2010-04-20,56.7454
2010-04-19,56.9053
2010-04-16,57.0628
2010-04-15,57.2026
2010-04-14,57.3216
2010-04-13,57.4326
2010-04-12,57.5169
2010-04-09,57.5615
2010-04-08,57.5742
2010-04-07,57.5540
2010-04-06,57.4880
2010-04-05,57.3655
2010-04-01,57.1848
2010-03-31,56.9439
2010-03-30,56.6624
2010-03-29,56.3470
2010-03-26,56.0253
2010-03-25,55.7075
2010-03-24,55.3740
2010-03-23,55.0317
2010-03-22,54.6861
2010-03-19,54.3397
2010-03-18,53.9862
2010-03-17,53.6063
2010-03-16,53.1966
2010-03-15,52.7334
2010-03-12,52.2236
2010-03-11,51.7040
2010-03-10,51.2090
2010-03-09,50.7652
2010-03-08,50.3801
2010-03-05,50.0307
2010-03-04,49.7253
2010-03-03,49.4729
2010-03-02,49.2303
2010-03-01,48.9824
2010-02-26,48.7301
2010-02-25,48.4652
2010-02-24,48.1790
2010-02-23,47.8821
2010-02-22,47.6013
2010-02-19,47.3521
2010-02-18,47.1757
2010-02-17,47.0784
2010-02-16,47.0531
2010-02-12,47.0824
2010-02-11,47.1502
2010-02-10,47.2298
2010-02-09,47.3258
2010-02-08,47.4063
2010-02-05,47.4517
2010-02-04,47.4234
2010-02-03,47.3390
2010-02-02,47.2355
2010-02-01,47.1614
2010-01-29,47.1218
2010-01-28,47.1265
2010-01-27,47.1712
2010-01-26,47.2769
2010-01-25,47.3875
2010-01-22,47.4017
2010-01-21,47.3009
2010-01-20,47.0798
2010-01-19,46.7636
2010-01-15,46.3722
2010-01-14,45.9209
2010-01-13,45.4277
2010-01-12,44.9201
2010-01-11,44.4110
2010-01-08,43.9236
2010-01-07,43.5092
2010-01-06,43.2185
2010-01-05,43.0730
2010-01-04,43.0302
2009-12-31,43.0496
2009-12-30,43.0862
2009-12-29,43.1075
2009-12-28,43.1312
2009-12-24,43.1625
2009-12-23,43.2007
2009-12-22,43.2445
2009-12-21,43.2759
2009-12-18,43.2799
2009-12-17,43.2264
2009-12-16,43.0990
2009-12-15,42.9189
2009-12-14,42.7035
2009-12-11,42.4685
2009-12-10,42.2228
2009-12-09,41.9630
2009-12-08,41.6924
2009-12-07,41.4338
2009-12-04,41.2030
2009-12-03,41.0050
2009-12-02,40.8206
2009-12-01,40.6388
2009-11-30,40.4616
2009-11-27,40.2822
2009-11-25,40.0794
2009-11-24,39.8581
2009-11-23,39.6251
2009-11-20,39.3690
2009-11-19,39.1008
2009-11-18,38.8110
2009-11-17,38.5114
2009-11-16,38.2314
2009-11-13,37.9928
2009-11-12,37.7977
2009-11-11,37.6262
2009-11-10,37.4918
2009-11-09,37.4220
2009-11-06,37.4349
2009-11-05,37.5557
2009-11-04,37.7617
2009-11-03,38.0468
2009-11-02,38.3751
2009-10-30,38.7335
2009-10-29,39.1067
2009-10-28,39.4706
2009-10-27,39.8109
2009-10-26,40.0780
2009-10-23,40.2661
2009-10-22,40.3812
2009-10-21,40.4495
2009-10-20,40.4874
2009-10-19,40.4976
2009-10-16,40.5166
2009-10-15,40.5725
2009-10-14,40.6534
2009-10-13,40.7352
2009-10-12,40.8247
2009-10-09,40.9072
2009-10-08,40.9799
2009-10-07,41.0530
2009-10-06,41.1092
2009-10-05,41.1336
2009-10-02,41.1256
2009-10-01,41.0750
2009-09-30,40.9722
2009-09-29,40.8467
2009-09-28,40.7389
2009-09-25,40.6439
2009-09-24,40.5188
2009-09-23,40.3342
2009-09-22,40.1011
2009-09-21,39.8407
2009-09-18,39.5750
2009-09-17,39.3113
2009-09-16,39.0634
2009-09-15,38.8365
2009-09-14,38.6283
2009-09-11,38.4353
2009-09-10,38.2457
2009-09-09,38.0653
2009-09-08,37.8784
2009-09-04,37.6767
2009-09-03,37.4344
2009-09-02,37.1386
2009-09-01,36.7804
2009-08-31,36.3761
