Dates,HT_SINE Values
2005-11-04,-0.7174
2005-11-03,-0.9999
2005-11-02,-0.5819
2005-11-01,-0.9865
2005-10-31,-0.4244
2005-10-28,-0.9404
2005-10-27,-0.3105
2005-10-26,-0.8917
2005-10-25,-0.1773
2005-10-24,-0.8213
2005-10-21,-0.0133
2005-10-20,-0.7164
2005-10-19,0.1869
2005-10-18,-0.5625
2005-10-17,0.3947
2005-10-14,-0.3706
2005-10-13,0.5939
2005-10-12,-0.1489
2005-10-11,0.6690
2005-10-10,-0.0525
2005-10-07,0.8177
2005-10-06,0.1712
2005-10-05,0.8692
2005-10-04,0.2650
2005-10-03,0.9561
2005-09-30,0.4689
2005-09-29,0.9826
2005-09-28,0.5633
2005-09-27,0.9977
2005-09-26,0.6572
2005-09-23,0.9835
2005-09-22,0.8233
2005-09-21,0.9077
2005-09-20,0.9386
2005-09-19,0.8384
2005-09-16,0.9782
2005-09-15,0.7037
2005-09-14,1.0000
2005-09-13,0.5573
2005-09-12,0.9812
2005-09-09,0.4021
2005-09-08,0.9317
2005-09-07,0.2282
2005-09-06,0.8498
2005-09-02,0.0635
2005-09-01,0.7506
2005-08-31,-0.1324
2005-08-30,0.6072
2005-08-29,-0.2855
2005-08-26,0.4758
2005-08-25,-0.4293
2005-08-24,0.3351
2005-08-23,-0.5431
2005-08-22,0.2098
2005-08-19,-0.6122
2005-08-18,0.1263
2005-08-17,-0.6627
2005-08-16,0.0609
2005-08-15,-0.5751
2005-08-12,0.1718
2005-08-11,-0.3807
2005-08-10,0.3847
2005-08-09,0.0493
2005-08-08,0.7411
2005-08-05,0.4819
2005-08-04,0.9603
2005-08-03,0.6195
2005-08-02,0.9931
2005-08-01,0.6762
2005-07-29,0.9991
2005-07-28,0.7156
2005-07-27,0.9999
2005-07-26,0.7221
2005-07-25,0.9998
2005-07-22,0.7452
2005-07-21,0.9985
2005-07-20,0.7143
2005-07-19,0.9999
2005-07-18,0.6496
2005-07-15,0.9969
2005-07-14,0.5999
2005-07-13,0.9899
2005-07-12,0.5686
2005-07-11,0.9837
2005-07-08,0.5239
2005-07-07,0.9727
2005-07-06,0.4450
2005-07-05,0.9479
2005-07-01,0.3532
2005-06-30,0.9113
2005-06-29,0.2645
2005-06-28,0.8690
2005-06-27,0.1210
2005-06-24,0.7875
2005-06-23,0.0140
2005-06-22,0.7170
2005-06-21,-0.1065
2005-06-20,0.6278
2005-06-17,-0.1651
2005-06-16,0.5806
2005-06-15,-0.2100
2005-06-14,0.5428
2005-06-13,-0.1715
2005-06-10,0.5753
2005-06-09,-0.2903
2005-06-08,0.4714
2005-06-07,-0.3291
2005-06-06,0.4351
2005-06-03,-0.5764
2005-06-02,0.1702
2005-06-01,-0.7371
2005-05-31,-0.0434
2005-05-27,-0.9414
2005-05-26,-0.4271
2005-05-25,-0.9745
2005-05-24,-0.5305
2005-05-23,-0.9942
2005-05-20,-0.6268
2005-05-19,-0.9919
2005-05-18,-0.6114
2005-05-17,-0.9997
2005-05-16,-0.7237
2005-05-13,-0.9797
2005-05-12,-0.8344
2005-05-11,-0.8770
2005-05-10,-0.9599
2005-05-09,-0.7624
2005-05-06,-0.9967
2005-05-05,-0.5694
2005-05-04,-0.9839
2005-05-03,-0.4267
2005-05-02,-0.9412
2005-04-29,-0.2599
2005-04-28,-0.8666
2005-04-27,-0.0069
2005-04-26,-0.7120
2005-04-25,0.2877
2005-04-22,-0.4737
2005-04-21,0.4334
2005-04-20,-0.3308
2005-04-19,0.5417
2005-04-18,-0.2113
2005-04-15,0.5374
2005-04-14,-0.2163
2005-04-13,0.4403
2005-04-12,-0.3236
2005-04-11,-0.3697
2005-04-08,-0.9184
2005-04-07,-0.6565
2005-04-06,-0.9976
2005-04-05,-0.7346
2005-04-04,-0.9992
2005-04-01,-0.7864
2005-03-31,-0.9929
2005-03-30,-0.8556
2005-03-29,-0.9710
2005-03-28,-0.7663
2005-03-24,-0.9962
2005-03-23,-0.6996
2005-03-22,-0.9999
2005-03-21,-0.5974
2005-03-18,-0.9895
2005-03-17,-0.3989
2005-03-16,-0.9305
2005-03-15,-0.2828
2005-03-14,-0.8782
2005-03-11,-0.0517
2005-03-10,-0.7427
2005-03-09,0.1502
2005-03-08,-0.5928
2005-03-07,0.2750
2005-03-04,-0.4854
2005-03-03,0.2969
2005-03-02,-0.4653
2005-03-01,0.2621
2005-02-28,-0.4970
2005-02-25,0.0459
2005-02-24,-0.6739
2005-02-23,-0.4951
2005-02-22,-0.9645
2005-02-18,-0.7548
2005-02-17,-0.9976
2005-02-16,-0.6846
2005-02-15,-0.9995
2005-02-14,-0.5551
2005-02-11,-0.9807
2005-02-10,-0.3212
2005-02-09,-0.8967
2005-02-08,0.1432
2005-02-07,-0.5986
2005-02-04,0.4912
2005-02-03,-0.2686
2005-02-02,0.8670
2005-02-01,0.2608
2005-01-31,0.9975
2005-01-28,0.6559
2005-01-27,0.8503
2005-01-26,0.9734
2005-01-25,-0.4613
2005-01-24,0.3012
2005-01-21,-0.9929
2005-01-20,-0.6182
2005-01-19,-0.9540
2005-01-18,-0.8866
2005-01-14,-0.8774
2005-01-13,-0.9597
2005-01-12,-0.7620
2005-01-11,-0.9967
2005-01-10,-0.5983
2005-01-07,-0.9896
2005-01-06,-0.1799
2005-01-05,-0.8228
2005-01-04,0.2425
2005-01-03,-0.5145
2004-12-31,0.6088
2004-12-30,-0.1304
2004-12-29,0.7116
2004-12-28,0.0064
2004-12-27,0.6648
2004-12-23,-0.0581
2004-12-22,0.7754
2004-12-21,0.1018
2004-12-20,0.8646
2004-12-17,0.2561
2004-12-16,0.9791
2004-12-15,0.5483
2004-12-14,0.9996
2004-12-13,0.6879
2004-12-10,0.9584
2004-12-09,0.8795
2004-12-08,0.8536
2004-12-07,0.9719
2004-12-06,0.7401
2004-12-03,0.9989
2004-12-02,0.6213
2004-12-01,0.9934
2004-11-30,0.5669
2004-11-29,0.9834
2004-11-26,0.3992
2004-11-24,0.9306
2004-11-23,0.2069
2004-11-22,0.8381
2004-11-19,-0.1092
2004-11-18,0.6257
2004-11-17,-0.2812
2004-11-16,0.4797
2004-11-15,-0.4298
2004-11-12,0.3346
2004-11-11,-0.5677
2004-11-10,0.1807
2004-11-09,-0.6851
2004-11-08,0.0306
2004-11-05,-0.7667
2004-11-04,-0.0882
2004-11-03,-0.5148
2004-11-02,0.2422
2004-11-01,0.1386
2004-10-29,0.7983
2004-10-28,0.4043
2004-10-27,0.9326
2004-10-26,0.1403
2004-10-25,0.7993
2004-10-22,-0.7007
2004-10-21,0.0090
2004-10-20,-0.9747
2004-10-19,-0.5310
2004-10-18,-0.9691
2004-10-15,-0.8598
2004-10-14,-0.9000
2004-10-13,-0.9446
2004-10-12,-0.7849
2004-10-11,-0.9931
2004-10-08,-0.5786
2004-10-07,-0.9859
2004-10-06,0.1055
2004-10-05,-0.6285
2004-10-04,0.5883
2004-10-01,-0.1559
2004-09-30,0.8765
2004-09-29,0.2793
2004-09-28,0.9995
2004-09-27,0.7302
2004-09-24,0.9619
2004-09-23,0.8735
2004-09-22,0.8124
2004-09-21,0.9868
2004-09-20,0.6791
2004-09-17,0.9992
2004-09-16,0.4557
2004-09-15,0.9517
2004-09-14,0.2897
2004-09-13,0.8816
2004-09-10,0.0648
2004-09-09,0.7514
2004-09-08,-0.1093
2004-09-07,0.6256
2004-09-03,-0.3444
2004-09-02,0.4203
2004-09-01,-0.5061
2004-08-31,0.2520
2004-08-30,-0.6421
2004-08-27,0.0880
2004-08-26,-0.7156
2004-08-25,-0.0121
2004-08-24,-0.8207
2004-08-23,-0.1763
2004-08-20,-0.8756
2004-08-19,-0.2776
2004-08-18,-0.9247
2004-08-17,-0.3847
2004-08-16,-0.9695
2004-08-13,-0.5122
2004-08-12,-0.9982
2004-08-11,-0.6634
2004-08-10,-0.9166
2004-08-09,-0.9309
2004-08-06,-0.7107
2004-08-05,-1.0000
2004-08-04,-0.4571
2004-08-03,-0.9521
2004-08-02,-0.2584
2004-07-30,-0.8658
2004-07-29,-0.1418
2004-07-28,-0.8003
2004-07-27,-0.1140
2004-07-26,-0.7831
2004-07-23,-0.1321
2004-07-22,-0.7943
2004-07-21,-0.0577
2004-07-20,-0.7467
2004-07-19,0.0208
2004-07-16,-0.6923
2004-07-15,0.0733
2004-07-14,-0.6534
2004-07-13,0.0998
2004-07-12,-0.6330
2004-07-09,0.1076
2004-07-08,-0.6269
2004-07-07,0.0745
2004-07-06,-0.6524
2004-07-02,-0.0070
2004-07-01,-0.7120
2004-06-30,-0.1190
2004-06-29,-0.7862
2004-06-28,-0.1833
2004-06-25,-0.8248
2004-06-24,-0.1984
2004-06-23,-0.8334
2004-06-22,-0.0107
2004-06-21,-0.7147
2004-06-18,0.1530
2004-06-17,-0.5906
2004-06-16,0.3418
2004-06-15,-0.4228
2004-06-14,0.5577
2004-06-10,-0.1925
2004-06-09,0.6983
2004-06-08,-0.0124
2004-06-07,0.8028
2004-06-04,0.1461
2004-06-03,0.8594
2004-06-02,0.2462
2004-06-01,0.9588
2004-05-28,0.4772
2004-05-27,0.9949
2004-05-26,0.7745
2004-05-25,0.9227
2004-05-24,0.9250
2004-05-21,0.5626
2004-05-20,0.9824
2004-05-19,0.1143
2004-05-18,0.7833
2004-05-17,-0.3153
2004-05-14,0.4480
2004-05-13,-0.7629
2004-05-12,-0.0822
2004-05-11,-0.9628
2004-05-10,-0.4899
2004-05-07,-0.9951
2004-05-06,-0.7733
2004-05-05,-0.9364
2004-05-04,-0.9103
2004-05-03,-0.8395
2004-04-30,-0.9778
2004-04-29,-0.7565
2004-04-28,-0.9974
2004-04-27,-0.7273
2004-04-26,-0.9996
2004-04-23,-0.6664
2004-04-22,-0.9984
2004-04-21,-0.6094
2004-04-20,-0.9915
2004-04-19,-0.5654
2004-04-16,-0.9830
2004-04-15,-0.5487
2004-04-14,-0.9791
2004-04-13,-0.5277
2004-04-12,-0.9738
2004-04-08,-0.4714
2004-04-07,-0.9570
2004-04-06,-0.4307
2004-04-05,-0.9427
2004-04-02,-0.3482
2004-04-01,-0.9091
2004-03-31,-0.2536
2004-03-30,-0.8633
2004-03-29,-0.1404
2004-03-26,-0.7994
2004-03-25,-0.0300
2004-03-24,-0.7280
2004-03-23,-0.0175
2004-03-22,-0.7194
2004-03-19,-0.0536
2004-03-18,-0.7440
2004-03-17,-0.0327
2004-03-16,-0.7299
2004-03-15,0.0491
2004-03-12,-0.6715
2004-03-11,0.1380
2004-03-10,-0.6028
2004-03-09,0.2219
2004-03-08,-0.5326
2004-03-05,0.2616
2004-03-04,-0.4975
2004-03-03,0.2562
2004-03-02,-0.5024
2004-03-01,0.2936
2004-02-27,-0.4683
2004-02-26,0.3299
2004-02-25,-0.4343
2004-02-24,0.3658
2004-02-23,-0.3994
2004-02-20,0.3465
2004-02-19,-0.4183
2004-02-18,0.3268
2004-02-17,-0.4372
2004-02-13,0.3214
2004-02-12,-0.4423
2004-02-11,0.4293
2004-02-10,-0.3351
2004-02-09,0.4815
2004-02-06,-0.2792
2004-02-05,0.6484
2004-02-04,-0.0798
2004-02-03,0.7816
2004-02-02,0.1117
2004-01-30,0.8913
2004-01-29,0.3097
2004-01-28,0.9651
2004-01-27,0.4973
2004-01-26,0.9993
2004-01-23,0.7326
2004-01-22,-0.9650
2004-01-21,-0.4969
2004-01-20,-0.9836
2004-01-16,-0.8232
2004-01-15,-0.9238
2004-01-14,-0.9239
2004-01-13,-0.8797
2004-01-12,-0.9583
2004-01-09,-0.8244
2004-01-08,-0.9832
2004-01-07,-0.7630
2004-01-06,-0.9966
2004-01-05,-0.7354
2004-01-02,-0.9992
2003-12-31,-0.7021
2003-12-30,-1.0000
2003-12-29,-0.6562
2003-12-26,-0.9976
2003-12-24,-0.6047
2003-12-23,-0.9908
2003-12-22,-0.5047
2003-12-19,-0.9673
2003-12-18,-0.4029
2003-12-17,-0.9321
2003-12-16,-0.3384
2003-12-15,-0.9047
2003-12-12,-0.2857
2003-12-11,-0.8797
2003-12-10,-0.2351
2003-12-09,-0.8536
2003-12-08,-0.1823
2003-12-05,-0.8242
2003-12-04,-0.1344
2003-12-03,-0.7957
2003-12-02,-0.0890
2003-12-01,-0.7672
2003-11-28,-0.0265
2003-11-26,-0.7256
2003-11-25,0.0729
2003-11-24,-0.6537
2003-11-21,0.1774
2003-11-20,-0.5704
2003-11-19,0.2332
2003-11-18,-0.5227
2003-11-17,0.2234
2003-11-14,-0.5312
2003-11-13,0.2185
2003-11-12,-0.5356
2003-11-11,0.1647
2003-11-10,-0.5810
2003-11-07,0.2262
2003-11-06,-0.5288
2003-11-05,0.3624
2003-11-04,-0.4028
2003-11-03,0.5103
2003-10-31,-0.2473
2003-10-30,0.6431
2003-10-29,-0.0867
2003-10-28,0.7193
2003-10-27,0.0174
2003-10-24,0.6426
2003-10-23,-0.0873
2003-10-22,-0.4377
2003-10-21,-0.9453
2003-10-20,-0.7612
2003-10-17,-0.9968
2003-10-16,-0.3796
2003-10-15,-0.9226
2003-10-14,0.4225
2003-10-13,-0.3422
2003-10-10,0.6205
2003-10-09,-0.1158
2003-10-08,0.9657
2003-10-07,0.4992
2003-10-06,0.9938
2003-10-03,0.7815
2003-10-02,0.9141
2003-10-01,0.9331
2003-09-30,0.7395
2003-09-29,0.9989
2003-09-26,0.5165
2003-09-25,0.9707
2003-09-24,0.2455
2003-09-23,0.8591
2003-09-22,-0.3183
2003-09-19,0.4452
2003-09-18,-0.6409
2003-09-17,0.0896
2003-09-16,-0.9259
2003-09-15,-0.3875
2003-09-12,-0.9997
2003-09-11,-0.7253
2003-09-10,-0.3472
2003-09-09,-0.9086
2003-09-08,0.5642
2003-09-05,-0.1848
2003-09-04,0.8815
2003-09-03,0.2895
2003-09-02,0.9979
2003-08-29,0.7509
2003-08-28,-0.8973
2003-08-27,-0.3224
2003-08-26,-0.9555
2003-08-25,-0.8842
2003-08-22,-0.8787
2003-08-21,-0.9589
2003-08-20,-0.8236
2003-08-19,-0.9834
2003-08-18,-0.7653
2003-08-15,-0.9963
2003-08-14,-0.6720
2003-08-13,-0.9988
2003-08-12,-0.5812
2003-08-11,-0.9864
2003-08-08,-0.4306
2003-08-07,-0.9427
2003-08-06,-0.3279
2003-08-05,-0.8999
2003-08-04,-0.2236
2003-08-01,-0.8473
2003-07-31,-0.2211
2003-07-30,-0.8460
2003-07-29,-0.3205
2003-07-28,-0.8965
2003-07-25,-0.4232
2003-07-24,-0.9399
2003-07-23,-0.4632
2003-07-22,-0.9542
2003-07-21,-0.4013
2003-07-18,-0.9314
2003-07-17,-0.2793
2003-07-16,-0.8764
2003-07-15,-0.0805
2003-07-14,-0.7617
2003-07-11,0.3030
2003-07-10,-0.4597
2003-07-09,0.5017
2003-07-08,-0.2569
2003-07-07,0.7256
2003-07-03,0.0266
2003-07-02,0.9014
2003-07-01,0.3312
2003-06-30,0.9321
2003-06-27,0.4030
2003-06-26,0.7291
2003-06-25,0.0316
2003-06-24,-0.8032
2003-06-23,-0.9892
2003-06-20,-0.8583
2003-06-19,-0.9698
2003-06-18,-0.7965
2003-06-17,-0.9907
2003-06-16,-0.7792
2003-06-13,-0.9942
2003-06-12,-0.7563
2003-06-11,-0.9974
2003-06-10,-0.7656
2003-06-09,-0.9962
2003-06-06,-0.7001
2003-06-05,-1.0000
2003-06-04,-0.5922
2003-06-03,-0.9885
2003-06-02,-0.5116
2003-05-30,-0.9693
2003-05-29,-0.4552
2003-05-28,-0.9515
2003-05-27,-0.4030
2003-05-23,-0.9321
2003-05-22,-0.3634
2003-05-21,-0.9157
2003-05-20,-0.3620
2003-05-19,-0.9151
2003-05-16,-0.3683
2003-05-15,-0.9178
2003-05-14,-0.3835
2003-05-13,-0.9242
2003-05-12,-0.3660
2003-05-09,-0.9168
2003-05-08,-0.3048
2003-05-07,-0.8890
2003-05-06,-0.2850
2003-05-05,-0.8793
2003-05-02,-0.2862
2003-05-01,-0.8799
2003-04-30,-0.2835
2003-04-29,-0.8785
2003-04-28,-0.2772
2003-04-25,-0.8754
2003-04-24,-0.2739
2003-04-23,-0.8738
2003-04-22,-0.2417
2003-04-21,-0.8570
2003-04-17,-0.2144
2003-04-16,-0.8423
2003-04-15,-0.2014
2003-04-14,-0.8350
2003-04-11,-0.1885
2003-04-10,-0.8277
2003-04-09,-0.1710
2003-04-08,-0.8176
2003-04-07,-0.1572
2003-04-04,-0.8095
2003-04-03,-0.1335
2003-04-02,-0.7952
2003-04-01,-0.1577
2003-03-31,-0.8098
2003-03-28,-0.1789
2003-03-27,-0.8222
2003-03-26,-0.1780
2003-03-25,-0.8217
2003-03-24,-0.1669
2003-03-21,-0.8152
2003-03-20,-0.2086
2003-03-19,-0.8390
2003-03-18,-0.2583
2003-03-17,-0.8658
2003-03-14,-0.3072
2003-03-13,-0.8902
2003-03-12,-0.3341
2003-03-11,-0.9027
2003-03-10,-0.3804
2003-03-07,-0.9229
2003-03-06,-0.3872
2003-03-05,-0.9258
2003-03-04,-0.3764
2003-03-03,-0.9213
2003-02-28,-0.3187
2003-02-27,-0.8956
2003-02-26,-0.2274
2003-02-25,-0.8494
2003-02-24,0.0152
2003-02-21,-0.6963
2003-02-20,0.1577
2003-02-19,-0.5867
2003-02-18,0.3177
2003-02-14,-0.4458
2003-02-13,0.3488
2003-02-12,-0.4161
2003-02-11,0.2430
2003-02-10,-0.5141
2003-02-07,0.1825
2003-02-06,-0.5662
2003-02-05,0.1893
2003-02-04,-0.5605
2003-02-03,0.1025
2003-01-31,-0.6309
2003-01-30,0.0565
2003-01-29,-0.6660
2003-01-28,0.0978
2003-01-27,-0.6345
2003-01-24,0.1304
2003-01-23,-0.6088
2003-01-22,-0.1126
2003-01-21,-0.7822
2003-01-17,-0.4211
2003-01-16,-0.9391
2003-01-15,-0.6326
2003-01-14,-0.9950
2003-01-13,-0.6250
2003-01-10,-0.9939
2003-01-09,-0.6096
2003-01-08,-0.9916
2003-01-07,-0.5960
2003-01-06,-0.9892
2003-01-03,-0.5768
2003-01-02,-0.9855
2002-12-31,-0.6244
2002-12-30,-0.9938
2002-12-27,-0.6723
2002-12-26,-0.9988
2002-12-24,-0.6794
2002-12-23,-0.9993
2002-12-20,-0.6730
2002-12-19,-0.9989
2002-12-18,-0.6128
2002-12-17,-0.9921
2002-12-16,-0.4890
2002-12-13,-0.9626
2002-12-12,-0.3650
2002-12-11,-0.9164
2002-12-10,-0.2770
2002-12-09,-0.8753
2002-12-06,-0.1916
2002-12-05,-0.8295
2002-12-04,-0.1137
2002-12-03,-0.7829
2002-12-02,-0.0363
2002-11-29,-0.7323
2002-11-27,0.0483
2002-11-26,-0.6721
2002-11-25,0.1411
2002-11-22,-0.6002
2002-11-21,0.1977
2002-11-20,-0.5534
2002-11-19,0.2481
2002-11-18,-0.5096
2002-11-15,0.2516
2002-11-14,-0.5065
2002-11-13,0.2444
2002-11-12,-0.5129
2002-11-11,0.2407
2002-11-08,-0.5161
2002-11-07,0.2373
2002-11-06,-0.5191
2002-11-05,0.2260
2002-11-04,-0.5290
2002-11-01,0.2343
2002-10-31,-0.5218
2002-10-30,0.2232
2002-10-29,-0.5315
2002-10-28,0.2050
2002-10-25,-0.5471
2002-10-24,0.1729
2002-10-23,-0.5742
2002-10-22,0.2200
2002-10-21,-0.5342
2002-10-18,0.3036
2002-10-17,-0.4590
2002-10-16,0.6074
2002-10-15,-0.1322
2002-10-14,0.7980
2002-10-11,0.1381
2002-10-10,0.9603
2002-10-09,0.4817
2002-10-08,0.9869
2002-10-07,0.8120
2002-10-04,-0.9927
2002-10-03,-0.6167
2002-10-02,-0.9447
2002-10-01,-0.9000
2002-09-30,-0.7528
2002-09-27,-0.9978
2002-09-26,-0.6266
2002-09-25,-0.9942
2002-09-24,-0.4257
2002-09-23,-0.9409
2002-09-20,-0.2023
2002-09-19,-0.8355
2002-09-18,0.2597
2002-09-17,-0.4992
2002-09-16,0.5898
2002-09-13,-0.1539
2002-09-12,0.8107
2002-09-11,0.1592
2002-09-10,0.9398
2002-09-09,0.4228
2002-09-06,0.9411
2002-09-05,0.4265
2002-09-04,0.9809
2002-09-03,0.5560
2002-08-30,0.9998
2002-08-29,0.6917
2002-08-28,0.9823
2002-08-27,0.8270
2002-08-26,0.8437
2002-08-23,0.9762
2002-08-22,0.7090
2002-08-21,1.0000
2002-08-20,0.5219
2002-08-19,0.9722
2002-08-16,0.4184
2002-08-15,0.9381
2002-08-14,0.2393
2002-08-13,0.8558
2002-08-12,0.1052
2002-08-09,0.7776
2002-08-08,0.1141
2002-08-07,0.7832
2002-08-06,0.0648
2002-08-05,0.7514
2002-08-02,-0.1230
2002-08-01,0.6148
2002-07-31,-0.5803
2002-07-30,0.1655
2002-07-29,-0.8271
2002-07-26,-0.1875
2002-07-25,-0.9450
2002-07-24,-0.4369
2002-07-23,-1.0000
2002-07-22,-0.7066
2002-07-19,-0.9295
2002-07-18,-0.9181
2002-07-17,-0.7923
2002-07-16,-0.9917
2002-07-15,-0.5940
2002-07-12,-0.9889
2002-07-11,-0.6199
2002-07-10,-0.9932
2002-07-09,-0.6164
2002-07-08,-0.9927
2002-07-05,-0.4588
2002-07-03,-0.9527
2002-07-02,-0.5175
2002-07-01,-0.9710
2002-06-28,-0.4362
2002-06-27,-0.9447
2002-06-26,-0.1996
2002-06-25,-0.8340
2002-06-24,0.0293
2002-06-21,-0.6861
2002-06-20,-0.1634
2002-06-19,-0.8132
2002-06-18,-0.3240
2002-06-17,-0.8981
2002-06-14,-0.3387
2002-06-13,-0.9048
2002-06-12,-0.1991
2002-06-11,-0.8337
2002-06-10,-0.0865
2002-06-07,-0.7656
2002-06-06,-0.0613
2002-06-05,-0.7491
2002-06-04,-0.1314
2002-06-03,-0.7939
2002-05-31,-0.2663
2002-05-30,-0.8699
2002-05-29,-0.3152
2002-05-28,-0.8939
2002-05-24,-0.2771
2002-05-23,-0.8753
2002-05-22,-0.1345
2002-05-21,-0.7958
2002-05-20,-0.0095
2002-05-17,-0.7138
2002-05-16,0.0546
2002-05-15,-0.6674
2002-05-14,0.3051
2002-05-13,-0.4577
2002-05-10,-0.1793
2002-05-09,-0.8225
2002-05-08,-0.7856
2002-05-07,-0.9930
2002-05-06,-0.8596
2002-05-03,-0.9691
2002-05-02,-0.8048
2002-05-01,-0.9888
2002-04-30,-0.6495
2002-04-29,-0.9969
2002-04-26,-0.1820
2002-04-25,-0.8240
2002-04-24,0.1059
2002-04-23,-0.6283
2002-04-22,0.3075
2002-04-19,-0.4554
2002-04-18,0.2550
2002-04-17,-0.5035
2002-04-16,0.1921
2002-04-15,-0.5581
2002-04-12,-0.0954
2002-04-11,-0.7714
2002-04-10,-0.4189
2002-04-09,-0.9383
2002-04-08,-0.5541
2002-04-05,-0.9804
2002-04-04,-0.5362
2002-04-03,-0.9760
2002-04-02,-0.1350
2002-04-01,-0.7961
2002-03-28,0.2311
2002-03-27,-0.5245
2002-03-26,0.6319
2002-03-25,-0.1012
2002-03-22,0.9764
2002-03-21,0.5378
2002-03-20,0.9947
2002-03-19,0.7763
2002-03-18,0.9140
2002-03-15,0.9332
2002-03-14,0.5655
2002-03-13,0.9831
2002-03-12,0.1093
2002-03-11,0.7801
2002-03-08,-0.5608
2002-03-07,0.1889
2002-03-06,-0.9062
2002-03-05,-0.3417
2002-03-04,-0.9909
2002-03-01,-0.6055
2002-02-28,-0.9645
2002-02-27,-0.8688
2002-02-26,-0.8174
2002-02-25,-0.9853
2002-02-22,-0.6490
2002-02-21,-0.9969
2002-02-20,-0.3779
2002-02-19,-0.9219
2002-02-15,-0.1147
2002-02-14,-0.7835
2002-02-13,0.1363
2002-02-12,-0.6041
2002-02-11,0.3117
2002-02-08,-0.4514
2002-02-07,0.4661
2002-02-06,-0.2960
2002-02-05,0.6630
2002-02-04,-0.0605
2002-02-01,0.7805
2002-01-31,0.1098
2002-01-30,0.8722
2002-01-29,0.2708
2002-01-28,0.9110
2002-01-25,0.3525
2002-01-24,0.9478
2002-01-23,0.4448
2002-01-22,0.9775
2002-01-18,0.5419
2002-01-17,0.9952
2002-01-16,0.6349
2002-01-15,0.9937
2002-01-14,0.6236
2002-01-11,0.9999
2002-01-10,0.7172
2002-01-09,0.9899
2002-01-08,0.8003
2002-01-07,0.9215
2002-01-04,0.9262
2002-01-03,0.8583
2002-01-02,0.9698
2001-12-31,0.7500
2001-12-28,0.9980
2001-12-27,0.6831
2001-12-26,0.9994
2001-12-24,0.6316
2001-12-21,0.9948
2001-12-20,0.6011
2001-12-19,0.9901
2001-12-18,0.5642
2001-12-17,0.9828
2001-12-14,0.4424
2001-12-13,0.9470
2001-12-12,0.2489
2001-12-11,0.8608
2001-12-10,-0.0062
2001-12-07,0.7027
2001-12-06,-0.2439
2001-12-05,0.5133
2001-12-04,-0.5417
2001-12-03,0.2113
2001-11-30,-0.7906
2001-11-29,-0.1260
2001-11-28,-0.9207
2001-11-27,-0.3752
2001-11-26,-0.9945
2001-11-23,-0.6289
2001-11-21,-0.6075
2001-11-20,-0.9912
2001-11-19,0.9331
2001-11-16,0.4054
2001-11-15,0.9351
2001-11-14,0.4107
2001-11-13,0.9999
2001-11-12,0.6960
2001-11-09,0.9996
2001-11-08,0.7276
2001-11-07,0.9560
2001-11-06,0.8834
2001-11-05,0.8471
2001-11-02,0.9748
2001-11-01,0.7699
2001-10-31,0.9956
2001-10-30,0.5400
2001-10-29,0.9770
2001-10-26,0.4066
2001-10-25,0.9335
2001-10-24,0.2264
2001-10-23,0.8489
2001-10-22,0.1506
2001-10-19,0.8055
2001-10-18,0.0389
2001-10-17,0.7341
2001-10-16,-0.0956
2001-10-15,0.6363
2001-10-12,-0.3201
2001-10-11,0.4435
2001-10-10,-0.4938
2001-10-09,0.2657
2001-10-08,-0.5948
2001-10-05,0.1478
2001-10-04,-0.7516
2001-10-03,-0.0651
2001-10-02,-0.9687
2001-10-01,-0.5093
2001-09-28,-0.9860
2001-09-27,-0.8151
2001-09-26,-0.6756
2001-09-25,-0.9990
2001-09-24,-0.1812
2001-09-21,-0.8235
2001-09-20,0.4568
2001-09-19,-0.3060
2001-09-18,0.8550
2001-09-17,0.2379
2001-09-10,0.9876
2001-09-07,0.8093
2001-09-06,0.7193
2001-09-05,0.9998
2001-09-04,0.2191
2001-08-31,0.8449
2001-08-30,-0.1796
2001-08-29,0.5686
2001-08-28,-0.6069
2001-08-27,0.1329
2001-08-24,-0.8894
2001-08-23,-0.3056
2001-08-22,-0.9995
2001-08-21,-0.6848
2001-08-20,-0.8896
2001-08-17,-0.9520
2001-08-16,-0.5011
2001-08-15,-0.9663
2001-08-14,-0.0944
2001-08-13,-0.7707
2001-08-10,-0.0353
2001-08-09,-0.7316
2001-08-08,-0.3294
2001-08-07,-0.9006
2001-08-06,-0.2106
2001-08-03,-0.8402
2001-08-02,0.0803
2001-08-01,-0.6481
2001-07-31,0.8073
2001-07-30,0.1536
2001-07-27,0.9833
2001-07-26,0.5668
2001-07-25,0.9721
2001-07-24,0.8532
2001-07-23,0.6829
2001-07-20,0.9994
2001-07-19,-0.8019
2001-07-18,-0.1445
2001-07-17,-0.9886
2001-07-16,-0.5923
2001-07-13,-0.9802
2001-07-12,-0.8332
2001-07-11,-0.7438
2001-07-10,-0.9986
2001-07-09,-0.4481
2001-07-06,-0.9490
2001-07-05,-0.0256
2001-07-03,-0.7250
2001-07-02,0.3091
2001-06-29,-0.4539
2001-06-28,0.5601
2001-06-27,-0.1898
2001-06-26,0.7118
2001-06-25,0.0067
2001-06-22,0.7873
2001-06-21,0.1207
2001-06-20,0.5199
2001-06-19,-0.2364
2001-06-18,-0.9295
2001-06-15,-0.9181
2001-06-14,-0.9579
2001-06-13,-0.8804
2001-06-12,-0.9278
2001-06-11,-0.9198
2001-06-08,-0.9148
