Dates,TRIX Values
2014-08-07,-0.0033
2014-08-06,-0.0001
2014-08-05,0.0031
2014-08-04,0.0061
2014-08-01,0.0090
2014-07-31,0.0117
2014-07-30,0.0143
2014-07-29,0.0167
2014-07-28,0.0189
2014-07-25,0.0209
2014-07-24,0.0228
2014-07-23,0.0245
2014-07-22,0.0260
2014-07-21,0.0275
2014-07-18,0.0290
2014-07-17,0.0306
2014-07-16,0.0321
2014-07-15,0.0335
2014-07-14,0.0348
2014-07-11,0.0361
2014-07-10,0.0375
2014-07-09,0.0387
2014-07-08,0.0399
2014-07-07,0.0409
2014-07-03,0.0417
2014-07-02,0.0424
2014-07-01,0.0430
2014-06-30,0.0433
2014-06-27,0.0436
2014-06-26,0.0435
2014-06-25,0.0432
2014-06-24,0.0427
2014-06-23,0.0418
2014-06-20,0.0406
2014-06-19,0.0392
2014-06-18,0.0377
2014-06-17,0.0360
2014-06-16,0.0342
2014-06-13,0.0322
2014-06-12,0.0300
2014-06-11,0.0276
2014-06-10,0.0250
2014-06-09,0.0223
2014-06-06,0.0196
2014-06-05,0.0170
2014-06-04,0.0146
2014-06-03,0.0123
2014-06-02,0.0100
2014-05-30,0.0078
2014-05-29,0.0058
2014-05-28,0.0038
2014-05-27,0.0020
2014-05-23,0.0003
2014-05-22,-0.0012
2014-05-21,-0.0027
2014-05-20,-0.0041
2014-05-19,-0.0055
2014-05-16,-0.0070
2014-05-15,-0.0084
2014-05-14,-0.0097
2014-05-13,-0.0110
2014-05-12,-0.0122
2014-05-09,-0.0131
2014-05-08,-0.0137
2014-05-07,-0.0143
2014-05-06,-0.0146
2014-05-05,-0.0148
2014-05-02,-0.0148
2014-05-01,-0.0146
2014-04-30,-0.0142
2014-04-29,-0.0136
2014-04-28,-0.0129
2014-04-25,-0.0120
2014-04-24,-0.0111
2014-04-23,-0.0100
2014-04-22,-0.0086
2014-04-21,-0.0069
2014-04-17,-0.0049
2014-04-16,-0.0028
2014-04-15,-0.0004
2014-04-14,0.0022
2014-04-11,0.0048
2014-04-10,0.0075
2014-04-09,0.0101
2014-04-08,0.0128
2014-04-07,0.0156
2014-04-04,0.0185
2014-04-03,0.0215
2014-04-02,0.0247
2014-04-01,0.0283
2014-03-31,0.0321
2014-03-28,0.0362
2014-03-27,0.0406
2014-03-26,0.0450
2014-03-25,0.0496
2014-03-24,0.0543
2014-03-21,0.0590
2014-03-20,0.0638
2014-03-19,0.0686
2014-03-18,0.0735
2014-03-17,0.0783
2014-03-14,0.0831
2014-03-13,0.0880
2014-03-12,0.0929
2014-03-11,0.0976
2014-03-10,0.1022
2014-03-07,0.1069
2014-03-06,0.1116
2014-03-05,0.1164
2014-03-04,0.1214
2014-03-03,0.1264
2014-02-28,0.1317
2014-02-27,0.1371
2014-02-26,0.1427
2014-02-25,0.1484
2014-02-24,0.1540
2014-02-21,0.1597
2014-02-20,0.1655
2014-02-19,0.1714
2014-02-18,0.1774
2014-02-14,0.1835
2014-02-13,0.1897
2014-02-12,0.1961
2014-02-11,0.2025
2014-02-10,0.2090
2014-02-07,0.2156
2014-02-06,0.2220
2014-02-05,0.2283
2014-02-04,0.2342
2014-02-03,0.2395
2014-01-31,0.2442
2014-01-30,0.2482
2014-01-29,0.2516
2014-01-28,0.2543
2014-01-27,0.2565
2014-01-24,0.2585
2014-01-23,0.2602
2014-01-22,0.2617
2014-01-21,0.2631
2014-01-17,0.2647
2014-01-16,0.2662
2014-01-15,0.2678
2014-01-14,0.2693
2014-01-13,0.2708
2014-01-10,0.2722
2014-01-09,0.2737
2014-01-08,0.2752
2014-01-07,0.2769
2014-01-06,0.2787
2014-01-03,0.2806
2014-01-02,0.2824
2013-12-31,0.2843
2013-12-30,0.2861
2013-12-27,0.2877
2013-12-26,0.2893
2013-12-24,0.2908
2013-12-23,0.2923
2013-12-20,0.2937
2013-12-19,0.2951
2013-12-18,0.2965
2013-12-17,0.2977
2013-12-16,0.2988
2013-12-13,0.2999
2013-12-12,0.3008
2013-12-11,0.3015
2013-12-10,0.3019
2013-12-09,0.3021
2013-12-06,0.3020
2013-12-05,0.3018
2013-12-04,0.3014
2013-12-03,0.3007
2013-12-02,0.2996
2013-11-29,0.2982
2013-11-27,0.2965
2013-11-26,0.2945
2013-11-25,0.2924
2013-11-22,0.2900
2013-11-21,0.2873
2013-11-20,0.2845
2013-11-19,0.2814
2013-11-18,0.2780
2013-11-15,0.2746
2013-11-14,0.2712
2013-11-13,0.2679
2013-11-12,0.2646
2013-11-11,0.2612
2013-11-08,0.2576
2013-11-07,0.2540
2013-11-06,0.2505
2013-11-05,0.2469
2013-11-04,0.2433
2013-11-01,0.2399
2013-10-31,0.2367
2013-10-30,0.2337
2013-10-29,0.2308
2013-10-28,0.2280
2013-10-25,0.2254
2013-10-24,0.2230
2013-10-23,0.2210
2013-10-22,0.2194
2013-10-21,0.2182
2013-10-18,0.2170
2013-10-17,0.2159
2013-10-16,0.2149
2013-10-15,0.2140
2013-10-14,0.2131
2013-10-11,0.2122
2013-10-10,0.2113
2013-10-09,0.2104
2013-10-08,0.2095
2013-10-07,0.2084
2013-10-04,0.2071
2013-10-03,0.2057
2013-10-02,0.2042
2013-10-01,0.2026
2013-09-30,0.2009
2013-09-27,0.1993
2013-09-26,0.1978
2013-09-25,0.1964
2013-09-24,0.1953
2013-09-23,0.1944
2013-09-20,0.1938
2013-09-19,0.1936
2013-09-18,0.1936
2013-09-17,0.1942
2013-09-16,0.1953
2013-09-13,0.1970
2013-09-12,0.1992
2013-09-11,0.2017
2013-09-10,0.2044
2013-09-09,0.2073
2013-09-06,0.2104
2013-09-05,0.2137
2013-09-04,0.2170
2013-09-03,0.2204
2013-08-30,0.2238
2013-08-29,0.2273
2013-08-28,0.2308
2013-08-27,0.2342
2013-08-26,0.2375
2013-08-23,0.2406
2013-08-22,0.2437
2013-08-21,0.2468
2013-08-20,0.2499
2013-08-19,0.2529
2013-08-16,0.2557
2013-08-15,0.2585
2013-08-14,0.2610
2013-08-13,0.2633
2013-08-12,0.2654
2013-08-09,0.2674
2013-08-08,0.2692
2013-08-07,0.2709
2013-08-06,0.2725
2013-08-05,0.2740
2013-08-02,0.2754
2013-08-01,0.2768
2013-07-31,0.2782
2013-07-30,0.2796
2013-07-29,0.2808
2013-07-26,0.2819
2013-07-25,0.2828
2013-07-24,0.2836
2013-07-23,0.2843
2013-07-22,0.2850
2013-07-19,0.2857
2013-07-18,0.2864
2013-07-17,0.2872
2013-07-16,0.2881
2013-07-15,0.2889
2013-07-12,0.2896
2013-07-11,0.2903
2013-07-10,0.2907
2013-07-09,0.2912
2013-07-08,0.2918
2013-07-05,0.2923
2013-07-03,0.2929
2013-07-02,0.2934
2013-07-01,0.2938
2013-06-28,0.2941
2013-06-27,0.2943
2013-06-26,0.2944
2013-06-25,0.2944
2013-06-24,0.2943
2013-06-21,0.2937
2013-06-20,0.2927
2013-06-19,0.2913
2013-06-18,0.2895
2013-06-17,0.2876
2013-06-14,0.2856
2013-06-13,0.2835
2013-06-12,0.2813
2013-06-11,0.2789
2013-06-10,0.2764
2013-06-07,0.2737
2013-06-06,0.2710
2013-06-05,0.2683
2013-06-04,0.2654
2013-06-03,0.2622
2013-05-31,0.2589
2013-05-30,0.2555
2013-05-29,0.2518
2013-05-28,0.2482
2013-05-24,0.2444
2013-05-23,0.2406
2013-05-22,0.2369
2013-05-21,0.2332
2013-05-20,0.2294
2013-05-17,0.2257
2013-05-16,0.2220
2013-05-15,0.2185
2013-05-14,0.2151
2013-05-13,0.2117
2013-05-10,0.2083
2013-05-09,0.2050
2013-05-08,0.2017
2013-05-07,0.1983
2013-05-06,0.1950
2013-05-03,0.1918
2013-05-02,0.1887
2013-05-01,0.1857
2013-04-30,0.1827
2013-04-29,0.1796
2013-04-26,0.1766
2013-04-25,0.1735
2013-04-24,0.1707
2013-04-23,0.1680
2013-04-22,0.1654
2013-04-19,0.1627
2013-04-18,0.1599
2013-04-17,0.1569
2013-04-16,0.1537
2013-04-15,0.1504
2013-04-12,0.1468
2013-04-11,0.1431
2013-04-10,0.1394
2013-04-09,0.1358
2013-04-08,0.1322
2013-04-05,0.1286
2013-04-04,0.1250
2013-04-03,0.1213
2013-04-02,0.1175
2013-04-01,0.1135
2013-03-28,0.1094
2013-03-27,0.1051
2013-03-26,0.1009
2013-03-25,0.0967
2013-03-22,0.0926
2013-03-21,0.0886
2013-03-20,0.0847
2013-03-19,0.0807
2013-03-18,0.0770
2013-03-15,0.0735
2013-03-14,0.0703
2013-03-13,0.0675
2013-03-12,0.0650
2013-03-11,0.0630
2013-03-08,0.0614
2013-03-07,0.0602
2013-03-06,0.0594
2013-03-05,0.0588
2013-03-04,0.0584
2013-03-01,0.0582
2013-02-28,0.0581
2013-02-27,0.0581
2013-02-26,0.0582
2013-02-25,0.0584
2013-02-22,0.0586
2013-02-21,0.0588
2013-02-20,0.0591
2013-02-19,0.0594
2013-02-15,0.0596
2013-02-14,0.0598
2013-02-13,0.0600
2013-02-12,0.0601
2013-02-11,0.0601
2013-02-08,0.0601
2013-02-07,0.0601
2013-02-06,0.0601
2013-02-05,0.0603
2013-02-04,0.0606
2013-02-01,0.0608
2013-01-31,0.0611
2013-01-30,0.0613
2013-01-29,0.0613
2013-01-28,0.0612
2013-01-25,0.0610
2013-01-24,0.0605
2013-01-23,0.0599
2013-01-22,0.0592
2013-01-18,0.0584
2013-01-17,0.0573
2013-01-16,0.0561
2013-01-15,0.0547
2013-01-14,0.0530
2013-01-11,0.0514
2013-01-10,0.0497
2013-01-09,0.0479
2013-01-08,0.0461
2013-01-07,0.0442
2013-01-04,0.0421
2013-01-03,0.0400
2013-01-02,0.0379
2012-12-31,0.0359
2012-12-28,0.0340
2012-12-27,0.0321
2012-12-26,0.0299
2012-12-24,0.0278
2012-12-21,0.0257
2012-12-20,0.0236
2012-12-19,0.0216
2012-12-18,0.0196
2012-12-17,0.0176
2012-12-14,0.0157
2012-12-13,0.0138
2012-12-12,0.0118
2012-12-11,0.0097
2012-12-10,0.0077
2012-12-07,0.0058
2012-12-06,0.0041
2012-12-05,0.0024
2012-12-04,0.0007
2012-12-03,-0.0009
2012-11-30,-0.0025
2012-11-29,-0.0041
2012-11-28,-0.0056
2012-11-27,-0.0069
2012-11-26,-0.0082
2012-11-23,-0.0093
2012-11-21,-0.0102
2012-11-20,-0.0110
2012-11-19,-0.0116
2012-11-16,-0.0122
2012-11-15,-0.0127
2012-11-14,-0.0133
2012-11-13,-0.0140
2012-11-12,-0.0147
2012-11-09,-0.0152
2012-11-08,-0.0156
2012-11-07,-0.0157
2012-11-06,-0.0158
2012-11-05,-0.0160
2012-11-02,-0.0161
2012-11-01,-0.0164
2012-10-31,-0.0167
2012-10-26,-0.0172
2012-10-25,-0.0177
2012-10-24,-0.0184
2012-10-23,-0.0191
2012-10-22,-0.0197
2012-10-19,-0.0202
2012-10-18,-0.0206
2012-10-17,-0.0207
2012-10-16,-0.0205
2012-10-15,-0.0201
2012-10-12,-0.0194
2012-10-11,-0.0185
2012-10-10,-0.0175
2012-10-09,-0.0163
2012-10-08,-0.0151
2012-10-05,-0.0138
2012-10-04,-0.0125
2012-10-03,-0.0111
2012-10-02,-0.0096
2012-10-01,-0.0081
2012-09-28,-0.0067
2012-09-27,-0.0053
2012-09-26,-0.0039
2012-09-25,-0.0025
2012-09-24,-0.0011
2012-09-21,0.0001
2012-09-20,0.0013
2012-09-19,0.0025
2012-09-18,0.0035
2012-09-17,0.0044
2012-09-14,0.0053
2012-09-13,0.0060
2012-09-12,0.0066
2012-09-11,0.0072
2012-09-10,0.0078
2012-09-07,0.0083
2012-09-06,0.0087
2012-09-05,0.0091
2012-09-04,0.0096
2012-08-31,0.0101
2012-08-30,0.0105
2012-08-29,0.0108
2012-08-28,0.0109
2012-08-27,0.0109
2012-08-24,0.0108
2012-08-23,0.0106
2012-08-22,0.0101
2012-08-21,0.0094
2012-08-20,0.0086
2012-08-17,0.0077
2012-08-16,0.0068
2012-08-15,0.0060
2012-08-14,0.0051
2012-08-13,0.0042
2012-08-10,0.0033
2012-08-09,0.0024
2012-08-08,0.0015
2012-08-07,0.0006
2012-08-06,-0.0002
2012-08-03,-0.0009
2012-08-02,-0.0017
2012-08-01,-0.0025
2012-07-31,-0.0035
2012-07-30,-0.0046
2012-07-27,-0.0057
2012-07-26,-0.0067
2012-07-25,-0.0075
2012-07-24,-0.0081
2012-07-23,-0.0087
2012-07-20,-0.0093
2012-07-19,-0.0100
2012-07-18,-0.0106
2012-07-17,-0.0110
2012-07-16,-0.0113
2012-07-13,-0.0115
2012-07-12,-0.0117
2012-07-11,-0.0117
2012-07-10,-0.0118
2012-07-09,-0.0119
2012-07-06,-0.0120
2012-07-05,-0.0119
2012-07-03,-0.0116
2012-07-02,-0.0111
2012-06-29,-0.0103
2012-06-28,-0.0093
2012-06-27,-0.0080
2012-06-26,-0.0066
2012-06-25,-0.0051
2012-06-22,-0.0035
2012-06-21,-0.0019
2012-06-20,-0.0001
2012-06-19,0.0018
2012-06-18,0.0039
2012-06-15,0.0063
2012-06-14,0.0088
2012-06-13,0.0116
2012-06-12,0.0146
2012-06-11,0.0178
2012-06-08,0.0213
2012-06-07,0.0249
2012-06-06,0.0286
2012-06-05,0.0324
2012-06-04,0.0361
2012-06-01,0.0397
2012-05-31,0.0430
2012-05-30,0.0460
2012-05-29,0.0490
2012-05-25,0.0517
2012-05-24,0.0543
2012-05-23,0.0568
2012-05-22,0.0592
2012-05-21,0.0615
2012-05-18,0.0638
2012-05-17,0.0659
2012-05-16,0.0677
2012-05-15,0.0691
2012-05-14,0.0704
2012-05-11,0.0715
2012-05-10,0.0725
2012-05-09,0.0734
2012-05-08,0.0742
2012-05-07,0.0750
2012-05-04,0.0757
2012-05-03,0.0765
2012-05-02,0.0774
2012-05-01,0.0784
2012-04-30,0.0796
2012-04-27,0.0811
2012-04-26,0.0828
2012-04-25,0.0848
2012-04-24,0.0871
2012-04-23,0.0898
2012-04-20,0.0925
2012-04-19,0.0952
2012-04-18,0.0979
2012-04-17,0.1006
2012-04-16,0.1034
2012-04-13,0.1063
2012-04-12,0.1091
2012-04-11,0.1119
2012-04-10,0.1147
2012-04-09,0.1173
2012-04-05,0.1197
2012-04-04,0.1218
2012-04-03,0.1239
2012-04-02,0.1259
2012-03-30,0.1279
2012-03-29,0.1299
2012-03-28,0.1319
2012-03-27,0.1338
2012-03-26,0.1356
2012-03-23,0.1375
2012-03-22,0.1393
2012-03-21,0.1411
2012-03-20,0.1427
2012-03-19,0.1443
2012-03-16,0.1459
2012-03-15,0.1475
2012-03-14,0.1491
2012-03-13,0.1507
2012-03-12,0.1523
2012-03-09,0.1539
2012-03-08,0.1553
2012-03-07,0.1565
2012-03-06,0.1575
2012-03-05,0.1583
2012-03-02,0.1588
2012-03-01,0.1590
2012-02-29,0.1591
2012-02-28,0.1590
2012-02-27,0.1588
2012-02-24,0.1584
2012-02-23,0.1578
2012-02-22,0.1572
2012-02-21,0.1564
2012-02-17,0.1556
2012-02-16,0.1546
2012-02-15,0.1535
2012-02-14,0.1523
2012-02-13,0.1509
2012-02-10,0.1493
2012-02-09,0.1476
2012-02-08,0.1456
2012-02-07,0.1436
2012-02-06,0.1414
2012-02-03,0.1391
2012-02-02,0.1365
2012-02-01,0.1339
2012-01-31,0.1311
2012-01-30,0.1281
2012-01-27,0.1248
2012-01-26,0.1212
2012-01-25,0.1174
2012-01-24,0.1134
2012-01-23,0.1092
2012-01-20,0.1048
2012-01-19,0.1003
2012-01-18,0.0957
2012-01-17,0.0909
2012-01-13,0.0860
2012-01-12,0.0810
2012-01-11,0.0758
2012-01-10,0.0706
2012-01-09,0.0652
2012-01-06,0.0598
2012-01-05,0.0543
2012-01-04,0.0487
2012-01-03,0.0430
2011-12-30,0.0372
2011-12-29,0.0314
2011-12-28,0.0255
2011-12-27,0.0196
2011-12-23,0.0136
2011-12-22,0.0078
2011-12-21,0.0021
2011-12-20,-0.0035
2011-12-19,-0.0088
2011-12-16,-0.0141
2011-12-15,-0.0195
2011-12-14,-0.0249
2011-12-13,-0.0303
2011-12-12,-0.0358
2011-12-09,-0.0412
2011-12-08,-0.0465
2011-12-07,-0.0516
2011-12-06,-0.0567
2011-12-05,-0.0615
2011-12-02,-0.0661
2011-12-01,-0.0704
2011-11-30,-0.0743
2011-11-29,-0.0777
2011-11-28,-0.0809
2011-11-25,-0.0842
2011-11-23,-0.0875
2011-11-22,-0.0912
2011-11-21,-0.0952
2011-11-18,-0.0995
2011-11-17,-0.1038
2011-11-16,-0.1081
2011-11-15,-0.1123
2011-11-14,-0.1166
2011-11-11,-0.1206
2011-11-10,-0.1244
2011-11-09,-0.1280
2011-11-08,-0.1316
2011-11-07,-0.1352
2011-11-04,-0.1386
2011-11-03,-0.1419
2011-11-02,-0.1450
2011-11-01,-0.1480
2011-10-31,-0.1509
2011-10-28,-0.1539
2011-10-27,-0.1568
2011-10-26,-0.1592
2011-10-25,-0.1611
2011-10-24,-0.1627
2011-10-21,-0.1641
2011-10-20,-0.1652
2011-10-19,-0.1661
2011-10-18,-0.1669
2011-10-17,-0.1675
2011-10-14,-0.1679
2011-10-13,-0.1683
2011-10-12,-0.1683
2011-10-11,-0.1682
2011-10-10,-0.1677
2011-10-07,-0.1668
2011-10-06,-0.1655
2011-10-05,-0.1641
2011-10-04,-0.1625
2011-10-03,-0.1609
2011-09-30,-0.1593
2011-09-29,-0.1580
2011-09-28,-0.1566
2011-09-27,-0.1550
2011-09-26,-0.1534
2011-09-23,-0.1515
2011-09-22,-0.1495
2011-09-21,-0.1476
2011-09-20,-0.1459
2011-09-19,-0.1442
2011-09-16,-0.1424
2011-09-15,-0.1403
2011-09-14,-0.1378
2011-09-13,-0.1350
2011-09-12,-0.1320
2011-09-09,-0.1288
2011-09-08,-0.1254
2011-09-07,-0.1220
2011-09-06,-0.1184
2011-09-02,-0.1144
2011-09-01,-0.1103
2011-08-31,-0.1058
2011-08-30,-0.1009
2011-08-29,-0.0953
2011-08-26,-0.0892
2011-08-25,-0.0826
2011-08-24,-0.0757
2011-08-23,-0.0686
2011-08-22,-0.0613
2011-08-19,-0.0539
2011-08-18,-0.0466
2011-08-17,-0.0396
2011-08-16,-0.0328
2011-08-15,-0.0259
2011-08-12,-0.0191
2011-08-11,-0.0122
2011-08-10,-0.0054
2011-08-09,0.0010
2011-08-08,0.0068
2011-08-05,0.0122
2011-08-04,0.0169
2011-08-03,0.0211
2011-08-02,0.0248
2011-08-01,0.0283
2011-07-29,0.0316
2011-07-28,0.0349
2011-07-27,0.0382
2011-07-26,0.0414
2011-07-25,0.0447
2011-07-22,0.0478
2011-07-21,0.0509
2011-07-20,0.0541
2011-07-19,0.0574
2011-07-18,0.0608
2011-07-15,0.0641
2011-07-14,0.0671
2011-07-13,0.0701
2011-07-12,0.0729
2011-07-11,0.0756
2011-07-08,0.0783
2011-07-07,0.0809
2011-07-06,0.0837
2011-07-05,0.0867
2011-07-01,0.0899
2011-06-30,0.0931
2011-06-29,0.0966
2011-06-28,0.1001
2011-06-27,0.1035
2011-06-24,0.1069
2011-06-23,0.1102
2011-06-22,0.1132
2011-06-21,0.1159
2011-06-20,0.1185
2011-06-17,0.1209
2011-06-16,0.1233
2011-06-15,0.1256
2011-06-14,0.1278
2011-06-13,0.1299
2011-06-10,0.1318
2011-06-09,0.1335
2011-06-08,0.1349
2011-06-07,0.1360
2011-06-06,0.1368
2011-06-03,0.1374
2011-06-02,0.1376
2011-06-01,0.1376
2011-05-31,0.1373
2011-05-27,0.1368
2011-05-26,0.1362
2011-05-25,0.1354
2011-05-24,0.1345
2011-05-23,0.1334
2011-05-20,0.1319
2011-05-19,0.1302
2011-05-18,0.1283
2011-05-17,0.1263
2011-05-16,0.1241
2011-05-13,0.1217
2011-05-12,0.1192
2011-05-11,0.1166
2011-05-10,0.1141
2011-05-09,0.1116
2011-05-06,0.1092
2011-05-05,0.1070
2011-05-04,0.1049
2011-05-03,0.1029
2011-05-02,0.1010
2011-04-29,0.0993
2011-04-28,0.0980
2011-04-27,0.0971
2011-04-26,0.0964
2011-04-25,0.0959
2011-04-21,0.0956
2011-04-20,0.0952
2011-04-19,0.0951
2011-04-18,0.0950
2011-04-15,0.0949
2011-04-14,0.0947
2011-04-13,0.0944
2011-04-12,0.0940
2011-04-11,0.0935
2011-04-08,0.0928
2011-04-07,0.0922
2011-04-06,0.0915
2011-04-05,0.0909
2011-04-04,0.0903
2011-04-01,0.0897
2011-03-31,0.0892
2011-03-30,0.0888
2011-03-29,0.0885
2011-03-28,0.0883
2011-03-25,0.0883
2011-03-24,0.0883
2011-03-23,0.0885
2011-03-22,0.0888
2011-03-21,0.0892
2011-03-18,0.0897
2011-03-17,0.0902
2011-03-16,0.0904
2011-03-15,0.0904
2011-03-14,0.0899
2011-03-11,0.0892
2011-03-10,0.0883
2011-03-09,0.0873
2011-03-08,0.0862
2011-03-07,0.0851
2011-03-04,0.0839
2011-03-03,0.0825
2011-03-02,0.0811
2011-03-01,0.0796
2011-02-28,0.0778
2011-02-25,0.0758
2011-02-24,0.0736
2011-02-23,0.0715
2011-02-22,0.0691
2011-02-18,0.0665
2011-02-17,0.0637
2011-02-16,0.0609
2011-02-15,0.0581
2011-02-14,0.0552
2011-02-11,0.0523
2011-02-10,0.0494
2011-02-09,0.0464
2011-02-08,0.0436
2011-02-07,0.0409
2011-02-04,0.0382
2011-02-03,0.0356
2011-02-02,0.0331
2011-02-01,0.0305
2011-01-31,0.0280
2011-01-28,0.0254
2011-01-27,0.0227
2011-01-26,0.0198
2011-01-25,0.0170
2011-01-24,0.0141
2011-01-21,0.0114
2011-01-20,0.0090
2011-01-19,0.0068
2011-01-18,0.0048
2011-01-14,0.0032
2011-01-13,0.0019
2011-01-12,0.0010
2011-01-11,0.0003
2011-01-10,-0.0001
2011-01-07,-0.0002
2011-01-06,0.0000
2011-01-05,0.0006
2011-01-04,0.0015
2011-01-03,0.0027
2010-12-31,0.0041
2010-12-30,0.0057
2010-12-29,0.0074
2010-12-28,0.0092
2010-12-27,0.0111
2010-12-23,0.0131
2010-12-22,0.0151
2010-12-21,0.0172
2010-12-20,0.0193
2010-12-17,0.0215
2010-12-16,0.0235
2010-12-15,0.0256
2010-12-14,0.0276
2010-12-13,0.0296
2010-12-10,0.0316
2010-12-09,0.0334
2010-12-08,0.0351
2010-12-07,0.0368
2010-12-06,0.0384
2010-12-03,0.0401
2010-12-02,0.0418
2010-12-01,0.0437
2010-11-30,0.0457
2010-11-29,0.0477
2010-11-26,0.0495
2010-11-24,0.0512
2010-11-23,0.0527
2010-11-22,0.0542
2010-11-19,0.0554
2010-11-18,0.0563
2010-11-17,0.0568
2010-11-16,0.0571
2010-11-15,0.0567
2010-11-12,0.0558
2010-11-11,0.0543
2010-11-10,0.0521
2010-11-09,0.0494
2010-11-08,0.0462
2010-11-05,0.0428
2010-11-04,0.0394
2010-11-03,0.0359
2010-11-02,0.0324
2010-11-01,0.0287
2010-10-29,0.0248
2010-10-28,0.0208
2010-10-27,0.0167
2010-10-26,0.0127
2010-10-25,0.0086
2010-10-22,0.0047
2010-10-21,0.0008
2010-10-20,-0.0029
2010-10-19,-0.0065
2010-10-18,-0.0099
2010-10-15,-0.0132
2010-10-14,-0.0164
2010-10-13,-0.0194
2010-10-12,-0.0221
2010-10-11,-0.0244
2010-10-08,-0.0263
2010-10-07,-0.0279
2010-10-06,-0.0292
2010-10-05,-0.0301
2010-10-04,-0.0307
2010-10-01,-0.0309
2010-09-30,-0.0309
2010-09-29,-0.0305
2010-09-28,-0.0299
2010-09-27,-0.0290
2010-09-24,-0.0280
2010-09-23,-0.0268
2010-09-22,-0.0255
2010-09-21,-0.0242
2010-09-20,-0.0228
2010-09-17,-0.0213
2010-09-16,-0.0196
2010-09-15,-0.0179
2010-09-14,-0.0163
2010-09-13,-0.0146
2010-09-10,-0.0130
2010-09-09,-0.0113
2010-09-08,-0.0095
2010-09-07,-0.0077
2010-09-03,-0.0057
2010-09-02,-0.0037
2010-09-01,-0.0015
2010-08-31,0.0007
2010-08-30,0.0028
2010-08-27,0.0047
2010-08-26,0.0065
2010-08-25,0.0082
2010-08-24,0.0095
2010-08-23,0.0105
2010-08-20,0.0111
2010-08-19,0.0114
2010-08-18,0.0116
2010-08-17,0.0116
2010-08-16,0.0116
2010-08-13,0.0116
2010-08-12,0.0114
2010-08-11,0.0110
2010-08-10,0.0104
2010-08-09,0.0097
2010-08-06,0.0091
2010-08-05,0.0088
2010-08-04,0.0087
2010-08-03,0.0088
2010-08-02,0.0093
2010-07-30,0.0101
2010-07-29,0.0114
2010-07-28,0.0130
2010-07-27,0.0149
2010-07-26,0.0170
2010-07-23,0.0196
2010-07-22,0.0228
2010-07-21,0.0264
2010-07-20,0.0305
2010-07-19,0.0346
2010-07-16,0.0388
2010-07-15,0.0432
2010-07-14,0.0474
2010-07-13,0.0518
2010-07-12,0.0564
2010-07-09,0.0612
2010-07-08,0.0661
2010-07-07,0.0712
2010-07-06,0.0765
2010-07-02,0.0818
2010-07-01,0.0870
2010-06-30,0.0920
2010-06-29,0.0969
2010-06-28,0.1016
2010-06-25,0.1062
2010-06-24,0.1111
2010-06-23,0.1163
2010-06-22,0.1219
2010-06-21,0.1279
2010-06-18,0.1341
2010-06-17,0.1407
2010-06-16,0.1478
2010-06-15,0.1554
2010-06-14,0.1634
2010-06-11,0.1718
2010-06-10,0.1806
2010-06-09,0.1897
2010-06-08,0.1989
2010-06-07,0.2081
2010-06-04,0.2171
2010-06-03,0.2257
2010-06-02,0.2340
2010-06-01,0.2423
2010-05-28,0.2505
2010-05-27,0.2584
2010-05-26,0.2661
2010-05-25,0.2737
2010-05-24,0.2808
2010-05-21,0.2874
2010-05-20,0.2935
2010-05-19,0.2990
2010-05-18,0.3038
2010-05-17,0.3080
2010-05-14,0.3118
2010-05-13,0.3153
2010-05-12,0.3185
2010-05-11,0.3216
2010-05-10,0.3247
2010-05-07,0.3276
2010-05-06,0.3304
2010-05-05,0.3324
2010-05-04,0.3338
2010-05-03,0.3347
2010-04-30,0.3356
2010-04-29,0.3364
2010-04-28,0.3370
2010-04-27,0.3374
2010-04-26,0.3375
2010-04-23,0.3373
2010-04-22,0.3371
2010-04-21,0.3368
2010-04-20,0.3367
2010-04-19,0.3365
2010-04-16,0.3361
2010-04-15,0.3352
2010-04-14,0.3340
2010-04-13,0.3324
2010-04-12,0.3306
2010-04-09,0.3283
2010-04-08,0.3258
2010-04-07,0.3229
2010-04-06,0.3198
2010-04-05,0.3165
2010-04-01,0.3129
2010-03-31,0.3090
2010-03-30,0.3050
2010-03-29,0.3009
2010-03-26,0.2968
2010-03-25,0.2928
2010-03-24,0.2888
2010-03-23,0.2849
2010-03-22,0.2811
2010-03-19,0.2774
2010-03-18,0.2739
2010-03-17,0.2704
2010-03-16,0.2671
2010-03-15,0.2639
2010-03-12,0.2606
2010-03-11,0.2575
2010-03-10,0.2546
2010-03-09,0.2521
2010-03-08,0.2500
2010-03-05,0.2481
2010-03-04,0.2464
2010-03-03,0.2451
2010-03-02,0.2440
2010-03-01,0.2428
2010-02-26,0.2418
2010-02-25,0.2408
2010-02-24,0.2398
2010-02-23,0.2388
2010-02-22,0.2378
2010-02-19,0.2368
2010-02-18,0.2360
2010-02-17,0.2354
2010-02-16,0.2350
2010-02-12,0.2346
2010-02-11,0.2341
2010-02-10,0.2335
2010-02-09,0.2329
2010-02-08,0.2320
2010-02-05,0.2309
2010-02-04,0.2294
2010-02-03,0.2275
2010-02-02,0.2254
2010-02-01,0.2232
2010-01-29,0.2210
2010-01-28,0.2188
2010-01-27,0.2165
2010-01-26,0.2144
2010-01-25,0.2125
2010-01-22,0.2103
2010-01-21,0.2076
