Dates,MAMA Values
2005-01-19,80.8534
2005-01-18,103.3625
2005-01-14,80.7400
2005-01-13,103.2967
2005-01-12,80.6263
2005-01-11,103.2464
2005-01-10,80.5124
2005-01-07,103.2111
2005-01-06,80.3982
2005-01-05,103.1842
2005-01-04,80.2835
2005-01-03,103.1673
2004-12-31,80.1684
2004-12-30,103.1366
2004-12-29,80.0529
2004-12-28,103.0775
2004-12-27,79.9369
2004-12-23,103.0415
2004-12-22,79.8206
2004-12-21,102.9926
2004-12-20,79.7039
2004-12-17,102.9277
2004-12-16,79.5869
2004-12-15,102.8500
2004-12-14,79.4696
2004-12-13,102.7756
2004-12-10,79.3521
2004-12-09,102.7013
2004-12-08,79.2344
2004-12-07,102.6498
2004-12-06,79.1165
2004-12-03,102.6068
2004-12-02,78.9982
2004-12-01,102.5742
2004-11-30,78.8796
2004-11-29,102.5385
2004-11-26,78.7605
2004-11-24,102.4981
2004-11-23,78.6410
2004-11-22,102.4626
2004-11-19,78.5211
2004-11-18,102.4340
2004-11-17,78.4008
2004-11-16,102.3951
2004-11-15,78.2800
2004-11-12,102.3687
2004-11-11,78.1589
2004-11-10,102.3265
2004-11-09,78.0372
2004-11-08,102.2719
2004-11-05,77.9151
2004-11-04,102.2367
2004-11-03,77.7927
2004-11-02,102.2118
2004-11-01,77.6699
2004-10-29,102.1646
2004-10-28,77.5466
2004-10-27,102.1062
2004-10-26,77.4229
2004-10-25,102.0366
2004-10-22,77.2988
2004-10-21,101.9520
2004-10-20,77.1745
2004-10-19,101.8637
2004-10-18,77.0500
2004-10-15,101.7752
2004-10-14,76.9253
2004-10-13,101.6732
2004-10-12,76.8005
2004-10-11,101.5877
2004-10-08,76.6755
2004-10-07,101.4953
2004-10-06,76.5503
2004-10-05,101.4050
2004-10-04,76.4249
2004-10-01,101.3307
2004-09-30,76.2994
2004-09-29,101.2542
2004-09-28,76.1736
2004-09-27,101.1526
2004-09-24,76.0476
2004-09-23,101.0613
2004-09-22,75.9214
2004-09-21,100.9580
2004-09-20,75.7951
2004-09-17,100.8638
2004-09-16,75.6686
2004-09-15,100.7491
2004-09-14,75.5420
2004-09-13,100.6375
2004-09-10,75.4154
2004-09-09,100.5304
2004-09-08,75.2886
2004-09-07,100.4341
2004-09-03,75.1618
2004-09-02,100.3256
2004-09-01,75.0348
2004-08-31,100.2419
2004-08-30,74.9077
2004-08-27,100.1586
2004-08-26,74.7804
2004-08-25,100.1120
2004-08-24,74.6529
2004-08-23,100.0758
2004-08-20,74.5249
2004-08-19,100.0338
2004-08-18,74.3965
2004-08-17,99.9823
2004-08-16,74.2677
2004-08-13,99.9116
2004-08-12,74.1385
2004-08-11,99.8291
2004-08-10,74.0090
2004-08-09,99.7178
2004-08-06,73.8792
2004-08-05,99.5423
2004-08-04,73.7494
2004-08-03,99.3627
2004-08-02,73.6198
2004-07-30,99.1875
2004-07-29,73.4904
2004-07-28,98.9702
2004-07-27,73.3613
2004-07-26,98.7243
2004-07-23,73.2326
2004-07-22,98.4993
2004-07-21,73.1045
2004-07-20,98.2824
2004-07-19,72.9769
2004-07-16,98.0655
2004-07-15,72.8497
2004-07-14,97.8429
2004-07-13,72.7230
2004-07-12,97.6232
2004-07-09,72.5968
2004-07-08,97.3954
2004-07-07,72.4710
2004-07-06,97.1550
2004-07-02,72.3458
2004-07-01,96.9101
2004-06-30,72.2211
2004-06-29,96.6741
2004-06-28,72.0970
2004-06-25,96.4383
2004-06-24,71.9735
2004-06-23,96.2183
2004-06-22,71.8506
2004-06-21,96.0029
2004-06-18,71.7281
2004-06-17,95.7935
2004-06-16,71.6061
2004-06-15,95.5835
2004-06-14,71.4846
2004-06-10,95.3764
2004-06-09,71.3635
2004-06-08,95.1587
2004-06-07,71.2428
2004-06-04,94.9269
2004-06-03,71.1226
2004-06-02,94.7053
2004-06-01,71.0030
2004-05-28,94.4851
2004-05-27,70.8839
2004-05-26,94.2604
2004-05-25,70.7653
2004-05-24,94.0463
2004-05-21,70.6473
2004-05-20,93.8273
2004-05-19,70.5297
2004-05-18,93.6028
2004-05-17,70.4126
2004-05-14,93.3860
2004-05-13,70.2961
2004-05-12,93.1746
2004-05-11,70.1800
2004-05-10,92.9687
2004-05-07,70.0645
2004-05-06,92.7641
2004-05-05,69.9494
2004-05-04,92.5476
2004-05-03,69.8347
2004-04-30,92.3205
2004-04-29,69.7206
2004-04-28,92.0867
2004-04-27,69.6070
2004-04-26,91.8718
2004-04-23,69.4941
2004-04-22,91.6653
2004-04-21,69.3816
2004-04-20,91.4523
2004-04-19,69.2696
2004-04-16,91.2186
2004-04-15,69.1582
2004-04-14,90.9818
2004-04-13,69.0473
2004-04-12,90.7385
2004-04-08,68.9371
2004-04-07,90.4922
2004-04-06,68.8275
2004-04-05,90.2588
2004-04-02,68.7187
2004-04-01,89.9974
2004-03-31,68.6104
2004-03-30,89.7596
2004-03-29,68.5030
2004-03-26,89.5236
2004-03-25,68.3961
2004-03-24,89.2461
2004-03-23,68.2900
2004-03-22,88.9538
2004-03-19,68.1847
2004-03-18,88.6783
2004-03-17,68.0803
2004-03-16,88.4086
2004-03-15,67.9768
2004-03-12,88.1527
2004-03-11,67.8741
2004-03-10,87.9014
2004-03-09,67.7722
2004-03-08,87.6459
2004-03-05,67.6711
2004-03-04,87.3795
2004-03-03,67.5707
2004-03-02,87.1275
2004-03-01,67.4711
2004-02-27,86.8594
2004-02-26,67.3724
2004-02-25,86.5886
2004-02-24,67.2744
2004-02-23,86.3217
2004-02-20,67.1774
2004-02-19,86.0501
2004-02-18,67.0812
2004-02-17,85.7975
2004-02-13,66.9859
2004-02-12,85.5494
2004-02-11,66.8913
2004-02-10,85.2989
2004-02-09,66.7976
2004-02-06,85.0440
2004-02-05,66.7046
2004-02-04,84.7753
2004-02-03,66.6125
2004-02-02,84.5229
2004-01-30,66.5212
2004-01-29,84.2676
2004-01-28,66.4307
2004-01-27,84.0659
2004-01-26,66.3411
2004-01-23,83.8709
2004-01-22,66.2520
2004-01-21,83.6649
2004-01-20,66.1635
2004-01-16,83.4587
2004-01-15,66.0755
2004-01-14,83.2673
2004-01-13,65.9882
2004-01-12,83.0925
2004-01-09,65.9014
2004-01-08,82.9049
2004-01-07,65.8150
2004-01-06,82.7281
2004-01-05,65.7291
2004-01-02,82.5417
2003-12-31,65.6437
2003-12-30,82.3914
2003-12-29,65.5587
2003-12-26,82.2313
2003-12-24,65.4742
2003-12-23,82.0589
2003-12-22,65.3900
2003-12-19,81.8803
2003-12-18,65.3062
2003-12-17,81.7167
2003-12-16,65.2229
2003-12-15,81.5291
2003-12-12,65.1400
2003-12-11,81.3405
2003-12-10,65.0577
2003-12-09,81.1520
2003-12-08,64.9758
2003-12-05,80.9510
2003-12-04,64.8946
2003-12-03,80.7425
2003-12-02,64.8139
2003-12-01,80.5394
2003-11-28,64.7338
2003-11-26,80.3299
2003-11-25,64.6544
2003-11-24,80.1312
2003-11-21,64.5756
2003-11-20,79.9380
2003-11-19,64.4975
2003-11-18,79.7222
2003-11-17,64.4199
2003-11-14,79.5097
2003-11-13,64.3430
2003-11-12,79.3061
2003-11-11,64.2668
2003-11-10,79.1129
2003-11-07,64.1912
2003-11-06,78.9550
2003-11-05,64.1162
2003-11-04,78.8086
2003-11-03,64.0416
2003-10-31,78.6657
2003-10-30,63.9674
2003-10-29,78.5305
2003-10-28,63.8936
2003-10-27,78.4023
2003-10-24,63.8200
2003-10-23,78.2824
2003-10-22,63.7467
2003-10-21,78.1564
2003-10-20,63.6737
2003-10-17,78.0315
2003-10-16,63.6009
2003-10-15,77.9170
2003-10-14,63.5284
2003-10-13,77.8107
2003-10-10,63.4561
2003-10-09,77.6947
2003-10-08,63.3840
2003-10-07,77.5917
2003-10-06,63.3120
2003-10-03,77.4883
2003-10-02,63.2403
2003-10-01,77.3638
2003-09-30,63.1687
2003-09-29,77.2385
2003-09-26,63.0974
2003-09-25,77.1149
2003-09-24,63.0263
2003-09-23,77.0006
2003-09-22,62.9555
2003-09-19,76.8790
2003-09-18,62.8849
2003-09-17,76.7554
2003-09-16,62.8146
2003-09-15,76.6412
2003-09-12,62.7445
2003-09-11,76.5323
2003-09-10,62.6747
2003-09-09,76.4100
2003-09-08,62.6051
2003-09-05,76.2686
2003-09-04,62.5357
2003-09-03,76.1429
2003-09-02,62.4667
2003-08-29,76.0066
2003-08-28,62.3980
2003-08-27,75.8645
2003-08-26,62.3296
2003-08-25,75.7160
2003-08-22,62.2616
2003-08-21,75.5649
2003-08-20,62.1940
2003-08-19,75.4083
2003-08-18,62.1268
2003-08-15,75.2466
2003-08-14,62.0600
2003-08-13,75.0936
2003-08-12,61.9938
2003-08-11,74.9528
2003-08-08,61.9279
2003-08-07,74.8051
2003-08-06,61.8625
2003-08-05,74.6639
2003-08-04,61.7974
2003-08-01,74.5144
2003-07-31,61.7328
2003-07-30,74.3540
2003-07-29,61.6686
2003-07-28,74.1899
2003-07-25,61.6048
2003-07-24,74.0169
2003-07-23,61.5416
2003-07-22,73.8501
2003-07-21,61.4789
2003-07-18,73.6808
2003-07-17,61.4167
2003-07-16,73.5040
2003-07-15,61.3551
2003-07-14,73.3498
2003-07-11,61.2940
2003-07-10,73.1988
2003-07-09,61.2335
2003-07-08,73.0340
2003-07-07,61.1733
2003-07-03,72.9000
2003-07-02,61.1137
2003-07-01,72.7218
2003-06-30,61.0545
2003-06-27,72.5536
2003-06-26,60.9959
2003-06-25,72.3907
2003-06-24,60.9378
2003-06-23,72.2288
2003-06-20,60.8802
2003-06-19,72.0667
2003-06-18,60.8232
2003-06-17,71.9142
2003-06-16,60.7667
2003-06-13,71.7723
2003-06-12,60.7107
2003-06-11,71.6138
2003-06-10,60.6551
2003-06-09,71.4606
2003-06-06,60.6000
2003-06-05,71.2997
2003-06-04,60.5455
2003-06-03,71.1578
2003-06-02,60.4914
2003-05-30,71.0322
2003-05-29,60.4378
2003-05-28,70.9124
2003-05-27,60.3846
2003-05-23,70.7731
2003-05-22,60.3317
2003-05-21,70.6354
2003-05-20,60.2792
2003-05-19,70.4739
2003-05-16,60.2272
2003-05-15,70.2951
2003-05-14,60.1757
2003-05-13,70.1235
2003-05-12,60.1248
2003-05-09,69.9605
2003-05-08,60.0746
2003-05-07,69.7929
2003-05-06,60.0249
2003-05-05,69.6347
2003-05-02,59.9758
2003-05-01,69.4673
2003-04-30,59.9273
2003-04-29,69.2941
2003-04-28,59.8793
2003-04-25,69.1171
2003-04-24,59.8320
2003-04-23,68.9615
2003-04-22,59.7854
2003-04-21,68.8153
2003-04-17,59.7393
2003-04-16,68.6580
2003-04-15,59.6937
2003-04-14,68.4895
2003-04-11,59.6486
2003-04-10,68.3340
2003-04-09,59.6042
2003-04-08,68.1639
2003-04-07,59.5603
2003-04-04,68.0045
2003-04-03,59.5171
2003-04-02,67.8347
2003-04-01,59.4744
2003-03-31,67.6642
2003-03-28,59.4324
2003-03-27,67.4941
2003-03-26,59.3911
2003-03-25,67.3379
2003-03-24,59.3503
2003-03-21,67.1730
2003-03-20,59.3102
2003-03-19,67.0068
2003-03-18,59.2707
2003-03-17,66.8371
2003-03-14,59.2318
2003-03-13,66.6858
2003-03-12,59.1936
2003-03-11,66.5292
2003-03-10,59.1559
2003-03-07,66.3787
2003-03-06,59.1189
2003-03-05,66.2384
2003-03-04,59.0824
2003-03-03,66.1010
2003-02-28,59.0464
2003-02-27,65.9591
2003-02-26,59.0110
2003-02-25,65.8206
2003-02-24,58.9761
2003-02-21,65.6785
2003-02-20,58.9417
2003-02-19,65.5401
2003-02-18,58.9078
2003-02-14,65.4040
2003-02-13,58.8745
2003-02-12,65.2797
2003-02-11,58.8417
2003-02-10,65.1628
2003-02-07,58.8093
2003-02-06,65.0428
2003-02-05,58.7774
2003-02-04,64.9175
2003-02-03,58.7459
2003-01-31,64.7827
2003-01-30,58.7149
2003-01-29,64.6567
2003-01-28,58.6844
2003-01-27,64.5365
2003-01-24,58.6544
2003-01-23,64.4377
2003-01-22,58.6249
2003-01-21,64.3484
2003-01-17,58.5956
2003-01-16,64.2496
2003-01-15,58.5667
2003-01-14,64.1654
2003-01-13,58.5382
2003-01-10,64.0755
2003-01-09,58.5099
2003-01-08,63.9830
2003-01-07,58.4819
2003-01-06,63.8906
2003-01-03,58.4543
2003-01-02,63.7793
2002-12-31,58.4270
2002-12-30,63.6698
2002-12-27,58.4001
2002-12-26,63.5653
2002-12-24,58.3736
2002-12-23,63.4649
2002-12-20,58.3475
2002-12-19,63.3675
2002-12-18,58.3218
2002-12-17,63.2739
2002-12-16,58.2964
2002-12-13,63.1899
2002-12-12,58.2714
2002-12-11,63.1100
2002-12-10,58.2467
2002-12-09,63.0316
2002-12-06,58.2223
2002-12-05,62.9425
2002-12-04,58.1981
2002-12-03,62.8474
2002-12-02,58.1743
2002-11-29,62.7484
2002-11-27,58.1508
2002-11-26,62.6448
2002-11-25,58.1277
2002-11-22,62.5552
2002-11-21,58.1050
2002-11-20,62.4650
2002-11-19,58.0826
2002-11-18,62.3780
2002-11-15,58.0606
2002-11-14,62.2813
2002-11-13,58.0389
2002-11-12,62.1824
2002-11-11,58.0176
2002-11-08,62.0854
2002-11-07,57.9966
2002-11-06,61.9767
2002-11-05,57.9761
2002-11-04,61.8823
2002-11-01,57.9560
2002-10-31,61.7859
2002-10-30,57.9363
2002-10-29,61.6935
2002-10-28,57.9169
2002-10-25,61.6106
2002-10-24,57.8979
2002-10-23,61.5414
2002-10-22,57.8793
2002-10-21,61.4730
2002-10-18,57.8609
2002-10-17,61.4207
2002-10-16,57.8427
2002-10-15,61.3715
2002-10-14,57.8248
2002-10-11,61.3351
2002-10-10,57.8069
2002-10-09,61.2968
2002-10-08,57.7892
2002-10-07,61.2612
2002-10-04,57.7716
2002-10-03,61.2215
2002-10-02,57.7540
2002-10-01,61.1958
2002-09-30,57.7366
2002-09-27,61.1752
2002-09-26,57.7192
2002-09-25,61.1405
2002-09-24,57.7019
2002-09-23,61.1110
2002-09-20,57.6846
2002-09-19,61.0917
2002-09-18,57.6674
2002-09-17,61.0732
2002-09-16,57.6502
2002-09-13,61.0514
2002-09-12,57.6330
2002-09-11,61.0302
2002-09-10,57.6158
2002-09-09,61.0100
2002-09-06,57.5986
2002-09-05,60.9835
2002-09-04,57.5815
2002-09-03,60.9578
2002-08-30,57.5644
2002-08-29,60.9259
2002-08-28,57.5473
2002-08-27,60.8864
2002-08-26,57.5304
2002-08-23,60.8561
2002-08-22,57.5135
2002-08-21,60.8289
2002-08-20,57.4967
2002-08-19,60.8072
2002-08-16,57.4799
2002-08-15,60.7881
2002-08-14,57.4632
2002-08-13,60.7773
2002-08-12,57.4465
2002-08-09,60.7603
2002-08-08,57.4298
2002-08-07,60.7511
2002-08-06,57.4130
2002-08-05,60.7388
2002-08-02,57.3963
2002-08-01,60.7177
2002-07-31,57.3795
2002-07-30,60.6939
2002-07-29,57.3627
2002-07-26,60.6786
2002-07-25,57.3460
2002-07-24,60.6642
2002-07-23,57.3292
2002-07-22,60.6423
2002-07-19,57.3125
2002-07-18,60.6183
2002-07-17,57.2957
2002-07-16,60.6018
2002-07-15,57.2790
2002-07-12,60.5631
2002-07-11,57.2623
2002-07-10,60.5274
2002-07-09,57.2457
2002-07-08,60.5030
2002-07-05,57.2293
2002-07-03,60.4621
2002-07-02,57.2128
2002-07-01,60.4236
2002-06-28,57.1965
2002-06-27,60.4069
2002-06-26,57.1803
2002-06-25,60.3731
2002-06-24,57.1640
2002-06-21,60.3258
2002-06-20,57.1479
2002-06-19,60.2799
2002-06-18,57.1319
2002-06-17,60.2369
2002-06-14,57.1161
2002-06-13,60.2079
2002-06-12,57.1004
2002-06-11,60.1843
2002-06-10,57.0848
2002-06-07,60.1508
2002-06-06,57.0693
2002-06-05,60.1154
2002-06-04,57.0538
2002-06-03,60.0800
2002-05-31,57.0384
2002-05-30,60.0426
2002-05-29,57.0231
2002-05-28,60.0046
2002-05-24,57.0079
2002-05-23,59.9720
2002-05-22,56.9929
2002-05-21,59.9390
2002-05-20,56.9779
2002-05-17,59.9130
2002-05-16,56.9630
2002-05-15,59.8921
2002-05-14,56.9482
2002-05-13,59.8684
2002-05-10,56.9334
2002-05-09,59.8348
2002-05-08,56.9187
2002-05-07,59.7979
2002-05-06,56.9040
2002-05-03,59.7630
2002-05-02,56.8895
2002-05-01,59.7354
2002-04-30,56.8750
2002-04-29,59.7130
2002-04-26,56.8606
2002-04-25,59.6913
2002-04-24,56.8463
2002-04-23,59.6679
2002-04-22,56.8320
2002-04-19,59.6445
2002-04-18,56.8178
2002-04-17,59.6187
2002-04-16,56.8036
2002-04-15,59.5940
2002-04-12,56.7894
2002-04-11,59.5693
2002-04-10,56.7753
2002-04-09,59.5409
2002-04-08,56.7613
2002-04-05,59.5141
2002-04-04,56.7473
2002-04-03,59.4915
2002-04-02,56.7334
2002-04-01,59.4737
2002-03-28,56.7195
2002-03-27,59.4609
2002-03-26,56.7057
2002-03-25,59.4528
2002-03-22,56.6919
2002-03-21,59.4548
2002-03-20,56.6780
2002-03-19,59.4544
2002-03-18,56.6640
2002-03-15,59.4520
2002-03-14,56.6500
2002-03-13,59.4320
2002-03-12,56.6359
2002-03-11,59.4090
2002-03-08,56.6219
2002-03-07,59.3895
2002-03-06,56.6079
2002-03-05,59.3891
2002-03-04,56.5939
2002-03-01,59.3959
2002-02-28,56.5799
2002-02-27,59.3905
2002-02-26,56.5657
2002-02-25,59.3986
2002-02-22,56.5515
2002-02-21,59.4097
2002-02-20,56.5372
2002-02-19,59.4148
2002-02-15,56.5228
2002-02-14,59.4228
2002-02-13,56.5082
2002-02-12,59.4253
2002-02-11,56.4936
2002-02-08,59.4243
2002-02-07,56.4789
2002-02-06,59.4133
2002-02-05,56.4641
2002-02-04,59.4014
2002-02-01,56.4492
2002-01-31,59.3819
2002-01-30,56.4344
2002-01-29,59.3596
2002-01-28,56.4196
2002-01-25,59.3350
2002-01-24,56.4048
2002-01-23,59.3154
2002-01-22,56.3901
2002-01-18,59.2969
2002-01-17,56.3754
2002-01-16,59.2885
2002-01-15,56.3607
2002-01-14,59.2835
2002-01-11,56.3460
2002-01-10,59.2869
2002-01-09,56.3312
2002-01-08,59.2945
2002-01-07,56.3164
2002-01-04,59.2997
2002-01-03,56.3014
2002-01-02,59.3055
2001-12-31,56.2863
2001-12-28,59.3086
2001-12-27,56.2712
2001-12-26,59.3198
2001-12-24,56.2559
2001-12-21,59.3318
2001-12-20,56.2405
2001-12-19,59.3467
2001-12-18,56.2250
2001-12-17,59.3576
2001-12-14,56.2093
2001-12-13,59.3722
2001-12-12,56.1935
2001-12-11,59.3827
2001-12-10,56.1775
2001-12-07,59.3920
2001-12-06,56.1614
2001-12-05,59.4088
2001-12-04,56.1452
2001-12-03,59.4202
2001-11-30,56.1288
2001-11-29,59.4323
2001-11-28,56.1122
2001-11-27,59.4454
2001-11-26,56.0955
2001-11-23,59.4583
2001-11-21,56.0787
2001-11-20,59.4668
2001-11-19,56.0617
2001-11-16,59.4797
2001-11-15,56.0446
2001-11-14,59.4814
2001-11-13,56.0273
2001-11-12,59.4805
2001-11-09,56.0100
2001-11-08,59.4848
2001-11-07,55.9925
2001-11-06,59.4866
2001-11-05,55.9750
2001-11-02,59.4900
2001-11-01,55.9574
2001-10-31,59.4782
2001-10-30,55.9396
2001-10-29,59.4669
2001-10-26,55.9218
2001-10-25,59.4631
2001-10-24,55.9040
2001-10-23,59.4680
2001-10-22,55.8861
2001-10-19,59.4685
2001-10-18,55.8681
2001-10-17,59.4739
2001-10-16,55.8500
2001-10-15,59.4742
2001-10-12,55.8318
2001-10-11,59.4737
2001-10-10,55.8135
2001-10-09,59.4745
2001-10-08,55.7951
2001-10-05,59.4777
2001-10-04,55.7766
2001-10-03,59.4870
2001-10-02,55.7580
2001-10-01,59.4760
2001-09-28,55.7393
2001-09-27,59.4609
2001-09-26,55.7205
2001-09-25,59.4409
2001-09-24,55.7017
2001-09-21,59.4200
2001-09-20,55.6829
2001-09-19,59.4012
2001-09-18,55.6642
2001-09-17,59.3871
2001-09-10,55.6454
2001-09-07,59.3702
2001-09-06,55.6266
2001-09-05,59.3500
2001-09-04,55.6078
2001-08-31,59.3295
2001-08-30,55.5890
2001-08-29,59.3081
2001-08-28,55.5702
2001-08-27,59.2839
2001-08-24,55.5514
2001-08-23,59.2606
2001-08-22,55.5326
2001-08-21,59.2501
2001-08-20,55.5139
2001-08-17,59.2403
2001-08-16,55.4951
2001-08-15,59.2372
2001-08-14,55.4763
2001-08-13,59.2275
2001-08-10,55.4574
2001-08-09,59.2082
2001-08-08,55.4384
2001-08-07,59.1808
2001-08-06,55.4195
2001-08-03,59.1477
2001-08-02,55.4006
2001-08-01,59.1192
2001-07-31,55.3818
2001-07-30,59.0978
2001-07-27,55.3630
2001-07-26,59.0929
2001-07-25,55.3442
2001-07-24,59.0806
2001-07-23,55.3254
2001-07-20,59.0600
2001-07-19,55.3065
2001-07-18,59.0311
2001-07-17,55.2876
2001-07-16,59.0100
2001-07-13,55.2688
2001-07-12,58.9952
2001-07-11,55.2500
2001-07-10,58.9814
2001-07-09,55.2312
2001-07-06,58.9630
2001-07-05,55.2124
2001-07-03,58.9594
2001-07-02,55.1935
2001-06-29,58.9574
2001-06-28,55.1746
2001-06-27,58.9411
2001-06-26,55.1556
2001-06-25,58.9180
2001-06-22,55.1366
2001-06-21,58.8974
2001-06-20,55.1176
2001-06-19,58.8703
2001-06-18,55.0986
2001-06-15,58.8444
2001-06-14,55.0796
2001-06-13,58.8274
2001-06-12,55.0607
2001-06-11,58.8008
2001-06-08,55.0418
2001-06-07,58.7967
2001-06-06,55.0229
2001-06-05,58.7901
2001-06-04,55.0039
2001-06-01,58.7912
2001-05-31,54.9849
2001-05-30,58.7915
2001-05-29,54.9658
2001-05-25,58.7841
2001-05-24,54.9465
2001-05-23,58.7815
2001-05-22,54.9273
2001-05-21,58.7652
2001-05-18,54.9079
2001-05-17,58.7495
2001-05-16,54.8885
2001-05-15,58.7422
2001-05-14,54.8691
2001-05-11,58.7341
2001-05-10,54.8496
2001-05-09,58.7270
2001-05-08,54.8301
2001-05-07,58.7181
2001-05-04,54.8105
2001-05-03,58.7048
2001-05-02,54.7909
2001-05-01,58.7120
2001-04-30,54.7712
2001-04-27,58.7207
2001-04-26,54.7514
2001-04-25,58.7294
2001-04-24,54.7315
2001-04-23,58.7459
2001-04-20,54.7114
2001-04-19,58.7746
2001-04-18,54.6911
2001-04-17,58.8043
2001-04-16,54.6706
2001-04-12,58.8365
2001-04-11,54.6498
2001-04-10,58.8492
2001-04-09,54.6288
2001-04-06,58.8638
2001-04-05,54.6076
2001-04-04,58.8702
2001-04-03,54.5862
2001-04-02,58.8800
2001-03-30,54.5647
2001-03-29,58.8782
2001-03-28,54.5430
2001-03-27,58.8750
2001-03-26,54.5212
2001-03-23,58.8724
2001-03-22,54.4993
2001-03-21,58.8673
2001-03-20,54.4773
2001-03-19,58.8842
2001-03-16,54.4553
2001-03-15,58.8964
2001-03-14,54.4330
2001-03-13,58.8868
2001-03-12,54.4106
2001-03-09,58.8751
2001-03-08,54.3881
2001-03-07,58.8589
2001-03-06,54.3656
2001-03-05,58.8388
2001-03-02,54.3430
2001-03-01,58.8165
2001-02-28,54.3204
2001-02-27,58.7919
2001-02-26,54.2978
2001-02-23,58.7595
2001-02-22,54.2752
2001-02-21,58.7221
2001-02-20,54.2527
2001-02-16,58.6853
2001-02-15,54.2302
2001-02-14,58.6400
2001-02-13,54.2078
2001-02-12,58.5906
2001-02-09,54.1856
2001-02-08,58.5407
2001-02-07,54.1634
2001-02-06,58.4942
2001-02-05,54.1414
2001-02-02,58.4432
2001-02-01,54.1196
2001-01-31,58.3941
2001-01-30,54.0978
2001-01-29,58.3437
2001-01-26,54.0762
2001-01-25,58.3249
2001-01-24,54.0548
2001-01-23,58.3089
2001-01-22,54.0333
2001-01-19,58.2869
2001-01-18,54.0118
2001-01-17,58.2685
2001-01-16,53.9904
2001-01-12,58.2449
2001-01-11,53.9689
2001-01-10,58.2178
2001-01-09,53.9474
2001-01-08,58.2022
2001-01-05,53.9259
2001-01-04,58.1844
2001-01-03,53.9044
2001-01-02,58.1616
2000-12-29,53.8829
2000-12-28,58.1530
2000-12-27,53.8614
2000-12-26,58.1540
2000-12-22,53.8399
2000-12-21,58.1398
2000-12-20,53.8182
2000-12-19,58.1158
2000-12-18,53.7965
2000-12-15,58.0910
2000-12-14,53.7748
2000-12-13,58.0577
2000-12-12,53.7531
2000-12-11,58.0198
2000-12-08,53.7314
2000-12-07,57.9881
2000-12-06,53.7099
2000-12-05,57.9586
2000-12-04,53.6884
2000-12-01,57.9266
2000-11-30,53.6669
2000-11-29,57.8904
2000-11-28,53.6455
2000-11-27,57.8507
2000-11-24,53.6242
2000-11-22,57.8206
2000-11-21,53.6030
2000-11-20,57.7907
2000-11-17,53.5818
2000-11-16,57.7514
2000-11-15,53.5606
2000-11-14,57.7106
2000-11-13,53.5395
2000-11-10,57.6673
2000-11-09,53.5186
2000-11-08,57.6252
2000-11-07,53.4977
2000-11-06,57.5807
2000-11-03,53.4770
2000-11-02,57.5375
2000-11-01,53.4564
2000-10-31,57.5014
2000-10-30,53.4359
2000-10-27,57.4709
2000-10-26,53.4154
2000-10-25,57.4427
2000-10-24,53.3951
2000-10-23,57.4069
2000-10-20,53.3747
2000-10-19,57.3761
2000-10-18,53.3545
2000-10-17,57.3530
2000-10-16,53.3343
2000-10-13,57.3166
2000-10-12,53.3141
2000-10-11,57.2734
2000-10-10,53.2939
2000-10-09,57.2283
2000-10-06,53.2739
2000-10-05,57.1838
2000-10-04,53.2541
2000-10-03,57.1372
2000-10-02,53.2343
2000-09-29,57.0896
2000-09-28,53.2147
2000-09-27,57.0345
2000-09-26,53.1952
2000-09-25,56.9806
2000-09-22,53.1760
2000-09-21,56.9244
2000-09-20,53.1568
2000-09-19,56.8705
2000-09-18,53.1379
2000-09-15,56.8191
2000-09-14,53.1191
2000-09-13,56.7678
2000-09-12,53.1005
2000-09-11,56.7165
2000-09-08,53.0821
2000-09-07,56.6618
2000-09-06,53.0639
2000-09-05,56.6125
2000-09-01,53.0458
2000-08-31,56.5618
2000-08-30,53.0279
2000-08-29,56.5027
2000-08-28,53.0101
2000-08-25,56.4466
2000-08-24,52.9925
2000-08-23,56.3958
2000-08-22,52.9752
2000-08-21,56.3423
2000-08-18,52.9580
2000-08-17,56.2810
2000-08-16,52.9410
2000-08-15,56.2284
2000-08-14,52.9242
2000-08-11,56.1739
2000-08-10,52.9076
2000-08-09,56.1288
2000-08-08,52.8912
2000-08-07,56.0833
2000-08-04,52.8749
2000-08-03,56.0342
2000-08-02,52.8588
2000-08-01,55.9783
2000-07-31,52.8428
2000-07-28,55.9176
2000-07-27,52.8271
2000-07-26,55.8601
2000-07-25,52.8116
2000-07-24,55.8008
2000-07-21,52.7962
2000-07-20,55.7408
2000-07-19,52.7811
2000-07-18,55.6799
2000-07-17,52.7663
2000-07-14,55.6225
2000-07-13,52.7516
2000-07-12,55.5630
2000-07-11,52.7372
2000-07-10,55.5082
2000-07-07,52.7230
2000-07-06,55.4454
2000-07-05,52.7090
2000-07-03,55.3882
2000-06-30,52.6953
2000-06-29,55.3284
2000-06-28,52.6817
2000-06-27,55.2718
2000-06-26,52.6684
2000-06-23,55.2192
2000-06-22,52.6553
2000-06-21,55.1697
2000-06-20,52.6425
2000-06-19,55.1132
2000-06-16,52.6298
2000-06-15,55.0570
2000-06-14,52.6173
2000-06-13,55.0074
2000-06-12,52.6050
2000-06-09,54.9511
2000-06-08,52.5929
2000-06-07,54.9012
2000-06-06,52.5811
2000-06-05,54.8424
2000-06-02,52.5694
2000-06-01,54.7855
2000-05-31,52.5580
