Dates,ADX Values
2005-01-12,8.8895
2005-01-11,8.8977
2005-01-10,8.9104
2005-01-07,8.9231
2005-01-06,8.9384
2005-01-05,8.9524
2005-01-04,8.9665
2005-01-03,8.9786
2004-12-31,8.9846
2004-12-30,8.9860
2004-12-29,8.9874
2004-12-28,8.9879
2004-12-27,8.9810
2004-12-23,8.9741
2004-12-22,8.9647
2004-12-21,8.9533
2004-12-20,8.9449
2004-12-17,8.9342
2004-12-16,8.9252
2004-12-15,8.9207
2004-12-14,8.9131
2004-12-13,8.9042
2004-12-10,8.8953
2004-12-09,8.8933
2004-12-08,8.8913
2004-12-07,8.8879
2004-12-06,8.8765
2004-12-03,8.8600
2004-12-02,8.8434
2004-12-01,8.8201
2004-11-30,8.7977
2004-11-29,8.7785
2004-11-26,8.7591
2004-11-24,8.7358
2004-11-23,8.7122
2004-11-22,8.6894
2004-11-19,8.6682
2004-11-18,8.6437
2004-11-17,8.6134
2004-11-16,8.5841
2004-11-15,8.5599
2004-11-12,8.5355
2004-11-11,8.5111
2004-11-10,8.4868
2004-11-09,8.4666
2004-11-08,8.4491
2004-11-05,8.4346
2004-11-04,8.4255
2004-11-03,8.4186
2004-11-02,8.4069
2004-11-01,8.4031
2004-10-29,8.4013
2004-10-28,8.3985
2004-10-27,8.3957
2004-10-26,8.3913
2004-10-25,8.3924
2004-10-22,8.3980
2004-10-21,8.3977
2004-10-20,8.3980
2004-10-19,8.4005
2004-10-18,8.3997
2004-10-15,8.3903
2004-10-14,8.3810
2004-10-13,8.3730
2004-10-12,8.3650
2004-10-11,8.3597
2004-10-08,8.3534
2004-10-07,8.3470
2004-10-06,8.3315
2004-10-05,8.3167
2004-10-04,8.3032
2004-10-01,8.2897
2004-09-30,8.2727
2004-09-29,8.2581
2004-09-28,8.2463
2004-09-27,8.2265
2004-09-24,8.2030
2004-09-23,8.1762
2004-09-22,8.1500
2004-09-21,8.1182
2004-09-20,8.0788
2004-09-17,8.0392
2004-09-16,7.9984
2004-09-15,7.9608
2004-09-14,7.9245
2004-09-13,7.8854
2004-09-10,7.8455
2004-09-09,7.8086
2004-09-08,7.7677
2004-09-07,7.7241
2004-09-03,7.6818
2004-09-02,7.6395
2004-09-01,7.5983
2004-08-31,7.5623
2004-08-30,7.5279
2004-08-27,7.4925
2004-08-26,7.4565
2004-08-25,7.4200
2004-08-24,7.3833
2004-08-23,7.3554
2004-08-20,7.3286
2004-08-19,7.3027
2004-08-18,7.2766
2004-08-17,7.2508
2004-08-16,7.2232
2004-08-13,7.1968
2004-08-12,7.1766
2004-08-11,7.1565
2004-08-10,7.1364
2004-08-09,7.1181
2004-08-06,7.1030
2004-08-05,7.0879
2004-08-04,7.0618
2004-08-03,7.0336
2004-08-02,7.0033
2004-07-30,6.9749
2004-07-29,6.9464
2004-07-28,6.9242
2004-07-27,6.9028
2004-07-26,6.8886
2004-07-23,6.8792
2004-07-22,6.8700
2004-07-21,6.8607
2004-07-20,6.8430
2004-07-19,6.8215
2004-07-16,6.7987
2004-07-15,6.7725
2004-07-14,6.7468
2004-07-13,6.7157
2004-07-12,6.6794
2004-07-09,6.6433
2004-07-08,6.6061
2004-07-07,6.5688
2004-07-06,6.5334
2004-07-02,6.4978
2004-07-01,6.4642
2004-06-30,6.4256
2004-06-29,6.3812
2004-06-28,6.3392
2004-06-25,6.2952
2004-06-24,6.2489
2004-06-23,6.2051
2004-06-22,6.1613
2004-06-21,6.1220
2004-06-18,6.0816
2004-06-17,6.0410
2004-06-16,6.0015
2004-06-15,5.9617
2004-06-14,5.9223
2004-06-10,5.8871
2004-06-09,5.8526
2004-06-08,5.8179
2004-06-07,5.7865
2004-06-04,5.7549
2004-06-03,5.7300
2004-06-02,5.7069
2004-06-01,5.6838
2004-05-28,5.6652
2004-05-27,5.6465
2004-05-26,5.6277
2004-05-25,5.6174
2004-05-24,5.6062
2004-05-21,5.5967
2004-05-20,5.5932
2004-05-19,5.5910
2004-05-18,5.5870
2004-05-17,5.5889
2004-05-14,5.5909
2004-05-13,5.5901
2004-05-12,5.5879
2004-05-11,5.5871
2004-05-10,5.5875
2004-05-07,5.5883
2004-05-06,5.5830
2004-05-05,5.5765
2004-05-04,5.5711
2004-05-03,5.5679
2004-04-30,5.5636
2004-04-29,5.5630
2004-04-28,5.5597
2004-04-27,5.5535
2004-04-26,5.5519
2004-04-23,5.5531
2004-04-22,5.5583
2004-04-21,5.5642
2004-04-20,5.5779
2004-04-19,5.5902
2004-04-16,5.5976
2004-04-15,5.6050
2004-04-14,5.6136
2004-04-13,5.6204
2004-04-12,5.6256
2004-04-08,5.6331
2004-04-07,5.6407
2004-04-06,5.6465
2004-04-05,5.6487
2004-04-02,5.6509
2004-04-01,5.6561
2004-03-31,5.6654
2004-03-30,5.6748
2004-03-29,5.6893
2004-03-26,5.7061
2004-03-25,5.7243
2004-03-24,5.7427
2004-03-23,5.7646
2004-03-22,5.7832
2004-03-19,5.8075
2004-03-18,5.8242
2004-03-17,5.8416
2004-03-16,5.8581
2004-03-15,5.8763
2004-03-12,5.8919
2004-03-11,5.9081
2004-03-10,5.9172
2004-03-09,5.9225
2004-03-08,5.9237
2004-03-05,5.9189
2004-03-04,5.9140
2004-03-03,5.9086
2004-03-02,5.8987
2004-03-01,5.8885
2004-02-27,5.8782
2004-02-26,5.8694
2004-02-25,5.8606
2004-02-24,5.8448
2004-02-23,5.8306
2004-02-20,5.8152
2004-02-19,5.7922
2004-02-18,5.7684
2004-02-17,5.7445
2004-02-13,5.7223
2004-02-12,5.7004
2004-02-11,5.6793
2004-02-10,5.6582
2004-02-09,5.6413
2004-02-06,5.6230
2004-02-05,5.6030
2004-02-04,5.5858
2004-02-03,5.5695
2004-02-02,5.5570
2004-01-30,5.5465
2004-01-29,5.5408
2004-01-28,5.5322
2004-01-27,5.5240
2004-01-26,5.5149
2004-01-23,5.5060
2004-01-22,5.4970
2004-01-21,5.4806
2004-01-20,5.4640
2004-01-16,5.4468
2004-01-15,5.4331
2004-01-14,5.4224
2004-01-13,5.4122
2004-01-12,5.4062
2004-01-09,5.3975
2004-01-08,5.3858
2004-01-07,5.3813
2004-01-06,5.3793
2004-01-05,5.3808
2004-01-02,5.3795
2003-12-31,5.3782
2003-12-30,5.3758
2003-12-29,5.3718
2003-12-26,5.3748
2003-12-24,5.3798
2003-12-23,5.3849
2003-12-22,5.3878
2003-12-19,5.3913
2003-12-18,5.3949
2003-12-17,5.4015
2003-12-16,5.4097
2003-12-15,5.4238
2003-12-12,5.4387
2003-12-11,5.4557
2003-12-10,5.4728
2003-12-09,5.4932
2003-12-08,5.5138
2003-12-05,5.5345
2003-12-04,5.5562
2003-12-03,5.5755
2003-12-02,5.5976
2003-12-01,5.6209
2003-11-28,5.6444
2003-11-26,5.6644
2003-11-25,5.6866
2003-11-24,5.7056
2003-11-21,5.7247
2003-11-20,5.7412
2003-11-19,5.7556
2003-11-18,5.7700
2003-11-17,5.7845
2003-11-14,5.7970
2003-11-13,5.8091
2003-11-12,5.8210
2003-11-11,5.8375
2003-11-10,5.8575
2003-11-07,5.8758
2003-11-06,5.8924
2003-11-05,5.9101
2003-11-04,5.9281
2003-11-03,5.9452
2003-10-31,5.9621
2003-10-30,5.9804
2003-10-29,5.9958
2003-10-28,6.0128
2003-10-27,6.0430
2003-10-24,6.0700
2003-10-23,6.0983
2003-10-22,6.1273
2003-10-21,6.1543
2003-10-20,6.1794
2003-10-17,6.2014
2003-10-16,6.2221
2003-10-15,6.2432
2003-10-14,6.2675
2003-10-13,6.2908
2003-10-10,6.3137
2003-10-09,6.3372
2003-10-08,6.3607
2003-10-07,6.3885
2003-10-06,6.4172
2003-10-03,6.4480
2003-10-02,6.4773
2003-10-01,6.5085
2003-09-30,6.5393
2003-09-29,6.5664
2003-09-26,6.5957
2003-09-25,6.6228
2003-09-24,6.6499
2003-09-23,6.6794
2003-09-22,6.7099
2003-09-19,6.7428
2003-09-18,6.7726
2003-09-17,6.8038
2003-09-16,6.8376
2003-09-15,6.8714
2003-09-12,6.9051
2003-09-11,6.9393
2003-09-10,6.9737
2003-09-09,7.0071
2003-09-08,7.0361
2003-09-05,7.0627
2003-09-04,7.0891
2003-09-03,7.1105
2003-09-02,7.1321
2003-08-29,7.1592
2003-08-28,7.1881
2003-08-27,7.2191
2003-08-26,7.2539
2003-08-25,7.2891
2003-08-22,7.3243
2003-08-21,7.3609
2003-08-20,7.3929
2003-08-19,7.4218
2003-08-18,7.4495
2003-08-15,7.4737
2003-08-14,7.4955
2003-08-13,7.5168
2003-08-12,7.5365
2003-08-11,7.5549
2003-08-08,7.5730
2003-08-07,7.5922
2003-08-06,7.6087
2003-08-05,7.6252
2003-08-04,7.6429
2003-08-01,7.6641
2003-07-31,7.6875
2003-07-30,7.7121
2003-07-29,7.7326
2003-07-28,7.7532
2003-07-25,7.7763
2003-07-24,7.7984
2003-07-23,7.8256
2003-07-22,7.8528
2003-07-21,7.8777
2003-07-18,7.9027
2003-07-17,7.9297
2003-07-16,7.9568
2003-07-15,7.9885
2003-07-14,8.0204
2003-07-11,8.0596
2003-07-10,8.0978
2003-07-09,8.1361
2003-07-08,8.1751
2003-07-07,8.2127
2003-07-03,8.2520
2003-07-02,8.2889
2003-07-01,8.3260
2003-06-30,8.3625
2003-06-27,8.3998
2003-06-26,8.4381
2003-06-25,8.4766
2003-06-24,8.5158
2003-06-23,8.5556
2003-06-20,8.5957
2003-06-19,8.6378
2003-06-18,8.6806
2003-06-17,8.7229
2003-06-16,8.7642
2003-06-13,8.8066
2003-06-12,8.8468
2003-06-11,8.8871
2003-06-10,8.9252
2003-06-09,8.9628
2003-06-06,8.9980
2003-06-05,9.0386
2003-06-04,9.0735
2003-06-03,9.1071
2003-06-02,9.1338
2003-05-30,9.1606
2003-05-29,9.1797
2003-05-28,9.1988
2003-05-27,9.2170
2003-05-23,9.2321
2003-05-22,9.2473
2003-05-21,9.2558
2003-05-20,9.2643
2003-05-19,9.2732
2003-05-16,9.2835
2003-05-15,9.2989
2003-05-14,9.3118
2003-05-13,9.3227
2003-05-12,9.3325
2003-05-09,9.3424
2003-05-08,9.3480
2003-05-07,9.3502
2003-05-06,9.3527
2003-05-05,9.3517
2003-05-02,9.3508
2003-05-01,9.3502
2003-04-30,9.3421
2003-04-29,9.3349
2003-04-28,9.3283
2003-04-25,9.3198
2003-04-24,9.3139
2003-04-23,9.3094
2003-04-22,9.3055
2003-04-21,9.2973
2003-04-17,9.2855
2003-04-16,9.2717
2003-04-15,9.2600
2003-04-14,9.2473
2003-04-11,9.2343
2003-04-10,9.2206
2003-04-09,9.2096
2003-04-08,9.2021
2003-04-07,9.1930
2003-04-04,9.1846
2003-04-03,9.1715
2003-04-02,9.1595
2003-04-01,9.1459
2003-03-31,9.1281
2003-03-28,9.1084
2003-03-27,9.0930
2003-03-26,9.0776
2003-03-25,9.0633
2003-03-24,9.0514
2003-03-21,9.0398
2003-03-20,9.0285
2003-03-19,9.0185
2003-03-18,9.0092
2003-03-17,8.9999
2003-03-14,8.9839
2003-03-13,8.9638
2003-03-12,8.9398
2003-03-11,8.9152
2003-03-10,8.8920
2003-03-07,8.8700
2003-03-06,8.8465
2003-03-05,8.8253
2003-03-04,8.8059
2003-03-03,8.7879
2003-02-28,8.7702
2003-02-27,8.7533
2003-02-26,8.7379
2003-02-25,8.7224
2003-02-24,8.7082
2003-02-21,8.6955
2003-02-20,8.6828
2003-02-19,8.6700
2003-02-18,8.6625
2003-02-14,8.6561
2003-02-13,8.6481
2003-02-12,8.6369
2003-02-11,8.6275
2003-02-10,8.6187
2003-02-07,8.6112
2003-02-06,8.6037
2003-02-05,8.5977
2003-02-04,8.5925
2003-02-03,8.5856
2003-01-31,8.5787
2003-01-30,8.5742
2003-01-29,8.5656
2003-01-28,8.5584
2003-01-27,8.5511
2003-01-24,8.5424
2003-01-23,8.5352
2003-01-22,8.5309
2003-01-21,8.5265
2003-01-17,8.5240
2003-01-16,8.5243
2003-01-15,8.5256
2003-01-14,8.5268
2003-01-13,8.5302
2003-01-10,8.5337
2003-01-09,8.5350
2003-01-08,8.5360
2003-01-07,8.5347
2003-01-06,8.5334
2003-01-03,8.5355
2003-01-02,8.5371
2002-12-31,8.5364
2002-12-30,8.5323
2002-12-27,8.5276
2002-12-26,8.5229
2002-12-24,8.5195
2002-12-23,8.5154
2002-12-20,8.5105
2002-12-19,8.5056
2002-12-18,8.4987
2002-12-17,8.4918
2002-12-16,8.4863
2002-12-13,8.4780
2002-12-12,8.4702
2002-12-11,8.4637
2002-12-10,8.4572
2002-12-09,8.4516
2002-12-06,8.4469
2002-12-05,8.4423
2002-12-04,8.4383
2002-12-03,8.4382
2002-12-02,8.4390
2002-11-29,8.4397
2002-11-27,8.4408
2002-11-26,8.4421
2002-11-25,8.4390
2002-11-22,8.4359
2002-11-21,8.4327
2002-11-20,8.4238
2002-11-19,8.4117
2002-11-18,8.3970
2002-11-15,8.3832
2002-11-14,8.3698
2002-11-13,8.3563
2002-11-12,8.3422
2002-11-11,8.3267
2002-11-08,8.3111
2002-11-07,8.3002
2002-11-06,8.2893
2002-11-05,8.2783
2002-11-04,8.2574
2002-11-01,8.2318
2002-10-31,8.2051
2002-10-30,8.1778
2002-10-29,8.1498
2002-10-28,8.1197
2002-10-25,8.0899
2002-10-24,8.0620
2002-10-23,8.0350
2002-10-22,8.0058
2002-10-21,7.9748
2002-10-18,7.9437
2002-10-17,7.9080
2002-10-16,7.8751
2002-10-15,7.8444
2002-10-14,7.8163
2002-10-11,7.7837
2002-10-10,7.7544
2002-10-09,7.7209
2002-10-08,7.6873
2002-10-07,7.6574
2002-10-04,7.6287
2002-10-03,7.6008
2002-10-02,7.5798
2002-10-01,7.5588
2002-09-30,7.5380
2002-09-27,7.5123
2002-09-26,7.4911
2002-09-25,7.4726
2002-09-24,7.4497
2002-09-23,7.4271
2002-09-20,7.4051
2002-09-19,7.3854
2002-09-18,7.3655
2002-09-17,7.3473
2002-09-16,7.3292
2002-09-13,7.3102
2002-09-12,7.2862
2002-09-11,7.2663
2002-09-10,7.2481
2002-09-09,7.2298
2002-09-06,7.2113
2002-09-05,7.1922
2002-09-04,7.1704
2002-09-03,7.1484
2002-08-30,7.1254
2002-08-29,7.1070
2002-08-28,7.0884
2002-08-27,7.0700
2002-08-26,7.0521
2002-08-23,7.0324
2002-08-22,7.0160
2002-08-21,7.0005
2002-08-20,6.9842
2002-08-19,6.9703
2002-08-16,6.9563
2002-08-15,6.9415
2002-08-14,6.9250
2002-08-13,6.9043
2002-08-12,6.8923
2002-08-09,6.8880
2002-08-08,6.8865
2002-08-07,6.8847
2002-08-06,6.8813
2002-08-05,6.8757
2002-08-02,6.8690
2002-08-01,6.8640
2002-07-31,6.8630
2002-07-30,6.8620
2002-07-29,6.8618
2002-07-26,6.8639
2002-07-25,6.8642
2002-07-24,6.8651
2002-07-23,6.8601
2002-07-22,6.8496
2002-07-19,6.8391
2002-07-18,6.8348
2002-07-17,6.8359
2002-07-16,6.8401
2002-07-15,6.8390
2002-07-12,6.8306
2002-07-11,6.8285
2002-07-10,6.8278
2002-07-09,6.8301
2002-07-08,6.8414
2002-07-05,6.8555
2002-07-03,6.8703
2002-07-02,6.8823
2002-07-01,6.8968
2002-06-28,6.9138
2002-06-27,6.9302
2002-06-26,6.9459
2002-06-25,6.9549
2002-06-24,6.9673
2002-06-21,6.9780
2002-06-20,6.9930
2002-06-19,7.0091
2002-06-18,7.0237
2002-06-17,7.0395
2002-06-14,7.0554
2002-06-13,7.0662
2002-06-12,7.0793
2002-06-11,7.0931
2002-06-10,7.1062
2002-06-07,7.1213
2002-06-06,7.1355
2002-06-05,7.1480
2002-06-04,7.1605
2002-06-03,7.1717
2002-05-31,7.1841
2002-05-30,7.1995
2002-05-29,7.2149
2002-05-28,7.2278
2002-05-24,7.2403
2002-05-23,7.2538
2002-05-22,7.2685
2002-05-21,7.2833
2002-05-20,7.3009
2002-05-17,7.3211
2002-05-16,7.3399
2002-05-15,7.3573
2002-05-14,7.3748
2002-05-13,7.3923
2002-05-10,7.4060
2002-05-09,7.4197
2002-05-08,7.4366
2002-05-07,7.4518
2002-05-06,7.4639
2002-05-03,7.4778
2002-05-02,7.4934
2002-05-01,7.5112
2002-04-30,7.5290
2002-04-29,7.5469
2002-04-26,7.5588
2002-04-25,7.5653
2002-04-24,7.5718
2002-04-23,7.5827
2002-04-22,7.5936
2002-04-19,7.6058
2002-04-18,7.6192
2002-04-17,7.6327
2002-04-16,7.6559
2002-04-15,7.6900
2002-04-12,7.7224
2002-04-11,7.7573
2002-04-10,7.7937
2002-04-09,7.8292
2002-04-08,7.8628
2002-04-05,7.8965
2002-04-04,7.9304
2002-04-03,7.9684
2002-04-02,8.0065
2002-04-01,8.0438
2002-03-28,8.0786
2002-03-27,8.1135
2002-03-26,8.1452
2002-03-25,8.1733
2002-03-22,8.2016
2002-03-21,8.2328
2002-03-20,8.2642
2002-03-19,8.2984
2002-03-18,8.3337
2002-03-15,8.3693
2002-03-14,8.4035
2002-03-13,8.4409
2002-03-12,8.4830
2002-03-11,8.5234
2002-03-08,8.5641
2002-03-07,8.6054
2002-03-06,8.6469
2002-03-05,8.6894
2002-03-04,8.7296
2002-03-01,8.7717
2002-02-28,8.8083
2002-02-27,8.8438
2002-02-26,8.8775
2002-02-25,8.9066
2002-02-22,8.9343
2002-02-21,8.9621
2002-02-20,8.9900
2002-02-19,9.0142
2002-02-15,9.0412
2002-02-14,9.0714
2002-02-13,9.1010
2002-02-12,9.1308
2002-02-11,9.1551
2002-02-08,9.1791
2002-02-07,9.1987
2002-02-06,9.2170
2002-02-05,9.2353
2002-02-04,9.2531
2002-02-01,9.2719
2002-01-31,9.2902
2002-01-30,9.3063
2002-01-29,9.3207
2002-01-28,9.3383
2002-01-25,9.3551
2002-01-24,9.3701
2002-01-23,9.3845
2002-01-22,9.3989
2002-01-18,9.4171
2002-01-17,9.4344
2002-01-16,9.4487
2002-01-15,9.4640
2002-01-14,9.4807
2002-01-11,9.4948
2002-01-10,9.5105
2002-01-09,9.5294
2002-01-08,9.5483
2002-01-07,9.5689
2002-01-04,9.5922
2002-01-03,9.6107
2002-01-02,9.6247
2001-12-31,9.6376
2001-12-28,9.6533
2001-12-27,9.6681
2001-12-26,9.6820
2001-12-24,9.6960
2001-12-21,9.7104
2001-12-20,9.7249
2001-12-19,9.7391
2001-12-18,9.7494
2001-12-17,9.7582
2001-12-14,9.7691
2001-12-13,9.7801
2001-12-12,9.7910
2001-12-11,9.8039
2001-12-10,9.8169
2001-12-07,9.8300
2001-12-06,9.8409
2001-12-05,9.8507
2001-12-04,9.8574
2001-12-03,9.8614
2001-11-30,9.8645
2001-11-29,9.8691
2001-11-28,9.8738
2001-11-27,9.8783
2001-11-26,9.8861
2001-11-23,9.8951
2001-11-21,9.9025
2001-11-20,9.9079
2001-11-19,9.9146
2001-11-16,9.9214
2001-11-15,9.9268
2001-11-14,9.9308
2001-11-13,9.9339
2001-11-12,9.9355
2001-11-09,9.9351
2001-11-08,9.9377
2001-11-07,9.9451
2001-11-06,9.9518
2001-11-05,9.9586
2001-11-02,9.9661
2001-11-01,9.9707
2001-10-31,9.9721
2001-10-30,9.9737
2001-10-29,9.9769
2001-10-26,9.9813
2001-10-25,9.9924
2001-10-24,9.9969
2001-10-23,9.9983
2001-10-22,9.9983
2001-10-19,9.9984
2001-10-18,9.9958
2001-10-17,9.9932
2001-10-16,9.9931
2001-10-15,9.9966
2001-10-12,10.0001
2001-10-11,10.0039
2001-10-10,10.0102
2001-10-09,10.0163
2001-10-08,10.0230
2001-10-05,10.0305
2001-10-04,10.0363
2001-10-03,10.0428
2001-10-02,10.0494
2001-10-01,10.0467
2001-09-28,10.0433
2001-09-27,10.0421
2001-09-26,10.0408
2001-09-25,10.0426
2001-09-24,10.0439
2001-09-21,10.0419
2001-09-20,10.0303
2001-09-19,10.0240
2001-09-18,10.0231
2001-09-17,10.0224
2001-09-10,10.0307
2001-09-07,10.0610
2001-09-06,10.0954
2001-09-05,10.1407
2001-09-04,10.1907
2001-08-31,10.2410
2001-08-30,10.2909
2001-08-29,10.3413
2001-08-28,10.3908
2001-08-27,10.4375
2001-08-24,10.4798
2001-08-23,10.5224
2001-08-22,10.5695
2001-08-21,10.6169
2001-08-20,10.6640
2001-08-17,10.7087
2001-08-16,10.7518
2001-08-15,10.7939
2001-08-14,10.8344
2001-08-13,10.8711
2001-08-10,10.9071
2001-08-09,10.9441
2001-08-08,10.9813
2001-08-07,11.0174
2001-08-06,11.0530
2001-08-03,11.0832
2001-08-02,11.1151
2001-08-01,11.1472
2001-07-31,11.1805
2001-07-30,11.2156
2001-07-27,11.2500
2001-07-26,11.2829
2001-07-25,11.3179
2001-07-24,11.3569
2001-07-23,11.3967
2001-07-20,11.4342
2001-07-19,11.4711
2001-07-18,11.5083
2001-07-17,11.5466
2001-07-16,11.5876
2001-07-13,11.6324
2001-07-12,11.6780
2001-07-11,11.7250
2001-07-10,11.7739
2001-07-09,11.8221
2001-07-06,11.8723
2001-07-05,11.9192
2001-07-03,11.9623
2001-07-02,12.0026
2001-06-29,12.0426
2001-06-28,12.0829
2001-06-27,12.1196
2001-06-26,12.1573
2001-06-25,12.1958
2001-06-22,12.2335
2001-06-21,12.2714
2001-06-20,12.3057
2001-06-19,12.3290
2001-06-18,12.3489
2001-06-15,12.3600
2001-06-14,12.3723
2001-06-13,12.3847
2001-06-12,12.3905
2001-06-11,12.3973
2001-06-08,12.4076
2001-06-07,12.4167
2001-06-06,12.4225
2001-06-05,12.4265
2001-06-04,12.4273
2001-06-01,12.4303
