Dates,TRANGE Values
2005-01-13,1.0903
2005-01-12,0.7967
2005-01-11,0.3355
2005-01-10,0.8596
2005-01-07,0.5242
2005-01-06,0.5451
2005-01-05,1.1042
2005-01-04,0.8876
2005-01-03,0.9295
2004-12-31,0.2796
2004-12-30,0.6150
2004-12-29,1.0344
2004-12-28,0.3984
2004-12-27,0.5172
2004-12-23,0.4123
2004-12-22,0.6080
2004-12-21,0.6709
2004-12-20,0.4683
2004-12-17,0.9924
2004-12-16,0.4892
2004-12-15,0.3425
2004-12-14,0.3704
2004-12-13,1.4747
2004-12-10,0.4613
2004-12-09,0.5521
2004-12-08,1.0892
2004-12-07,0.8946
2004-12-06,0.5172
2004-12-03,1.4118
2004-12-02,0.4193
2004-12-01,0.7897
2004-11-30,0.4193
2004-11-29,0.7688
2004-11-26,0.2376
2004-11-24,0.5172
2004-11-23,0.6500
2004-11-22,0.5032
2004-11-19,0.7548
2004-11-18,0.5801
2004-11-17,0.8526
2004-11-16,0.3075
2004-11-15,0.4333
2004-11-12,0.6080
2004-11-11,0.6430
2004-11-10,0.6570
2004-11-09,0.9016
2004-11-08,0.9887
2004-11-05,0.6684
2004-11-04,0.6823
2004-11-03,1.5456
2004-11-02,0.6127
2004-11-01,0.3620
2004-10-29,0.2924
2004-10-28,0.6336
2004-10-27,1.0095
2004-10-26,1.0583
2004-10-25,0.9817
2004-10-22,0.7171
2004-10-21,0.8146
2004-10-20,0.8703
2004-10-19,0.9330
2004-10-18,0.0000
2004-10-15,0.7659
2004-10-14,0.5918
2004-10-13,0.8146
2004-10-12,0.5222
2004-10-11,0.3620
2004-10-08,0.9956
2004-10-07,0.8146
2004-10-06,0.8494
2004-10-05,0.7102
2004-10-04,1.3855
2004-10-01,0.7450
2004-09-30,0.9538
2004-09-29,1.2672
2004-09-28,0.6754
2004-09-27,0.5848
2004-09-24,0.4247
2004-09-23,0.7659
2004-09-22,0.8981
2004-09-21,0.3690
2004-09-20,0.5361
2004-09-17,0.5013
2004-09-16,0.6336
2004-09-15,0.6405
2004-09-14,0.5361
2004-09-13,0.7310
2004-09-10,1.0785
2004-09-09,0.6545
2004-09-08,0.5013
2004-09-07,0.6336
2004-09-03,0.5918
2004-09-02,0.9260
2004-09-01,0.4456
2004-08-31,0.3690
2004-08-30,0.4874
2004-08-27,0.5013
2004-08-26,0.5013
2004-08-25,1.3298
2004-08-24,0.4247
2004-08-23,0.2855
2004-08-20,0.4108
2004-08-19,0.6127
2004-08-18,0.5709
2004-08-17,0.7937
2004-08-16,0.9956
2004-08-13,0.4177
2004-08-12,0.7728
2004-08-11,0.8762
2004-08-10,0.7628
2004-08-09,0.4230
2004-08-06,1.2066
2004-08-05,0.8183
2004-08-04,0.5201
2004-08-03,0.5894
2004-08-02,0.6172
2004-07-30,1.0887
2004-07-29,0.6518
2004-07-28,1.0748
2004-07-27,0.9362
2004-07-26,0.3675
2004-07-23,0.5340
2004-07-22,1.1303
2004-07-21,0.9500
2004-07-20,0.3814
2004-07-19,0.7281
2004-07-16,0.4230
2004-07-15,0.7836
2004-07-14,1.0402
2004-07-13,0.3121
2004-07-12,0.3814
2004-07-09,0.2566
2004-07-08,1.0055
2004-07-07,0.4854
2004-07-06,0.7212
2004-07-02,0.7351
2004-07-01,1.0540
2004-06-30,0.5617
2004-06-29,0.6102
2004-06-28,0.9639
2004-06-25,0.6934
2004-06-24,0.4646
2004-06-23,0.9362
2004-06-22,0.3190
2004-06-21,0.3121
2004-06-18,0.4923
2004-06-17,0.3883
2004-06-16,0.5201
2004-06-15,0.7420
2004-06-14,0.4230
2004-06-10,0.2704
2004-06-09,0.5340
2004-06-08,0.3537
2004-06-07,1.0402
2004-06-04,0.6449
2004-06-03,0.4507
2004-06-02,0.9292
2004-06-01,0.5478
2004-05-28,0.7281
2004-05-27,1.2898
2004-05-26,0.5894
2004-05-25,0.4646
2004-05-24,0.8321
2004-05-21,0.3745
2004-05-20,0.4369
2004-05-19,0.8928
2004-05-18,0.3451
2004-05-17,0.7731
2004-05-14,0.4625
2004-05-13,0.4556
2004-05-12,0.6074
2004-05-11,0.6558
2004-05-10,0.7662
2004-05-07,0.5108
2004-05-06,0.5522
2004-05-05,0.7524
2004-05-04,0.4487
2004-05-03,0.9042
2004-04-30,0.4694
2004-04-29,0.7455
2004-04-28,0.9319
2004-04-27,0.5246
2004-04-26,0.7248
2004-04-23,0.6074
2004-04-22,1.2287
2004-04-21,0.6281
2004-04-20,0.7938
2004-04-19,0.2209
2004-04-16,0.5798
2004-04-15,0.6350
2004-04-14,0.3313
2004-04-13,0.6350
2004-04-12,0.5798
2004-04-08,0.7110
2004-04-07,0.5867
2004-04-06,0.2968
2004-04-05,0.5108
2004-04-02,0.8766
2004-04-01,0.4625
2004-03-31,0.7110
2004-03-30,0.5039
2004-03-29,0.4625
2004-03-26,0.4625
2004-03-25,0.6005
2004-03-24,0.6419
2004-03-23,0.8352
2004-03-22,0.9595
2004-03-19,0.4694
2004-03-18,0.4349
2004-03-17,0.3313
2004-03-16,0.5522
2004-03-15,0.7110
2004-03-12,1.0492
2004-03-11,0.7248
2004-03-10,0.7041
2004-03-09,0.8904
2004-03-08,0.3106
2004-03-05,0.5246
2004-03-04,0.5798
2004-03-03,0.3037
2004-03-02,0.6074
2004-03-01,0.5998
2004-02-27,0.7828
2004-02-26,1.2770
2004-02-25,0.6696
2004-02-24,0.5729
2004-02-23,1.0216
2004-02-20,0.4418
2004-02-19,0.3865
2004-02-18,0.4970
2004-02-17,0.2485
2004-02-13,0.3382
2004-02-12,0.3244
2004-02-11,0.8904
2004-02-10,0.3163
2004-02-09,0.4332
2004-02-06,0.7083
2004-02-05,0.6120
2004-02-04,0.8252
2004-02-03,0.8733
2004-02-02,1.0246
2004-01-30,0.5364
2004-01-29,0.7839
2004-01-28,0.7564
2004-01-27,0.6533
2004-01-26,0.6120
2004-01-23,0.9902
2004-01-22,0.5157
2004-01-21,0.6326
2004-01-20,1.1896
2004-01-16,0.6670
2004-01-15,0.4745
2004-01-14,0.7289
2004-01-13,0.5982
2004-01-12,0.4057
2004-01-09,1.3684
2004-01-08,0.6051
2004-01-07,0.6601
2004-01-06,0.4126
2004-01-05,0.4401
2004-01-02,0.6808
2003-12-31,0.4607
2003-12-30,0.9421
2003-12-29,0.4538
2003-12-26,0.2132
2003-12-24,0.4470
2003-12-23,0.2751
2003-12-22,0.4057
2003-12-19,0.5501
2003-12-18,0.4745
2003-12-17,0.7977
2003-12-16,0.5639
2003-12-15,0.4607
2003-12-12,0.4538
2003-12-11,0.5089
2003-12-10,0.4882
2003-12-09,0.6670
2003-12-08,0.7702
2003-12-05,0.8520
2003-12-04,0.5845
2003-12-03,0.7083
2003-12-02,0.5982
2003-12-01,0.7426
2003-11-28,0.3507
2003-11-26,0.5295
2003-11-25,0.4813
2003-11-24,0.7083
2003-11-21,0.6739
2003-11-20,0.4538
2003-11-19,0.7495
2003-11-18,0.8458
2003-11-17,0.7358
2003-11-14,0.7083
2003-11-13,0.7839
2003-11-12,0.8183
2003-11-11,0.5272
2003-11-10,0.4170
2003-11-07,0.3560
2003-11-06,0.4724
2003-11-05,0.4724
2003-11-04,0.3766
2003-11-03,0.5203
2003-10-31,0.6093
2003-10-30,0.4861
2003-10-29,1.9581
2003-10-28,0.7326
2003-10-27,0.3903
2003-10-24,0.5683
2003-10-23,0.4382
2003-10-22,0.4450
2003-10-21,0.6504
2003-10-20,0.4724
2003-10-17,0.3834
2003-10-16,0.6641
2003-10-15,0.3697
2003-10-14,0.3286
2003-10-13,0.2739
2003-10-10,0.3081
2003-10-09,0.6710
2003-10-08,0.4724
2003-10-07,0.5203
2003-10-06,0.4519
2003-10-03,0.6778
2003-10-02,0.4382
2003-10-01,0.7052
2003-09-30,0.4861
2003-09-29,0.5751
2003-09-26,0.4656
2003-09-25,0.5683
2003-09-24,0.7326
2003-09-23,0.7257
2003-09-22,0.7394
2003-09-19,0.6367
2003-09-18,0.6230
2003-09-17,0.2876
2003-09-16,0.3218
2003-09-15,0.3149
2003-09-12,0.3629
2003-09-11,0.6778
2003-09-10,0.7942
2003-09-09,0.4861
2003-09-08,0.5820
2003-09-05,0.7463
2003-09-04,0.6641
2003-09-03,0.9517
2003-09-02,0.3697
2003-08-29,0.6025
2003-08-28,0.7189
2003-08-27,0.6915
2003-08-26,0.4724
2003-08-25,0.4382
2003-08-22,0.9174
2003-08-21,0.6093
2003-08-20,0.4519
2003-08-19,0.5614
2003-08-18,0.4930
2003-08-15,0.3355
2003-08-14,0.6367
2003-08-13,0.3423
2003-08-12,0.3814
2003-08-11,0.5721
2003-08-08,0.4155
2003-08-07,0.4291
2003-08-06,0.8582
2003-08-05,0.6811
2003-08-04,0.4768
2003-08-01,0.5040
2003-07-31,0.5994
2003-07-30,0.3814
2003-07-29,0.5994
2003-07-28,0.3337
2003-07-25,1.0965
2003-07-24,0.4495
2003-07-23,1.0216
2003-07-22,0.3746
2003-07-21,0.8241
2003-07-18,0.5653
2003-07-17,0.9808
2003-07-16,0.5994
2003-07-15,1.0761
2003-07-14,0.6334
2003-07-11,0.3542
2003-07-10,0.4904
2003-07-09,0.6266
2003-07-08,0.5585
2003-07-07,0.4223
2003-07-03,0.3882
2003-07-02,0.4631
2003-07-01,0.5789
2003-06-30,0.5108
2003-06-27,0.4086
2003-06-26,0.5176
2003-06-25,0.6198
2003-06-24,0.5312
2003-06-23,0.8037
2003-06-20,0.4291
2003-06-19,0.4972
2003-06-18,0.6062
2003-06-17,1.2464
2003-06-16,0.7492
2003-06-13,0.6198
2003-06-12,0.6606
2003-06-11,0.9535
2003-06-10,1.4098
2003-06-09,1.3826
2003-06-06,1.0216
2003-06-05,0.4699
2003-06-04,1.0965
2003-06-03,0.3065
2003-06-02,1.2259
2003-05-30,0.6171
2003-05-29,0.7151
2003-05-28,0.5108
2003-05-27,0.4018
2003-05-23,1.2600
2003-05-22,0.3337
2003-05-21,0.5108
2003-05-20,0.4291
2003-05-19,1.0012
2003-05-16,0.4495
2003-05-15,0.5176
2003-05-14,0.4768
2003-05-13,0.3589
2003-05-12,0.7788
2003-05-09,0.6501
2003-05-08,0.3183
2003-05-07,0.6501
2003-05-06,0.5824
2003-05-05,0.7923
2003-05-02,1.1241
2003-05-01,0.2032
2003-04-30,0.3589
2003-04-29,0.3115
2003-04-28,0.6569
2003-04-25,0.4673
2003-04-24,0.6230
2003-04-23,0.6839
2003-04-22,0.8262
2003-04-21,0.3115
2003-04-17,0.4673
2003-04-16,0.6095
2003-04-15,0.5011
2003-04-14,0.6095
2003-04-11,0.9480
2003-04-10,0.7178
2003-04-09,0.4943
2003-04-08,0.5553
2003-04-07,0.8803
2003-04-04,0.5079
2003-04-03,0.4537
2003-04-02,0.7381
2003-04-01,0.6095
2003-03-31,0.8465
2003-03-28,0.3589
2003-03-27,0.4469
2003-03-26,0.8058
2003-03-25,0.5553
2003-03-24,0.7855
2003-03-21,0.8397
2003-03-20,0.5350
2003-03-19,0.5417
2003-03-18,1.0293
2003-03-17,1.1986
2003-03-14,0.7246
2003-03-13,0.4199
2003-03-12,0.4673
2003-03-11,0.4943
2003-03-10,0.5011
2003-03-07,0.5147
2003-03-06,0.5011
2003-03-05,0.6230
2003-03-04,0.6162
2003-03-03,0.5282
2003-02-28,0.5959
2003-02-27,0.4402
2003-02-26,0.5824
2003-02-25,0.3454
2003-02-24,0.8397
2003-02-21,0.8194
2003-02-20,1.3544
2003-02-19,0.3995
2003-02-18,0.6230
2003-02-14,0.7043
2003-02-13,0.6162
2003-02-12,0.3589
2003-02-11,0.6365
2003-02-10,0.3995
2003-02-07,0.6772
2003-02-06,0.4334
2003-02-05,0.7381
2003-02-04,0.6196
2003-02-03,0.7139
2003-01-31,1.0506
2003-01-30,0.8418
2003-01-29,0.6465
2003-01-28,0.6465
2003-01-27,0.4377
2003-01-24,0.5724
2003-01-23,0.3300
2003-01-22,0.6330
2003-01-21,0.7004
2003-01-17,0.4714
2003-01-16,0.6465
2003-01-15,0.7677
2003-01-14,0.3233
2003-01-13,0.5657
2003-01-10,0.4512
2003-01-09,0.4579
2003-01-08,0.3165
2003-01-07,0.7408
2003-01-06,0.4041
2003-01-03,0.3771
2003-01-02,0.6263
2002-12-31,0.4445
2002-12-30,0.4512
2002-12-27,0.6398
2002-12-26,0.5118
2002-12-24,0.3839
2002-12-23,0.3704
2002-12-20,0.4647
2002-12-19,0.5051
2002-12-18,0.7273
2002-12-17,0.6128
2002-12-16,0.5724
2002-12-13,0.4377
2002-12-12,0.4916
2002-12-11,0.5994
2002-12-10,0.4041
2002-12-09,0.7341
2002-12-06,1.0236
2002-12-05,1.0102
2002-12-04,0.5522
2002-12-03,0.4647
2002-12-02,0.7947
2002-11-29,0.8283
2002-11-27,0.9900
2002-11-26,0.5320
2002-11-25,0.6667
2002-11-22,1.3402
2002-11-21,0.8687
2002-11-20,0.7071
2002-11-19,0.6936
2002-11-18,0.5926
2002-11-15,0.6465
2002-11-14,1.0304
2002-11-13,0.9428
2002-11-12,0.5827
2002-11-11,1.4803
2002-11-08,0.8775
2002-11-07,1.1990
2002-11-06,1.9492
2002-11-05,1.5473
2002-11-04,0.8239
2002-11-01,0.7301
2002-10-31,0.6497
2002-10-30,0.7971
2002-10-29,0.9110
2002-10-28,1.4066
2002-10-25,0.6698
2002-10-24,1.0047
2002-10-23,0.5760
2002-10-22,0.5426
2002-10-21,1.2861
2002-10-18,0.9712
2002-10-17,1.0315
2002-10-16,1.5071
2002-10-15,0.9043
2002-10-14,1.1722
2002-10-11,0.8775
2002-10-10,1.1521
2002-10-09,1.3798
2002-10-08,1.2258
2002-10-07,0.8507
2002-10-04,1.5875
2002-10-03,0.7435
2002-10-02,1.2526
2002-10-01,1.2660
2002-09-30,1.0851
2002-09-27,1.2660
2002-09-26,0.7904
2002-09-25,0.6698
2002-09-24,0.7033
2002-09-23,1.0851
2002-09-20,0.8239
2002-09-19,0.8842
2002-09-18,0.7636
2002-09-17,1.0248
2002-09-16,1.2258
2002-09-13,0.9645
2002-09-12,0.5091
2002-09-11,0.5894
2002-09-10,0.8239
2002-09-09,0.8440
2002-09-06,1.0851
2002-09-05,0.6363
2002-09-04,1.2124
2002-09-03,1.2325
2002-08-30,0.6698
2002-08-29,0.9846
2002-08-28,0.9712
2002-08-27,0.7368
2002-08-26,0.9511
2002-08-23,1.0717
2002-08-22,0.9311
2002-08-21,1.0181
2002-08-20,0.5626
2002-08-19,0.7703
2002-08-16,0.9110
2002-08-15,1.7080
2002-08-14,1.9805
2002-08-13,2.2668
2002-08-12,0.9667
2002-08-09,0.8267
2002-08-08,0.9000
2002-08-07,1.1467
2002-08-06,1.3201
2002-08-05,1.1601
2002-08-02,1.1734
2002-08-01,0.7800
2002-07-31,0.8734
2002-07-30,0.9534
2002-07-29,1.1267
2002-07-26,1.8668
2002-07-25,1.7534
2002-07-24,2.8468
2002-07-23,1.2001
2002-07-22,1.7134
2002-07-19,1.1534
2002-07-18,1.2467
2002-07-17,1.5467
2002-07-16,1.3601
2002-07-15,1.9668
2002-07-12,1.5734
2002-07-11,1.2801
2002-07-10,2.1601
2002-07-09,1.0667
2002-07-08,0.8134
2002-07-05,0.9534
2002-07-03,0.9134
2002-07-02,0.6134
2002-07-01,0.4800
2002-06-28,0.6600
2002-06-27,1.4401
2002-06-26,0.8200
2002-06-25,0.9200
2002-06-24,1.4334
2002-06-21,0.6867
2002-06-20,0.9801
2002-06-19,0.6667
2002-06-18,0.5867
2002-06-17,1.2134
2002-06-14,0.8134
2002-06-13,0.9601
2002-06-12,0.9934
2002-06-11,1.0001
2002-06-10,0.4934
2002-06-07,1.0001
2002-06-06,0.5667
2002-06-05,0.6267
2002-06-04,0.6334
2002-06-03,1.3601
2002-05-31,0.9601
2002-05-30,1.1534
2002-05-29,0.5667
2002-05-28,0.4000
2002-05-24,0.7334
2002-05-23,0.7400
2002-05-22,0.8667
2002-05-21,1.0934
2002-05-20,0.7734
2002-05-17,0.5400
2002-05-16,0.4400
2002-05-15,0.5800
2002-05-14,0.9697
2002-05-13,0.6575
2002-05-10,0.9498
2002-05-09,0.5513
2002-05-08,1.0627
2002-05-07,0.6974
2002-05-06,1.2486
2002-05-03,0.8302
2002-05-02,0.6775
2002-05-01,1.1092
2002-04-30,1.4944
2002-04-29,1.6471
2002-04-26,0.7704
2002-04-25,1.3283
2002-04-24,0.5845
2002-04-23,1.1756
2002-04-22,0.6509
2002-04-19,1.0361
2002-04-18,2.2515
2002-04-17,2.4574
2002-04-16,0.8833
2002-04-15,0.6775
2002-04-12,0.7040
2002-04-11,0.9630
2002-04-10,0.8900
2002-04-09,0.5579
2002-04-08,1.0162
2002-04-05,1.5143
2002-04-04,0.6243
2002-04-03,0.8568
2002-04-02,1.2818
2002-04-01,0.6310
2002-03-28,0.9232
2002-03-27,1.3084
2002-03-26,0.7372
2002-03-25,1.0627
2002-03-22,1.0295
2002-03-21,1.1557
2002-03-20,0.7572
2002-03-19,0.6841
2002-03-18,1.1092
2002-03-15,1.0494
2002-03-14,1.2553
2002-03-13,0.9166
2002-03-12,0.9498
2002-03-11,1.3416
2002-03-08,0.9365
2002-03-07,1.6604
2002-03-06,1.4080
2002-03-05,1.1424
2002-03-04,1.1291
2002-03-01,1.2486
2002-02-28,1.0427
2002-02-27,1.1424
2002-02-26,0.8036
2002-02-25,0.7306
2002-02-22,1.1291
2002-02-21,1.2619
2002-02-20,0.9298
2002-02-19,0.9963
2002-02-15,0.4317
2002-02-14,0.5978
2002-02-13,1.2221
2002-02-12,0.4915
2002-02-11,0.9963
2002-02-08,0.7239
2002-02-07,0.3321
2002-02-06,0.6243
2002-02-05,0.6548
2002-02-04,0.6680
2002-02-01,0.4961
2002-01-31,0.7143
2002-01-30,0.9194
2002-01-29,0.7937
2002-01-28,0.4365
2002-01-25,0.4895
2002-01-24,0.6085
2002-01-23,1.8718
2002-01-22,0.5159
2002-01-18,1.0517
2002-01-17,0.6747
2002-01-16,0.8797
2002-01-15,0.8202
2002-01-14,0.4167
2002-01-11,0.8929
2002-01-10,0.4101
2002-01-09,0.9194
2002-01-08,1.1112
2002-01-07,1.0120
2002-01-04,1.0914
2002-01-03,0.5953
2002-01-02,0.6151
2001-12-31,0.4233
2001-12-28,0.2844
2001-12-27,0.1918
2001-12-26,0.4564
2001-12-24,0.4101
2001-12-21,0.7011
2001-12-20,1.0715
2001-12-19,1.0384
2001-12-18,0.7673
2001-12-17,0.4498
2001-12-14,0.5490
2001-12-13,1.1906
2001-12-12,0.4233
2001-12-11,0.6614
2001-12-10,1.0451
2001-12-07,0.6284
2001-12-06,0.8665
2001-12-05,0.5556
2001-12-04,0.3902
2001-12-03,0.7077
2001-11-30,0.3638
2001-11-29,0.6813
2001-11-28,1.0252
2001-11-27,0.7276
2001-11-26,0.3638
2001-11-23,0.6284
2001-11-21,0.4167
2001-11-20,0.2249
2001-11-19,0.4961
2001-11-16,0.5093
2001-11-15,0.3109
2001-11-14,0.5336
2001-11-13,0.5923
2001-11-12,1.1188
2001-11-09,1.5927
2001-11-08,0.7569
2001-11-07,0.4936
2001-11-06,0.9477
2001-11-05,0.7700
2001-11-02,0.8951
2001-11-01,0.7832
2001-10-31,0.7437
2001-10-30,0.7634
2001-10-29,2.7510
2001-10-26,1.4479
2001-10-25,1.5269
2001-10-24,0.7042
2001-10-23,0.5594
2001-10-22,0.7569
2001-10-19,0.6252
2001-10-18,1.0333
2001-10-17,1.2768
2001-10-16,0.4410
2001-10-15,0.7371
2001-10-12,0.8424
2001-10-11,0.6121
2001-10-10,0.7832
2001-10-09,0.8885
2001-10-08,1.1188
2001-10-05,1.3755
2001-10-04,1.0728
2001-10-03,2.1521
2001-10-02,1.3689
2001-10-01,1.4479
2001-09-28,0.9938
2001-09-27,1.6388
2001-09-26,0.8556
2001-09-25,1.1320
2001-09-24,2.1719
2001-09-21,1.7770
2001-09-20,1.8823
2001-09-19,1.2373
2001-09-18,2.7379
2001-09-17,5.2717
2001-09-10,1.6388
2001-09-07,2.6655
2001-09-06,1.4216
2001-09-05,0.8885
2001-09-04,1.6585
2001-08-31,0.6187
2001-08-30,0.6450
2001-08-29,0.9806
2001-08-28,1.0925
2001-08-27,0.5923
2001-08-24,1.1715
2001-08-23,0.3291
2001-08-22,0.5397
2001-08-21,0.9214
2001-08-20,0.7898
2001-08-17,1.1386
2001-08-16,0.8819
2001-08-15,1.1254
2001-08-14,0.5577
2001-08-13,0.7151
2001-08-10,0.5380
2001-08-09,0.7611
2001-08-08,0.8923
2001-08-07,1.2466
2001-08-06,0.9579
2001-08-03,0.4527
2001-08-02,0.9382
2001-08-01,0.5380
2001-07-31,1.0957
2001-07-30,0.9841
2001-07-27,0.6233
2001-07-26,1.0891
2001-07-25,1.0432
2001-07-24,0.9251
2001-07-23,0.7873
2001-07-20,0.5774
2001-07-19,1.4762
2001-07-18,1.6730
2001-07-17,0.9448
2001-07-16,0.8595
2001-07-13,0.9448
2001-07-12,1.2400
2001-07-11,0.8595
2001-07-10,1.1744
2001-07-09,1.1482
2001-07-06,1.1219
2001-07-05,1.0301
2001-07-03,0.5970
2001-07-02,1.0629
2001-06-29,1.2597
2001-06-28,0.9841
2001-06-27,0.7611
2001-06-26,1.1613
2001-06-25,0.9120
2001-06-22,1.6271
2001-06-21,2.8934
2001-06-20,1.6206
2001-06-19,2.1914
2001-06-18,0.4855
2001-06-15,0.6233
2001-06-14,1.4237
2001-06-13,0.7151
2001-06-12,1.2728
2001-06-11,0.7086
2001-06-08,1.0169
2001-06-07,0.6430
2001-06-06,0.7939
2001-06-05,0.9973
2001-06-04,1.1810
2001-06-01,1.7583
2001-05-31,0.7020
2001-05-30,0.7545
2001-05-29,0.4593
2001-05-25,1.5090
2001-05-24,2.2373
2001-05-23,1.3122
2001-05-22,0.9513
2001-05-21,0.5774
2001-05-18,0.6102
2001-05-17,2.1586
2001-05-16,0.7217
2001-05-15,0.8529
2001-05-14,0.5774
2001-05-11,0.7414
2001-05-10,0.6561
2001-05-09,0.9907
2001-05-08,0.5889
2001-05-07,0.6675
2001-05-04,1.3088
2001-05-03,0.9750
2001-05-02,0.6871
2001-05-01,1.7537
2001-04-30,1.6687
2001-04-27,0.6282
2001-04-26,0.9358
2001-04-25,0.5889
2001-04-24,1.3938
2001-04-23,1.3677
2001-04-20,2.8858
2001-04-19,1.3546
2001-04-18,2.0482
2001-04-17,1.0470
2001-04-16,1.1779
2001-04-12,1.2302
2001-04-11,1.6360
2001-04-10,2.1726
2001-04-09,1.1517
2001-04-06,0.9750
2001-04-05,1.8781
2001-04-04,0.8376
2001-04-03,0.8769
2001-04-02,1.3546
2001-03-30,1.2826
2001-03-29,1.3415
2001-03-28,0.7853
2001-03-27,1.3022
2001-03-26,2.0744
2001-03-23,1.2041
2001-03-22,2.7157
2001-03-21,1.4396
2001-03-20,1.5902
2001-03-19,1.6360
2001-03-16,2.1922
2001-03-15,1.6425
2001-03-14,2.4474
2001-03-13,1.9173
2001-03-12,2.9709
2001-03-09,0.9161
2001-03-08,1.0797
2001-03-07,1.5313
2001-03-06,0.8507
2001-03-05,1.4854
2001-03-02,2.0613
2001-03-01,2.3558
2001-02-28,1.2041
2001-02-27,1.2433
2001-02-26,1.2760
2001-02-23,0.7853
2001-02-22,1.3284
2001-02-21,1.4593
2001-02-20,1.8388
2001-02-16,0.6413
2001-02-15,1.2564
2001-02-14,1.0470
2001-02-13,1.5116
2001-02-12,1.1517
2001-02-09,0.9096
2001-02-08,0.7460
2001-02-07,0.8686
2001-02-06,1.2984
2001-02-05,1.0570
2001-02-02,0.9526
2001-02-01,1.5920
2001-01-31,1.8008
2001-01-30,1.3245
2001-01-29,1.1418
2001-01-26,1.4289
2001-01-25,2.0813
2001-01-24,0.7307
2001-01-23,1.3049
2001-01-22,0.7764
2001-01-19,1.2658
2001-01-18,2.0357
2001-01-17,2.8969
2001-01-16,1.3897
2001-01-12,1.3897
2001-01-11,1.1418
2001-01-10,1.6768
2001-01-09,1.1809
2001-01-08,1.1809
2001-01-05,2.1988
2001-01-04,2.5707
2001-01-03,2.9752
2001-01-02,3.5493
2000-12-29,0.8547
2000-12-28,2.1205
2000-12-27,1.7159
2000-12-26,1.4680
2000-12-22,2.3227
2000-12-21,1.5920
2000-12-20,1.5528
2000-12-19,1.6311
2000-12-18,3.3014
2000-12-15,1.6311
2000-12-14,1.5920
2000-12-13,1.3441
2000-12-12,1.5072
2000-12-11,1.4680
2000-12-08,2.6946
2000-12-07,0.8612
2000-12-06,1.7159
2000-12-05,3.7125
2000-12-04,1.3832
2000-12-01,2.5250
2000-11-30,1.5528
2000-11-29,2.4858
2000-11-28,1.2658
2000-11-27,1.5072
2000-11-24,1.0961
2000-11-22,2.4467
2000-11-21,2.7338
2000-11-20,0.9787
2000-11-17,1.1418
2000-11-16,1.8399
2000-11-15,1.1026
2000-11-14,1.3049
2000-11-13,1.1026
2000-11-10,1.6311
2000-11-09,0.9787
2000-11-08,1.0635
2000-11-07,0.6511
2000-11-06,1.5495
2000-11-03,0.8138
2000-11-02,2.0768
2000-11-01,1.7448
2000-10-31,2.4870
2000-10-30,0.9766
2000-10-27,0.5274
2000-10-26,1.1393
2000-10-25,1.9141
2000-10-24,0.8529
2000-10-23,1.3021
2000-10-20,1.5886
2000-10-19,2.5261
2000-10-18,2.0313
2000-10-17,1.8295
2000-10-16,1.5039
2000-10-13,2.8451
2000-10-12,4.1081
2000-10-11,1.5886
2000-10-10,0.6966
2000-10-09,1.1393
2000-10-06,1.1003
2000-10-05,1.7904
2000-10-04,1.9141
2000-10-03,1.2175
2000-10-02,4.7201
2000-09-29,2.5196
2000-09-28,1.1393
2000-09-27,2.0313
2000-09-26,2.6888
2000-09-25,1.6667
2000-09-22,3.4571
2000-09-21,1.0612
2000-09-20,2.1550
2000-09-19,0.8529
2000-09-18,1.2565
2000-09-15,1.5886
2000-09-14,1.1393
2000-09-13,0.8984
2000-09-12,1.2565
2000-09-11,1.1393
2000-09-08,0.8919
2000-09-07,1.9141
2000-09-06,2.0768
2000-09-05,1.4649
2000-09-01,1.6992
2000-08-31,1.7123
2000-08-30,0.6901
2000-08-29,0.6511
2000-08-28,0.7747
2000-08-25,0.7292
2000-08-24,2.4805
2000-08-23,1.3412
2000-08-22,1.1784
2000-08-21,1.7904
2000-08-18,0.4883
2000-08-17,0.2865
2000-08-16,0.8919
2000-08-15,1.4649
2000-08-14,0.3711
2000-08-11,0.9375
2000-08-10,0.8594
2000-08-09,0.9766
2000-08-08,0.5258
2000-08-07,0.6491
2000-08-04,0.5323
2000-08-03,0.7335
2000-08-02,0.8114
2000-08-01,0.5258
2000-07-31,0.5258
2000-07-28,0.7725
2000-07-27,0.9348
2000-07-26,1.1360
2000-07-25,1.5385
2000-07-24,1.0127
2000-07-21,0.9737
2000-07-20,0.6881
2000-07-19,1.3827
2000-07-18,1.2593
2000-07-17,0.6491
2000-07-14,0.5323
2000-07-13,0.7270
2000-07-12,0.4479
2000-07-11,1.1360
2000-07-10,0.6491
2000-07-07,0.6881
2000-07-06,0.4090
2000-07-05,1.0971
2000-07-03,0.3246
2000-06-30,0.8504
2000-06-29,0.6491
2000-06-28,1.0581
2000-06-27,0.6102
2000-06-26,0.3246
2000-06-23,0.7725
2000-06-22,0.7725
2000-06-21,0.6946
2000-06-20,0.8958
2000-06-19,0.6491
2000-06-16,1.0192
2000-06-15,1.4216
2000-06-14,0.6491
2000-06-13,0.7725
2000-06-12,0.7335
2000-06-09,0.9737
2000-06-08,0.6102
2000-06-07,0.9737
2000-06-06,0.8114
2000-06-05,0.8569
2000-06-02,0.6881
2000-06-01,0.7725
2000-05-31,0.4090
2000-05-30,0.9348
2000-05-26,0.6102
2000-05-25,0.6491
