Dates,HT_DCPHASE Values
2005-03-28,260.4574
2005-03-24,256.5839
2005-03-23,245.0126
2005-03-22,235.1538
2005-03-21,225.4772
2005-03-18,214.6601
2005-03-17,203.4395
2005-03-16,197.8548
2005-03-15,180.9122
2005-03-14,170.8489
2005-03-11,157.1821
2005-03-10,148.4064
2005-03-09,147.7170
2005-03-08,159.6880
2005-03-07,178.7856
2005-03-04,202.9660
2005-03-03,214.7508
2005-03-02,217.2798
2005-03-01,215.4517
2005-02-28,216.1004
2005-02-25,211.1610
2005-02-24,208.8554
2005-02-23,204.5035
2005-02-22,198.9198
2005-02-18,193.4074
2005-02-17,192.5052
2005-02-16,189.0739
2005-02-15,186.0955
2005-02-14,179.9116
2005-02-11,176.6333
2005-02-10,167.4581
2005-02-09,154.7362
2005-02-08,130.4776
2005-02-07,111.6732
2005-02-04,88.7166
2005-02-03,52.0465
2005-02-02,19.5873
2005-02-01,-12.0091
2005-01-31,-34.7550
2005-01-28,305.8070
2005-01-27,283.4638
2005-01-26,256.0704
2005-01-25,129.3746
2005-01-24,96.9252
2005-01-21,95.2183
2005-01-20,79.3709
2005-01-19,65.2476
2005-01-18,52.3208
2005-01-14,39.7967
2005-01-13,27.2260
2005-01-12,13.1424
2005-01-11,-2.8721
2005-01-10,-24.1631
2005-01-07,-38.1108
2005-01-06,303.9307
2005-01-05,289.4830
2005-01-04,272.6389
2005-01-03,82.1659
2004-12-31,75.9788
2004-12-30,54.7456
2004-12-29,38.6856
2004-12-28,29.1544
2004-12-27,9.9596
2004-12-23,-1.6319
2004-12-22,-17.2120
2004-12-21,-35.0671
2004-12-20,301.1428
2004-12-17,286.6957
2004-12-16,281.1610
2004-12-15,275.6920
2004-12-14,269.5828
2004-12-13,257.7212
2004-12-10,247.2897
2004-12-09,234.7609
2004-12-08,227.2432
2004-12-07,217.3262
2004-12-06,209.2951
2004-12-03,205.3369
2004-12-02,198.3296
2004-12-01,193.3180
2004-11-30,183.9113
2004-11-29,173.7900
2004-11-26,164.2165
2004-11-24,157.4429
2004-11-23,146.0602
2004-11-22,133.4995
2004-11-19,124.9546
2004-11-18,120.5039
2004-11-17,120.7678
2004-11-16,121.0460
2004-11-15,121.3970
2004-11-12,116.2353
2004-11-11,104.2449
2004-11-10,91.4772
2004-11-09,83.2861
2004-11-08,63.9082
2004-11-05,50.9984
2004-11-04,40.7520
2004-11-03,35.5899
2004-11-02,28.8976
2004-11-01,25.5493
2004-10-29,21.9833
2004-10-28,17.8031
2004-10-27,13.6429
2004-10-26,9.7731
2004-10-25,8.5371
2004-10-22,9.5503
2004-10-21,12.1438
2004-10-20,15.7977
2004-10-19,18.1411
2004-10-18,17.6487
2004-10-15,13.9080
2004-10-14,5.5874
2004-10-13,0.8573
2004-10-12,-4.2968
2004-10-11,-14.4138
2004-10-08,-27.4568
2004-10-07,314.4816
2004-10-06,293.5698
2004-10-05,273.6890
2004-10-04,256.2657
2004-10-01,245.6297
2004-09-30,231.4945
2004-09-29,218.3642
2004-09-28,209.7129
2004-09-27,203.7124
2004-09-24,198.3650
2004-09-23,194.6940
2004-09-22,191.1646
2004-09-21,189.1940
2004-09-20,188.6315
2004-09-17,188.6935
2004-09-16,188.5997
2004-09-15,187.2574
2004-09-14,185.8020
2004-09-13,184.5459
2004-09-10,184.0656
2004-09-09,184.4879
2004-09-08,182.3845
2004-09-07,183.2315
2004-09-03,185.7784
2004-09-02,185.4344
2004-09-01,187.6433
2004-08-31,187.2421
2004-08-30,188.5770
2004-08-27,190.3898
2004-08-26,188.1670
2004-08-25,160.8500
2004-08-24,144.1580
2004-08-23,123.3470
2004-08-20,95.5232
2004-08-19,45.8709
2004-08-18,268.2999
2004-08-17,256.3404
2004-08-16,243.7048
2004-08-13,218.7093
2004-08-12,191.9715
2004-08-11,173.5028
2004-08-10,141.8657
2004-08-09,113.8549
2004-08-06,96.9328
2004-08-05,80.3088
2004-08-04,57.7759
2004-08-03,40.1502
2004-08-02,22.7351
2004-07-30,7.5042
2004-07-29,-8.6433
2004-07-28,-24.4683
2004-07-27,-37.8437
2004-07-26,308.2999
2004-07-23,292.2674
2004-07-22,274.2830
2004-07-21,257.8414
2004-07-20,241.2377
2004-07-19,231.4740
2004-07-16,222.7783
2004-07-15,215.9941
2004-07-14,210.3787
2004-07-13,204.4752
2004-07-12,199.2152
2004-07-09,193.4707
2004-07-08,189.4456
2004-07-07,183.6756
2004-07-06,178.2542
2004-07-02,176.1976
2004-07-01,174.3607
2004-06-30,172.8068
2004-06-29,172.9781
2004-06-28,171.5955
2004-06-25,170.2413
2004-06-24,167.4398
2004-06-23,165.9106
2004-06-22,166.1227
2004-06-21,166.2118
2004-06-18,166.4287
2004-06-17,170.0709
2004-06-16,171.8688
2004-06-15,173.4314
2004-06-14,174.6200
2004-06-10,171.5876
2004-06-09,170.4183
2004-06-08,166.7790
2004-06-07,161.0824
2004-06-04,154.3611
2004-06-03,147.0887
2004-06-02,141.9691
2004-06-01,134.6306
2004-05-28,126.0669
2004-05-27,117.3787
2004-05-26,106.2207
2004-05-25,85.7404
2004-05-24,48.1419
2004-05-21,-21.5263
2004-05-20,296.8361
2004-05-19,274.4811
2004-05-18,261.2808
2004-05-17,251.0142
2004-05-14,240.8453
2004-05-13,230.4289
2004-05-12,219.6575
2004-05-11,207.8280
2004-05-10,189.2938
2004-05-07,177.0018
2004-05-06,161.0041
2004-05-05,145.9884
2004-05-04,140.8944
2004-05-03,138.9938
2004-04-30,148.5582
2004-04-29,209.1809
2004-04-28,226.6983
2004-04-27,229.5088
2004-04-26,220.7600
2004-04-23,209.3362
2004-04-22,195.9082
2004-04-21,178.0348
2004-04-20,153.9817
2004-04-19,129.7752
2004-04-16,108.4849
2004-04-15,90.0577
2004-04-14,74.0201
2004-04-13,60.5142
2004-04-12,52.4513
2004-04-08,47.8584
2004-04-07,43.0257
2004-04-06,35.2933
2004-04-05,31.8307
2004-04-02,28.7082
2004-04-01,23.5611
2004-03-31,16.8589
2004-03-30,11.0694
2004-03-29,7.1804
2004-03-26,3.1460
2004-03-25,0.1061
2004-03-24,-3.5366
2004-03-23,-7.5563
2004-03-22,-9.3907
2004-03-19,-10.7051
2004-03-18,-12.0951
2004-03-17,-13.0819
2004-03-16,-13.3910
2004-03-15,-13.0901
2004-03-12,-10.1893
2004-03-11,-5.7809
2004-03-10,-4.6999
2004-03-09,-8.7181
2004-03-08,-14.8903
2004-03-05,-24.0987
2004-03-04,-37.4810
2004-03-03,304.2097
2004-03-02,295.8977
2004-03-01,276.3596
2004-02-27,266.9294
2004-02-26,250.3348
2004-02-25,235.9772
2004-02-24,224.0637
2004-02-23,213.1664
2004-02-20,196.8157
2004-02-19,186.1363
2004-02-18,164.1120
2004-02-17,143.1938
2004-02-13,126.6998
2004-02-12,111.9038
2004-02-11,96.3224
2004-02-10,75.8069
2004-02-09,276.4157
2004-02-06,255.5299
2004-02-05,246.8280
2004-02-04,237.7354
2004-02-03,231.2755
2004-02-02,227.7426
2004-01-30,223.3723
2004-01-29,219.2360
2004-01-28,216.1249
2004-01-27,211.8218
2004-01-26,207.4156
2004-01-23,203.2279
2004-01-22,201.7738
2004-01-21,199.1821
2004-01-20,197.5005
2004-01-16,195.3367
2004-01-15,195.2974
2004-01-14,196.8693
2004-01-13,195.8843
2004-01-12,191.8288
2004-01-09,187.5801
2004-01-08,182.8490
2004-01-07,177.3579
2004-01-06,174.8815
2004-01-05,172.1512
2004-01-02,165.5029
2003-12-31,158.4529
2003-12-30,155.6369
2003-12-29,157.5459
2003-12-26,158.9983
2003-12-24,160.2487
2003-12-23,157.7340
2003-12-22,156.3277
2003-12-19,155.2833
2003-12-18,147.7083
2003-12-17,127.5742
2003-12-16,110.8777
2003-12-15,91.7339
2003-12-12,73.5743
2003-12-11,54.9189
2003-12-10,36.2752
2003-12-09,4.3110
2003-12-08,-4.3757
2003-12-05,-23.5837
2003-12-04,-40.5654
2003-12-03,300.8502
2003-12-02,282.7525
2003-12-01,263.1649
2003-11-28,242.4793
2003-11-26,228.1065
2003-11-25,211.7158
2003-11-24,203.9337
2003-11-21,208.5033
2003-11-20,217.9179
2003-11-19,221.0858
2003-11-18,219.1258
2003-11-17,214.4743
2003-11-14,208.1657
2003-11-13,190.4362
2003-11-12,173.2163
2003-11-11,156.5986
2003-11-10,144.5966
2003-11-07,133.8384
2003-11-06,126.3562
2003-11-05,132.7096
2003-11-04,194.8053
2003-11-03,231.2240
2003-10-31,241.6391
2003-10-30,240.8318
2003-10-29,241.4934
2003-10-28,233.8929
2003-10-27,228.0897
2003-10-24,217.5822
2003-10-23,211.6357
2003-10-22,200.1366
2003-10-21,188.0789
2003-10-20,183.6004
2003-10-17,172.5910
2003-10-16,159.7501
2003-10-15,139.9739
2003-10-14,126.0445
2003-10-13,111.1334
2003-10-10,88.3325
2003-10-09,70.9329
2003-10-08,55.7983
2003-10-07,44.4040
2003-10-06,36.1453
2003-10-03,25.3447
2003-10-02,15.0153
2003-10-01,-3.1387
2003-09-30,-15.3258
2003-09-29,-35.5216
2003-09-26,301.5025
2003-09-25,278.8174
2003-09-24,259.0837
2003-09-23,238.6766
2003-09-22,223.4001
2003-09-19,212.4068
2003-09-18,201.8578
2003-09-17,192.6544
2003-09-16,188.9275
2003-09-15,185.3978
2003-09-12,181.3373
2003-09-11,171.9028
2003-09-10,167.5910
2003-09-09,161.6496
2003-09-08,155.7231
2003-09-05,152.6798
2003-09-04,154.6901
2003-09-03,155.5588
2003-09-02,154.3791
2003-08-29,152.6483
2003-08-28,153.8982
2003-08-27,151.4916
2003-08-26,147.8106
2003-08-25,139.5581
2003-08-22,130.3730
2003-08-21,117.0345
2003-08-20,103.4254
2003-08-19,86.2052
2003-08-18,67.5985
2003-08-15,52.1712
2003-08-14,43.3479
2003-08-13,39.4581
2003-08-12,34.8160
2003-08-11,37.9373
2003-08-08,39.7466
2003-08-07,38.8719
2003-08-06,40.3930
2003-08-05,38.1018
2003-08-04,37.9825
2003-08-01,29.9625
2003-07-31,20.7965
2003-07-30,10.3885
2003-07-29,0.6924
2003-07-28,-15.0264
2003-07-25,-26.5636
2003-07-24,-40.8316
2003-07-23,309.8053
2003-07-22,305.3882
2003-07-21,309.3012
2003-07-18,39.9615
2003-07-17,45.3981
2003-07-16,29.6586
2003-07-15,-2.7772
2003-07-14,-41.4350
2003-07-11,281.1442
2003-07-10,260.5129
2003-07-09,241.6968
2003-07-08,231.6604
2003-07-07,218.2052
2003-07-03,208.4101
2003-07-02,200.2475
2003-07-01,195.3338
2003-06-30,192.4090
2003-06-27,189.4364
2003-06-26,188.4135
2003-06-25,187.3973
2003-06-24,183.8762
2003-06-23,182.9770
2003-06-20,179.8974
2003-06-19,180.2678
2003-06-18,178.1130
2003-06-17,180.0156
2003-06-16,174.3154
2003-06-13,172.1960
2003-06-12,166.0829
2003-06-11,163.0275
2003-06-10,156.1347
2003-06-09,148.0733
2003-06-06,148.8692
2003-06-05,163.2606
2003-06-04,184.4338
2003-06-03,199.8092
2003-06-02,206.3512
2003-05-30,207.6680
2003-05-29,209.0595
2003-05-28,209.1384
2003-05-27,204.1589
2003-05-23,196.7916
2003-05-22,192.5766
2003-05-21,186.6471
2003-05-20,183.6796
2003-05-19,177.7826
2003-05-16,173.2447
2003-05-15,168.1091
2003-05-14,160.3519
2003-05-13,152.5690
2003-05-12,151.3536
2003-05-09,166.1891
2003-05-08,195.0682
2003-05-07,197.5015
2003-05-06,201.0278
2003-05-05,199.8633
2003-05-02,187.1808
2003-05-01,174.2902
2003-04-30,155.3895
2003-04-29,142.1160
2003-04-28,174.2354
2003-04-25,218.5541
2003-04-24,239.6920
2003-04-23,239.3156
2003-04-22,215.3981
2003-04-21,196.6485
2003-04-17,150.5174
2003-04-16,124.3370
2003-04-15,91.9701
2003-04-14,59.2407
2003-04-11,28.0645
2003-04-10,-33.5854
2003-04-09,272.0178
2003-04-08,245.4001
2003-04-07,212.9605
2003-04-04,133.3613
2003-04-03,94.8242
2003-04-02,69.2845
2003-04-01,57.5513
2003-03-31,43.8443
2003-03-28,36.5229
2003-03-27,30.0077
2003-03-26,27.5541
2003-03-25,24.8541
2003-03-24,21.0823
2003-03-21,16.6586
2003-03-20,10.2604
2003-03-19,5.1849
2003-03-18,1.1719
2003-03-17,-2.1456
2003-03-14,-4.2999
2003-03-13,-4.8341
2003-03-12,-6.0480
2003-03-11,-7.9723
2003-03-10,-9.1788
2003-03-07,-8.8242
2003-03-06,-8.4175
2003-03-05,-9.2237
2003-03-04,-9.5472
2003-03-03,-9.2634
2003-02-28,-8.1206
2003-02-27,-5.4094
2003-02-26,-1.4170
2003-02-25,0.1156
2003-02-24,2.6421
2003-02-21,6.2297
2003-02-20,16.3622
2003-02-19,22.4135
2003-02-18,27.9405
2003-02-14,28.8817
2003-02-13,28.0604
2003-02-12,25.6317
2003-02-11,17.7397
2003-02-10,13.1273
2003-02-07,8.3318
2003-02-06,-2.1177
2003-02-05,-11.4771
2003-02-04,-27.7848
2003-02-03,-43.5080
2003-01-31,305.3789
2003-01-30,293.4591
2003-01-29,280.8592
2003-01-28,267.5568
2003-01-27,258.2994
2003-01-24,243.0048
2003-01-23,232.2995
2003-01-22,215.2418
2003-01-21,201.8731
2003-01-17,190.0902
2003-01-16,185.3574
2003-01-15,176.3490
2003-01-14,172.7187
2003-01-13,170.6296
2003-01-10,168.6530
2003-01-09,171.2797
2003-01-08,161.0008
2003-01-07,155.8715
2003-01-06,142.1397
2003-01-03,125.7843
2003-01-02,107.1229
2002-12-31,88.4744
2002-12-30,73.1691
2002-12-27,59.9100
2002-12-26,47.9338
2002-12-24,41.1230
2002-12-23,28.6834
2002-12-20,13.7173
2002-12-19,-1.5473
2002-12-18,-17.8318
2002-12-17,-37.9160
2002-12-16,301.0848
2002-12-13,280.4585
2002-12-12,260.7582
2002-12-11,234.7703
2002-12-10,218.4262
2002-12-09,195.0378
2002-12-06,177.4015
2002-12-05,159.9557
2002-12-04,158.1786
2002-12-03,173.3834
2002-12-02,183.5153
2002-11-29,184.4561
2002-11-27,181.9993
2002-11-26,172.5036
2002-11-25,159.8552
2002-11-22,141.6990
2002-11-21,123.6320
2002-11-20,103.1635
2002-11-19,92.3688
2002-11-18,77.7644
2002-11-15,74.4815
2002-11-14,71.2935
2002-11-13,72.0974
2002-11-12,63.6234
2002-11-11,56.0184
2002-11-08,51.3706
2002-11-07,45.8289
2002-11-06,38.5647
2002-11-05,28.7912
2002-11-04,23.9694
2002-11-01,20.5351
2002-10-31,20.4256
2002-10-30,19.3921
2002-10-29,20.0582
2002-10-28,16.7751
2002-10-25,15.1807
2002-10-24,11.1729
2002-10-23,8.8067
2002-10-22,4.6845
2002-10-21,1.7729
2002-10-18,-1.3309
2002-10-17,-5.9107
2002-10-16,-8.8789
2002-10-15,-11.4627
2002-10-14,-14.8479
2002-10-11,-16.7675
2002-10-10,-18.0252
2002-10-09,-16.1967
2002-10-08,-11.7318
2002-10-07,-6.7536
2002-10-04,0.7751
2002-10-03,7.6668
2002-10-02,6.6050
2002-10-01,6.2541
2002-09-30,-2.0381
2002-09-27,-10.8313
2002-09-26,-28.7082
2002-09-25,-37.5193
2002-09-24,-32.1328
2002-09-23,-17.1622
2002-09-20,12.8451
2002-09-19,39.8858
2002-09-18,54.1722
2002-09-17,56.5719
2002-09-16,60.3205
2002-09-13,53.0427
2002-09-12,47.5308
2002-09-11,41.2118
2002-09-10,24.8432
2002-09-09,3.5199
2002-09-06,-15.5038
2002-09-05,-26.7334
2002-09-04,-12.2638
2002-09-03,41.6117
2002-08-30,58.0362
2002-08-29,53.0231
2002-08-28,42.7104
2002-08-27,21.1773
2002-08-26,14.7123
2002-08-23,10.0715
2002-08-22,6.3838
2002-08-21,2.6058
2002-08-20,1.2534
2002-08-19,-1.4364
2002-08-16,-5.8949
2002-08-15,-28.8217
2002-08-14,314.1375
2002-08-13,308.9320
2002-08-12,295.8006
2002-08-09,270.5203
2002-08-08,220.1350
2002-08-07,88.0625
2002-08-06,79.8823
2002-08-05,82.1003
2002-08-02,82.1372
2002-08-01,88.2622
2002-07-31,82.3240
2002-07-30,67.6640
2002-07-29,53.4322
2002-07-26,45.1421
2002-07-25,33.3751
2002-07-24,23.0346
2002-07-23,15.3500
2002-07-22,7.2503
2002-07-19,-5.4327
2002-07-18,-28.1063
2002-07-17,-44.4844
2002-07-16,294.6798
2002-07-15,273.2709
2002-07-12,250.1226
2002-07-11,217.0280
2002-07-10,192.6531
2002-07-09,175.3970
2002-07-08,167.1894
2002-07-05,168.1437
2002-07-03,177.2229
2002-07-02,186.2191
2002-07-01,200.8426
2002-06-28,206.0506
2002-06-27,187.1947
2002-06-26,174.1262
2002-06-25,150.4040
2002-06-24,127.1668
2002-06-21,106.5750
2002-06-20,89.3799
2002-06-19,74.3810
2002-06-18,62.1475
2002-06-17,55.9134
2002-06-14,49.9349
2002-06-13,41.0633
2002-06-12,35.5527
2002-06-11,23.7723
2002-06-10,18.6859
2002-06-07,7.5068
2002-06-06,-2.9712
2002-06-05,-14.6074
2002-06-04,-27.5498
2002-06-03,-40.2887
2002-05-31,302.4214
2002-05-30,281.7870
2002-05-29,249.1450
2002-05-28,215.7974
2002-05-24,185.0414
2002-05-23,193.5080
2002-05-22,206.8815
2002-05-21,213.1588
2002-05-20,208.9818
2002-05-17,203.2163
2002-05-16,192.1207
2002-05-15,143.7224
2002-05-14,117.2707
2002-05-13,85.9986
2002-05-10,73.0754
2002-05-09,61.7239
2002-05-08,50.7140
2002-05-07,40.7111
2002-05-06,30.8868
2002-05-03,16.2968
2002-05-02,5.2646
2002-05-01,-6.7669
2002-04-30,-18.9159
2002-04-29,-30.6897
2002-04-26,-36.2500
2002-04-25,-41.5430
2002-04-24,305.7614
2002-04-23,297.8051
2002-04-22,281.6639
2002-04-19,262.0239
2002-04-18,229.5365
2002-04-17,202.9617
2002-04-16,172.3657
2002-04-15,139.5536
2002-04-12,109.5915
2002-04-11,93.9544
2002-04-10,71.4334
2002-04-09,55.3246
2002-04-08,38.7292
2002-04-05,30.0195
2002-04-04,7.4473
2002-04-03,-19.0683
2002-04-02,-28.5605
2002-04-01,309.2693
2002-03-28,290.5766
2002-03-27,274.2366
2002-03-26,259.5993
2002-03-25,246.3268
2002-03-22,240.0361
2002-03-21,233.9796
2002-03-20,227.7397
2002-03-19,216.4200
2002-03-18,205.2161
2002-03-15,198.3749
2002-03-14,186.7599
2002-03-13,175.0220
2002-03-12,170.9042
2002-03-11,173.1626
2002-03-08,178.7792
2002-03-07,181.3183
2002-03-06,182.8411
2002-03-05,184.1245
2002-03-04,184.4956
2002-03-01,185.4047
2002-02-28,186.3012
2002-02-27,185.4506
2002-02-26,182.5761
2002-02-25,179.6364
2002-02-22,177.0643
2002-02-21,174.3896
2002-02-20,169.9572
2002-02-19,166.0756
2002-02-15,164.2604
2002-02-14,165.9903
2002-02-13,171.6467
2002-02-12,188.3134
2002-02-11,201.6591
2002-02-08,208.3720
2002-02-07,205.6059
2002-02-06,196.9400
2002-02-05,180.0174
2002-02-04,163.8157
2002-02-01,134.4268
2002-01-31,108.5870
2002-01-30,82.4743
2002-01-29,44.1617
2002-01-28,311.3932
2002-01-25,268.9531
2002-01-24,251.5556
2002-01-23,243.3666
2002-01-22,234.8845
2002-01-18,226.1381
2002-01-17,216.9569
2002-01-16,203.5168
2002-01-15,192.2638
2002-01-14,186.9762
2002-01-11,184.0962
2002-01-10,178.4687
2002-01-09,177.7755
2002-01-08,182.4933
2002-01-07,185.4575
2002-01-04,192.8700
2002-01-03,193.3469
2002-01-02,191.0810
2001-12-31,189.1019
2001-12-28,189.9836
2001-12-27,199.2964
2001-12-26,203.4111
2001-12-24,209.5011
2001-12-21,214.5465
2001-12-20,218.6077
2001-12-19,213.2365
2001-12-18,210.0593
2001-12-17,199.3035
2001-12-14,184.5100
2001-12-13,166.1001
2001-12-12,155.3146
2001-12-11,144.7876
2001-12-10,134.1699
2001-12-07,128.4938
2001-12-06,209.9237
2001-12-05,256.1723
2001-12-04,247.6658
2001-12-03,236.0850
2001-11-30,210.8012
2001-11-29,187.0943
2001-11-28,163.3933
2001-11-27,135.3069
2001-11-26,123.4216
2001-11-23,150.0651
2001-11-21,166.5224
2001-11-20,130.1474
2001-11-19,83.5800
2001-11-16,48.7615
2001-11-15,-35.3156
2001-11-14,298.1553
2001-11-13,265.2875
2001-11-12,189.0481
2001-11-09,96.3328
2001-11-08,82.3695
2001-11-07,68.7217
2001-11-06,56.9886
2001-11-05,41.0435
2001-11-02,31.1717
2001-11-01,20.6580
2001-10-31,-10.1816
2001-10-30,-23.4477
2001-10-29,-40.2577
2001-10-26,299.4871
2001-10-25,280.8471
2001-10-24,265.9775
2001-10-23,252.9327
2001-10-22,239.4452
2001-10-19,221.9182
2001-10-18,197.5590
2001-10-17,162.9487
2001-10-16,110.5046
2001-10-15,94.0918
2001-10-12,81.3643
2001-10-11,70.2454
2001-10-10,60.0372
2001-10-09,45.4321
2001-10-08,33.1101
2001-10-05,21.4676
2001-10-04,10.9890
2001-10-03,4.2272
2001-10-02,-3.5748
2001-10-01,-10.8856
2001-09-28,-16.0984
2001-09-27,-20.2251
2001-09-26,-23.1502
2001-09-25,-25.3067
2001-09-24,-26.4825
2001-09-21,-27.4955
2001-09-20,-28.2171
2001-09-19,-27.1455
2001-09-18,-25.2755
2001-09-17,-25.7422
2001-09-10,-23.1089
2001-09-07,-22.1603
2001-09-06,-16.2387
2001-09-05,-13.7495
2001-09-04,-10.6600
2001-08-31,-11.7582
2001-08-30,-13.4930
2001-08-29,-14.9567
2001-08-28,-16.8739
2001-08-27,-13.9157
2001-08-24,-17.4983
2001-08-23,-21.0184
2001-08-22,-23.7123
2001-08-21,-34.4972
2001-08-20,305.4212
2001-08-17,290.8643
2001-08-16,274.1623
2001-08-15,256.1726
2001-08-14,238.9783
2001-08-13,225.8713
2001-08-10,215.9593
2001-08-09,208.5906
2001-08-08,198.2305
2001-08-07,188.2680
2001-08-06,178.8024
2001-08-03,169.5754
2001-08-02,160.2351
2001-08-01,149.2274
2001-07-31,135.5965
2001-07-30,112.1967
2001-07-27,89.2290
2001-07-26,72.2242
2001-07-25,63.7479
2001-07-24,57.3351
2001-07-23,51.2688
2001-07-20,47.4924
2001-07-19,43.1485
2001-07-18,36.9179
2001-07-17,32.8228
2001-07-16,28.0378
2001-07-13,25.6837
2001-07-12,21.7066
2001-07-11,17.7549
2001-07-10,17.2304
2001-07-09,13.5002
2001-07-06,12.3919
2001-07-05,7.4398
2001-07-03,1.8150
2001-07-02,-4.6079
2001-06-29,-12.3174
2001-06-28,-21.4265
2001-06-27,-32.5842
2001-06-26,311.9076
2001-06-25,301.4458
2001-06-22,292.5465
2001-06-21,-17.4119
2001-06-20,57.3366
2001-06-19,45.9940
2001-06-18,19.3541
2001-06-15,-5.9962
2001-06-14,-44.1921
2001-06-13,289.3279
2001-06-12,261.4419
2001-06-11,242.3377
2001-06-08,230.4586
2001-06-07,218.3056
2001-06-06,212.2105
2001-06-05,209.1463
2001-06-04,207.0281
2001-06-01,204.9279
2001-05-31,201.8917
2001-05-30,196.6677
2001-05-29,191.1680
2001-05-25,185.9012
2001-05-24,182.5816
2001-05-23,180.7136
2001-05-22,180.1222
2001-05-21,181.7466
2001-05-18,181.9377
2001-05-17,181.8169
2001-05-16,178.6191
2001-05-15,174.6177
2001-05-14,171.0810
2001-05-11,171.0107
2001-05-10,180.3770
2001-05-09,193.1383
2001-05-08,198.9748
2001-05-07,202.2213
2001-05-04,203.2874
2001-05-03,202.6152
2001-05-02,204.3384
2001-05-01,201.3466
2001-04-30,200.5258
2001-04-27,194.8171
2001-04-26,189.0968
2001-04-25,183.6766
2001-04-24,179.4356
2001-04-23,174.9128
2001-04-20,169.0988
2001-04-19,163.4163
2001-04-18,160.5691
2001-04-17,154.1809
2001-04-16,146.0106
2001-04-12,132.3470
2001-04-11,114.4504
2001-04-10,96.0289
2001-04-09,80.8486
2001-04-06,62.4432
2001-04-05,51.6239
2001-04-04,40.4457
2001-04-03,29.7425
2001-04-02,13.7001
2001-03-30,1.8457
2001-03-29,-11.3814
2001-03-28,-25.1025
2001-03-27,-38.2677
2001-03-26,308.6515
2001-03-23,294.2177
2001-03-22,282.7911
2001-03-21,270.6865
2001-03-20,266.3033
2001-03-19,252.2277
2001-03-16,240.4713
2001-03-15,227.1036
2001-03-14,214.5177
2001-03-13,204.6946
2001-03-12,198.5115
2001-03-09,193.3491
2001-03-08,195.2670
2001-03-07,196.4212
2001-03-06,195.6710
2001-03-05,195.5709
2001-03-02,191.4963
2001-03-01,186.4576
2001-02-28,182.4664
2001-02-27,178.8092
2001-02-26,178.3519
2001-02-23,171.8526
2001-02-22,168.3098
2001-02-21,163.6659
2001-02-20,151.0069
2001-02-16,138.7869
2001-02-15,126.8724
2001-02-14,119.4719
2001-02-13,110.6147
2001-02-12,90.3249
2001-02-09,75.9623
2001-02-08,65.6532
2001-02-07,46.7487
2001-02-06,35.6399
2001-02-05,28.0382
2001-02-02,22.4815
2001-02-01,23.5827
2001-01-31,26.4546
2001-01-30,27.9347
2001-01-29,30.1176
2001-01-26,24.8683
2001-01-25,18.0908
2001-01-24,12.9754
2001-01-23,11.5900
2001-01-22,11.5899
2001-01-19,12.7866
2001-01-18,10.9631
2001-01-17,8.6992
2001-01-16,6.1237
2001-01-12,3.5578
2001-01-11,1.6757
2001-01-10,1.1403
2001-01-09,3.1962
2001-01-08,6.5891
2001-01-05,15.9387
2001-01-04,25.1170
2001-01-03,28.2994
2001-01-02,22.8166
2000-12-29,13.7940
2000-12-28,-3.6050
2000-12-27,-18.9430
2000-12-26,-32.8019
2000-12-22,304.9697
2000-12-21,290.0374
2000-12-20,267.2970
2000-12-19,245.8425
2000-12-18,223.9284
2000-12-15,220.3598
2000-12-14,213.2251
2000-12-13,215.8989
2000-12-12,218.9714
2000-12-11,223.5187
2000-12-08,221.5708
2000-12-07,217.0420
2000-12-06,205.5166
2000-12-05,191.3678
2000-12-04,169.6931
2000-12-01,151.7845
2000-11-30,129.4574
2000-11-29,109.7365
2000-11-28,93.3335
2000-11-27,28.5854
2000-11-24,292.6325
2000-11-22,259.6378
2000-11-21,251.7324
2000-11-20,244.2313
2000-11-17,229.1391
2000-11-16,221.6707
2000-11-15,214.3994
2000-11-14,206.0898
2000-11-13,196.2716
2000-11-10,190.5075
2000-11-09,181.4505
2000-11-08,172.8359
2000-11-07,168.1961
2000-11-06,164.0680
2000-11-03,164.8109
2000-11-02,161.5691
2000-11-01,158.8886
2000-10-31,151.2664
2000-10-30,141.6266
2000-10-27,128.2026
2000-10-26,111.3175
2000-10-25,90.3832
2000-10-24,70.5947
2000-10-23,59.7057
2000-10-20,54.4585
2000-10-19,48.3584
2000-10-18,40.4883
2000-10-17,20.1233
2000-10-16,2.0124
2000-10-13,-20.0433
2000-10-12,-42.8849
2000-10-11,280.5350
2000-10-10,260.7587
2000-10-09,232.1351
2000-10-06,209.1865
2000-10-05,192.8781
2000-10-04,185.2257
2000-10-03,179.5789
2000-10-02,180.8748
2000-09-29,180.9900
2000-09-28,183.7178
2000-09-27,189.4891
2000-09-26,198.1111
2000-09-25,205.7315
2000-09-22,209.5332
2000-09-21,209.8953
2000-09-20,206.4198
2000-09-19,200.7499
2000-09-18,193.3438
2000-09-15,185.7378
2000-09-14,178.9911
2000-09-13,170.6635
2000-09-12,165.2120
2000-09-11,159.2867
2000-09-08,150.1755
2000-09-07,139.6766
2000-09-06,133.0530
2000-09-05,127.6544
2000-09-01,126.8218
2000-08-31,128.3278
2000-08-30,140.6790
2000-08-29,149.6067
2000-08-28,248.5562
2000-08-25,262.9288
2000-08-24,251.9349
2000-08-23,246.8199
2000-08-22,240.1091
