Dates,HT_PHASOR Values
2005-10-03,3.3869
2005-09-30,0.5853
2005-09-29,2.9624
2005-09-28,1.0345
2005-09-27,2.9933
2005-09-26,0.4586
2005-09-23,2.9862
2005-09-22,2.3753
2005-09-21,1.6659
2005-09-20,2.8250
2005-09-19,1.3053
2005-09-16,1.4063
2005-09-15,1.2100
2005-09-14,1.3880
2005-09-13,0.8826
2005-09-12,2.8395
2005-09-09,-0.4616
2005-09-08,2.8271
2005-09-07,-0.6495
2005-09-06,1.4895
2005-09-02,-0.9677
2005-09-01,2.9392
2005-08-31,-2.2947
2005-08-30,2.6903
2005-08-29,-2.5716
2005-08-26,1.2417
2005-08-25,-2.6476
2005-08-24,1.5289
2005-08-23,-2.9213
2005-08-22,2.7711
2005-08-19,-3.9023
2005-08-18,3.4214
2005-08-17,-5.1391
2005-08-16,1.7624
2005-08-15,-5.5328
2005-08-12,-3.6064
2005-08-11,-3.5991
2005-08-10,-9.3658
2005-08-09,0.1365
2005-08-08,-8.7674
2005-08-05,1.3946
2005-08-04,-0.9611
2005-08-03,0.0697
2005-08-02,3.5901
2005-08-01,-1.4198
2005-07-29,2.4184
2005-07-28,-1.6392
2005-07-27,-2.7312
2005-07-26,0.1997
2005-07-25,-5.1387
2005-07-22,1.7463
2005-07-21,-2.0800
2005-07-20,1.6026
2005-07-19,2.4268
2005-07-18,-0.0822
2005-07-15,3.6914
2005-07-14,-1.0397
2005-07-13,2.0931
2005-07-12,-1.4595
2005-07-11,-0.5913
2005-07-08,-0.3608
2005-07-07,-3.3162
2005-07-06,0.8726
2005-07-05,-0.7668
2005-07-01,0.0849
2005-06-30,1.0195
2005-06-29,0.1040
2005-06-28,1.1063
2005-06-27,-0.4695
2005-06-24,2.9291
2005-06-23,-1.1438
2005-06-22,2.8104
2005-06-21,-1.6307
2005-06-20,4.3454
2005-06-17,-3.4342
2005-06-16,3.6597
2005-06-15,-3.8636
2005-06-14,-1.0474
2005-06-13,-2.8009
2005-06-10,-3.2393
2005-06-09,-1.6581
2005-06-08,-3.5957
2005-06-07,-0.4449
2005-06-06,-2.5554
2005-06-03,-0.0312
2005-06-02,-0.0112
2005-06-01,-0.4584
2005-05-31,2.3182
2005-05-27,-1.3617
2005-05-26,3.9765
2005-05-25,-2.6680
2005-05-24,3.9464
2005-05-23,-3.9102
2005-05-20,1.3434
2005-05-19,-3.8371
2005-05-18,-3.2695
2005-05-17,-1.6573
2005-05-16,-5.6776
2005-05-13,0.3586
2005-05-12,-4.2796
2005-05-11,1.3223
2005-05-10,-2.0796
2005-05-09,1.5013
2005-05-06,0.1400
2005-05-05,0.7325
2005-05-04,0.7723
2005-05-03,0.5678
2005-05-02,-0.4444
2005-04-29,1.0832
2005-04-28,-0.9249
2005-04-27,1.3635
2005-04-26,-1.2145
2005-04-25,1.9252
2005-04-22,-1.4291
2005-04-21,2.3780
2005-04-20,-1.1868
2005-04-19,2.9462
2005-04-18,-0.2976
2005-04-15,2.7439
2005-04-14,2.0710
2005-04-13,1.5926
2005-04-12,3.0989
2005-04-11,0.7795
2005-04-08,3.8978
2005-04-07,-0.8029
2005-04-06,3.6321
2005-04-05,-1.3380
2005-04-04,0.8599
2005-04-01,-1.2111
2005-03-31,-0.2251
2005-03-30,-1.2342
2005-03-29,-1.8423
2005-03-28,-0.0004
2005-03-24,-3.2608
2005-03-23,1.2929
2005-03-22,-2.2145
2005-03-21,1.7537
2005-03-18,-0.3372
2005-03-17,1.2808
2005-03-16,0.8772
2005-03-15,0.6952
2005-03-14,0.3822
2005-03-11,0.8167
2005-03-10,-0.3395
2005-03-09,1.0088
2005-03-08,-0.8339
2005-03-07,1.7265
2005-03-04,-0.8784
2005-03-03,1.9575
2005-03-02,0.9206
2005-03-01,0.9379
2005-02-28,1.8722
2005-02-25,0.3827
2005-02-24,1.3915
2005-02-23,-0.0841
2005-02-22,1.5712
2005-02-18,-1.0169
2005-02-17,0.4424
2005-02-16,-0.7305
2005-02-15,-1.7934
2005-02-14,0.5355
2005-02-11,-3.0586
2005-02-10,2.0289
2005-02-09,-2.5317
2005-02-08,2.3299
2005-02-07,-0.9820
2005-02-04,2.2855
2005-02-03,-1.4375
2005-02-02,3.5162
2005-02-01,-0.8997
2005-01-31,3.5199
2005-01-28,2.6508
2005-01-27,1.7633
2005-01-26,5.1683
2005-01-25,-0.2273
2005-01-24,5.3928
2005-01-21,-1.9617
2005-01-20,4.7122
2005-01-19,-3.0775
2005-01-18,0.9808
2005-01-14,-1.8607
2005-01-13,-0.6302
2005-01-12,-2.4132
2005-01-11,1.3521
2005-01-10,-3.3948
2005-01-07,-2.6156
2005-01-06,-1.3690
2005-01-05,-7.2919
2005-01-04,0.9830
2005-01-03,-7.1542
2004-12-31,2.6493
2004-12-30,-4.9041
2004-12-29,3.6018
2004-12-28,-0.9211
2004-12-27,2.9926
2004-12-23,2.6149
2004-12-22,1.6021
2004-12-21,3.1035
2004-12-20,0.7570
2004-12-17,2.2537
2004-12-16,0.2066
2004-12-15,0.9758
2004-12-14,0.4709
2004-12-13,0.0895
2004-12-10,0.4773
2004-12-09,1.2295
2004-12-08,-0.4349
2004-12-07,1.2026
2004-12-06,-0.5035
2004-12-03,0.0949
2004-12-02,-0.5089
2004-12-01,0.1983
2004-11-30,-0.5229
2004-11-29,-0.5128
2004-11-26,0.3901
2004-11-24,0.5284
2004-11-23,-0.5142
2004-11-22,3.8855
2004-11-19,-2.8856
2004-11-18,3.6982
2004-11-17,-3.6189
2004-11-16,0.5436
2004-11-15,-3.0614
2004-11-12,-1.0274
2004-11-11,-2.6674
2004-11-10,-2.0819
2004-11-09,-1.5965
2004-11-08,-3.2286
2004-11-05,-0.4837
2004-11-04,-2.3771
2004-11-03,-0.1716
2004-11-02,-2.2264
2004-11-01,0.9491
2004-10-29,-2.0881
2004-10-28,1.3085
2004-10-27,0.2307
2004-10-26,0.7592
2004-10-25,0.9767
2004-10-22,0.7284
2004-10-21,1.8905
2004-10-20,-0.5753
2004-10-19,3.3916
2004-10-18,-1.8771
2004-10-15,0.8344
2004-10-14,-1.0314
2004-10-13,-0.9324
2004-10-12,-0.8639
2004-10-11,-0.3568
2004-10-08,-0.8567
2004-10-07,-1.1277
2004-10-06,-0.5134
2004-10-05,-1.9554
2004-10-04,0.2180
2004-10-01,-3.5440
2004-09-30,1.8134
2004-09-29,-3.9515
2004-09-28,2.4948
2004-09-27,-2.8033
2004-09-24,3.0130
2004-09-23,-4.2182
2004-09-22,4.9650
2004-09-21,-3.7928
2004-09-20,5.7774
2004-09-17,0.6316
2004-09-16,5.2225
2004-09-15,5.4732
2004-09-14,2.8311
2004-09-13,12.2947
2004-09-10,-1.9858
2004-09-09,13.8440
2004-09-08,-4.7085
2004-09-07,12.0089
2004-09-03,-7.8522
2004-09-02,11.3502
2004-09-01,-10.2360
2004-08-31,5.0934
2004-08-30,-10.4858
2004-08-27,-0.2031
2004-08-26,-10.1024
2004-08-25,-5.7237
2004-08-24,-7.0619
2004-08-23,-9.8092
2004-08-20,-4.6522
2004-08-19,-5.5468
2004-08-18,-4.9397
2004-08-17,-4.7233
2004-08-16,-2.9692
2004-08-13,-8.8804
2004-08-12,1.1232
2004-08-11,-7.0020
2004-08-10,2.0914
2004-08-09,-0.5683
2004-08-06,0.8795
2004-08-05,2.3223
2004-08-04,-0.0480
2004-08-03,2.4980
2004-08-02,-0.7087
2004-07-30,1.6833
2004-07-29,-1.1410
2004-07-28,-0.0677
2004-07-27,-0.9814
2004-07-26,-3.4044
2004-07-23,0.7766
2004-07-22,-6.4934
2004-07-21,2.8315
2004-07-20,-5.2378
2004-07-19,3.5613
2004-07-16,-2.1624
2004-07-15,3.7567
2004-07-14,0.8016
2004-07-13,3.0519
2004-07-12,3.7035
2004-07-09,1.7926
2004-07-08,4.4665
2004-07-07,0.6892
2004-07-06,3.8527
2004-07-02,-0.2513
2004-07-01,2.2002
2004-06-30,-0.6413
2004-06-29,0.3627
2004-06-28,-0.5150
2004-06-25,-2.1251
2004-06-24,0.9757
2004-06-23,-3.0868
2004-06-22,1.6444
2004-06-21,-0.5083
2004-06-18,1.0789
2004-06-17,0.0435
2004-06-16,1.3399
2004-06-15,-0.3521
2004-06-14,1.1562
2004-06-10,0.2130
2004-06-09,1.1073
2004-06-08,-1.2771
2004-06-07,2.0951
2004-06-04,-0.9861
2004-06-03,2.1132
2004-06-02,1.8180
2004-06-01,1.0558
2004-05-28,3.3032
2004-05-27,-0.1935
2004-05-26,3.0678
2004-05-25,-1.1046
2004-05-24,0.3222
2004-05-21,-0.4449
2004-05-20,-3.0243
2004-05-19,1.1019
2004-05-18,-3.2917
2004-05-17,2.1959
2004-05-14,0.3653
2004-05-13,1.1379
2004-05-12,5.3195
2004-05-11,-1.3971
2004-05-10,6.1092
2004-05-07,-2.9306
2004-05-06,1.3741
2004-05-05,-1.9633
2004-05-04,-3.4198
2004-05-03,-0.6042
2004-04-30,-3.0131
2004-04-29,-0.1790
2004-04-28,-3.3549
2004-04-27,1.1340
2004-04-26,0.4573
2004-04-23,-0.4568
2004-04-22,5.2652
2004-04-21,-1.0868
2004-04-20,3.2106
2004-04-19,-1.8789
2004-04-16,5.3342
2004-04-15,-4.4992
2004-04-14,-2.2099
2004-04-13,-1.5654
2004-04-12,-16.2538
2004-04-08,3.9127
2004-04-07,-13.8214
2004-04-06,5.5862
2004-04-05,-3.0126
2004-04-02,4.7651
2004-04-01,4.2850
2004-03-31,2.9552
2004-03-30,8.4576
2004-03-29,0.8614
2004-03-26,8.0481
2004-03-25,-0.1465
2004-03-24,2.1301
2004-03-23,0.5449
2004-03-22,-0.3835
2004-03-19,0.0834
2004-03-18,-0.4262
2004-03-17,0.4121
2004-03-16,-5.8557
2004-03-15,2.7651
2004-03-12,-5.4424
2004-03-11,3.0772
2004-03-10,-1.9776
2004-03-09,3.7167
2004-03-08,0.5527
2004-03-05,2.7344
2004-03-04,5.6531
2004-03-03,0.7235
2004-03-02,2.9295
2004-03-01,0.7206
2004-02-27,-2.4201
2004-02-26,1.8456
2004-02-25,-7.7259
2004-02-24,4.6755
2004-02-23,-7.1790
2004-02-20,5.7457
2004-02-19,-2.5377
2004-02-18,6.1978
2004-02-17,1.3676
2004-02-13,4.6179
2004-02-12,5.5866
2004-02-11,1.9949
2004-02-10,2.9546
2004-02-09,2.5703
2004-02-06,-0.7751
2004-02-05,3.3542
2004-02-04,-0.2704
2004-02-03,3.1207
2004-02-02,1.5152
2004-01-30,1.9907
2004-01-29,0.5462
2004-01-28,2.6619
2004-01-27,-0.7738
2004-01-26,2.9519
2004-01-23,0.7818
2004-01-22,2.8412
2004-01-21,3.3541
2004-01-20,1.0378
2004-01-16,7.0876
2004-01-15,-1.4835
2004-01-14,4.4640
2004-01-13,-1.1135
2004-01-12,-0.0997
2004-01-09,-0.6196
2004-01-08,1.3945
2004-01-07,-1.6619
2004-01-06,2.0892
2004-01-05,-1.9562
2004-01-02,-1.1162
2003-12-31,-1.0189
2003-12-30,-1.1970
2003-12-29,-1.3593
2003-12-26,-1.1126
2003-12-24,-0.6511
2003-12-23,-3.6152
2003-12-22,0.7950
2003-12-19,-2.6133
2003-12-18,0.9399
2003-12-17,-0.3515
2003-12-16,0.8023
2003-12-15,-0.1546
2003-12-12,0.6672
2003-12-11,0.2069
2003-12-10,0.0882
2003-12-09,-2.1772
2003-12-08,1.6489
2003-12-05,-6.0160
2003-12-04,4.1356
2003-12-03,-4.9806
2003-12-02,5.3620
2003-12-01,-2.0272
2003-11-28,5.5863
2003-11-26,1.0660
2003-11-25,4.2130
2003-11-24,3.5448
2003-11-21,2.6427
2003-11-20,2.9706
2003-11-19,2.2124
2003-11-18,1.7388
2003-11-17,1.7279
2003-11-14,1.3414
2003-11-13,1.3478
2003-11-12,0.8200
2003-11-11,1.0442
2003-11-10,0.3326
2003-11-07,1.1350
2003-11-06,-0.2372
2003-11-05,1.5140
2003-11-04,0.0029
2003-11-03,1.3424
2003-10-31,1.2024
2003-10-30,0.4652
2003-10-29,1.5454
2003-10-28,0.0857
2003-10-27,1.1020
2003-10-24,-0.3950
2003-10-23,1.3180
2003-10-22,-1.1765
2003-10-21,-0.0679
2003-10-20,-0.3542
2003-10-17,-1.6310
2003-10-16,0.4680
2003-10-15,-1.0875
2003-10-14,0.6528
2003-10-13,-0.2888
2003-10-10,0.5073
2003-10-09,0.2249
2003-10-08,0.3956
2003-10-07,0.3354
2003-10-06,0.4055
2003-10-03,0.8889
2003-10-02,-0.2444
2003-10-01,1.5132
2003-09-30,-1.1025
2003-09-29,1.1968
2003-09-26,-1.3836
2003-09-25,-0.2804
2003-09-24,-0.5118
2003-09-23,-0.5033
2003-09-22,-0.7173
2003-09-19,0.6484
2003-09-18,-1.2837
2003-09-17,-0.0114
2003-09-16,-0.9392
2003-09-15,-0.7945
2003-09-12,-0.6664
2003-09-11,-1.3238
2003-09-10,0.0202
2003-09-09,-1.9361
2003-09-08,0.7501
2003-09-05,-1.8313
2003-09-04,1.5757
2003-09-03,-1.0186
2003-09-02,1.6788
2003-08-29,1.4365
2003-08-28,0.4235
2003-08-27,2.7383
2003-08-26,-0.3793
2003-08-25,2.1845
2003-08-22,-1.0901
2003-08-21,1.9259
2003-08-20,-1.7336
2003-08-19,-0.0896
2003-08-18,-1.0136
2003-08-15,-1.7387
2003-08-14,-0.4669
2003-08-13,-2.1548
2003-08-12,0.4440
2003-08-11,-2.9445
2003-08-08,1.3176
2003-08-07,-1.7360
2003-08-06,1.4040
2003-08-05,-1.2971
2003-08-04,2.3345
2003-08-01,-0.4325
2003-07-31,1.7978
2003-07-30,3.4220
2003-07-29,-0.1298
2003-07-28,2.2205
2003-07-25,0.2322
2003-07-24,1.0804
2003-07-23,-0.9614
2003-07-22,0.7571
2003-07-21,-0.3888
2003-07-18,-3.4636
2003-07-17,1.7262
2003-07-16,-2.5243
2003-07-15,1.5453
2003-07-14,-0.6330
2003-07-11,1.8859
2003-07-10,-0.4731
2003-07-09,1.8491
2003-07-08,0.6577
2003-07-07,1.3987
2003-07-03,1.6496
2003-07-02,0.2506
2003-07-01,-0.3494
2003-06-30,1.3043
2003-06-27,-4.1923
2003-06-26,3.1037
2003-06-25,-3.5486
2003-06-24,4.0671
2003-06-23,0.5199
2003-06-20,3.2268
2003-06-19,6.8462
2003-06-18,0.2698
2003-06-17,10.9984
2003-06-16,-2.7124
2003-06-13,8.1408
2003-06-12,-3.6921
2003-06-11,1.8623
2003-06-10,-3.5330
2003-06-09,-2.0742
2003-06-06,-2.4965
2003-06-05,-6.8122
2003-06-04,0.6620
2003-06-03,-7.7732
2003-06-02,2.0834
2003-05-30,-1.7370
2003-05-29,1.1879
2003-05-28,1.4234
2003-05-27,0.6339
2003-05-23,1.1201
2003-05-22,0.1929
2003-05-21,-0.6644
2003-05-20,0.7488
2003-05-19,-4.8051
2003-05-16,2.5720
2003-05-15,-4.7465
2003-05-14,3.6705
2003-05-13,0.4465
2003-05-12,2.4759
2003-05-09,6.9034
2003-05-08,-0.2646
2003-05-07,6.9141
2003-05-06,-0.8672
2003-05-05,-0.1561
2003-05-02,0.4180
2003-05-01,-0.9555
2003-04-30,-0.0330
2003-04-29,0.3722
2003-04-28,0.0678
2003-04-25,-1.6912
2003-04-24,0.5295
2003-04-23,-1.3208
2003-04-22,0.6258
2003-04-21,-2.1381
2003-04-17,1.5748
2003-04-16,-2.3136
2003-04-15,1.7613
2003-04-14,0.5125
2003-04-11,1.0524
2003-04-10,0.6636
2003-04-09,1.0121
2003-04-08,-1.5898
2003-04-07,1.8708
2003-04-04,-2.9567
2003-04-03,2.6811
2003-04-02,-1.2342
2003-04-01,2.4139
2003-03-31,1.1000
2003-03-28,1.9593
2003-03-27,0.8570
2003-03-26,2.0548
2003-03-25,1.4614
2003-03-24,1.2379
2003-03-21,2.2207
2003-03-20,0.5755
2003-03-19,0.8059
2003-03-18,0.6702
2003-03-17,-0.3658
2003-03-14,0.9268
2003-03-13,-0.9324
2003-03-12,1.3950
2003-03-11,-1.0975
2003-03-10,1.8117
2003-03-07,-0.3034
2003-03-06,1.7664
2003-03-05,0.8686
2003-03-04,1.1579
2003-03-03,1.8137
2003-02-28,0.1151
2003-02-27,1.1404
2003-02-26,-0.0834
2003-02-25,-0.8655
2003-02-24,0.6725
2003-02-21,-3.0636
2003-02-20,2.4412
2003-02-19,-3.6205
2003-02-18,3.5740
2003-02-14,-1.6949
2003-02-13,3.7746
2003-02-12,0.5256
2003-02-11,3.0660
2003-02-10,3.5216
2003-02-07,1.1980
2003-02-06,3.6369
2003-02-05,0.9422
2003-02-04,2.6052
2003-02-03,0.0125
2003-01-31,4.2028
2003-01-30,-1.4737
2003-01-29,2.1519
2003-01-28,-1.3961
2003-01-27,-0.0795
2003-01-24,-1.6092
2003-01-23,-2.7841
2003-01-22,0.0694
2003-01-21,-6.8934
2003-01-17,2.0982
2003-01-16,-5.3475
2003-01-15,2.6331
2003-01-14,-2.7894
2003-01-13,3.0540
2003-01-10,-0.7148
2003-01-09,2.8805
2003-01-08,2.0293
2003-01-07,2.3551
2003-01-06,4.8589
2003-01-03,0.9817
2003-01-02,6.8057
2002-12-31,-0.4678
2002-12-30,5.4573
2002-12-27,-1.6065
2002-12-26,2.1535
2002-12-24,-1.5251
2002-12-23,-2.2100
2002-12-20,-0.2623
2002-12-19,-3.7055
2002-12-18,0.7355
2002-12-17,-3.3814
2002-12-16,1.7375
2002-12-13,-0.5993
2002-12-12,1.0031
2002-12-11,3.2269
2002-12-10,-0.1412
2002-12-09,3.1531
2002-12-06,-0.8402
2002-12-05,1.5820
2002-12-04,-0.9035
2002-12-03,-1.9388
2002-12-02,0.2219
2002-11-29,-2.9384
2002-11-27,0.5039
2002-11-26,-3.5377
2002-11-25,1.8257
2002-11-22,-4.5382
2002-11-21,2.4915
2002-11-20,-2.0854
2002-11-19,2.5518
2002-11-18,-1.8157
2002-11-15,3.2267
2002-11-14,-1.2552
2002-11-13,3.2561
2002-11-12,0.7383
2002-11-11,2.7621
2002-11-08,1.1128
2002-11-07,2.5769
2002-11-06,1.2211
2002-11-05,2.1238
2002-11-04,1.6694
2002-11-01,1.5096
2002-10-31,1.4942
2002-10-30,1.0239
2002-10-29,0.9621
2002-10-28,0.8139
2002-10-25,0.3448
2002-10-24,0.8855
2002-10-23,0.0947
2002-10-22,0.9486
2002-10-21,0.1440
2002-10-18,0.8019
2002-10-17,0.7745
2002-10-16,0.1029
2002-10-15,0.2325
2002-10-14,0.6266
2002-10-11,-0.9072
2002-10-10,1.1675
2002-10-09,0.2767
2002-10-08,0.5435
2002-10-07,1.4504
2002-10-04,-0.0845
2002-10-03,1.2361
2002-10-02,-0.2910
2002-10-01,0.8538
2002-09-30,-0.4595
2002-09-27,1.0748
2002-09-26,-1.0033
2002-09-25,0.6625
2002-09-24,-1.0176
2002-09-23,-0.7354
2002-09-20,-0.6387
2002-09-19,-1.6288
2002-09-18,-0.0578
2002-09-17,-2.9147
2002-09-16,1.1779
2002-09-13,-2.8210
2002-09-12,1.6099
2002-09-11,-0.6876
2002-09-10,1.4003
2002-09-09,0.4926
2002-09-06,1.1928
2002-09-05,0.8740
2002-09-04,0.9189
2002-09-03,1.5191
2002-08-30,0.2417
2002-08-29,1.5808
2002-08-28,-0.1353
2002-08-27,0.9230
2002-08-26,-0.3534
2002-08-23,0.6906
2002-08-22,-0.6400
2002-08-21,-0.1177
2002-08-20,-0.1952
2002-08-19,-0.7571
2002-08-16,0.2013
2002-08-15,-0.0490
2002-08-14,-0.0440
2002-08-13,0.8984
2002-08-12,-0.6738
2002-08-09,1.1540
2002-08-08,-0.9620
2002-08-07,0.2513
2002-08-06,-0.7345
2002-08-05,0.1926
2002-08-02,-1.2326
2002-08-01,0.0030
2002-07-31,-0.8403
2002-07-30,-1.9373
2002-07-29,0.4301
2002-07-26,-1.0759
2002-07-25,-0.0569
2002-07-24,0.5239
2002-07-23,-0.0555
2002-07-22,-0.3922
2002-07-19,0.3209
2002-07-18,1.0931
2002-07-17,-0.9862
2002-07-16,1.4415
2002-07-15,-1.2094
2002-07-12,-1.6525
2002-07-11,0.3389
2002-07-10,-2.5241
2002-07-09,1.1078
2002-07-08,-1.0099
2002-07-05,1.2280
2002-07-03,0.3864
2002-07-02,0.6206
2002-07-01,1.7383
2002-06-28,-0.4674
2002-06-27,1.3296
2002-06-26,-0.5878
2002-06-25,-0.2024
2002-06-24,-0.1389
2002-06-21,-0.7607
2002-06-20,0.1075
2002-06-19,-0.9267
2002-06-18,0.4994
2002-06-17,-1.1984
2002-06-14,0.9657
2002-06-13,-0.5868
2002-06-12,0.9475
2002-06-11,0.4020
2002-06-10,0.7279
2002-06-07,1.0603
2002-06-06,0.2473
2002-06-05,1.5862
2002-06-04,-0.5331
2002-06-03,1.0892
2002-05-31,-0.7718
2002-05-30,-0.4318
2002-05-29,-0.1556
2002-05-28,-1.5719
2002-05-24,0.6811
2002-05-23,-1.3572
2002-05-22,1.0393
2002-05-21,-0.3006
2002-05-20,0.8554
2002-05-17,0.6858
2002-05-16,0.3447
2002-05-15,1.0092
2002-05-14,-0.0265
2002-05-13,0.6171
2002-05-10,-0.0980
2002-05-09,0.2271
2002-05-08,-0.1282
2002-05-07,0.0078
2002-05-06,-0.0804
2002-05-03,-0.2835
2002-05-02,0.0561
2002-05-01,-0.4564
2002-04-30,0.1899
2002-04-29,-0.8402
2002-04-26,0.6756
2002-04-25,-1.2467
2002-04-24,1.2075
2002-04-23,-1.0074
2002-04-22,1.4880
2002-04-19,-0.4138
2002-04-18,1.5384
2002-04-17,0.4463
2002-04-16,1.2574
2002-04-15,1.3693
2002-04-12,0.6508
2002-04-11,2.3698
2002-04-10,-0.5441
2002-04-09,2.3462
2002-04-08,-1.3556
2002-04-05,0.7355
2002-04-04,-1.3025
2002-04-03,-1.6869
2002-04-02,0.0080
2002-04-01,-3.4408
2002-03-28,1.5440
2002-03-27,-2.6173
2002-03-26,2.1191
2002-03-25,-0.6117
2002-03-22,1.7610
2002-03-21,1.5952
2002-03-20,0.5835
2002-03-19,1.5176
2002-03-18,0.7572
2002-03-15,0.5607
2002-03-14,0.5889
2002-03-13,2.1635
2002-03-12,-0.6045
2002-03-11,2.2309
2002-03-08,-0.9120
2002-03-07,1.5770
2002-03-06,-1.4589
2002-03-05,1.7417
2002-03-04,-1.9286
2002-03-01,0.9473
2002-02-28,-2.0746
2002-02-27,-0.1223
2002-02-26,-1.8659
2002-02-25,-1.2068
2002-02-22,-1.4416
2002-02-21,-2.2360
2002-02-20,-0.7152
2002-02-19,-3.3630
2002-02-15,0.3367
2002-02-14,-4.1206
2002-02-13,1.4522
2002-02-12,-3.8442
2002-02-11,2.2557
2002-02-08,-2.1560
2002-02-07,2.5631
2002-02-06,-0.4937
2002-02-05,2.4587
2002-02-04,1.2961
2002-02-01,1.9205
2002-01-31,2.6968
2002-01-30,1.1379
2002-01-29,3.0023
2002-01-28,0.2858
2002-01-25,1.7319
2002-01-24,0.2903
2002-01-23,0.0299
2002-01-22,0.4858
2002-01-18,-0.4553
2002-01-17,0.7580
2002-01-16,-0.0755
2002-01-15,0.6076
2002-01-14,0.7997
2002-01-11,0.1943
2002-01-10,0.9882
2002-01-09,-0.1118
2002-01-08,0.5416
2002-01-07,-0.1164
2002-01-04,0.0136
2002-01-03,-0.0572
2002-01-02,0.0138
2001-12-31,-0.0860
2001-12-28,-0.2859
2001-12-27,0.2124
2001-12-26,-0.0313
2001-12-24,-0.0584
2001-12-21,0.5304
2001-12-20,-0.2200
2001-12-19,0.1721
2001-12-18,-0.1149
2001-12-17,0.2975
2001-12-14,-0.3519
2001-12-13,0.7613
2001-12-12,-0.7203
2001-12-11,0.4600
2001-12-10,-0.7250
2001-12-07,0.1942
2001-12-06,-0.8994
2001-12-05,0.0595
2001-12-04,-0.7319
2001-12-03,-0.7302
2001-11-30,-0.2042
2001-11-29,-0.0852
2001-11-28,-0.6564
2001-11-27,0.5341
2001-11-26,-0.8331
2001-11-23,-0.2634
2001-11-21,-0.7224
2001-11-20,-1.2574
2001-11-19,0.0623
2001-11-16,-2.1761
2001-11-15,1.0391
2001-11-14,-1.1483
2001-11-13,0.9605
2001-11-12,0.7180
2001-11-09,0.2780
2001-11-08,1.0701
2001-11-07,-0.0020
2001-11-06,0.6114
2001-11-05,-0.1222
2001-11-02,0.3458
2001-11-01,-0.1071
2001-10-31,0.0159
2001-10-30,0.0432
2001-10-29,0.5271
2001-10-26,-0.3573
2001-10-25,1.0769
2001-10-24,-0.8056
2001-10-23,1.2336
2001-10-22,-1.5571
2001-10-19,0.5570
2001-10-18,-1.3805
2001-10-17,-0.9292
2001-10-16,-0.5695
2001-10-15,-1.1575
2001-10-12,-0.1596
2001-10-11,-0.8234
2001-10-10,0.1813
2001-10-09,-0.4020
2001-10-08,0.1503
2001-10-05,0.2346
2001-10-04,-0.1541
2001-10-03,0.4053
2001-10-02,-0.3639
2001-10-01,0.0332
2001-09-28,-0.2332
2001-09-27,-0.4597
2001-09-26,0.0365
2001-09-25,-0.7975
2001-09-24,0.4213
2001-09-21,-0.9526
2001-09-20,0.9233
2001-09-19,-0.7746
2001-09-18,1.2777
2001-09-17,0.4390
2001-09-10,0.6313
2001-09-07,1.7831
2001-09-06,-0.2405
2001-09-05,1.9917
2001-09-04,-1.0552
2001-08-31,1.4613
2001-08-30,-1.5294
2001-08-29,-0.0828
2001-08-28,-1.0103
2001-08-27,-1.5401
2001-08-24,-0.0869
2001-08-23,-2.0191
2001-08-22,0.8981
2001-08-21,-1.3348
2001-08-20,1.1909
2001-08-17,0.0725
2001-08-16,0.7857
2001-08-15,1.3157
2001-08-14,-0.2932
2001-08-13,1.4451
2001-08-10,-0.8271
2001-08-09,-0.0148
2001-08-08,-0.2392
2001-08-07,-1.2356
2001-08-06,0.5569
2001-08-03,-1.2224
2001-08-02,0.9684
2001-08-01,-0.4283
2001-07-31,0.8138
2001-07-30,0.4093
2001-07-27,0.5445
2001-07-26,0.6994
2001-07-25,0.4095
2001-07-24,1.1910
2001-07-23,-0.3062
2001-07-20,1.9660
2001-07-19,-1.4088
2001-07-18,1.1053
2001-07-17,-1.3337
2001-07-16,-0.9019
2001-07-13,-0.4873
2001-07-12,-1.4567
2001-07-11,-0.1265
2001-07-10,-1.3695
2001-07-09,0.4235
2001-07-06,-2.1009
2001-07-05,1.3537
2001-07-03,-1.3075
2001-07-02,1.3248
2001-06-29,-0.6698
2001-06-28,1.8894
2001-06-27,-0.0230
2001-06-26,1.4279
2001-06-25,2.0837
2001-06-22,0.3839
2001-06-21,2.0325
2001-06-20,-0.0684
2001-06-19,1.9247
2001-06-18,-0.9425
2001-06-15,0.9657
2001-06-14,-0.6886
2001-06-13,-0.4243
2001-06-12,-0.5945
2001-06-11,-0.6566
2001-06-08,-0.1456
2001-06-07,-1.5540
2001-06-06,0.6584
2001-06-05,-0.7792
2001-06-04,0.3539
2001-06-01,0.0827
2001-05-31,0.2870
2001-05-30,-0.7969
2001-05-29,0.7506
2001-05-25,-1.1601
2001-05-24,1.1570
2001-05-23,-1.6300
2001-05-22,2.0657
2001-05-21,-1.3394
2001-05-18,2.0844
2001-05-17,0.3000
2001-05-16,1.6482
2001-05-15,0.2416
2001-05-14,2.0560
2001-05-11,0.6648
2001-05-10,1.6527
2001-05-09,3.3085
2001-05-08,0.0436
2001-05-07,4.7267
2001-05-04,-1.4860
2001-05-03,4.5789
2001-05-02,-2.8160
2001-05-01,2.2570
2001-04-30,-2.5772
2001-04-27,-0.8344
2001-04-26,-2.0032
2001-04-25,-1.4979
2001-04-24,-1.7251
2001-04-23,-1.9967
2001-04-20,-1.3525
2001-04-19,-2.6831
2001-04-18,-0.6791
2001-04-17,-4.2448
2001-04-16,0.7490
