Dates,MOM Values
2014-08-05,0.6816
2014-08-04,1.1836
2014-08-01,3.4105
2014-07-31,2.4076
2014-07-30,5.2305
2014-07-29,4.4735
2014-07-28,8.8828
2014-07-25,8.1782
2014-07-24,8.1510
2014-07-23,9.7124
2014-07-22,13.9977
2014-07-21,10.5411
2014-07-18,10.0476
2014-07-17,8.7401
2014-07-16,9.0151
2014-07-15,9.9216
2014-07-14,11.0248
2014-07-11,9.3726
2014-07-10,9.5176
2014-07-09,10.2665
2014-07-08,8.2156
2014-07-07,10.7470
2014-07-03,11.3438
2014-07-02,11.8005
2014-07-01,15.9517
2014-06-30,16.4591
2014-06-27,18.0758
2014-06-26,18.5287
2014-06-25,18.5334
2014-06-24,21.2919
2014-06-23,22.2668
2014-06-20,23.5848
2014-06-19,25.3642
2014-06-18,25.9981
2014-06-17,25.1126
2014-06-16,26.6031
2014-06-13,26.4382
2014-06-12,24.3774
2014-06-11,26.0698
2014-06-10,29.0802
2014-06-09,30.7402
2014-06-06,30.3780
2014-06-05,29.0662
2014-06-04,28.8429
2014-06-03,29.9477
2014-06-02,28.7480
2014-05-30,26.4250
2014-05-29,28.0235
2014-05-28,26.3962
2014-05-27,25.8239
2014-05-23,23.8101
2014-05-22,23.2033
2014-05-21,22.0535
2014-05-20,20.5226
2014-05-19,23.0681
2014-05-16,23.9571
2014-05-15,23.7689
2014-05-14,26.0859
2014-05-13,25.8140
2014-05-12,24.1479
2014-05-09,22.6404
2014-05-08,21.4709
2014-05-07,22.0688
2014-05-06,21.7693
2014-05-05,22.1723
2014-05-02,22.8431
2014-05-01,22.0462
2014-04-30,21.3158
2014-04-29,23.9682
2014-04-28,18.5815
2014-04-25,21.1421
2014-04-24,22.8676
2014-04-23,23.7916
2014-04-22,21.2900
2014-04-21,22.6317
2014-04-17,23.9205
2014-04-16,20.8062
2014-04-15,19.9635
2014-04-14,18.4858
2014-04-11,19.5054
2014-04-10,22.6161
2014-04-09,26.0939
2014-04-08,21.9444
2014-04-07,23.4694
2014-04-04,22.7959
2014-04-03,22.4482
2014-04-02,22.9340
2014-04-01,23.8647
2014-03-31,21.2487
2014-03-28,21.4483
2014-03-27,19.6375
2014-03-26,19.4973
2014-03-25,19.7064
2014-03-24,21.5037
2014-03-21,21.8581
2014-03-20,21.8971
2014-03-19,19.6599
2014-03-18,22.6632
2014-03-17,22.5609
2014-03-14,21.8050
2014-03-13,19.8930
2014-03-12,22.1680
2014-03-11,23.4449
2014-03-10,26.0347
2014-03-07,26.7574
2014-03-06,27.0577
2014-03-05,26.8281
2014-03-04,30.0474
2014-03-03,27.9481
2014-02-28,29.3203
2014-02-27,30.1548
2014-02-26,28.9203
2014-02-25,28.7528
2014-02-24,31.6495
2014-02-21,30.3009
2014-02-20,31.9061
2014-02-19,31.2803
2014-02-18,34.4940
2014-02-14,34.9583
2014-02-13,34.1975
2014-02-12,32.6077
2014-02-11,32.9174
2014-02-10,31.3496
2014-02-07,31.9380
2014-02-06,30.4560
2014-02-05,30.4163
2014-02-04,30.1033
2014-02-03,32.5424
2014-01-31,33.9240
2014-01-30,34.8401
2014-01-29,37.7172
2014-01-28,42.1741
2014-01-27,42.7081
2014-01-24,42.7001
2014-01-23,47.1944
2014-01-22,50.1957
2014-01-21,48.3784
2014-01-17,48.3732
2014-01-16,48.6569
2014-01-15,49.2347
2014-01-14,47.7360
2014-01-13,47.8196
2014-01-10,48.5496
2014-01-09,48.3921
2014-01-08,48.7649
2014-01-07,48.5254
2014-01-06,47.1448
2014-01-03,45.5935
2014-01-02,44.6641
2013-12-31,44.7884
2013-12-30,43.2481
2013-12-27,45.6106
2013-12-26,46.6712
2013-12-24,45.9385
2013-12-23,46.5995
2013-12-20,48.2713
2013-12-19,47.1418
2013-12-18,49.0755
2013-12-17,49.7626
2013-12-16,50.0950
2013-12-13,49.1747
2013-12-12,48.7519
2013-12-11,48.0226
2013-12-10,50.4375
2013-12-09,51.7971
2013-12-06,50.8503
2013-12-05,49.3056
2013-12-04,49.2917
2013-12-03,49.8283
2013-12-02,51.3529
2013-11-29,51.5141
2013-11-27,52.0419
2013-11-26,51.4861
2013-11-25,50.0662
2013-11-22,52.0252
2013-11-21,48.7001
2013-11-20,49.2448
2013-11-19,53.4489
2013-11-18,55.1970
2013-11-15,53.5343
2013-11-14,53.5261
2013-11-13,51.2833
2013-11-12,51.3530
2013-11-11,51.2307
2013-11-08,51.1881
2013-11-07,49.2541
2013-11-06,51.4662
2013-11-05,51.5708
2013-11-04,50.1701
2013-11-01,50.1901
2013-10-31,48.8074
2013-10-30,45.9324
2013-10-29,46.2419
2013-10-28,47.5931
2013-10-25,47.0918
2013-10-24,45.4874
2013-10-23,47.7237
2013-10-22,40.4833
2013-10-21,38.3174
2013-10-18,39.3952
2013-10-17,39.5344
2013-10-16,39.3069
2013-10-15,38.0297
2013-10-14,38.1644
2013-10-11,36.7458
2013-10-10,37.5706
2013-10-09,33.6331
2013-10-08,34.4334
2013-10-07,36.0750
2013-10-04,36.5007
2013-10-03,35.5612
2013-10-02,38.3014
2013-10-01,37.9736
2013-09-30,36.7978
2013-09-27,37.5600
2013-09-26,38.3475
2013-09-25,38.3524
2013-09-24,39.3221
2013-09-23,38.1462
2013-09-20,37.2465
2013-09-19,39.3226
2013-09-18,38.5602
2013-09-17,37.5964
2013-09-16,36.3961
2013-09-13,32.3677
2013-09-12,31.2498
2013-09-11,31.2085
2013-09-10,30.8005
2013-09-09,30.4773
2013-09-06,30.0099
2013-09-05,31.4999
2013-09-04,31.0356
2013-09-03,29.6688
2013-08-30,27.0078
2013-08-29,27.5910
2013-08-28,26.5468
2013-08-27,28.3966
2013-08-26,31.0995
2013-08-23,29.8336
2013-08-22,30.8841
2013-08-21,30.1369
2013-08-20,30.1338
2013-08-19,30.5017
2013-08-16,28.8803
2013-08-15,27.8928
2013-08-14,28.1361
2013-08-13,29.8062
2013-08-12,27.3803
2013-08-09,28.0500
2013-08-08,28.2760
2013-08-07,29.2938
2013-08-06,29.5330
2013-08-05,30.9463
2013-08-02,31.6180
2013-08-01,31.4502
2013-07-31,30.5025
2013-07-30,30.7866
2013-07-29,30.0654
2013-07-26,30.4684
2013-07-25,32.1908
2013-07-24,32.4692
2013-07-23,33.4554
2013-07-22,32.2681
2013-07-19,32.6982
2013-07-18,32.8455
2013-07-17,30.3148
2013-07-16,30.5643
2013-07-15,31.2349
2013-07-12,28.0741
2013-07-11,32.4182
2013-07-10,31.2075
2013-07-09,30.0552
2013-07-08,30.2336
2013-07-05,28.9578
2013-07-03,27.5984
2013-07-02,26.9114
2013-07-01,28.1529
2013-06-28,27.6333
2013-06-27,26.7285
2013-06-26,24.7536
2013-06-25,23.7404
2013-06-24,23.9195
2013-06-21,25.2829
2013-06-20,25.4776
2013-06-19,27.1727
2013-06-18,28.6564
2013-06-17,27.8834
2013-06-14,27.1082
2013-06-13,27.9952
2013-06-12,24.8804
2013-06-11,25.2263
2013-06-10,25.1754
2013-06-07,25.3206
2013-06-06,23.2325
2013-06-05,22.6310
2013-06-04,23.3316
2013-06-03,23.9746
2013-05-31,22.5009
2013-05-30,23.7307
2013-05-29,22.2376
2013-05-28,23.2175
2013-05-24,24.4230
2013-05-23,24.2774
2013-05-22,23.4139
2013-05-21,23.4633
2013-05-20,22.4949
2013-05-17,21.8785
2013-05-16,19.3585
2013-05-15,20.2276
2013-05-14,20.1846
2013-05-13,20.6953
2013-05-10,19.5268
2013-05-09,19.0296
2013-05-08,17.7444
2013-05-07,18.7701
2013-05-06,18.9096
2013-05-03,18.6461
2013-05-02,16.9100
2013-05-01,17.5308
2013-04-30,17.8818
2013-04-29,16.8886
2013-04-26,17.0192
2013-04-25,16.3059
2013-04-24,14.9776
2013-04-23,12.8848
2013-04-22,12.7413
2013-04-19,12.6745
2013-04-18,13.3737
2013-04-17,13.6142
2013-04-16,14.5603
2013-04-15,14.3599
2013-04-12,15.3939
2013-04-11,15.5786
2013-04-10,13.6236
2013-04-09,13.1839
2013-04-08,13.6399
2013-04-05,13.0767
2013-04-04,12.1642
2013-04-03,11.4933
2013-04-02,10.8356
2013-04-01,13.8564
2013-03-28,14.5027
2013-03-27,14.7894
2013-03-26,15.9127
2013-03-25,15.6120
2013-03-22,15.6529
2013-03-21,15.4550
2013-03-20,14.3711
2013-03-19,14.6711
2013-03-18,13.5575
2013-03-15,14.9419
2013-03-14,12.2666
2013-03-13,12.2273
2013-03-12,11.8045
2013-03-11,10.5281
2013-03-08,11.2623
2013-03-07,10.6309
2013-03-06,6.8033
2013-03-05,6.2591
2013-03-04,4.4892
2013-03-01,4.2854
2013-02-28,3.7666
2013-02-27,3.9475
2013-02-26,1.7580
2013-02-25,0.7749
2013-02-22,2.2474
2013-02-21,0.8855
2013-02-20,-0.5048
2013-02-19,-0.6061
2013-02-15,0.0842
2013-02-14,-0.3866
2013-02-13,-0.2827
2013-02-12,0.2504
2013-02-11,3.3321
2013-02-08,4.1977
2013-02-07,4.3589
2013-02-06,3.7743
2013-02-05,2.9377
2013-02-04,2.0559
2013-02-01,2.9306
2013-01-31,1.8958
2013-01-30,2.0218
2013-01-29,2.6573
2013-01-28,3.9124
2013-01-25,3.2701
2013-01-24,2.5591
2013-01-23,1.6308
2013-01-22,0.7161
2013-01-18,1.0254
2013-01-17,1.8675
2013-01-16,1.3356
2013-01-15,3.3072
2013-01-14,2.5859
2013-01-11,1.1177
2013-01-10,3.7288
2013-01-09,3.4936
2013-01-08,0.3950
2013-01-07,1.9628
2013-01-04,3.0554
2013-01-03,3.0356
2013-01-02,2.5115
2012-12-31,1.2440
2012-12-28,1.4395
2012-12-27,2.9780
2012-12-26,3.3920
2012-12-24,2.6265
2012-12-21,3.3285
2012-12-20,4.1430
2012-12-19,2.2742
2012-12-18,1.6494
2012-12-17,0.7728
2012-12-14,0.3522
2012-12-13,0.4307
2012-12-12,1.3526
2012-12-11,0.9467
2012-12-10,0.8766
2012-12-07,-0.0414
2012-12-06,-0.3145
2012-12-05,-0.1023
2012-12-04,0.1142
2012-12-03,0.1384
2012-11-30,0.0683
2012-11-29,0.5182
2012-11-28,0.4108
2012-11-27,-0.0354
2012-11-26,0.1422
2012-11-23,0.2706
2012-11-21,-0.4360
2012-11-20,-1.6662
2012-11-19,-1.2363
2012-11-16,-2.3554
2012-11-15,-1.1564
2012-11-14,-0.9307
2012-11-13,0.4838
2012-11-12,0.1388
2012-11-09,-0.6466
2012-11-08,-2.1714
2012-11-07,-3.0225
2012-11-06,-1.8074
2012-11-05,-3.1799
2012-11-02,-3.0707
2012-11-01,-2.6021
2012-10-31,-2.3701
2012-10-26,-2.5565
2012-10-25,-1.5692
2012-10-24,-0.8081
2012-10-23,-0.3323
2012-10-22,0.8496
2012-10-19,1.4755
2012-10-18,1.0295
2012-10-17,0.5952
2012-10-16,1.1816
2012-10-15,-0.4633
2012-10-12,-0.1013
2012-10-11,-1.7758
2012-10-10,-1.9383
2012-10-09,-1.9502
2012-10-08,-1.4362
2012-10-05,-0.2298
2012-10-04,0.8436
2012-10-03,0.0822
2012-10-02,0.1346
2012-10-01,1.0817
2012-09-28,-0.0484
2012-09-27,0.3718
2012-09-26,-0.3454
2012-09-25,0.3695
2012-09-24,0.5588
2012-09-21,0.2882
2012-09-20,0.0084
2012-09-19,-0.1216
2012-09-18,0.5977
2012-09-17,2.0288
2012-09-14,5.9646
2012-09-13,6.4350
2012-09-12,7.7258
2012-09-11,8.3271
2012-09-10,6.5421
2012-09-07,7.0592
2012-09-06,5.4476
2012-09-05,5.8187
2012-09-04,4.7405
2012-08-31,3.8735
2012-08-30,3.3909
2012-08-29,4.7407
2012-08-28,6.5159
2012-08-27,6.6283
2012-08-24,4.6702
2012-08-23,4.6964
2012-08-22,7.1249
2012-08-21,7.1992
2012-08-20,9.1194
2012-08-17,10.1852
2012-08-16,7.8321
2012-08-15,5.4242
2012-08-14,6.0704
2012-08-13,7.2946
2012-08-10,9.6184
2012-08-09,8.8396
2012-08-08,9.2342
2012-08-07,10.8245
2012-08-06,9.0221
2012-08-03,8.6635
2012-08-02,9.3582
2012-08-01,8.2892
2012-07-31,9.5246
2012-07-30,9.6687
2012-07-27,10.4907
2012-07-26,9.9456
2012-07-25,11.0212
2012-07-24,9.6350
2012-07-23,11.5978
2012-07-20,13.0746
2012-07-19,14.6000
2012-07-18,11.9616
2012-07-17,9.8053
2012-07-16,10.0551
2012-07-13,9.8031
2012-07-12,8.9397
2012-07-11,10.8136
2012-07-10,12.8616
2012-07-09,11.6630
2012-07-06,9.3183
2012-07-05,9.4594
2012-07-03,8.3195
2012-07-02,8.2790
2012-06-29,10.2534
2012-06-28,8.1497
2012-06-27,8.7633
2012-06-26,8.4732
2012-06-25,7.7438
2012-06-22,6.7986
2012-06-21,8.0410
2012-06-20,8.3740
2012-06-19,6.6585
2012-06-18,5.1567
2012-06-15,5.9054
2012-06-14,6.9514
2012-06-13,8.5874
2012-06-12,10.3986
2012-06-11,7.8762
2012-06-08,8.4830
2012-06-07,10.4329
2012-06-06,10.3461
2012-06-05,8.0257
2012-06-04,5.3192
2012-06-01,5.0635
2012-05-31,6.6421
2012-05-30,7.2319
2012-05-29,10.4233
2012-05-25,11.2623
2012-05-24,8.7747
2012-05-23,11.8512
2012-05-22,8.5185
2012-05-21,8.4924
2012-05-18,2.8893
2012-05-17,3.0787
2012-05-16,3.1248
2012-05-15,3.2022
2012-05-14,3.4956
2012-05-11,3.8838
2012-05-10,4.4613
2012-05-09,3.7406
2012-05-08,3.3921
2012-05-07,3.6751
2012-05-04,4.2378
2012-05-03,6.2939
2012-05-02,7.4379
2012-05-01,6.0344
2012-04-30,5.7369
2012-04-27,5.3330
2012-04-26,5.2963
2012-04-25,4.2251
2012-04-24,-0.3444
2012-04-23,-1.3742
2012-04-20,0.2014
2012-04-19,0.3072
2012-04-18,0.7120
2012-04-17,1.2987
2012-04-16,1.1151
2012-04-13,1.8206
2012-04-12,2.6766
2012-04-11,1.5443
2012-04-10,0.5903
2012-04-09,1.3934
2012-04-05,0.8472
2012-04-04,0.4775
2012-04-03,1.5737
2012-04-02,2.1222
2012-03-30,1.5934
2012-03-29,0.7178
2012-03-28,2.2945
2012-03-27,2.8908
2012-03-26,1.9933
2012-03-23,1.2645
2012-03-22,0.9573
2012-03-21,1.5310
2012-03-20,1.4282
2012-03-19,0.9564
2012-03-16,1.0662
2012-03-15,-0.9061
2012-03-14,-0.2318
2012-03-13,-0.7222
2012-03-12,-1.0318
2012-03-09,-0.6818
2012-03-08,-0.5308
2012-03-07,-2.0654
2012-03-06,-3.2581
2012-03-05,-1.2573
2012-03-02,-0.2532
2012-03-01,-0.9842
2012-02-29,-2.1073
2012-02-28,-2.2411
2012-02-27,-1.9339
2012-02-24,-1.5959
2012-02-23,-1.5199
2012-02-22,-1.0825
2012-02-21,-0.6721
2012-02-17,-1.2893
2012-02-16,-1.8926
2012-02-15,-1.9579
2012-02-14,-1.8707
2012-02-13,-1.4678
2012-02-10,0.5639
2012-02-09,1.8024
2012-02-08,1.9620
2012-02-07,0.9566
2012-02-06,1.4659
2012-02-03,3.7257
2012-02-02,3.0989
2012-02-01,3.3739
2012-01-31,2.6417
2012-01-30,2.7618
2012-01-27,2.3185
2012-01-26,2.3943
2012-01-25,3.0439
2012-01-24,2.0099
2012-01-23,2.5899
2012-01-20,2.9911
2012-01-19,2.4462
2012-01-18,1.9893
2012-01-17,2.2007
2012-01-13,1.7817
2012-01-12,2.6701
2012-01-11,2.2973
2012-01-10,2.4778
2012-01-09,2.5588
2012-01-06,2.1413
2012-01-05,2.4714
2012-01-04,3.6468
2012-01-03,5.2416
2011-12-30,5.1722
2011-12-29,6.2829
2011-12-28,3.9835
2011-12-27,3.9668
2011-12-23,2.9995
2011-12-22,3.5419
2011-12-21,2.3279
2011-12-20,1.4278
2011-12-19,0.4945
2011-12-16,0.4513
2011-12-15,0.1965
2011-12-14,1.3656
2011-12-13,1.7091
2011-12-12,0.1929
2011-12-09,0.8023
2011-12-08,0.5989
2011-12-07,1.3756
2011-12-06,1.0348
2011-12-05,-0.4781
2011-12-02,0.3354
2011-12-01,-0.1188
2011-11-30,-1.1245
2011-11-29,-4.6185
2011-11-28,-4.7430
2011-11-25,-6.9669
2011-11-23,-7.2862
2011-11-22,-5.3881
2011-11-21,-3.7768
2011-11-18,-1.7847
2011-11-17,-2.5857
2011-11-16,-2.3973
2011-11-15,-0.5229
2011-11-14,0.1232
2011-11-11,-0.5113
2011-11-10,-3.2808
2011-11-09,-3.0790
2011-11-08,-3.1329
2011-11-07,-4.1574
2011-11-04,-3.7180
2011-11-03,-2.9545
2011-11-02,-4.8953
2011-11-01,-6.4848
2011-10-31,-2.4419
2011-10-28,-0.3170
2011-10-27,-0.9703
2011-10-26,-0.9310
2011-10-25,-3.3419
2011-10-24,-2.7365
2011-10-21,-2.4038
2011-10-20,-3.0570
2011-10-19,-2.1226
2011-10-18,-1.3994
2011-10-17,-1.8631
2011-10-14,0.0505
2011-10-13,-0.2738
2011-10-12,0.5195
2011-10-11,0.3229
2011-10-10,0.1244
2011-10-07,-1.3202
2011-10-06,-1.2533
2011-10-05,-1.7544
2011-10-04,-3.8244
2011-10-03,-4.0449
2011-09-30,-2.0812
2011-09-29,-0.7696
2011-09-28,-0.5768
2011-09-27,-0.1733
2011-09-26,-1.1577
2011-09-23,-3.6434
2011-09-22,-5.1227
2011-09-21,-3.5413
2011-09-20,-1.4379
2011-09-19,-0.9985
2011-09-16,0.6947
2011-09-15,1.3889
2011-09-14,-0.1297
2011-09-13,-0.6269
2011-09-12,-1.4871
2011-09-09,-0.5309
2011-09-08,-0.0452
2011-09-07,2.0037
2011-09-06,-0.5403
2011-09-02,2.1663
2011-09-01,3.5841
2011-08-31,3.5801
2011-08-30,3.3205
2011-08-29,0.3402
2011-08-26,-2.4781
2011-08-25,-5.5981
2011-08-24,-5.8845
2011-08-23,-7.4774
2011-08-22,-9.0840
2011-08-19,-8.2430
2011-08-18,-7.4467
2011-08-17,-5.3613
2011-08-16,-5.4476
2011-08-15,-5.5652
2011-08-12,-6.0119
2011-08-11,-8.7168
2011-08-10,-10.1720
2011-08-09,-6.2176
2011-08-08,-9.3355
2011-08-05,-5.9662
2011-08-04,-3.8606
2011-08-03,-1.3684
2011-08-02,-0.9829
2011-08-01,0.1472
2011-07-29,0.1729
2011-07-28,1.3171
2011-07-27,1.4753
2011-07-26,1.6987
2011-07-25,3.2367
2011-07-22,4.2384
2011-07-21,4.4000
2011-07-20,5.5383
2011-07-19,3.8999
2011-07-18,3.3394
2011-07-15,5.1866
2011-07-14,6.2636
2011-07-13,7.5534
2011-07-12,6.7969
2011-07-11,9.4882
2011-07-08,9.8843
2011-07-07,10.3647
2011-07-06,9.7609
2011-07-05,9.8955
2011-07-01,10.2856
2011-06-30,9.8925
2011-06-29,8.8928
2011-06-28,7.2510
2011-06-27,7.1495
2011-06-24,7.1762
2011-06-23,6.3278
2011-06-22,7.8857
2011-06-21,8.4186
2011-06-20,9.8451
2011-06-17,10.4268
2011-06-16,11.2255
2011-06-15,10.3275
2011-06-14,10.1242
2011-06-13,10.2119
2011-06-10,10.4543
2011-06-09,11.5212
2011-06-08,9.3761
2011-06-07,8.6116
2011-06-06,8.9183
2011-06-03,8.0340
2011-06-02,8.7274
2011-06-01,9.7138
2011-05-31,11.5264
2011-05-27,10.7986
2011-05-26,9.8189
2011-05-25,7.1504
2011-05-24,6.2522
2011-05-23,7.0548
2011-05-20,8.0469
2011-05-19,8.0220
2011-05-18,7.4148
2011-05-17,6.9256
2011-05-16,9.0261
2011-05-13,10.7673
2011-05-12,10.9949
2011-05-11,9.7044
2011-05-10,9.8841
2011-05-09,10.3604
2011-05-06,11.1438
2011-05-05,13.1489
2011-05-04,12.9101
2011-05-03,13.9993
2011-05-02,15.0240
2011-04-29,13.2781
2011-04-28,11.9919
2011-04-27,10.2946
2011-04-26,9.9082
2011-04-25,9.1346
2011-04-21,9.5127
2011-04-20,10.3427
2011-04-19,10.3312
2011-04-18,9.5853
2011-04-15,9.1807
2011-04-14,8.5539
2011-04-13,8.1890
2011-04-12,5.5941
2011-04-11,4.9813
2011-04-08,5.8046
2011-04-07,6.4466
2011-04-06,6.9114
2011-04-05,5.1865
2011-04-04,5.7720
2011-04-01,6.3717
2011-03-31,6.4888
2011-03-30,6.0299
2011-03-29,7.9816
2011-03-28,7.2836
2011-03-25,8.4899
2011-03-24,9.7425
2011-03-23,10.2581
2011-03-22,10.2733
2011-03-21,8.9303
2011-03-18,4.7574
2011-03-17,4.0919
2011-03-16,4.6979
2011-03-15,5.3331
2011-03-14,5.4269
2011-03-11,7.6225
2011-03-10,7.7200
2011-03-09,8.0702
2011-03-08,6.9190
2011-03-07,7.2177
2011-03-04,5.4262
2011-03-03,4.1601
2011-03-02,0.9027
2011-03-01,1.2336
2011-02-28,1.2211
2011-02-25,0.5791
2011-02-24,0.4862
2011-02-23,0.3920
2011-02-22,4.3263
2011-02-18,5.0341
2011-02-17,2.0045
2011-02-16,-0.1296
2011-02-15,-0.9960
2011-02-14,1.2294
2011-02-11,0.0677
2011-02-10,1.5973
2011-02-09,1.4870
2011-02-08,-0.2413
2011-02-07,-1.4823
2011-02-04,-2.2814
2011-02-03,-1.4802
2011-02-02,0.6901
2011-02-01,0.4763
2011-01-31,-0.0366
2011-01-28,-1.2544
2011-01-27,0.1120
2011-01-26,0.0808
2011-01-25,1.2796
2011-01-24,1.2788
2011-01-21,0.5509
2011-01-20,0.2453
2011-01-19,0.5281
2011-01-18,1.3691
2011-01-14,-1.2895
2011-01-13,-1.1832
2011-01-12,-1.6487
2011-01-11,-3.0522
2011-01-10,-1.7578
2011-01-07,-1.4481
2011-01-06,-1.7776
2011-01-05,-2.7208
2011-01-04,-2.9400
2011-01-03,-2.4385
2010-12-31,-3.4653
2010-12-30,-2.4975
2010-12-29,-1.9485
2010-12-28,-2.6328
2010-12-27,-3.0574
2010-12-23,-2.9981
2010-12-22,-3.3100
2010-12-21,-1.9059
2010-12-20,-2.2089
2010-12-17,-1.3456
2010-12-16,0.0164
2010-12-15,0.7505
2010-12-14,0.9577
2010-12-13,0.7441
2010-12-10,1.6973
2010-12-09,2.2834
2010-12-08,2.2602
2010-12-07,3.6539
2010-12-06,3.0010
2010-12-03,3.2588
2010-12-02,3.8470
2010-12-01,3.9913
2010-11-30,2.8746
2010-11-29,4.6065
2010-11-26,4.2211
2010-11-24,5.5302
2010-11-23,3.9298
2010-11-22,5.7220
2010-11-19,4.9715
2010-11-18,5.0644
2010-11-17,1.7049
2010-11-16,2.2084
2010-11-15,2.7304
2010-11-12,3.1715
2010-11-11,3.4651
2010-11-10,5.3112
2010-11-09,10.3336
2010-11-08,11.0448
2010-11-05,11.8981
2010-11-04,10.4504
2010-11-03,8.1489
2010-11-02,8.1317
2010-11-01,8.5544
2010-10-29,8.1055
2010-10-28,8.9162
2010-10-27,9.1591
2010-10-26,9.1656
2010-10-25,8.8830
2010-10-22,8.0991
2010-10-21,10.1723
2010-10-20,11.4307
2010-10-19,11.0310
2010-10-18,13.5615
2010-10-15,12.8206
2010-10-14,13.6171
2010-10-13,13.7588
2010-10-12,12.5032
2010-10-11,12.7255
2010-10-08,12.0140
2010-10-07,12.0260
2010-10-06,12.7903
2010-10-05,12.0047
2010-10-04,9.6915
2010-10-01,9.6678
2010-09-30,9.1422
2010-09-29,9.0404
2010-09-28,8.3499
2010-09-27,7.4925
2010-09-24,7.9076
2010-09-23,6.2371
2010-09-22,8.1151
2010-09-21,9.0848
2010-09-20,8.6727
2010-09-17,8.1089
2010-09-16,8.8349
2010-09-15,8.9227
2010-09-14,8.5730
2010-09-13,10.4536
2010-09-10,9.6626
2010-09-09,10.0691
2010-09-08,11.1196
2010-09-07,9.8043
2010-09-03,10.3747
2010-09-02,9.4226
2010-09-01,9.9510
2010-08-31,9.3426
2010-08-30,9.8004
2010-08-27,10.9209
2010-08-26,8.6607
2010-08-25,9.5161
2010-08-24,9.5809
2010-08-23,12.7825
2010-08-20,13.9829
2010-08-19,13.9987
2010-08-18,15.4553
2010-08-17,14.6684
2010-08-16,14.6342
2010-08-13,14.5742
2010-08-12,14.0467
2010-08-11,13.5261
2010-08-10,15.0102
2010-08-09,15.6429
2010-08-06,14.4411
2010-08-05,13.2458
2010-08-04,13.8745
2010-08-03,14.8750
2010-08-02,14.4147
2010-07-30,13.6638
2010-07-29,13.1239
2010-07-28,12.4083
2010-07-27,13.7335
2010-07-26,14.3081
2010-07-23,13.1975
2010-07-22,12.1571
2010-07-21,10.1409
2010-07-20,10.1448
2010-07-19,8.0197
2010-07-16,6.6485
2010-07-15,9.7905
2010-07-14,11.2855
2010-07-13,10.8251
2010-07-12,10.3068
2010-07-09,9.9650
2010-07-08,10.2361
2010-07-07,8.9858
2010-07-06,7.5651
2010-07-02,8.4232
2010-07-01,8.8991
2010-06-30,10.1337
2010-06-29,10.0691
2010-06-28,14.0894
2010-06-25,15.2170
2010-06-24,14.9555
2010-06-23,15.2412
2010-06-22,14.8515
2010-06-21,16.2295
2010-06-18,15.9362
2010-06-17,14.6904
2010-06-16,13.4524
2010-06-15,13.2054
2010-06-14,14.1946
2010-06-11,14.3042
2010-06-10,13.9940
2010-06-09,13.2479
2010-06-08,13.5719
2010-06-07,13.7997
2010-06-04,14.4207
2010-06-03,16.6158
2010-06-02,16.0918
2010-06-01,13.6466
2010-05-28,14.8318
2010-05-27,16.3132
2010-05-26,14.5465
2010-05-25,13.4586
2010-05-24,14.6527
2010-05-21,16.9131
2010-05-20,16.2262
2010-05-19,18.7176
2010-05-18,20.5838
2010-05-17,21.8723
2010-05-14,21.8833
2010-05-13,23.5037
2010-05-12,25.1501
2010-05-11,23.9082
2010-05-10,23.8981
2010-05-07,20.4871
2010-05-06,20.6928
2010-05-05,23.7071
2010-05-04,26.6755
2010-05-03,26.1484
2010-04-30,25.1401
2010-04-29,26.9314
2010-04-28,25.7960
2010-04-27,26.4858
2010-04-26,28.2103
2010-04-23,28.6382
2010-04-22,29.3882
2010-04-21,27.1066
2010-04-20,24.6925
2010-04-19,23.3238
2010-04-16,22.9843
2010-04-15,23.8881
2010-04-14,24.1709
2010-04-13,23.2748
2010-04-12,24.7711
2010-04-09,23.2145
2010-04-08,20.7898
2010-04-07,19.4721
2010-04-06,19.2785
2010-04-05,19.3411
2010-04-01,19.8714
2010-03-31,19.0465
2010-03-30,18.3002
2010-03-29,19.3506
2010-03-26,16.9068
2010-03-25,16.7902
2010-03-24,16.2903
2010-03-23,16.3181
2010-03-22,17.6959
2010-03-19,18.4445
2010-03-18,17.9279
2010-03-17,17.9067
2010-03-16,19.5672
2010-03-15,20.5048
2010-03-12,21.4147
2010-03-11,21.1520
2010-03-10,22.0371
2010-03-09,20.0305
2010-03-08,18.6141
2010-03-05,19.1240
2010-03-04,17.4506
2010-03-03,17.6356
2010-03-02,17.2916
2010-03-01,17.3213
2010-02-26,15.7846
2010-02-25,15.0837
2010-02-24,14.7134
2010-02-23,15.9145
2010-02-22,16.3427
2010-02-19,17.1576
2010-02-18,17.3434
2010-02-17,17.2393
2010-02-16,17.6785
2010-02-12,16.0388
2010-02-11,18.0619
2010-02-10,16.7701
2010-02-09,17.4944
2010-02-08,16.6430
2010-02-05,17.5194
2010-02-04,18.7321
2010-02-03,20.5372
2010-02-02,18.8645
2010-02-01,18.9515
2010-01-29,18.7163
2010-01-28,20.6424
2010-01-27,20.0690
2010-01-26,15.2718
2010-01-25,17.0519
2010-01-22,17.2182
2010-01-21,17.1804
2010-01-20,18.3142
2010-01-19,19.0352
2010-01-15,20.4996
2010-01-14,20.9694
2010-01-13,20.7036
2010-01-12,18.6143
2010-01-11,18.1014
2010-01-08,19.8804
2010-01-07,21.0738
