Dates,ATR Values
2014-04-16,2.0479
2014-04-15,2.0587
2014-04-14,2.0583
2014-04-11,2.0705
2014-04-10,2.0826
2014-04-09,2.0683
2014-04-08,2.0584
2014-04-07,2.0712
2014-04-04,2.0569
2014-04-03,2.0517
2014-04-02,2.0780
2014-04-01,2.0965
2014-03-31,2.0882
2014-03-28,2.1032
2014-03-27,2.1114
2014-03-26,2.1106
2014-03-25,2.1186
2014-03-24,2.1342
2014-03-21,2.1450
2014-03-20,2.1545
2014-03-19,2.1543
2014-03-18,2.1311
2014-03-17,2.1368
2014-03-14,2.1329
2014-03-13,2.1345
2014-03-12,2.1083
2014-03-11,2.1187
2014-03-10,2.1331
2014-03-07,2.1103
2014-03-06,2.1168
2014-03-05,2.1365
2014-03-04,2.1431
2014-03-03,2.1381
2014-02-28,2.1396
2014-02-27,2.1502
2014-02-26,2.1537
2014-02-25,2.1700
2014-02-24,2.1522
2014-02-21,2.1520
2014-02-20,2.1663
2014-02-19,2.1670
2014-02-18,2.1716
2014-02-14,2.1924
2014-02-13,2.1953
2014-02-12,2.1896
2014-02-11,2.1896
2014-02-10,2.1727
2014-02-07,2.1714
2014-02-06,2.1366
2014-02-05,2.1572
2014-02-04,2.1442
2014-02-03,2.1309
2014-01-31,2.1087
2014-01-30,2.0857
2014-01-29,2.0149
2014-01-28,1.8988
2014-01-27,1.9088
2014-01-24,1.8988
2014-01-23,1.8506
2014-01-22,1.8313
2014-01-21,1.8182
2014-01-17,1.8204
2014-01-16,1.8358
2014-01-15,1.8493
2014-01-14,1.8683
2014-01-13,1.8385
2014-01-10,1.8453
2014-01-09,1.8499
2014-01-08,1.8531
2014-01-07,1.8554
2014-01-06,1.8464
2014-01-03,1.8467
2014-01-02,1.8525
2013-12-31,1.8600
2013-12-30,1.8751
2013-12-27,1.8815
2013-12-26,1.8835
2013-12-24,1.8912
2013-12-23,1.9152
2013-12-20,1.9234
2013-12-19,1.9160
2013-12-18,1.9152
2013-12-17,1.8915
2013-12-16,1.8712
2013-12-13,1.8855
2013-12-12,1.9015
2013-12-11,1.9098
2013-12-10,1.9249
2013-12-09,1.9143
2013-12-06,1.9293
2013-12-05,1.9160
2013-12-04,1.9229
2013-12-03,1.9343
2013-12-02,1.9347
2013-11-29,1.9421
2013-11-27,1.9634
2013-11-26,1.9664
2013-11-25,1.9562
2013-11-22,1.9022
2013-11-21,1.8854
2013-11-20,1.8875
2013-11-19,1.8442
2013-11-18,1.8454
2013-11-15,1.7799
2013-11-14,1.7809
2013-11-13,1.7787
2013-11-12,1.7734
2013-11-11,1.7903
2013-11-08,1.8029
2013-11-07,1.7883
2013-11-06,1.7798
2013-11-05,1.7830
2013-11-04,1.7647
2013-11-01,1.7742
2013-10-31,1.7583
2013-10-30,1.7537
2013-10-29,1.7476
2013-10-28,1.7638
2013-10-25,1.7555
2013-10-24,1.7356
2013-10-23,1.7428
2013-10-22,1.6479
2013-10-21,1.6411
2013-10-18,1.6454
2013-10-17,1.6510
2013-10-16,1.6399
2013-10-15,1.6303
2013-10-14,1.6384
2013-10-11,1.6221
2013-10-10,1.6280
2013-10-09,1.5825
2013-10-08,1.5783
2013-10-07,1.5776
2013-10-04,1.5785
2013-10-03,1.5756
2013-10-02,1.5538
2013-10-01,1.5584
2013-09-30,1.5690
2013-09-27,1.5599
2013-09-26,1.5641
2013-09-25,1.5788
2013-09-24,1.5858
2013-09-23,1.5645
2013-09-20,1.5518
2013-09-19,1.5385
2013-09-18,1.5355
2013-09-17,1.5153
2013-09-16,1.5134
2013-09-13,1.4651
2013-09-12,1.4642
2013-09-11,1.4754
2013-09-10,1.4807
2013-09-09,1.4890
2013-09-06,1.4966
2013-09-05,1.4877
2013-09-04,1.4954
2013-09-03,1.4825
2013-08-30,1.4796
2013-08-29,1.4862
2013-08-28,1.4742
2013-08-27,1.4826
2013-08-26,1.4700
2013-08-23,1.4772
2013-08-22,1.4952
2013-08-21,1.4976
2013-08-20,1.5080
2013-08-19,1.5295
2013-08-16,1.5205
2013-08-15,1.5300
2013-08-14,1.5197
2013-08-13,1.5132
2013-08-12,1.5039
2013-08-09,1.5124
2013-08-08,1.5211
2013-08-07,1.5277
2013-08-06,1.5388
2013-08-05,1.5514
2013-08-02,1.5699
2013-08-01,1.5682
2013-07-31,1.5674
2013-07-30,1.5770
2013-07-29,1.5883
2013-07-26,1.5844
2013-07-25,1.5927
2013-07-24,1.6032
2013-07-23,1.5801
2013-07-22,1.5840
2013-07-19,1.6013
2013-07-18,1.5990
2013-07-17,1.5765
2013-07-16,1.5880
2013-07-15,1.5854
2013-07-12,1.5486
2013-07-11,1.4219
2013-07-10,1.4170
2013-07-09,1.4254
2013-07-08,1.4306
2013-07-05,1.4311
2013-07-03,1.4352
2013-07-02,1.4254
2013-07-01,1.4125
2013-06-28,1.4140
2013-06-27,1.4227
2013-06-26,1.4038
2013-06-25,1.3854
2013-06-24,1.3824
2013-06-21,1.3471
2013-06-20,1.3276
2013-06-19,1.3051
2013-06-18,1.2987
2013-06-17,1.2993
2013-06-14,1.2966
2013-06-13,1.2933
2013-06-12,1.2939
2013-06-11,1.2890
2013-06-10,1.2829
2013-06-07,1.2841
2013-06-06,1.2614
2013-06-05,1.2631
2013-06-04,1.2602
2013-06-03,1.2541
2013-05-31,1.2472
2013-05-30,1.2393
2013-05-29,1.2312
2013-05-28,1.2354
2013-05-24,1.2352
2013-05-23,1.2305
2013-05-22,1.2050
2013-05-21,1.2016
2013-05-20,1.2062
2013-05-17,1.2168
2013-05-16,1.1991
2013-05-15,1.2081
2013-05-14,1.2004
2013-05-13,1.1991
2013-05-10,1.2053
2013-05-09,1.2097
2013-05-08,1.2152
2013-05-07,1.2284
2013-05-06,1.2366
2013-05-03,1.2373
2013-05-02,1.2326
2013-05-01,1.2296
2013-04-30,1.2371
2013-04-29,1.2422
2013-04-26,1.2390
2013-04-25,1.2348
2013-04-24,1.2162
2013-04-23,1.1641
2013-04-22,1.1609
2013-04-19,1.1564
2013-04-18,1.1463
2013-04-17,1.1454
2013-04-16,1.1478
2013-04-15,1.1382
2013-04-12,1.1250
2013-04-11,1.1320
2013-04-10,1.1269
2013-04-09,1.1241
2013-04-08,1.1246
2013-04-05,1.1230
2013-04-04,1.1048
2013-04-03,1.1134
2013-04-02,1.1141
2013-04-01,1.1076
2013-03-28,1.1103
2013-03-27,1.1144
2013-03-26,1.1101
2013-03-25,1.0985
2013-03-22,1.1013
2013-03-21,1.1106
2013-03-20,1.1049
2013-03-19,1.1109
2013-03-18,1.1195
2013-03-15,1.1184
2013-03-14,1.1070
2013-03-13,1.1128
2013-03-12,1.1126
2013-03-11,1.1065
2013-03-08,1.0934
2013-03-07,1.0989
2013-03-06,1.0720
2013-03-05,1.0802
2013-03-04,1.0720
2013-03-01,1.0727
2013-02-28,1.0773
2013-02-27,1.0764
2013-02-26,1.0571
2013-02-25,1.0636
2013-02-22,1.0531
2013-02-21,1.0571
2013-02-20,1.0546
2013-02-19,1.0486
2013-02-15,1.0541
2013-02-14,1.0664
2013-02-13,1.0749
2013-02-12,1.0761
2013-02-11,1.0909
2013-02-08,1.1010
2013-02-07,1.1038
2013-02-06,1.1048
2013-02-05,1.1120
2013-02-04,1.1044
2013-02-01,1.1051
2013-01-31,1.1071
2013-01-30,1.1150
2013-01-29,1.1190
2013-01-28,1.1206
2013-01-25,1.1240
2013-01-24,1.1362
2013-01-23,1.1380
2013-01-22,1.1418
2013-01-18,1.1434
2013-01-17,1.1501
2013-01-16,1.1232
2013-01-15,1.0883
2013-01-14,1.0969
2013-01-11,1.0904
2013-01-10,1.0701
2013-01-09,1.0755
2013-01-08,1.0517
2013-01-07,1.0215
2013-01-04,1.0022
2013-01-03,1.0127
2013-01-02,1.0059
2012-12-31,0.9927
2012-12-28,0.9889
2012-12-27,0.9874
2012-12-26,0.9856
2012-12-24,0.9963
2012-12-21,0.9990
2012-12-20,0.9914
2012-12-19,0.9991
2012-12-18,1.0043
2012-12-17,0.9981
2012-12-14,0.9992
2012-12-13,1.0061
2012-12-12,1.0029
2012-12-11,1.0100
2012-12-10,1.0212
2012-12-07,1.0224
2012-12-06,1.0254
2012-12-05,1.0282
2012-12-04,1.0275
2012-12-03,1.0318
2012-11-30,1.0371
2012-11-29,1.0446
2012-11-28,1.0485
2012-11-27,1.0470
2012-11-26,1.0524
2012-11-23,1.0550
2012-11-21,1.0652
2012-11-20,1.0618
2012-11-19,1.0662
2012-11-16,1.0656
2012-11-15,1.0714
2012-11-14,1.0726
2012-11-13,1.0513
2012-11-12,1.0486
2012-11-09,1.0542
2012-11-08,1.0295
2012-11-07,1.0295
2012-11-06,1.0117
2012-11-05,0.9979
2012-11-02,1.0055
2012-11-01,1.0023
2012-10-31,1.0037
2012-10-26,1.0042
2012-10-25,1.0072
2012-10-24,0.9863
2012-10-23,0.9597
2012-10-22,0.9608
2012-10-19,0.9651
2012-10-18,0.9735
2012-10-17,0.9760
2012-10-16,0.9744
2012-10-15,0.9694
2012-10-12,0.9790
2012-10-11,0.9751
2012-10-10,0.9744
2012-10-09,0.9761
2012-10-08,0.9816
2012-10-05,0.9908
2012-10-04,0.9888
2012-10-03,0.9977
2012-10-02,1.0072
2012-10-01,1.0091
2012-09-28,1.0115
2012-09-27,1.0165
2012-09-26,1.0230
2012-09-25,1.0235
2012-09-24,1.0256
2012-09-21,1.0300
2012-09-20,1.0394
2012-09-19,1.0459
2012-09-18,1.0526
2012-09-17,1.0588
2012-09-14,1.0568
2012-09-13,1.0541
2012-09-12,1.0493
2012-09-11,1.0558
2012-09-10,1.0673
2012-09-07,1.0537
2012-09-06,1.0671
2012-09-05,1.0660
2012-09-04,1.0677
2012-08-31,1.0708
2012-08-30,1.0733
2012-08-29,1.0792
2012-08-28,1.0867
2012-08-27,1.0952
2012-08-24,1.1022
2012-08-23,1.1057
2012-08-22,1.0811
2012-08-21,1.0853
2012-08-20,1.0864
2012-08-17,1.0973
2012-08-16,1.1099
2012-08-15,1.1201
2012-08-14,1.1277
2012-08-13,1.1365
2012-08-10,1.1457
2012-08-09,1.1598
2012-08-08,1.1717
2012-08-07,1.1841
2012-08-06,1.1802
2012-08-03,1.1939
2012-08-02,1.1954
2012-08-01,1.1925
2012-07-31,1.1858
2012-07-30,1.1900
2012-07-27,1.1948
2012-07-26,1.2017
2012-07-25,1.1937
2012-07-24,1.1767
2012-07-23,1.1700
2012-07-20,1.1549
2012-07-19,1.1573
2012-07-18,1.1572
2012-07-17,1.1516
2012-07-16,1.1503
2012-07-13,1.1525
2012-07-12,1.1448
2012-07-11,1.1484
2012-07-10,1.1383
2012-07-09,1.1251
2012-07-06,1.1284
2012-07-05,1.1255
2012-07-03,1.1334
2012-07-02,1.1365
2012-06-29,1.1210
2012-06-28,1.0968
2012-06-27,1.0982
2012-06-26,1.1019
2012-06-25,1.1050
2012-06-22,1.1118
2012-06-21,1.1171
2012-06-20,1.0999
2012-06-19,1.1036
2012-06-18,1.1039
2012-06-15,1.1080
2012-06-14,1.1171
2012-06-13,1.1245
2012-06-12,1.1284
2012-06-11,1.1057
2012-06-08,1.1106
2012-06-07,1.1214
2012-06-06,1.1222
2012-06-05,1.1208
2012-06-04,1.1288
2012-06-01,1.1333
2012-05-31,1.1147
2012-05-30,1.1199
2012-05-29,1.1233
2012-05-25,1.1336
2012-05-24,1.1275
2012-05-23,1.1218
2012-05-22,1.1159
2012-05-21,1.1196
2012-05-18,1.0968
2012-05-17,1.0954
2012-05-16,1.0668
2012-05-15,1.0680
2012-05-14,1.0687
2012-05-11,1.0662
2012-05-10,1.0734
2012-05-09,1.0710
2012-05-08,1.0653
2012-05-07,1.0633
2012-05-04,1.0731
2012-05-03,1.0727
2012-05-02,1.0810
2012-05-01,1.0836
2012-04-30,1.0725
2012-04-27,1.0677
2012-04-26,1.0782
2012-04-25,1.0893
2012-04-24,1.0396
2012-04-23,1.0445
2012-04-20,1.0427
2012-04-19,1.0483
2012-04-18,1.0479
2012-04-17,1.0564
2012-04-16,1.0497
2012-04-13,1.0562
2012-04-12,1.0588
2012-04-11,1.0445
2012-04-10,1.0338
2012-04-09,1.0240
2012-04-05,1.0228
2012-04-04,1.0337
2012-04-03,1.0354
2012-04-02,1.0394
2012-03-30,1.0293
2012-03-29,1.0392
2012-03-28,1.0373
2012-03-27,1.0351
2012-03-26,1.0487
2012-03-23,1.0489
2012-03-22,1.0604
2012-03-21,1.0546
2012-03-20,1.0653
2012-03-19,1.0711
2012-03-16,1.0814
2012-03-15,1.0899
2012-03-14,1.0995
2012-03-13,1.1040
2012-03-12,1.1103
2012-03-09,1.1190
2012-03-08,1.1227
2012-03-07,1.1258
2012-03-06,1.1288
2012-03-05,1.1212
2012-03-02,1.1264
2012-03-01,1.1385
2012-02-29,1.1488
2012-02-28,1.1560
2012-02-27,1.1695
2012-02-24,1.1758
2012-02-23,1.1828
2012-02-22,1.1961
2012-02-21,1.2039
2012-02-17,1.2138
2012-02-16,1.2297
2012-02-15,1.2447
2012-02-14,1.2534
2012-02-13,1.2669
2012-02-10,1.2800
2012-02-09,1.2838
2012-02-08,1.2955
2012-02-07,1.3028
2012-02-06,1.3101
2012-02-03,1.3171
2012-02-02,1.3186
2012-02-01,1.3310
2012-01-31,1.3297
2012-01-30,1.3362
2012-01-27,1.3489
2012-01-26,1.3614
2012-01-25,1.3665
2012-01-24,1.3301
2012-01-23,1.3402
2012-01-20,1.3501
2012-01-19,1.3649
2012-01-18,1.3785
2012-01-17,1.3952
2012-01-13,1.4004
2012-01-12,1.4064
2012-01-11,1.4193
2012-01-10,1.4354
2012-01-09,1.4507
2012-01-06,1.4654
2012-01-05,1.4733
2012-01-04,1.4768
2012-01-03,1.4901
2011-12-30,1.4930
2011-12-29,1.5090
2011-12-28,1.5214
2011-12-27,1.5263
2011-12-23,1.5387
2011-12-22,1.5516
2011-12-21,1.5622
2011-12-20,1.5666
2011-12-19,1.5565
2011-12-16,1.5598
2011-12-15,1.5614
2011-12-14,1.5764
2011-12-13,1.5782
2011-12-12,1.5766
2011-12-09,1.5790
2011-12-08,1.5807
2011-12-07,1.5913
2011-12-06,1.5926
2011-12-05,1.6119
2011-12-02,1.6046
2011-12-01,1.6198
2011-11-30,1.5995
2011-11-29,1.5739
2011-11-28,1.5867
2011-11-25,1.5715
2011-11-23,1.5785
2011-11-22,1.5770
2011-11-21,1.5812
2011-11-18,1.5557
2011-11-17,1.5581
2011-11-16,1.5576
2011-11-15,1.5603
2011-11-14,1.5706
2011-11-11,1.5685
2011-11-10,1.5600
2011-11-09,1.5743
2011-11-08,1.5677
2011-11-07,1.5772
2011-11-04,1.5890
2011-11-03,1.6017
2011-11-02,1.6017
2011-11-01,1.6081
2011-10-31,1.5842
2011-10-28,1.5762
2011-10-27,1.5905
2011-10-26,1.5865
2011-10-25,1.5495
2011-10-24,1.5580
2011-10-21,1.5709
2011-10-20,1.5673
2011-10-19,1.5736
2011-10-18,1.5769
2011-10-17,1.5608
2011-10-14,1.5557
2011-10-13,1.5730
2011-10-12,1.5841
2011-10-11,1.5955
2011-10-10,1.6156
2011-10-07,1.6092
2011-10-06,1.6166
2011-10-05,1.6108
2011-10-04,1.6207
2011-10-03,1.6151
2011-09-30,1.5871
2011-09-29,1.5876
2011-09-28,1.5812
2011-09-27,1.5763
2011-09-26,1.5708
2011-09-23,1.5571
2011-09-22,1.5605
2011-09-21,1.5345
2011-09-20,1.5189
2011-09-19,1.5310
2011-09-16,1.5220
2011-09-15,1.5293
2011-09-14,1.5343
2011-09-13,1.5253
2011-09-12,1.5306
2011-09-09,1.5254
2011-09-08,1.5291
2011-09-07,1.5224
2011-09-06,1.5130
2011-09-02,1.4973
2011-09-01,1.4890
2011-08-31,1.4907
2011-08-30,1.5003
2011-08-29,1.4987
2011-08-26,1.4965
2011-08-25,1.4800
2011-08-24,1.4789
2011-08-23,1.4849
2011-08-22,1.4724
2011-08-19,1.4723
2011-08-18,1.4698
2011-08-17,1.4341
2011-08-16,1.4417
2011-08-15,1.4451
2011-08-12,1.4520
2011-08-11,1.4316
2011-08-10,1.4018
2011-08-09,1.3532
2011-08-08,1.3191
2011-08-05,1.2778
2011-08-04,1.2539
2011-08-03,1.2080
2011-08-02,1.1996
2011-08-01,1.1806
2011-07-29,1.1702
2011-07-28,1.1634
2011-07-27,1.1585
2011-07-26,1.1322
2011-07-25,1.1293
2011-07-22,1.1250
2011-07-21,1.1323
2011-07-20,1.1349
2011-07-19,1.1124
2011-07-18,1.1075
2011-07-15,1.0937
2011-07-14,1.1019
2011-07-13,1.1026
2011-07-12,1.1022
2011-07-11,1.0907
2011-07-08,1.0789
2011-07-07,1.0775
2011-07-06,1.0755
2011-07-05,1.0785
2011-07-01,1.0860
2011-06-30,1.0929
2011-06-29,1.0925
2011-06-28,1.0966
2011-06-27,1.1052
2011-06-24,1.1166
2011-06-23,1.1256
2011-06-22,1.1184
2011-06-21,1.1096
2011-06-20,1.1119
2011-06-17,1.1134
2011-06-16,1.1169
2011-06-15,1.1211
2011-06-14,1.1120
2011-06-13,1.1005
2011-06-10,1.1111
2011-06-09,1.1079
2011-06-08,1.1121
2011-06-07,1.1225
2011-06-06,1.1299
2011-06-03,1.1390
2011-06-02,1.1359
2011-06-01,1.1419
2011-05-31,1.1185
2011-05-27,1.1189
2011-05-26,1.1273
2011-05-25,1.1342
2011-05-24,1.1302
2011-05-23,1.1291
2011-05-20,1.1233
2011-05-19,1.1337
2011-05-18,1.1353
2011-05-17,1.1438
2011-05-16,1.1352
2011-05-13,1.1357
2011-05-12,1.1337
2011-05-11,1.1359
2011-05-10,1.1415
2011-05-09,1.1520
2011-05-06,1.1591
2011-05-05,1.1568
2011-05-04,1.1533
2011-05-03,1.1566
2011-05-02,1.1605
2011-04-29,1.1598
2011-04-28,1.1542
2011-04-27,1.1312
2011-04-26,1.1173
2011-04-25,1.1246
2011-04-21,1.1331
2011-04-20,1.1453
2011-04-19,1.1331
2011-04-18,1.1400
2011-04-15,1.1383
2011-04-14,1.1458
2011-04-13,1.1431
2011-04-12,1.1311
2011-04-11,1.1411
2011-04-08,1.1511
2011-04-07,1.1450
2011-04-06,1.1536
2011-04-05,1.1586
2011-04-04,1.1538
2011-04-01,1.1652
2011-03-31,1.1739
2011-03-30,1.1815
2011-03-29,1.1927
2011-03-28,1.2023
2011-03-25,1.2174
2011-03-24,1.2230
2011-03-23,1.2316
2011-03-22,1.2252
2011-03-21,1.2276
2011-03-18,1.2105
2011-03-17,1.2142
2011-03-16,1.2170
2011-03-15,1.2034
2011-03-14,1.1887
2011-03-11,1.1844
2011-03-10,1.1819
2011-03-09,1.1753
2011-03-08,1.1814
2011-03-07,1.1790
2011-03-04,1.1677
2011-03-03,1.1655
2011-03-02,1.1523
2011-03-01,1.1463
2011-02-28,1.1330
2011-02-25,1.1365
2011-02-24,1.1019
2011-02-23,1.0850
2011-02-22,1.0827
2011-02-18,1.0612
2011-02-17,1.0601
2011-02-16,1.0724
2011-02-15,1.0744
2011-02-14,1.0771
2011-02-11,1.0811
2011-02-10,1.0906
2011-02-09,1.0942
2011-02-08,1.1049
2011-02-07,1.1130
2011-02-04,1.1201
2011-02-03,1.1273
2011-02-02,1.1380
2011-02-01,1.1386
2011-01-31,1.1452
2011-01-28,1.1550
2011-01-27,1.1468
2011-01-26,1.1539
2011-01-25,1.1265
2011-01-24,1.1264
2011-01-21,1.1280
2011-01-20,1.1332
2011-01-19,1.1302
2011-01-18,1.1238
2011-01-14,1.1061
2011-01-13,1.1155
2011-01-12,1.1239
2011-01-11,1.1219
2011-01-10,1.1251
2011-01-07,1.1267
2011-01-06,1.1286
2011-01-05,1.1208
2011-01-04,1.1264
2011-01-03,1.1297
2010-12-31,1.1297
2010-12-30,1.1418
2010-12-29,1.1570
2010-12-28,1.1712
2010-12-27,1.1842
2010-12-23,1.1965
2010-12-22,1.2080
2010-12-21,1.2143
2010-12-20,1.2215
2010-12-17,1.2104
2010-12-16,1.2199
2010-12-15,1.2262
2010-12-14,1.2415
2010-12-13,1.2436
2010-12-10,1.2567
2010-12-09,1.2692
2010-12-08,1.2754
2010-12-07,1.2747
2010-12-06,1.2782
2010-12-03,1.2882
2010-12-02,1.3026
2010-12-01,1.3089
2010-11-30,1.3027
2010-11-29,1.3148
2010-11-26,1.3195
2010-11-24,1.3336
2010-11-23,1.3285
2010-11-22,1.3392
2010-11-19,1.3442
2010-11-18,1.3497
2010-11-17,1.3411
2010-11-16,1.3547
2010-11-15,1.3535
2010-11-12,1.3570
2010-11-11,1.3463
2010-11-10,1.3407
2010-11-09,1.3281
2010-11-08,1.3272
2010-11-05,1.3295
2010-11-04,1.3379
2010-11-03,1.3222
2010-11-02,1.3217
2010-11-01,1.3134
2010-10-29,1.3082
2010-10-28,1.3170
2010-10-27,1.3205
2010-10-26,1.3218
2010-10-25,1.3337
2010-10-22,1.3410
2010-10-21,1.3519
2010-10-20,1.3583
2010-10-19,1.3392
2010-10-18,1.3361
2010-10-15,1.3469
2010-10-14,1.3445
2010-10-13,1.3533
2010-10-12,1.3494
2010-10-11,1.3495
2010-10-08,1.3606
2010-10-07,1.3631
2010-10-06,1.3693
2010-10-05,1.3813
2010-10-04,1.3667
2010-10-01,1.3617
2010-09-30,1.3662
2010-09-29,1.3617
2010-09-28,1.3601
2010-09-27,1.3598
2010-09-24,1.3730
2010-09-23,1.3658
2010-09-22,1.3720
2010-09-21,1.3800
2010-09-20,1.3903
2010-09-17,1.3965
2010-09-16,1.4033
2010-09-15,1.4133
2010-09-14,1.4276
2010-09-13,1.4257
2010-09-10,1.4363
2010-09-09,1.4472
2010-09-08,1.4334
2010-09-07,1.4370
2010-09-03,1.4445
2010-09-02,1.4412
2010-09-01,1.4513
2010-08-31,1.4492
2010-08-30,1.4565
2010-08-27,1.4686
2010-08-26,1.4537
2010-08-25,1.4543
2010-08-24,1.4576
2010-08-23,1.4425
2010-08-20,1.4391
2010-08-19,1.4500
2010-08-18,1.4497
2010-08-17,1.4570
2010-08-16,1.4462
2010-08-13,1.4550
2010-08-12,1.4659
2010-08-11,1.4770
2010-08-10,1.4473
2010-08-09,1.4534
2010-08-06,1.4666
2010-08-05,1.4745
2010-08-04,1.4897
2010-08-03,1.5070
2010-08-02,1.5205
2010-07-30,1.5228
2010-07-29,1.5231
2010-07-28,1.5246
2010-07-27,1.5281
2010-07-26,1.5376
2010-07-23,1.5519
2010-07-22,1.5545
2010-07-21,1.5230
2010-07-20,1.5196
2010-07-19,1.5157
2010-07-16,1.5232
2010-07-15,1.5110
2010-07-14,1.5029
2010-07-13,1.5120
2010-07-12,1.5239
2010-07-09,1.5394
2010-07-08,1.5517
2010-07-07,1.5578
2010-07-06,1.5519
2010-07-02,1.5455
2010-07-01,1.5556
2010-06-30,1.5642
2010-06-29,1.5699
2010-06-28,1.5258
2010-06-25,1.5326
2010-06-24,1.5301
2010-06-23,1.5437
2010-06-22,1.5393
2010-06-21,1.5334
2010-06-18,1.5362
2010-06-17,1.5518
2010-06-16,1.5576
2010-06-15,1.5739
2010-06-14,1.5618
2010-06-11,1.5641
2010-06-10,1.5550
2010-06-09,1.5497
2010-06-08,1.5465
2010-06-07,1.5578
2010-06-04,1.5634
2010-06-03,1.5410
2010-06-02,1.5510
2010-06-01,1.5455
2010-05-28,1.5394
2010-05-27,1.5427
2010-05-26,1.5425
2010-05-25,1.5317
2010-05-24,1.5221
2010-05-21,1.5282
2010-05-20,1.5014
2010-05-19,1.4772
2010-05-18,1.4681
2010-05-17,1.4525
2010-05-14,1.4379
2010-05-13,1.4225
2010-05-12,1.4235
2010-05-11,1.4212
2010-05-10,1.4096
2010-05-07,1.3577
2010-05-06,1.3321
2010-05-05,1.2066
2010-05-04,1.1748
2010-05-03,1.1987
2010-04-30,1.1869
2010-04-29,1.1756
2010-04-28,1.1736
2010-04-27,1.1711
2010-04-26,1.1519
2010-04-23,1.1570
2010-04-22,1.1625
2010-04-21,1.1492
2010-04-20,1.1208
2010-04-19,1.1272
2010-04-16,1.1323
2010-04-15,1.1200
2010-04-14,1.1225
2010-04-13,1.1302
2010-04-12,1.1306
2010-04-09,1.1414
2010-04-08,1.1511
2010-04-07,1.1546
2010-04-06,1.1613
2010-04-05,1.1625
2010-04-01,1.1527
2010-03-31,1.1568
2010-03-30,1.1552
2010-03-29,1.1551
2010-03-26,1.1476
2010-03-25,1.1608
2010-03-24,1.1617
2010-03-23,1.1627
2010-03-22,1.1685
2010-03-19,1.1616
2010-03-18,1.1441
2010-03-17,1.1396
2010-03-16,1.1437
2010-03-15,1.1495
2010-03-12,1.1520
2010-03-11,1.1557
2010-03-10,1.1588
2010-03-09,1.1394
2010-03-08,1.1451
2010-03-05,1.1544
2010-03-04,1.1381
2010-03-03,1.1398
2010-03-02,1.1483
2010-03-01,1.1505
2010-02-26,1.1527
2010-02-25,1.1601
2010-02-24,1.1601
2010-02-23,1.1668
2010-02-22,1.1600
2010-02-19,1.1632
2010-02-18,1.1599
2010-02-17,1.1629
2010-02-16,1.1707
2010-02-12,1.1684
2010-02-11,1.1657
2010-02-10,1.1605
2010-02-09,1.1664
2010-02-08,1.1496
2010-02-05,1.1541
2010-02-04,1.1361
2010-02-03,1.1239
2010-02-02,1.1317
2010-02-01,1.1389
2010-01-29,1.1421
2010-01-28,1.1165
2010-01-27,1.1133
2010-01-26,1.0666
2010-01-25,1.0682
2010-01-22,1.0702
2010-01-21,1.0682
2010-01-20,1.0525
2010-01-19,1.0404
2010-01-15,1.0449
2010-01-14,1.0448
2010-01-13,1.0528
2010-01-12,1.0528
2010-01-11,1.0538
2010-01-08,1.0503
2010-01-07,1.0504
2010-01-06,1.0196
2010-01-05,1.0069
2010-01-04,0.9913
2009-12-31,0.9756
2009-12-30,0.9769
2009-12-29,0.9883
2009-12-28,1.0034
2009-12-24,1.0134
2009-12-23,1.0245
2009-12-22,1.0339
2009-12-21,1.0380
2009-12-18,1.0410
2009-12-17,1.0362
2009-12-16,1.0417
2009-12-15,1.0361
2009-12-14,1.0407
2009-12-11,1.0467
2009-12-10,1.0555
2009-12-09,1.0506
2009-12-08,1.0610
2009-12-07,1.0643
2009-12-04,1.0658
2009-12-03,1.0585
2009-12-02,1.0658
2009-12-01,1.0668
2009-11-30,1.0598
2009-11-27,1.0670
2009-11-25,1.0581
2009-11-24,1.0619
2009-11-23,1.0569
2009-11-20,1.0579
2009-11-19,1.0664
2009-11-18,1.0680
2009-11-17,1.0709
2009-11-16,1.0771
2009-11-13,1.0698
2009-11-12,1.0723
2009-11-11,1.0810
2009-11-10,1.0856
2009-11-09,1.0884
2009-11-06,1.0820
2009-11-05,1.0935
2009-11-04,1.0874
2009-11-03,1.0921
2009-11-02,1.1144
2009-10-30,1.1201
2009-10-29,1.1249
2009-10-28,1.1178
2009-10-27,1.1309
2009-10-26,1.1385
2009-10-23,1.1306
2009-10-22,1.1289
2009-10-21,1.1287
2009-10-20,1.1281
2009-10-19,1.1136
2009-10-16,1.1181
2009-10-15,1.0958
2009-10-14,1.0931
2009-10-13,1.1000
2009-10-12,1.1127
2009-10-09,1.1141
2009-10-08,1.1244
2009-10-07,1.1346
2009-10-06,1.1414
2009-10-05,1.1423
2009-10-02,1.1477
2009-10-01,1.1395
2009-09-30,1.1294
2009-09-29,1.1242
2009-09-28,1.1092
2009-09-25,1.1032
2009-09-24,1.1084
2009-09-23,1.1153
2009-09-22,1.1201
2009-09-21,1.1244
2009-09-18,1.1326
2009-09-17,1.1369
2009-09-16,1.1450
2009-09-15,1.1531
2009-09-14,1.1537
2009-09-11,1.1629
2009-09-10,1.1715
2009-09-09,1.1808
2009-09-08,1.1789
2009-09-04,1.1861
2009-09-03,1.1913
2009-09-02,1.1988
2009-09-01,1.2103
2009-08-31,1.2050
