Dates,TEMA Values
2014-04-17,115.7285
2014-04-16,115.7825
2014-04-15,115.8851
2014-04-14,116.0342
2014-04-11,116.2116
2014-04-10,116.4217
2014-04-09,116.5941
2014-04-08,116.6847
2014-04-07,116.8464
2014-04-04,116.9727
2014-04-03,117.0538
2014-04-02,117.0989
2014-04-01,117.1556
2014-03-31,117.2146
2014-03-28,117.3437
2014-03-27,117.5007
2014-03-26,117.6917
2014-03-25,117.8767
2014-03-24,118.0512
2014-03-21,118.2432
2014-03-20,118.4593
2014-03-19,118.6483
2014-03-18,118.8781
2014-03-17,119.0642
2014-03-14,119.2166
2014-03-13,119.4303
2014-03-12,119.6781
2014-03-11,119.8634
2014-03-10,120.0185
2014-03-07,120.1433
2014-03-06,120.2261
2014-03-05,120.3004
2014-03-04,120.3762
2014-03-03,120.4143
2014-02-28,120.5034
2014-02-27,120.5742
2014-02-26,120.6539
2014-02-25,120.7837
2014-02-24,120.9098
2014-02-21,120.9637
2014-02-20,121.0506
2014-02-19,121.1040
2014-02-18,121.1869
2014-02-14,121.2113
2014-02-13,121.2463
2014-02-12,121.2971
2014-02-11,121.3823
2014-02-10,121.4336
2014-02-07,121.5610
2014-02-06,121.6925
2014-02-05,121.9365
2014-02-04,122.2159
2014-02-03,122.4823
2014-01-31,122.7249
2014-01-30,122.9141
2014-01-29,123.0720
2014-01-28,123.1470
2014-01-27,123.0330
2014-01-24,122.9074
2014-01-23,122.7951
2014-01-22,122.5581
2014-01-21,122.2353
2014-01-17,121.9730
2014-01-16,121.7343
2014-01-15,121.4948
2014-01-14,121.2376
2014-01-13,120.9885
2014-01-10,120.7143
2014-01-09,120.4014
2014-01-08,120.0738
2014-01-07,119.7710
2014-01-06,119.4678
2014-01-03,119.2102
2014-01-02,118.9655
2013-12-31,118.7379
2013-12-30,118.5081
2013-12-27,118.2861
2013-12-26,118.0320
2013-12-24,117.7352
2013-12-23,117.4672
2013-12-20,117.2026
2013-12-19,116.9234
2013-12-18,116.6749
2013-12-17,116.4108
2013-12-16,116.1292
2013-12-13,115.8694
2013-12-12,115.6251
2013-12-11,115.3960
2013-12-10,115.1703
2013-12-09,114.9084
2013-12-06,114.6138
2013-12-05,114.2981
2013-12-04,114.0368
2013-12-03,113.7998
2013-12-02,113.5429
2013-11-29,113.2229
2013-11-27,112.8919
2013-11-26,112.5400
2013-11-25,112.1772
2013-11-22,111.8508
2013-11-21,111.4391
2013-11-20,111.0952
2013-11-19,110.7546
2013-11-18,110.2884
2013-11-15,109.7751
2013-11-14,109.3080
2013-11-13,108.8550
2013-11-12,108.4402
2013-11-11,108.0366
2013-11-08,107.6177
2013-11-07,107.1636
2013-11-06,106.7493
2013-11-05,106.2840
2013-11-04,105.8076
2013-11-01,105.3395
2013-10-31,104.8540
2013-10-30,104.4217
2013-10-29,103.9998
2013-10-28,103.5681
2013-10-25,103.1202
2013-10-24,102.6278
2013-10-23,102.1804
2013-10-22,101.7212
2013-10-21,101.4188
2013-10-18,101.1344
2013-10-17,100.8156
2013-10-16,100.4946
2013-10-15,100.2154
2013-10-14,99.9843
2013-10-11,99.7139
2013-10-10,99.4745
2013-10-09,99.2048
2013-10-08,99.0418
2013-10-07,98.8489
2013-10-04,98.6183
2013-10-03,98.3683
2013-10-02,98.1620
2013-10-01,97.8830
2013-09-30,97.5992
2013-09-27,97.3143
2013-09-26,96.9903
2013-09-25,96.6418
2013-09-24,96.3069
2013-09-23,95.9510
2013-09-20,95.6247
2013-09-19,95.3128
2013-09-18,94.9313
2013-09-17,94.5569
2013-09-16,94.2065
2013-09-13,93.8846
2013-09-12,93.6660
2013-09-11,93.4808
2013-09-10,93.3050
2013-09-09,93.1513
2013-09-06,93.0183
2013-09-05,92.9098
2013-09-04,92.7828
2013-09-03,92.6589
2013-08-30,92.5660
2013-08-29,92.4977
2013-08-28,92.4006
2013-08-27,92.3426
2013-08-26,92.2836
2013-08-23,92.1623
2013-08-22,92.0384
2013-08-21,91.9192
2013-08-20,91.8276
2013-08-19,91.7143
2013-08-16,91.5949
2013-08-15,91.5036
2013-08-14,91.4280
2013-08-13,91.3126
2013-08-12,91.1404
2013-08-09,91.0142
2013-08-08,90.8560
2013-08-07,90.6800
2013-08-06,90.4841
2013-08-05,90.2793
2013-08-02,90.0572
2013-08-01,89.8188
2013-07-31,89.6049
2013-07-30,89.4260
2013-07-29,89.2260
2013-07-26,89.0440
2013-07-25,88.8367
2013-07-24,88.5957
2013-07-23,88.3420
2013-07-22,88.0603
2013-07-19,87.7953
2013-07-18,87.5209
2013-07-17,87.2225
2013-07-16,86.9893
2013-07-15,86.7643
2013-07-12,86.4968
2013-07-11,86.3194
2013-07-10,86.0091
2013-07-09,85.7265
2013-07-08,85.4577
2013-07-05,85.1902
2013-07-03,84.9203
2013-07-02,84.6771
2013-07-01,84.4640
2013-06-28,84.2001
2013-06-27,83.9501
2013-06-26,83.6756
2013-06-25,83.4556
2013-06-24,83.2831
2013-06-21,83.1268
2013-06-20,82.9118
2013-06-19,82.6998
2013-06-18,82.4157
2013-06-17,82.0779
2013-06-14,81.7590
2013-06-13,81.4631
2013-06-12,81.1516
2013-06-11,80.8654
2013-06-10,80.5501
2013-06-07,80.2148
2013-06-06,79.8652
2013-06-05,79.5772
2013-06-04,79.3148
2013-06-03,79.0175
2013-05-31,78.6842
2013-05-30,78.3871
2013-05-29,78.0442
2013-05-28,77.7304
2013-05-24,77.3833
2013-05-23,77.0310
2013-05-22,76.6770
2013-05-21,76.3614
2013-05-20,76.0177
2013-05-17,75.6669
2013-05-16,75.3030
2013-05-15,74.9907
2013-05-14,74.6600
2013-05-13,74.3451
2013-05-10,74.0575
2013-05-09,73.7766
2013-05-08,73.4798
2013-05-07,73.1909
2013-05-06,72.8886
2013-05-03,72.5948
2013-05-02,72.3057
2013-05-01,72.0490
2013-04-30,71.8126
2013-04-29,71.5650
2013-04-26,71.2992
2013-04-25,71.0033
2013-04-24,70.7308
2013-04-23,70.4735
2013-04-22,70.2778
2013-04-19,70.1090
2013-04-18,69.9104
2013-04-17,69.7539
2013-04-16,69.5792
2013-04-15,69.3954
2013-04-12,69.2103
2013-04-11,68.9672
2013-04-10,68.7277
2013-04-09,68.5009
2013-04-08,68.2846
2013-04-05,68.0751
2013-04-04,67.8757
2013-04-03,67.7027
2013-04-02,67.5409
2013-04-01,67.3821
2013-03-28,67.1903
2013-03-27,66.9789
2013-03-26,66.7539
2013-03-25,66.5133
2013-03-22,66.3125
2013-03-21,66.1080
2013-03-20,65.9114
2013-03-19,65.6841
2013-03-18,65.4483
2013-03-15,65.2159
2013-03-14,64.9466
2013-03-13,64.7176
2013-03-12,64.4804
2013-03-11,64.2532
2013-03-08,64.0521
2013-03-07,63.8901
2013-03-06,63.7293
2013-03-05,63.6150
2013-03-04,63.5089
2013-03-01,63.4403
2013-02-28,63.3652
2013-02-27,63.2982
2013-02-26,63.2178
2013-02-25,63.1791
2013-02-22,63.1552
2013-02-21,63.0892
2013-02-20,63.0381
2013-02-19,63.0171
2013-02-15,62.9988
2013-02-14,62.9703
2013-02-13,62.9435
2013-02-12,62.9198
2013-02-11,62.8771
2013-02-08,62.8365
2013-02-07,62.7773
2013-02-06,62.6949
2013-02-05,62.6394
2013-02-04,62.5926
2013-02-01,62.5620
2013-01-31,62.5391
2013-01-30,62.5408
2013-01-29,62.5242
2013-01-28,62.5308
2013-01-25,62.5286
2013-01-24,62.5001
2013-01-23,62.4635
2013-01-22,62.4520
2013-01-18,62.4434
2013-01-17,62.4122
2013-01-16,62.3747
2013-01-15,62.3594
2013-01-14,62.2781
2013-01-11,62.2047
2013-01-10,62.1648
2013-01-09,62.0752
2013-01-08,61.9920
2013-01-07,61.9733
2013-01-04,61.9036
2013-01-03,61.7930
2013-01-02,61.6855
2012-12-31,61.5858
2012-12-28,61.5272
2012-12-27,61.4841
2012-12-26,61.4113
2012-12-24,61.3320
2012-12-21,61.2524
2012-12-20,61.1659
2012-12-19,61.0768
2012-12-18,61.0033
2012-12-17,60.9279
2012-12-14,60.8728
2012-12-13,60.8324
2012-12-12,60.7836
2012-12-11,60.7046
2012-12-10,60.6152
2012-12-07,60.5311
2012-12-06,60.4678
2012-12-05,60.4198
2012-12-04,60.3735
2012-12-03,60.3217
2012-11-30,60.2695
2012-11-29,60.2096
2012-11-28,60.1525
2012-11-27,60.0950
2012-11-26,60.0261
2012-11-23,59.9614
2012-11-21,59.9087
2012-11-20,59.8697
2012-11-19,59.8454
2012-11-16,59.8352
2012-11-15,59.8547
2012-11-14,59.8679
2012-11-13,59.8749
2012-11-12,59.8297
2012-11-09,59.7753
2012-11-08,59.7308
2012-11-07,59.7428
2012-11-06,59.7769
2012-11-05,59.7747
2012-11-02,59.8129
2012-11-01,59.8609
2012-10-31,59.8911
2012-10-26,59.9308
2012-10-25,59.9544
2012-10-24,59.9676
2012-10-23,59.9516
2012-10-22,59.9326
2012-10-19,59.8910
2012-10-18,59.8407
2012-10-17,59.7831
2012-10-16,59.7401
2012-10-15,59.7000
2012-10-12,59.6899
2012-10-11,59.6895
2012-10-10,59.7147
2012-10-09,59.7527
2012-10-08,59.7839
2012-10-05,59.8174
2012-10-04,59.8434
2012-10-03,59.8938
2012-10-02,59.9472
2012-10-01,60.0099
2012-09-28,60.0617
2012-09-27,60.1249
2012-09-26,60.1766
2012-09-25,60.2255
2012-09-24,60.2972
2012-09-21,60.3539
2012-09-20,60.4131
2012-09-19,60.4765
2012-09-18,60.5398
2012-09-17,60.5904
2012-09-14,60.6553
2012-09-13,60.6872
2012-09-12,60.7121
2012-09-11,60.7530
2012-09-10,60.7868
2012-09-07,60.8258
2012-09-06,60.8202
2012-09-05,60.8160
2012-09-04,60.8342
2012-08-31,60.8790
2012-08-30,60.9112
2012-08-29,60.9585
2012-08-28,60.9910
2012-08-27,61.0221
2012-08-24,61.0571
2012-08-23,61.0999
2012-08-22,61.1618
2012-08-21,61.1635
2012-08-20,61.1533
2012-08-17,61.1286
2012-08-16,61.1013
2012-08-15,61.0800
2012-08-14,61.0725
2012-08-13,61.0571
2012-08-10,61.0318
2012-08-09,61.0053
2012-08-08,60.9763
2012-08-07,60.9387
2012-08-06,60.9035
2012-08-03,60.9067
2012-08-02,60.9118
2012-08-01,60.9372
2012-07-31,60.9435
2012-07-30,60.9214
2012-07-27,60.8749
2012-07-26,60.8111
2012-07-25,60.7609
2012-07-24,60.7314
2012-07-23,60.7510
2012-07-20,60.7489
2012-07-19,60.7221
2012-07-18,60.6705
2012-07-17,60.6418
2012-07-16,60.6318
2012-07-13,60.6250
2012-07-12,60.6044
2012-07-11,60.6281
2012-07-10,60.6569
2012-07-09,60.6437
2012-07-06,60.6098
2012-07-05,60.5835
2012-07-03,60.5379
2012-07-02,60.4954
2012-06-29,60.4790
2012-06-28,60.4343
2012-06-27,60.4563
2012-06-26,60.4713
2012-06-25,60.5099
2012-06-22,60.5462
2012-06-21,60.5603
2012-06-20,60.5892
2012-06-19,60.5776
2012-06-18,60.5678
2012-06-15,60.5831
2012-06-14,60.5963
2012-06-13,60.6131
2012-06-12,60.6247
2012-06-11,60.6235
2012-06-08,60.6836
2012-06-07,60.7489
2012-06-06,60.8152
2012-06-05,60.9057
2012-06-04,61.0338
2012-06-01,61.1662
2012-05-31,61.3076
2012-05-30,61.3924
2012-05-29,61.4842
2012-05-25,61.5523
2012-05-24,61.6316
2012-05-23,61.6775
2012-05-22,61.7196
2012-05-21,61.7644
2012-05-18,61.8024
2012-05-17,61.9065
2012-05-16,61.9979
2012-05-15,62.0255
2012-05-14,62.0476
2012-05-11,62.0563
2012-05-10,62.0539
2012-05-09,62.0452
2012-05-08,62.0297
2012-05-07,61.9910
2012-05-04,61.9374
2012-05-03,61.8853
2012-05-02,61.8073
2012-05-01,61.7167
2012-04-30,61.6242
2012-04-27,61.5408
2012-04-26,61.4436
2012-04-25,61.3512
2012-04-24,61.2544
2012-04-23,61.2512
2012-04-20,61.2564
2012-04-19,61.2443
2012-04-18,61.2428
2012-04-17,61.2259
2012-04-16,61.1988
2012-04-13,61.2059
2012-04-12,61.2069
2012-04-11,61.1932
2012-04-10,61.2219
2012-04-09,61.2798
2012-04-05,61.2932
2012-04-04,61.2778
2012-04-03,61.2597
2012-04-02,61.2167
2012-03-30,61.1596
2012-03-29,61.1209
2012-03-28,61.0883
2012-03-27,61.0485
2012-03-26,60.9957
2012-03-23,60.9323
2012-03-22,60.8973
2012-03-21,60.8626
2012-03-20,60.7998
2012-03-19,60.7322
2012-03-16,60.6566
2012-03-15,60.5840
2012-03-14,60.5040
2012-03-13,60.4270
2012-03-12,60.3710
2012-03-09,60.3312
2012-03-08,60.2980
2012-03-07,60.2420
2012-03-06,60.2007
2012-03-05,60.1821
2012-03-02,60.1239
2012-03-01,60.0452
2012-02-29,59.9601
2012-02-28,59.8763
2012-02-27,59.7853
2012-02-24,59.6909
2012-02-23,59.5733
2012-02-22,59.4583
2012-02-21,59.3355
2012-02-17,59.2185
2012-02-16,59.1080
2012-02-15,58.9970
2012-02-14,58.8850
2012-02-13,58.7619
2012-02-10,58.6537
2012-02-09,58.5407
2012-02-08,58.4016
2012-02-07,58.2704
2012-02-06,58.1536
2012-02-03,58.0279
2012-02-02,57.8778
2012-02-01,57.7522
2012-01-31,57.6201
2012-01-30,57.5146
2012-01-27,57.4072
2012-01-26,57.2880
2012-01-25,57.1475
2012-01-24,56.9915
2012-01-23,56.8436
2012-01-20,56.6889
2012-01-19,56.5307
2012-01-18,56.3683
2012-01-17,56.2148
2012-01-13,56.0538
2012-01-12,55.9053
2012-01-11,55.7312
2012-01-10,55.5727
2012-01-09,55.4045
2012-01-06,55.2444
2012-01-05,55.0947
2012-01-04,54.9531
2012-01-03,54.7890
2011-12-30,54.6243
2011-12-29,54.4777
2011-12-28,54.3095
2011-12-27,54.1590
2011-12-23,53.9805
2011-12-22,53.8060
2011-12-21,53.6201
2011-12-20,53.4479
2011-12-19,53.3007
2011-12-16,53.2068
2011-12-15,53.0902
2011-12-14,52.9813
2011-12-13,52.8868
2011-12-12,52.7670
2011-12-09,52.6449
2011-12-08,52.4951
2011-12-07,52.3859
2011-12-06,52.2641
2011-12-05,52.1334
2011-12-02,51.9948
2011-12-01,51.8485
2011-11-30,51.7073
2011-11-29,51.6201
2011-11-28,51.6158
2011-11-25,51.6184
2011-11-23,51.6757
2011-11-22,51.7449
2011-11-21,51.7666
2011-11-18,51.7592
2011-11-17,51.7050
2011-11-16,51.6838
2011-11-15,51.6562
2011-11-14,51.5890
2011-11-11,51.5206
2011-11-10,51.4762
2011-11-09,51.4828
2011-11-08,51.4967
2011-11-07,51.4593
2011-11-04,51.4406
2011-11-03,51.4338
2011-11-02,51.4176
2011-11-01,51.4452
2011-10-31,51.5038
2011-10-28,51.4996
2011-10-27,51.4374
2011-10-26,51.3862
2011-10-25,51.3617
2011-10-24,51.4065
2011-10-21,51.4273
2011-10-20,51.4528
2011-10-19,51.5305
2011-10-18,51.5949
2011-10-17,51.6520
2011-10-14,51.7520
2011-10-13,51.8026
2011-10-12,51.8632
2011-10-11,51.9061
2011-10-10,51.9586
2011-10-07,52.0110
2011-10-06,52.1191
2011-10-05,52.2377
2011-10-04,52.3962
2011-10-03,52.5782
2011-09-30,52.7859
2011-09-29,52.9427
2011-09-28,53.0572
2011-09-27,53.1853
2011-09-26,53.2951
2011-09-23,53.4262
2011-09-22,53.6213
2011-09-21,53.8399
2011-09-20,54.0067
2011-09-19,54.1147
2011-09-16,54.2107
2011-09-15,54.2785
2011-09-14,54.3738
2011-09-13,54.5028
2011-09-12,54.6388
2011-09-09,54.7890
2011-09-08,54.9569
2011-09-07,55.1034
2011-09-06,55.2017
2011-09-02,55.3541
2011-09-01,55.4789
2011-08-31,55.5567
2011-08-30,55.6163
2011-08-29,55.6974
2011-08-26,55.8152
2011-08-25,55.9795
2011-08-24,56.1888
2011-08-23,56.3878
2011-08-22,56.6133
2011-08-19,56.9019
2011-08-18,57.2168
2011-08-17,57.5040
2011-08-16,57.7172
2011-08-15,57.9334
2011-08-12,58.1422
2011-08-11,58.3784
2011-08-10,58.6903
2011-08-09,59.0435
2011-08-08,59.2939
2011-08-05,59.6375
2011-08-04,59.8894
2011-08-03,60.1379
2011-08-02,60.2878
2011-08-01,60.4316
2011-07-29,60.5141
2011-07-28,60.5944
2011-07-27,60.6715
2011-07-26,60.7505
2011-07-25,60.8421
2011-07-22,60.9073
2011-07-21,60.9403
2011-07-20,60.9683
2011-07-19,61.0165
2011-07-18,61.1026
2011-07-15,61.2140
2011-07-14,61.2851
2011-07-13,61.3594
2011-07-12,61.4110
2011-07-11,61.4690
2011-07-08,61.4933
2011-07-07,61.4757
2011-07-06,61.4351
2011-07-05,61.4235
2011-07-01,61.4257
2011-06-30,61.4245
2011-06-29,61.4311
2011-06-28,61.4669
2011-06-27,61.5182
2011-06-24,61.5815
2011-06-23,61.6544
2011-06-22,61.7286
2011-06-21,61.7826
2011-06-20,61.7919
2011-06-17,61.7879
2011-06-16,61.7920
2011-06-15,61.7994
2011-06-14,61.8103
2011-06-13,61.8017
2011-06-10,61.8337
2011-06-09,61.8720
2011-06-08,61.8743
2011-06-07,61.8841
2011-06-06,61.8856
2011-06-03,61.8769
2011-06-02,61.8611
2011-06-01,61.8238
2011-05-31,61.7935
2011-05-27,61.6969
2011-05-26,61.6231
2011-05-25,61.5553
2011-05-24,61.4939
2011-05-23,61.4489
2011-05-20,61.3852
2011-05-19,61.2896
2011-05-18,61.1794
2011-05-17,61.0878
2011-05-16,61.0050
2011-05-13,60.8936
2011-05-12,60.7487
2011-05-11,60.5912
2011-05-10,60.4380
2011-05-09,60.2704
2011-05-06,60.1064
2011-05-05,59.9466
2011-05-04,59.8039
2011-05-03,59.6485
2011-05-02,59.4732
2011-04-29,59.2935
2011-04-28,59.1037
2011-04-27,58.9394
2011-04-26,58.8302
2011-04-25,58.7321
2011-04-21,58.6473
2011-04-20,58.5474
2011-04-19,58.4540
2011-04-18,58.4048
2011-04-15,58.3629
2011-04-14,58.3243
2011-04-13,58.2918
2011-04-12,58.2624
2011-04-11,58.2091
2011-04-08,58.1378
2011-04-07,58.0717
2011-04-06,57.9840
2011-04-05,57.9079
2011-04-04,57.8418
2011-04-01,57.7566
2011-03-31,57.6678
2011-03-30,57.5788
2011-03-29,57.4908
2011-03-28,57.4049
2011-03-25,57.3247
2011-03-24,57.2416
2011-03-23,57.1704
2011-03-22,57.0985
2011-03-21,57.0457
2011-03-18,57.0073
2011-03-17,57.0186
2011-03-16,57.0490
2011-03-15,57.0945
2011-03-14,57.0921
2011-03-11,57.0639
2011-03-10,57.0131
2011-03-09,56.9693
2011-03-08,56.9048
2011-03-07,56.8400
2011-03-04,56.8015
2011-03-03,56.7396
2011-03-02,56.6783
2011-03-01,56.6672
2011-02-28,56.6421
2011-02-25,56.5705
2011-02-24,56.4901
2011-02-23,56.4449
2011-02-22,56.4113
2011-02-18,56.3597
2011-02-17,56.2557
2011-02-16,56.1686
2011-02-15,56.0736
2011-02-14,56.0024
2011-02-11,55.9087
2011-02-10,55.8156
2011-02-09,55.7077
2011-02-08,55.5981
2011-02-07,55.4941
2011-02-04,55.4065
2011-02-03,55.3300
2011-02-02,55.2612
2011-02-01,55.1903
2011-01-31,55.1348
2011-01-28,55.0972
2011-01-27,55.0647
2011-01-26,54.9992
2011-01-25,54.9450
2011-01-24,54.8361
2011-01-21,54.7129
2011-01-20,54.6121
2011-01-19,54.5226
2011-01-18,54.4162
2011-01-14,54.2897
2011-01-13,54.2180
2011-01-12,54.1504
2011-01-11,54.0735
2011-01-10,54.0234
2011-01-07,53.9689
2011-01-06,53.9060
2011-01-05,53.8556
2011-01-04,53.8357
2011-01-03,53.8281
2010-12-31,53.8331
2010-12-30,53.8653
2010-12-29,53.9039
2010-12-28,53.9421
2010-12-27,53.9854
2010-12-23,54.0319
2010-12-22,54.0716
2010-12-21,54.1226
2010-12-20,54.1845
2010-12-17,54.2695
2010-12-16,54.3135
2010-12-15,54.3733
2010-12-14,54.4378
2010-12-13,54.4973
2010-12-10,54.5745
2010-12-09,54.6440
2010-12-08,54.7037
2010-12-07,54.7506
2010-12-06,54.7728
2010-12-03,54.7865
2010-12-02,54.8013
2010-12-01,54.8148
2010-11-30,54.8491
2010-11-29,54.9307
2010-11-26,54.9993
2010-11-24,55.0584
2010-11-23,55.1035
2010-11-22,55.1927
2010-11-19,55.2730
2010-11-18,55.3651
2010-11-17,55.4340
2010-11-16,55.5546
2010-11-15,55.6706
2010-11-12,55.7684
2010-11-11,55.8802
2010-11-10,55.9390
2010-11-09,55.9576
2010-11-08,55.9237
2010-11-05,55.8655
2010-11-04,55.7802
2010-11-03,55.7028
2010-11-02,55.6692
2010-11-01,55.6245
2010-10-29,55.5616
2010-10-28,55.4932
2010-10-27,55.4079
2010-10-26,55.3302
2010-10-25,55.2399
2010-10-22,55.1387
2010-10-21,55.0445
2010-10-20,54.9423
2010-10-19,54.8409
2010-10-18,54.7922
2010-10-15,54.7139
2010-10-14,54.6364
2010-10-13,54.5270
2010-10-12,54.4123
2010-10-11,54.3248
2010-10-08,54.2406
2010-10-07,54.1724
2010-10-06,54.1208
2010-10-05,54.0648
2010-10-04,54.0068
2010-10-01,54.0015
2010-09-30,53.9837
2010-09-29,53.9720
2010-09-28,53.9733
2010-09-27,54.0088
2010-09-24,54.0597
2010-09-23,54.0941
2010-09-22,54.1755
2010-09-21,54.2281
2010-09-20,54.2734
2010-09-17,54.3314
2010-09-16,54.4084
2010-09-15,54.4954
2010-09-14,54.5800
2010-09-13,54.6651
2010-09-10,54.7172
2010-09-09,54.7782
2010-09-08,54.8495
2010-09-07,54.8964
2010-09-03,54.9694
2010-09-02,55.0143
2010-09-01,55.0893
2010-08-31,55.1916
2010-08-30,55.3231
2010-08-27,55.4335
2010-08-26,55.5201
2010-08-25,55.6519
2010-08-24,55.7991
2010-08-23,55.9446
2010-08-20,56.0357
2010-08-19,56.0969
2010-08-18,56.1582
2010-08-17,56.1871
2010-08-16,56.2161
2010-08-13,56.2830
2010-08-12,56.3401
2010-08-11,56.4009
2010-08-10,56.4408
2010-08-09,56.4085
2010-08-06,56.3661
2010-08-05,56.3290
2010-08-04,56.2902
2010-08-03,56.2369
2010-08-02,56.1850
2010-07-30,56.1277
2010-07-29,56.1054
2010-07-28,56.1038
2010-07-27,56.0990
2010-07-26,56.0625
2010-07-23,56.0190
2010-07-22,55.9958
2010-07-21,56.0030
2010-07-20,56.0909
2010-07-19,56.1631
2010-07-16,56.2527
2010-07-15,56.3737
2010-07-14,56.4376
2010-07-13,56.4931
2010-07-12,56.5564
2010-07-09,56.6224
2010-07-08,56.6812
2010-07-07,56.7388
2010-07-06,56.8306
2010-07-02,56.9696
2010-07-01,57.0967
2010-06-30,57.2179
2010-06-29,57.3290
2010-06-28,57.4345
2010-06-25,57.4401
2010-06-24,57.4099
2010-06-23,57.4100
2010-06-22,57.4087
2010-06-21,57.4343
2010-06-18,57.4193
2010-06-17,57.4033
2010-06-16,57.4026
2010-06-15,57.4065
2010-06-14,57.3987
2010-06-11,57.4531
2010-06-10,57.4943
2010-06-09,57.5707
2010-06-08,57.6995
2010-06-07,57.8464
2010-06-04,58.0167
2010-06-03,58.1647
2010-06-02,58.2396
2010-06-01,58.3142
2010-05-28,58.4223
2010-05-27,58.5022
2010-05-26,58.5601
2010-05-25,58.6625
2010-05-24,58.7772
2010-05-21,58.8844
2010-05-20,58.9590
2010-05-19,59.0711
2010-05-18,59.1080
2010-05-17,59.1085
2010-05-14,59.0613
2010-05-13,59.0087
2010-05-12,58.9078
2010-05-11,58.7772
2010-05-10,58.6773
2010-05-07,58.5841
2010-05-06,58.5896
2010-05-05,58.5644
2010-05-04,58.4654
2010-05-03,58.2930
2010-04-30,58.1161
2010-04-29,57.9806
2010-04-28,57.8091
2010-04-27,57.6666
2010-04-26,57.5174
2010-04-23,57.3201
2010-04-22,57.0989
2010-04-21,56.8614
2010-04-20,56.6516
2010-04-19,56.5015
2010-04-16,56.3578
2010-04-15,56.2141
2010-04-14,56.0357
2010-04-13,55.8618
2010-04-12,55.6954
2010-04-09,55.5072
2010-04-08,55.3024
2010-04-07,55.0956
2010-04-06,54.8878
2010-04-05,54.6687
2010-04-01,54.4516
2010-03-31,54.2067
2010-03-30,53.9647
2010-03-29,53.6951
2010-03-26,53.4054
2010-03-25,53.1447
2010-03-24,52.8802
2010-03-23,52.6134
2010-03-22,52.3435
2010-03-19,52.0736
2010-03-18,51.8255
2010-03-17,51.5678
2010-03-16,51.3393
2010-03-15,51.1209
2010-03-12,50.8811
2010-03-11,50.6254
2010-03-10,50.3581
2010-03-09,50.0859
2010-03-08,49.8599
2010-03-05,49.6414
2010-03-04,49.4015
2010-03-03,49.2121
2010-03-02,49.0441
2010-03-01,48.8722
2010-02-26,48.7064
2010-02-25,48.5564
2010-02-24,48.4094
2010-02-23,48.2443
2010-02-22,48.0919
2010-02-19,47.9073
2010-02-18,47.7273
2010-02-17,47.5594
2010-02-16,47.4127
2010-02-12,47.2756
2010-02-11,47.1731
2010-02-10,47.0455
2010-02-09,46.9396
2010-02-08,46.8260
2010-02-05,46.7532
2010-02-04,46.6662
2010-02-03,46.5551
2010-02-02,46.3905
2010-02-01,46.2303
2010-01-29,46.0621
2010-01-28,45.9156
2010-01-27,45.7195
2010-01-26,45.5336
2010-01-25,45.4424
2010-01-22,45.3471
2010-01-21,45.2494
2010-01-20,45.1157
2010-01-19,44.9551
2010-01-15,44.7802
2010-01-14,44.5972
2010-01-13,44.3926
2010-01-12,44.1927
2010-01-11,44.0053
2010-01-08,43.8032
2010-01-07,43.5795
2010-01-06,43.3366
2010-01-05,43.1451
2010-01-04,42.9906
2009-12-31,42.8756
2009-12-30,42.8059
2009-12-29,42.7148
2009-12-28,42.6156
2009-12-24,42.5156
2009-12-23,42.4051
2009-12-22,42.3041
2009-12-21,42.1974
2009-12-18,42.1068
2009-12-17,42.0342
2009-12-16,41.9355
2009-12-15,41.8189
2009-12-14,41.6868
2009-12-11,41.5428
2009-12-10,41.4059
2009-12-09,41.2798
2009-12-08,41.1400
2009-12-07,40.9925
2009-12-04,40.8379
2009-12-03,40.7065
2009-12-02,40.5935
2009-12-01,40.4777
2009-11-30,40.3605
2009-11-27,40.2714
2009-11-25,40.1792
2009-11-24,40.0736
2009-11-23,39.9881
2009-11-20,39.8850
2009-11-19,39.8014
2009-11-18,39.7221
2009-11-17,39.6270
2009-11-16,39.5178
2009-11-13,39.4073
2009-11-12,39.3365
2009-11-11,39.2734
2009-11-10,39.1993
2009-11-09,39.1320
2009-11-06,39.0388
2009-11-05,38.9827
2009-11-04,38.9231
2009-11-03,38.9020
2009-11-02,38.8852
2009-10-30,38.8679
2009-10-29,38.8610
2009-10-28,38.8301
2009-10-27,38.8354
2009-10-26,38.8282
2009-10-23,38.8080
2009-10-22,38.7500
2009-10-21,38.6631
2009-10-20,38.5845
2009-10-19,38.4748
2009-10-16,38.3263
2009-10-15,38.1807
2009-10-14,38.0653
2009-10-13,37.9298
2009-10-12,37.8056
2009-10-09,37.6843
2009-10-08,37.5365
2009-10-07,37.3946
2009-10-06,37.2615
2009-10-05,37.1140
2009-10-02,36.9636
2009-10-01,36.8306
2009-09-30,36.6782
2009-09-29,36.4752
2009-09-28,36.2571
2009-09-25,36.0706
2009-09-24,35.9163
2009-09-23,35.7526
2009-09-22,35.5721
2009-09-21,35.3700
2009-09-18,35.1703
2009-09-17,34.9629
2009-09-16,34.7546
2009-09-15,34.5542
2009-09-14,34.3566
2009-09-11,34.1807
2009-09-10,33.9925
2009-09-09,33.8205
2009-09-08,33.6443
2009-09-04,33.4886
2009-09-03,33.3381
2009-09-02,33.2007
2009-09-01,33.0621
