Dates,WILLR Values
2010-09-22,-57.7033
2010-09-21,-54.5455
2010-09-20,-59.4258
2010-09-17,-66.7943
2010-09-16,-70.3349
2010-09-15,-68.8995
2010-09-14,-68.6124
2010-09-13,-54.9282
2010-09-10,-58.2775
2010-09-09,-62.1053
2010-09-08,-51.9617
2010-09-07,-62.2967
2010-09-03,-50.6220
2010-09-02,-62.5837
2010-09-01,-73.1100
2010-08-31,-84.2105
2010-08-30,-74.9282
2010-08-27,-64.7847
2010-08-26,-82.3923
2010-08-25,-87.7512
2010-08-24,-93.3066
2010-08-23,-68.7358
2010-08-20,-55.2582
2010-08-19,-55.0509
2010-08-18,-40.7439
2010-08-17,-37.7007
2010-08-16,-52.9149
2010-08-13,-48.7047
2010-08-12,-50.0443
2010-08-11,-41.4325
2010-08-10,-12.5350
2010-08-09,-8.9946
2010-08-06,-11.7695
2010-08-05,-11.6738
2010-08-04,-6.5067
2010-08-03,-4.5276
2010-08-02,-2.3786
2010-07-30,-16.2462
2010-07-29,-25.5298
2010-07-28,-27.3081
2010-07-27,-16.6350
2010-07-26,-22.0588
2010-07-23,-39.8960
2010-07-22,-50.0370
2010-07-21,-75.3141
2010-07-20,-70.1404
2010-07-19,-75.3141
2010-07-16,-84.7746
2010-07-15,-66.5188
2010-07-14,-65.2082
2010-07-13,-68.1708
2010-07-12,-68.7949
2010-07-09,-66.5759
2010-07-08,-66.0904
2010-07-07,-76.3812
2010-07-06,-89.8716
2010-07-02,-86.3591
2010-07-01,-84.5988
2010-06-30,-81.4804
2010-06-29,-79.6348
2010-06-28,-52.5236
2010-06-25,-43.1683
2010-06-24,-51.6963
2010-06-23,-51.5690
2010-06-22,-59.0150
2010-06-21,-48.2596
2010-06-18,-48.3233
2010-06-17,-52.7782
2010-06-16,-54.2419
2010-06-15,-51.3780
2010-06-14,-68.3066
2010-06-11,-64.7427
2010-06-10,-74.2253
2010-06-09,-88.0991
2010-06-08,-92.5221
2010-06-07,-99.7417
2010-06-04,-96.3696
2010-06-03,-75.2394
2010-06-02,-75.0386
2010-06-01,-84.3406
2010-05-28,-76.1093
2010-05-27,-69.7519
2010-05-26,-82.2660
2010-05-25,-85.4782
2010-05-24,-87.5733
2010-05-21,-77.6178
2010-05-20,-92.6216
2010-05-19,-68.9369
2010-05-18,-57.7586
2010-05-17,-43.3339
2010-05-14,-42.3009
2010-05-13,-27.9868
2010-05-12,-19.7967
2010-05-11,-30.4954
2010-05-10,-33.5944
2010-05-07,-65.1739
2010-05-06,-54.4852
2010-05-05,-32.7143
2010-05-04,-11.5000
2010-05-03,-11.5000
2010-04-30,-25.5000
2010-04-29,-15.4762
2010-04-28,-24.2000
2010-04-27,-21.8634
2010-04-26,-9.7247
2010-04-23,-5.0967
2010-04-22,-2.4019
2010-04-21,-3.0135
2010-04-20,-18.6269
2010-04-19,-20.5290
2010-04-16,-21.5066
2010-04-15,-14.0311
2010-04-14,-16.2737
2010-04-13,-19.2064
2010-04-12,-15.0086
2010-04-09,-12.1334
2010-04-08,-12.9385
2010-04-07,-13.7378
2010-04-06,-12.2679
2010-04-05,-14.0770
2010-04-01,-8.7063
2010-03-31,-10.8545
2010-03-30,-5.6534
2010-03-29,-2.3744
2010-03-26,-5.0638
2010-03-25,-5.6666
2010-03-24,-5.9544
2010-03-23,-6.8050
2010-03-22,-8.4455
2010-03-19,-15.6758
2010-03-18,-0.4259
2010-03-17,-7.4646
2010-03-16,-11.0198
2010-03-15,-6.4854
2010-03-12,-3.9270
2010-03-11,-2.4409
2010-03-10,-2.7981
2010-03-09,-3.7525
2010-03-08,-5.5723
2010-03-05,-0.7662
2010-03-04,-1.9528
2010-03-03,-6.9894
2010-03-02,-7.0689
2010-03-01,-4.0067
2010-02-26,-11.1676
2010-02-25,-13.6398
2010-02-24,-8.4396
2010-02-23,-14.4923
2010-02-22,-4.2624
2010-02-19,-6.4653
2010-02-18,-1.1684
2010-02-17,-11.2383
2010-02-16,-16.7123
2010-02-12,-32.4502
2010-02-11,-22.4971
2010-02-10,-29.7170
2010-02-09,-26.2238
2010-02-08,-41.2451
2010-02-05,-36.9551
2010-02-04,-29.5151
2010-02-03,-12.2088
2010-02-02,-14.8617
2010-02-01,-13.4387
2010-01-29,-22.1344
2010-01-28,-3.1967
2010-01-27,-3.0183
2010-01-26,-36.5369
2010-01-25,-35.9809
2010-01-22,-36.0604
2010-01-21,-24.7021
2010-01-20,-16.2358
2010-01-19,-11.8656
2010-01-15,-10.2688
2010-01-14,-5.1688
2010-01-13,-7.4724
2010-01-12,-12.2158
2010-01-11,-9.3568
2010-01-08,-4.5693
2010-01-07,-0.7079
2010-01-06,-1.5887
2010-01-05,-2.2592
2010-01-04,-3.8820
2009-12-31,-24.8247
2009-12-30,-16.3455
2009-12-29,-13.7915
2009-12-28,-14.5066
2009-12-24,-11.0332
2009-12-23,-16.3455
2009-12-22,-14.9152
2009-12-21,-23.0880
2009-12-18,-31.8736
2009-12-17,-21.3513
2009-12-16,-14.6088
2009-12-15,-9.0922
2009-12-14,-5.2101
2009-12-11,-8.2132
2009-12-10,-14.3471
2009-12-09,-7.9376
2009-12-08,-5.9268
2009-12-07,-1.4163
2009-12-04,-8.8723
2009-12-03,-14.9421
2009-12-02,-14.8206
2009-12-01,-15.5498
2009-11-30,-31.4708
2009-11-27,-30.9847
2009-11-25,-25.1510
2009-11-24,-36.8184
2009-11-23,-28.7971
2009-11-20,-40.0998
2009-11-19,-43.3812
2009-11-18,-36.2107
2009-11-17,-30.0124
2009-11-16,-30.6201
2009-11-13,-52.4963
2009-11-12,-57.3577
2009-11-11,-52.4963
2009-11-10,-56.8716
2009-11-09,-44.3535
2009-11-06,-64.6498
2009-11-05,-63.5560
2009-11-04,-84.2169
2009-11-03,-86.8675
2009-11-02,-75.8389
2009-10-30,-72.7273
2009-10-29,-55.6297
2009-10-28,-66.7205
2009-10-27,-62.4394
2009-10-26,-58.0775
2009-10-23,-45.1535
2009-10-22,-35.6220
2009-10-21,-39.1761
2009-10-20,-28.9984
2009-10-19,-16.3974
2009-10-16,-18.4976
2009-10-15,-30.0485
2009-10-14,-23.9903
2009-10-13,-28.5495
2009-10-12,-28.5679
2009-10-09,-20.8650
2009-10-08,-23.7816
2009-10-07,-27.5957
2009-10-06,-22.6644
2009-10-05,-22.1584
2009-10-02,-28.2520
2009-10-01,-22.3396
2009-09-30,-8.8165
2009-09-29,-5.7009
2009-09-28,-2.5374
2009-09-25,-14.4556
2009-09-24,-12.3795
2009-09-23,-7.7602
2009-09-22,-1.6142
2009-09-21,-3.4552
2009-09-18,-1.8320
2009-09-17,-1.9168
2009-09-16,-2.8154
2009-09-15,-3.2909
2009-09-14,-11.1606
2009-09-11,-8.4420
2009-09-10,-14.5946
2009-09-09,-14.3085
2009-09-08,-21.6773
2009-09-04,-24.1813
2009-09-03,-29.1177
2009-09-02,-29.5470
2009-09-01,-26.8999
2009-08-31,-20.4611
2009-08-28,-10.6598
2009-08-27,-4.0498
2009-08-26,-11.8176
2009-08-25,-12.8205
2009-08-24,-28.8449
2009-08-21,-41.5542
2009-08-20,-54.2361
2009-08-19,-64.8800
2009-08-18,-63.5272
2009-08-17,-60.8760
2009-08-14,-55.9225
2009-08-13,-43.7132
2009-08-12,-45.6667
2009-08-11,-52.2946
2009-08-10,-49.6434
2009-08-07,-43.2248
2009-08-06,-51.3876
2009-08-05,-61.7830
2009-08-04,-66.6897
2009-08-03,-66.3442
2009-07-31,-72.4257
2009-07-30,-70.1451
2009-07-29,-69.2467
2009-07-28,-70.0760
2009-07-27,-77.0560
2009-07-24,-76.1576
2009-07-23,-79.0601
2009-07-22,-78.7146
2009-07-21,-71.6655
2009-07-20,-77.3324
2009-07-17,-83.1375
2009-07-16,-78.3690
2009-07-15,-83.1375
2009-07-14,-89.7028
2009-07-13,-89.4955
2009-07-10,-94.9551
2009-07-09,-95.6078
2009-07-08,-89.6913
2009-07-07,-89.5473
2009-07-06,-80.0621
2009-07-02,-72.8938
2009-07-01,-64.9066
2009-06-30,-61.2030
2009-06-29,-60.3600
2009-06-26,-64.6875
2009-06-25,-61.0344
2009-06-24,-67.8347
2009-06-23,-53.5034
2009-06-22,-36.2224
2009-06-19,-27.6273
2009-06-18,-24.7250
2009-06-17,-27.0133
2009-06-16,-25.4506
2009-06-15,-21.5995
2009-06-12,-10.8835
2009-06-11,-13.9986
2009-06-10,-5.5892
2009-06-09,-5.3328
2009-06-08,-2.5718
2009-06-05,-3.1489
2009-06-04,-1.9974
2009-06-03,-6.8202
2009-06-02,-1.3780
2009-06-01,-0.7062
2009-05-29,-7.2760
2009-05-28,-11.1389
2009-05-27,-16.6350
2009-05-26,-12.3114
2009-05-22,-21.2518
2009-05-21,-18.5389
2009-05-20,-9.1604
2009-05-19,-8.2350
2009-05-18,-9.0954
2009-05-15,-16.9789
2009-05-14,-14.0815
2009-05-13,-16.9565
2009-05-12,-10.1972
2009-05-11,-6.5637
2009-05-08,-0.0586
2009-05-07,-6.8798
2009-05-06,-0.0648
2009-05-05,-0.7042
2009-05-04,-0.0000
2009-05-01,-4.1765
2009-04-30,-13.3176
2009-04-29,-1.5411
2009-04-28,-9.2593
2009-04-27,-14.1680
2009-04-24,-20.3460
2009-04-23,-26.8534
2009-04-22,-37.4052
2009-04-21,-47.1120
2009-04-20,-49.1792
2009-04-17,-36.5937
2009-04-16,-36.1149
2009-04-15,-41.7237
2009-04-14,-45.3488
2009-04-13,-44.5964
2009-04-09,-30.9166
2009-04-08,-47.5523
2009-04-07,-49.0949
2009-04-06,-38.9004
2009-04-03,-42.0526
2009-04-02,-45.3390
2009-04-01,-57.1431
2009-03-31,-56.2041
2009-03-30,-56.6066
2009-03-27,-43.1257
2009-03-26,-35.5470
2009-03-25,-46.2780
2009-03-24,-52.8730
2009-03-23,-58.7929
2009-03-20,-77.6396
2009-03-19,-74.2986
2009-03-18,-73.1188
2009-03-17,-69.1724
2009-03-16,-72.6612
2009-03-13,-75.1206
2009-03-12,-73.8051
2009-03-11,-75.8641
2009-03-10,-77.3511
2009-03-09,-88.8472
2009-03-06,-93.9946
2009-03-05,-98.0554
2009-03-04,-92.7935
2009-03-03,-98.2270
2009-03-02,-98.8963
2009-02-27,-99.7357
2009-02-26,-99.4962
2009-02-25,-94.8176
2009-02-24,-87.7457
2009-02-23,-99.0972
2009-02-20,-91.1720
2009-02-19,-98.3542
2009-02-18,-80.5963
2009-02-17,-76.3566
2009-02-13,-57.0421
2009-02-12,-62.8835
2009-02-11,-58.4553
2009-02-10,-59.5859
2009-02-09,-35.1837
2009-02-06,-34.0531
2009-02-05,-35.9374
2009-02-04,-42.5669
2009-02-03,-45.3370
2009-02-02,-57.2484
2009-01-30,-43.3056
2009-01-29,-58.0794
2009-01-28,-34.7184
2009-01-27,-34.9030
2009-01-26,-36.8421
2009-01-23,-46.3527
2009-01-22,-49.8353
2009-01-21,-49.7529
2009-01-20,-70.1991
2009-01-16,-61.6931
2009-01-15,-73.4514
2009-01-14,-72.1212
2009-01-13,-65.1376
2009-01-12,-58.0432
2009-01-09,-54.1080
2009-01-08,-52.2236
2009-01-07,-52.3898
2009-01-06,-43.7989
2009-01-05,-44.5749
2009-01-02,-49.6740
2008-12-31,-63.9737
2008-12-30,-71.8440
2008-12-29,-78.8276
2008-12-26,-75.8347
2008-12-24,-78.1071
2008-12-23,-77.9408
2008-12-22,-72.5646
2008-12-19,-71.8995
2008-12-18,-72.8417
2008-12-17,-73.1188
2008-12-16,-68.2414
2008-12-15,-85.7557
2008-12-12,-84.6802
2008-12-11,-79.8464
2008-12-10,-74.2108
2008-12-09,-78.2360
2008-12-08,-68.7347
2008-12-05,-84.6305
2008-12-04,-86.1858
2008-12-03,-80.6555
2008-12-02,-80.9154
2008-12-01,-84.3830
2008-11-28,-73.4610
2008-11-26,-79.0071
2008-11-25,-83.5261
2008-11-24,-82.6024
2008-11-21,-87.0468
2008-11-20,-98.5110
2008-11-19,-99.8822
2008-11-18,-94.0196
2008-11-17,-91.7667
2008-11-14,-92.3130
2008-11-13,-84.0407
2008-11-12,-88.6478
2008-11-11,-83.9980
2008-11-10,-77.0981
2008-11-07,-75.5406
2008-11-06,-78.5847
2008-11-05,-65.0281
2008-11-04,-52.1419
2008-11-03,-54.8455
2008-10-31,-56.3553
2008-10-30,-62.3947
2008-10-29,-65.5548
2008-10-28,-68.6798
2008-10-27,-91.6784
2008-10-24,-81.5660
2008-10-23,-77.0716
2008-10-22,-89.7472
2008-10-21,-77.4930
2008-10-20,-76.4045
2008-10-17,-84.1446
2008-10-16,-83.3102
2008-10-15,-91.8957
2008-10-14,-82.3652
2008-10-13,-75.3739
2008-10-10,-93.7391
2008-10-09,-100.0000
2008-10-08,-97.5892
2008-10-07,-93.2918
2008-10-06,-83.6608
2008-10-03,-96.8202
2008-10-02,-98.4426
2008-10-01,-83.3677
2008-09-30,-78.8271
2008-09-29,-91.4636
2008-09-26,-72.3072
2008-09-25,-78.3566
2008-09-24,-78.7599
2008-09-23,-79.0960
2008-09-22,-69.0136
2008-09-19,-62.6281
2008-09-18,-73.7187
2008-09-17,-95.4932
2008-09-16,-82.5063
2008-09-15,-78.6858
2008-09-12,-66.5847
2008-09-11,-74.9978
2008-09-10,-84.9092
2008-09-09,-58.2868
2008-09-08,-59.5546
2008-09-05,-73.9642
2008-09-04,-77.9908
2008-09-03,-61.5627
2008-09-02,-64.9722
2008-08-29,-69.5186
2008-08-28,-64.9105
2008-08-27,-75.6628
2008-08-26,-81.9252
2008-08-25,-78.3214
2008-08-22,-69.5777
2008-08-21,-81.3935
2008-08-20,-83.4022
2008-08-19,-84.9383
2008-08-18,-80.8618
2008-08-15,-76.0764
2008-08-14,-74.7783
2008-08-13,-78.4874
2008-08-12,-73.5462
2008-08-11,-71.3486
2008-08-08,-66.1479
2008-08-07,-80.5863
2008-08-06,-77.6246
2008-08-05,-80.3373
2008-08-04,-97.3813
2008-08-01,-94.4962
2008-07-31,-99.5933
2008-07-30,-92.8086
2008-07-29,-95.4701
2008-07-28,-98.7819
2008-07-25,-93.1100
2008-07-24,-98.0586
2008-07-23,-82.1089
2008-07-22,-72.4400
2008-07-21,-76.3228
2008-07-18,-76.7035
2008-07-17,-81.3475
2008-07-16,-86.4484
2008-07-15,-92.9197
2008-07-14,-97.8176
2008-07-11,-98.3484
2008-07-10,-90.1010
2008-07-09,-91.7172
2008-07-08,-90.3838
2008-07-07,-96.9697
2008-07-03,-96.2424
2008-07-02,-100.0000
2008-07-01,-96.2495
2008-06-30,-99.2524
2008-06-27,-97.5354
2008-06-26,-99.2095
2008-06-25,-97.4909
2008-06-24,-86.9285
2008-06-23,-81.7772
2008-06-20,-80.2318
2008-06-19,-73.0200
2008-06-18,-87.8300
2008-06-17,-89.5686
2008-06-16,-85.4475
2008-06-13,-84.8036
2008-06-12,-91.2428
2008-06-11,-96.4585
2008-06-10,-94.1404
2008-06-09,-93.7868
2008-06-06,-97.2733
2008-06-05,-70.5923
2008-06-04,-66.0276
2008-06-03,-65.3847
2008-06-02,-45.9043
2008-05-30,-34.6899
2008-05-29,-38.8376
2008-05-28,-38.7119
2008-05-27,-34.0615
2008-05-23,-42.7968
2008-05-22,-40.3707
2008-05-21,-41.6616
2008-05-20,-18.4837
2008-05-19,-7.1588
2008-05-16,-9.7263
2008-05-15,-7.2623
2008-05-14,-6.3545
2008-05-13,-6.8677
2008-05-12,-8.7530
2008-05-09,-13.7355
2008-05-08,-9.0223
2008-05-07,-10.4363
2008-05-06,-2.3466
2008-05-05,-3.8887
2008-05-02,-5.4308
2008-05-01,-6.9963
2008-04-30,-10.6963
2008-04-29,-8.8264
2008-04-28,-12.4224
2008-04-25,-13.3377
2008-04-24,-25.3678
2008-04-23,-31.3174
2008-04-22,-54.3969
2008-04-21,-50.9317
2008-04-18,-53.7431
2008-04-17,-65.1847
2008-04-16,-66.7538
2008-04-15,-73.0958
2008-04-14,-63.1579
2008-04-11,-65.5116
2008-04-10,-55.2468
2008-04-09,-54.1353
2008-04-08,-77.5417
2008-04-07,-77.8032
2008-04-04,-73.4227
2008-04-03,-70.2190
2008-04-02,-65.5770
2008-04-01,-71.9189
2008-03-31,-81.7914
2008-03-28,-87.6757
2008-03-27,-82.7721
2008-03-26,-69.1729
2008-03-25,-71.7882
2008-03-24,-69.2383
2008-03-20,-78.9801
2008-03-19,-87.8065
2008-03-18,-67.6692
2008-03-17,-74.4688
2008-03-14,-70.2596
2008-03-13,-83.5940
2008-03-12,-97.9631
2008-03-11,-93.7946
2008-03-10,-96.0156
2008-03-07,-82.1147
2008-03-06,-64.4035
2008-03-05,-56.9716
2008-03-04,-63.7236
2008-03-03,-57.2337
2008-02-29,-44.1303
2008-02-28,-31.7068
2008-02-27,-36.9605
2008-02-26,-33.1284
2008-02-25,-32.5721
2008-02-22,-50.5526
2008-02-21,-56.6100
2008-02-20,-47.2312
2008-02-19,-40.1776
2008-02-15,-41.1558
2008-02-14,-40.9499
2008-02-13,-39.6113
2008-02-12,-51.8639
2008-02-11,-63.7885
2008-02-08,-72.6216
2008-02-07,-70.5606
2008-02-06,-69.7754
2008-02-05,-63.0371
2008-02-04,-57.1289
2008-02-01,-57.8125
2008-01-31,-55.7617
2008-01-30,-57.2759
2008-01-29,-66.6016
2008-01-28,-83.0078
2008-01-25,-85.7910
2008-01-24,-82.9102
2008-01-23,-88.6731
2008-01-22,-85.9956
2008-01-18,-89.0859
2008-01-17,-84.0549
2008-01-16,-82.6573
2008-01-15,-91.6647
2008-01-14,-81.1752
2008-01-11,-86.8093
2008-01-10,-77.8532
2008-01-09,-87.8801
2008-01-08,-98.6100
2008-01-07,-95.7431
2008-01-04,-97.9332
2008-01-03,-89.0537
2008-01-02,-91.8094
2007-12-31,-85.3794
2007-12-28,-79.3322
2007-12-27,-74.5097
2007-12-26,-65.9363
2007-12-24,-65.7832
2007-12-21,-73.0553
2007-12-20,-88.0043
2007-12-19,-93.5078
2007-12-18,-90.1708
2007-12-17,-89.3300
2007-12-14,-85.3349
2007-12-13,-84.8251
2007-12-12,-93.0806
2007-12-11,-90.2570
2007-12-10,-70.5711
2007-12-07,-67.9729
2007-12-06,-74.8680
2007-12-05,-80.2641
2007-12-04,-83.8116
2007-12-03,-74.8180
2007-11-30,-71.0707
2007-11-29,-67.7231
2007-11-28,-65.7246
2007-11-27,-75.1178
2007-11-26,-84.1114
2007-11-23,-86.0600
2007-11-21,-96.7024
2007-11-20,-95.2631
2007-11-19,-99.1955
2007-11-16,-96.8812
2007-11-15,-97.6574
2007-11-14,-92.5730
2007-11-13,-86.5447
2007-11-12,-92.1093
2007-11-09,-83.1662
2007-11-08,-69.4535
2007-11-07,-65.4125
2007-11-06,-62.3762
2007-11-05,-60.5941
2007-11-02,-61.9802
2007-11-01,-69.6370
2007-10-31,-56.5017
2007-10-30,-64.8185
2007-10-29,-67.0627
2007-10-26,-73.4653
2007-10-25,-65.3193
2007-10-24,-75.5126
2007-10-23,-71.4704
2007-10-22,-71.5876
2007-10-19,-77.6216
2007-10-18,-59.8125
2007-10-17,-67.7211
2007-10-16,-65.6708
2007-10-15,-72.1734
2007-10-12,-61.2771
2007-10-11,-63.7961
2007-10-10,-49.6192
2007-10-09,-33.3919
2007-10-08,-35.6180
2007-10-05,-28.7053
2007-10-04,-15.5243
2007-10-03,-15.7838
2007-10-02,-8.8233
2007-10-01,-4.6816
2007-09-28,-14.2307
2007-09-27,-11.5270
2007-09-26,-17.3370
2007-09-25,-14.5758
2007-09-24,-25.3905
2007-09-21,-28.0366
2007-09-20,-35.7449
2007-09-19,-42.8204
2007-09-18,-51.7207
2007-09-17,-50.7589
2007-09-14,-46.6746
2007-09-13,-48.9756
2007-09-12,-52.5996
2007-09-11,-57.6618
2007-09-10,-69.7995
2007-09-07,-72.6182
2007-09-06,-64.7949
2007-09-05,-66.8658
2007-09-04,-66.4056
2007-08-31,-61.9186
2007-08-30,-61.0558
2007-08-29,-60.7682
2007-08-28,-67.9587
2007-08-27,-51.3341
2007-08-24,-51.7368
2007-08-23,-61.6885
2007-08-22,-54.4980
2007-08-21,-60.4805
2007-08-20,-58.9849
2007-08-17,-66.3480
2007-08-16,-84.6984
2007-08-15,-84.1724
2007-08-14,-69.2445
2007-08-13,-52.2042
2007-08-10,-63.5409
2007-08-09,-64.5267
2007-08-08,-33.4035
2007-08-07,-32.3509
2007-08-06,-24.4912
2007-08-03,-25.1930
2007-08-02,-13.3333
2007-08-01,-23.1579
2007-07-31,-30.8772
2007-07-30,-16.0702
2007-07-27,-28.9123
2007-07-26,-28.9825
2007-07-25,-4.2105
2007-07-24,-15.1417
2007-07-23,-4.1828
2007-07-20,-4.6512
2007-07-19,-3.2567
2007-07-18,-8.9682
2007-07-17,-6.5700
2007-07-16,-3.5821
2007-07-13,-5.4726
2007-07-12,-7.3870
2007-07-11,-14.3121
2007-07-10,-12.9132
2007-07-09,-16.6795
2007-07-06,-27.6557
2007-07-05,-33.2514
2007-07-03,-40.8917
2007-07-02,-50.3613
2007-06-29,-56.9255
2007-06-28,-67.6865
2007-06-27,-59.4154
2007-06-26,-55.1400
2007-06-25,-49.6064
2007-06-22,-46.6536
2007-06-21,-34.3258
2007-06-20,-43.3717
2007-06-19,-36.5873
2007-06-18,-32.7105
2007-06-15,-26.6530
2007-06-14,-20.0301
2007-06-13,-23.4827
2007-06-12,-36.2867
2007-06-11,-28.4745
2007-06-08,-23.8018
2007-06-07,-33.6583
2007-06-06,-23.0716
2007-06-05,-14.2373
2007-06-04,-10.7327
2007-06-01,-11.8279
2007-05-31,-2.8017
2007-05-30,-0.6984
2007-05-29,-6.1154
2007-05-25,-5.3218
2007-05-24,-12.8084
2007-05-23,-21.7294
2007-05-22,-12.6171
2007-05-21,-8.4114
2007-05-18,-8.9263
2007-05-17,-4.1373
2007-05-16,-1.5065
2007-05-15,-12.7255
2007-05-14,-18.1930
2007-05-11,-19.9405
2007-05-10,-25.1785
2007-05-09,-11.8925
2007-05-08,-16.6344
2007-05-07,-9.8646
2007-05-04,-19.0522
2007-05-03,-16.7311
2007-05-02,-16.9246
2007-05-01,-22.7273
2007-04-30,-24.9516
2007-04-27,-15.0870
2007-04-26,-12.7660
2007-04-25,-2.7778
2007-04-24,-13.2716
2007-04-23,-11.6719
2007-04-20,-15.3523
2007-04-19,-18.5068
2007-04-18,-3.2475
2007-04-17,-22.9290
2007-04-16,-25.0000
2007-04-13,-14.3491
2007-04-12,-17.0118
2007-04-11,-29.9404
2007-04-10,-15.8297
2007-04-09,-25.4968
2007-04-05,-19.4138
2007-04-04,-22.3906
2007-04-03,-27.1793
2007-04-02,-41.0278
2007-03-30,-39.9924
2007-03-29,-28.9913
2007-03-28,-33.0035
2007-03-27,-19.1550
2007-03-26,-15.1428
2007-03-23,-13.2014
2007-03-22,-18.5078
2007-03-21,-15.5310
2007-03-20,-23.8143
2007-03-19,-21.7435
2007-03-16,-25.8851
2007-03-15,-12.4248
2007-03-14,-26.1439
2007-03-13,-33.0035
2007-03-12,-10.3540
2007-03-09,-32.2269
2007-03-08,-40.2513
2007-03-07,-42.5809
2007-03-06,-54.0998
2007-03-05,-64.4538
2007-03-02,-64.3244
2007-03-01,-53.7115
2007-02-28,-61.3476
2007-02-27,-62.1242
2007-02-26,-39.7336
2007-02-23,-22.2612
2007-02-22,-18.3784
2007-02-21,-13.4602
2007-02-20,-12.5543
2007-02-16,-13.7191
2007-02-15,-2.2871
2007-02-14,-25.5443
2007-02-13,-34.0852
2007-02-12,-35.2677
2007-02-09,-24.7560
2007-02-08,-31.0630
2007-02-07,-20.1571
2007-02-06,-21.0733
2007-02-05,-19.8953
2007-02-02,-28.6649
2007-02-01,-15.5759
2007-01-31,-33.4228
2007-01-30,-81.2081
2007-01-29,-87.9195
2007-01-26,-88.8591
2007-01-25,-80.7956
2007-01-24,-61.0425
2007-01-23,-55.0469
2007-01-22,-54.9779
2007-01-19,-27.6927
2007-01-18,-31.3037
2007-01-17,-24.3630
2007-01-16,-30.6429
2007-01-12,-29.6593
2007-01-11,-24.2873
2007-01-10,-20.1381
2007-01-09,-27.8311
2007-01-08,-21.3715
2007-01-05,-19.9284
2007-01-04,-17.3171
2007-01-03,-19.7910
2006-12-29,-22.0587
2006-12-28,-20.9592
2006-12-27,-21.7838
2006-12-26,-22.4023
2006-12-22,-22.6084
2006-12-21,-14.4996
2006-12-20,-13.4001
2006-12-19,-12.9191
2006-12-18,-17.1110
2006-12-15,-9.2770
2006-12-14,-14.5684
2006-12-13,-16.8361
2006-12-12,-11.9571
2006-12-11,-15.5991
2006-12-08,-13.1940
2006-12-07,-14.0186
2006-12-06,-8.3837
2006-12-05,-8.8290
2006-12-04,-16.5210
2006-12-01,-15.0830
2006-11-30,-21.2368
2006-11-29,-18.8049
2006-11-28,-22.6329
2006-11-27,-25.7718
2006-11-24,-12.5555
2006-11-22,-10.7382
2006-11-21,-5.2314
2006-11-20,-3.1332
2006-11-17,-0.6196
2006-11-16,-4.1020
2006-11-15,-3.1842
2006-11-14,-8.2106
2006-11-13,-8.5417
2006-11-10,-9.0052
2006-11-09,-9.5060
2006-11-08,-3.0016
2006-11-07,-3.3463
2006-11-06,-31.8923
2006-11-03,-36.0522
2006-11-02,-42.3328
2006-11-01,-35.3181
2006-10-31,-36.9494
2006-10-30,-34.0131
2006-10-27,-37.9282
2006-10-26,-42.8222
2006-10-25,-28.7928
2006-10-24,-6.5253
2006-10-23,-12.9690
2006-10-20,-21.6150
2006-10-19,-16.1501
2006-10-18,-13.4584
2006-10-17,-17.1289
2006-10-16,-14.1109
2006-10-13,-16.3132
2006-10-12,-6.1175
2006-10-11,-22.4307
2006-10-10,-18.4339
2006-10-09,-14.1925
2006-10-06,-5.7912
2006-10-05,-4.1701
2006-10-04,-0.1688
2006-10-03,-16.8422
2006-10-02,-32.4396
2006-09-29,-42.0911
2006-09-28,-38.3856
2006-09-27,-37.2654
2006-09-26,-40.7985
2006-09-25,-51.9150
2006-09-22,-55.8790
2006-09-21,-65.7028
2006-09-20,-65.0134
2006-09-19,-76.3883
2006-09-18,-73.4584
2006-09-15,-75.1819
2006-09-14,-75.1819
2006-09-13,-63.8931
2006-09-12,-81.6450
2006-09-11,-85.4366
2006-09-08,-94.5523
2006-09-07,-98.9977
2006-09-06,-85.9667
2006-09-05,-77.7448
2006-09-01,-77.5167
2006-08-31,-83.9334
2006-08-30,-83.4976
2006-08-29,-93.1499
2006-08-28,-86.9999
2006-08-25,-96.9221
2006-08-24,-97.7974
2006-08-23,-88.0843
2006-08-22,-82.6345
2006-08-21,-85.5903
2006-08-18,-76.4457
2006-08-17,-67.4858
2006-08-16,-65.2689
2006-08-15,-86.0521
2006-08-14,-97.0442
2006-08-11,-91.7791
2006-08-10,-89.5622
2006-08-09,-89.2167
2006-08-08,-85.2492
2006-08-07,-65.9207
2006-08-04,-68.5656
2006-08-03,-69.4812
2006-08-02,-78.4466
2006-08-01,-82.8155
2006-07-31,-90.0971
2006-07-28,-75.6311
2006-07-27,-77.5728
2006-07-26,-66.9187
2006-07-25,-30.5293
2006-07-24,-60.0317
2006-07-21,-79.6198
2006-07-20,-67.4507
2006-07-19,-55.3111
2006-07-18,-78.9833
2006-07-17,-80.6525
2006-07-14,-93.5508
2006-07-13,-75.7967
2006-07-12,-65.7056
2006-07-11,-60.3187
2006-07-10,-70.0303
2006-07-07,-72.7618
2006-07-06,-66.5402
2006-07-05,-71.3961
2006-07-03,-62.8225
2006-06-30,-58.1942
2006-06-29,-49.9241
2006-06-28,-52.6555
2006-06-27,-58.0425
2006-06-26,-43.1715
2006-06-23,-46.9651
2006-06-22,-41.8816
2006-06-21,-28.3005
2006-06-20,-35.8877
2006-06-19,-36.5706
2006-06-16,-30.6525
2006-06-15,-36.1912
