Dates,ULTOSC Values
2005-01-20,51.7886
2005-01-19,53.1906
2005-01-18,52.1213
2005-01-14,48.6250
2005-01-13,41.3432
2005-01-12,44.1409
2005-01-11,37.7236
2005-01-10,38.2673
2005-01-07,32.3118
2005-01-06,34.5685
2005-01-05,35.8170
2005-01-04,28.0872
2005-01-03,33.3316
2004-12-31,40.6413
2004-12-30,39.7311
2004-12-29,45.3899
2004-12-28,48.9709
2004-12-27,46.7191
2004-12-23,46.9888
2004-12-22,45.1608
2004-12-21,43.4165
2004-12-20,43.8023
2004-12-17,43.4303
2004-12-16,34.8290
2004-12-15,34.4853
2004-12-14,43.6847
2004-12-13,47.1649
2004-12-10,57.0635
2004-12-09,57.0049
2004-12-08,53.3765
2004-12-07,57.5611
2004-12-06,64.3587
2004-12-03,69.6101
2004-12-02,64.2746
2004-12-01,56.7852
2004-11-30,49.3808
2004-11-29,53.2369
2004-11-26,56.6722
2004-11-24,58.5138
2004-11-23,57.8391
2004-11-22,56.3666
2004-11-19,55.2882
2004-11-18,63.2845
2004-11-17,66.8150
2004-11-16,67.3686
2004-11-15,63.9928
2004-11-12,63.2511
2004-11-11,62.2480
2004-11-10,59.2223
2004-11-09,55.7259
2004-11-08,52.8459
2004-11-05,46.4767
2004-11-04,48.1174
2004-11-03,48.8484
2004-11-02,46.0749
2004-11-01,48.7042
2004-10-29,48.7522
2004-10-28,47.7917
2004-10-27,47.9473
2004-10-26,47.1996
2004-10-25,40.8812
2004-10-22,36.0116
2004-10-21,39.0094
2004-10-20,37.7434
2004-10-19,34.5725
2004-10-18,31.7979
2004-10-15,38.7467
2004-10-14,41.2290
2004-10-13,47.5768
2004-10-12,53.2086
2004-10-11,52.5545
2004-10-08,49.9025
2004-10-07,53.9686
2004-10-06,57.9337
2004-10-05,54.1866
2004-10-04,56.1164
2004-10-01,49.9795
2004-09-30,44.4079
2004-09-29,42.0949
2004-09-28,46.4509
2004-09-27,49.3113
2004-09-24,51.2472
2004-09-23,48.6200
2004-09-22,50.9358
2004-09-21,61.2298
2004-09-20,59.2856
2004-09-17,60.3033
2004-09-16,59.9882
2004-09-15,51.7498
2004-09-14,57.9971
2004-09-13,61.4937
2004-09-10,64.8271
2004-09-09,56.1481
2004-09-08,59.0581
2004-09-07,57.0720
2004-09-03,56.1616
2004-09-02,64.1116
2004-09-01,60.1230
2004-08-31,60.6041
2004-08-30,56.9833
2004-08-27,64.3355
2004-08-26,63.4027
2004-08-25,67.1407
2004-08-24,63.1016
2004-08-23,61.9277
2004-08-20,62.9117
2004-08-19,64.8175
2004-08-18,67.9996
2004-08-17,58.1955
2004-08-16,58.5052
2004-08-13,56.6285
2004-08-12,52.3020
2004-08-11,53.3800
2004-08-10,50.4437
2004-08-09,45.6790
2004-08-06,45.4515
2004-08-05,54.8119
2004-08-04,59.4103
2004-08-03,57.2268
2004-08-02,58.7382
2004-07-30,52.0457
2004-07-29,51.0755
2004-07-28,47.0778
2004-07-27,46.2564
2004-07-26,42.2378
2004-07-23,39.9035
2004-07-22,40.2086
2004-07-21,38.6181
2004-07-20,45.8617
2004-07-19,48.5636
2004-07-16,50.5216
2004-07-15,51.2521
2004-07-14,49.5630
2004-07-13,53.7674
2004-07-12,54.7798
2004-07-09,54.2480
2004-07-08,51.0935
2004-07-07,49.8828
2004-07-06,50.7804
2004-07-02,57.4332
2004-07-01,57.5875
2004-06-30,61.9219
2004-06-29,61.1851
2004-06-28,57.9536
2004-06-25,69.4881
2004-06-24,63.5756
2004-06-23,65.5533
2004-06-22,60.5818
2004-06-21,61.1513
2004-06-18,65.2274
2004-06-17,66.6017
2004-06-16,70.9939
2004-06-15,65.5096
2004-06-14,69.2990
2004-06-10,67.6397
2004-06-09,63.6699
2004-06-08,63.4923
2004-06-07,62.5727
2004-06-04,58.9311
2004-06-03,59.8845
2004-06-02,64.8524
2004-06-01,64.0920
2004-05-28,63.7962
2004-05-27,65.8635
2004-05-26,58.2991
2004-05-25,57.2949
2004-05-24,57.3266
2004-05-21,54.6930
2004-05-20,54.8502
2004-05-19,53.7404
2004-05-18,51.5613
2004-05-17,50.4376
2004-05-14,55.6095
2004-05-13,54.2212
2004-05-12,55.0558
2004-05-11,49.6281
2004-05-10,44.1659
2004-05-07,44.4282
2004-05-06,46.7300
2004-05-05,47.7333
2004-05-04,46.6202
2004-05-03,50.7175
2004-04-30,48.2247
2004-04-29,47.5963
2004-04-28,49.6122
2004-04-27,48.9071
2004-04-26,49.4628
2004-04-23,46.6782
2004-04-22,43.3182
2004-04-21,39.3170
2004-04-20,35.6039
2004-04-19,41.0515
2004-04-16,42.6414
2004-04-15,49.1666
2004-04-14,54.3453
2004-04-13,54.3855
2004-04-12,59.8417
2004-04-08,57.5413
2004-04-07,63.9606
2004-04-06,66.1264
2004-04-05,67.1681
2004-04-02,65.1473
2004-04-01,58.4285
2004-03-31,60.3789
2004-03-30,54.7845
2004-03-29,52.4113
2004-03-26,50.1150
2004-03-25,50.8254
2004-03-24,47.1658
2004-03-23,49.9609
2004-03-22,48.4081
2004-03-19,47.7983
2004-03-18,48.7409
2004-03-17,46.8359
2004-03-16,46.1502
2004-03-15,46.2565
2004-03-12,46.7231
2004-03-11,37.8891
2004-03-10,44.8666
2004-03-09,49.0926
2004-03-08,48.7509
2004-03-05,52.6066
2004-03-04,50.0865
2004-03-03,48.6271
2004-03-02,48.9920
2004-03-01,48.9643
2004-02-27,44.0635
2004-02-26,39.7564
2004-02-25,44.7489
2004-02-24,42.0864
2004-02-23,49.5892
2004-02-20,53.4247
2004-02-19,55.7337
2004-02-18,56.3413
2004-02-17,60.6037
2004-02-13,57.9196
2004-02-12,59.4398
2004-02-11,57.5327
2004-02-10,50.8490
2004-02-09,51.8788
2004-02-06,48.0722
2004-02-05,49.1015
2004-02-04,48.0166
2004-02-03,46.2559
2004-02-02,41.7644
2004-01-30,41.1236
2004-01-29,37.5706
2004-01-28,39.3077
2004-01-27,43.9939
2004-01-26,48.1699
2004-01-23,46.0004
2004-01-22,51.1725
2004-01-21,48.2664
2004-01-20,46.2658
2004-01-16,54.3263
2004-01-15,50.2403
2004-01-14,48.5736
2004-01-13,43.7711
2004-01-12,40.5969
2004-01-09,37.5495
2004-01-08,49.2545
2004-01-07,47.9340
2004-01-06,44.6395
2004-01-05,42.9378
2004-01-02,45.8784
2003-12-31,48.9378
2003-12-30,54.2245
2003-12-29,63.6416
2003-12-26,64.4447
2003-12-24,59.2473
2003-12-23,64.8706
2003-12-22,66.4151
2003-12-19,67.4341
2003-12-18,67.1742
2003-12-17,67.3705
2003-12-16,60.1656
2003-12-15,58.2849
2003-12-12,65.1203
2003-12-11,61.4465
2003-12-10,57.2155
2003-12-09,54.8580
2003-12-08,57.4793
2003-12-05,50.1246
2003-12-04,57.9193
2003-12-03,53.9903
2003-12-02,51.8383
2003-12-01,56.5543
2003-11-28,55.6366
2003-11-26,58.7235
2003-11-25,54.2474
2003-11-24,59.2541
2003-11-21,58.3282
2003-11-20,59.0979
2003-11-19,58.9184
2003-11-18,55.2312
2003-11-17,62.2847
2003-11-14,59.3145
2003-11-13,61.9556
2003-11-12,59.8877
2003-11-11,54.8357
2003-11-10,55.5365
2003-11-07,61.4587
2003-11-06,63.0571
2003-11-05,59.6677
2003-11-04,63.4988
2003-11-03,64.6743
2003-10-31,63.6092
2003-10-30,63.6598
2003-10-29,64.2464
2003-10-28,52.6030
2003-10-27,53.2784
2003-10-24,57.2792
2003-10-23,53.3721
2003-10-22,54.1420
2003-10-21,55.7198
2003-10-20,60.3202
2003-10-17,62.3569
2003-10-16,67.9463
2003-10-15,67.3075
2003-10-14,63.7370
2003-10-13,62.7195
2003-10-10,64.6076
2003-10-09,64.7494
2003-10-08,64.3909
2003-10-07,62.7634
2003-10-06,56.4034
2003-10-03,50.3946
2003-10-02,53.1501
2003-10-01,47.7711
2003-09-30,39.8821
2003-09-29,40.5346
2003-09-26,37.7065
2003-09-25,38.2933
2003-09-24,41.8031
2003-09-23,45.1916
2003-09-22,42.1171
2003-09-19,44.4386
2003-09-18,47.0617
2003-09-17,42.6526
2003-09-16,45.2479
2003-09-15,42.1251
2003-09-12,43.3073
2003-09-11,45.4762
2003-09-10,47.0956
2003-09-09,53.6729
2003-09-08,59.6215
2003-09-05,64.1909
2003-09-04,65.9056
2003-09-03,71.3951
2003-09-02,71.6616
2003-08-29,70.6292
2003-08-28,70.0546
2003-08-27,67.9768
2003-08-26,66.7365
2003-08-25,67.3806
2003-08-22,67.0179
2003-08-21,70.2572
2003-08-20,68.4207
2003-08-19,68.5243
2003-08-18,67.0146
2003-08-15,63.8326
2003-08-14,58.0786
2003-08-13,54.4568
2003-08-12,51.8236
2003-08-11,50.5615
2003-08-08,52.0401
2003-08-07,47.4811
2003-08-06,45.3310
2003-08-05,49.1029
2003-08-04,51.5855
2003-08-01,52.9521
2003-07-31,56.2131
2003-07-30,51.8409
2003-07-29,52.0936
2003-07-28,58.1827
2003-07-25,57.0556
2003-07-24,48.7290
2003-07-23,49.2836
2003-07-22,49.7954
2003-07-21,48.7152
2003-07-18,53.5570
2003-07-17,49.7796
2003-07-16,46.9632
2003-07-15,48.1073
2003-07-14,54.3305
2003-07-11,61.5744
2003-07-10,57.1884
2003-07-09,57.1475
2003-07-08,54.6084
2003-07-07,48.5413
2003-07-03,46.4031
2003-07-02,41.5720
2003-07-01,40.0475
2003-06-30,37.8831
2003-06-27,40.4431
2003-06-26,41.1105
2003-06-25,46.8513
2003-06-24,48.7372
2003-06-23,54.1572
2003-06-20,63.5916
2003-06-19,63.3709
2003-06-18,59.3472
2003-06-17,59.7602
2003-06-16,63.2642
2003-06-13,63.4196
2003-06-12,65.8904
2003-06-11,65.3007
2003-06-10,61.9209
2003-06-09,59.8903
2003-06-06,66.5804
2003-06-05,65.5181
2003-06-04,65.7393
2003-06-03,60.9101
2003-06-02,57.8741
2003-05-30,55.8971
2003-05-29,49.2561
2003-05-28,53.4093
2003-05-27,54.0278
2003-05-23,52.8834
2003-05-22,48.3194
2003-05-21,52.5840
2003-05-20,58.0374
2003-05-19,57.3002
2003-05-16,64.9153
2003-05-15,68.5235
2003-05-14,60.2231
2003-05-13,63.4078
2003-05-12,63.5511
2003-05-09,59.5052
2003-05-08,55.1499
2003-05-07,59.2274
2003-05-06,57.3455
2003-05-05,51.4112
2003-05-02,57.4072
2003-05-01,54.7051
2003-04-30,54.6657
2003-04-29,59.1174
2003-04-28,54.0184
2003-04-25,53.2089
2003-04-24,60.8280
2003-04-23,64.0834
2003-04-22,66.3287
2003-04-21,59.2664
2003-04-17,59.2309
2003-04-16,57.3428
2003-04-15,62.1119
2003-04-14,55.7320
2003-04-11,54.5302
2003-04-10,54.2912
2003-04-09,50.4298
2003-04-08,51.4525
2003-04-07,53.2405
2003-04-04,47.5242
2003-04-03,49.6608
2003-04-02,47.5719
2003-04-01,47.3526
2003-03-31,46.2871
2003-03-28,50.0778
2003-03-27,52.0155
2003-03-26,53.8018
2003-03-25,56.0619
2003-03-24,55.3705
2003-03-21,60.8674
2003-03-20,54.4157
2003-03-19,51.1887
2003-03-18,51.4887
2003-03-17,47.4307
2003-03-14,36.3797
2003-03-13,37.7423
2003-03-12,35.3316
2003-03-11,33.9264
2003-03-10,37.2981
2003-03-07,38.5242
2003-03-06,37.2729
2003-03-05,35.9923
2003-03-04,43.9868
2003-03-03,42.8954
2003-02-28,47.8574
2003-02-27,45.6839
2003-02-26,47.1194
2003-02-25,49.1725
2003-02-24,50.3973
2003-02-21,54.3653
2003-02-20,49.5456
2003-02-19,46.2305
2003-02-18,42.9693
2003-02-14,44.0409
2003-02-13,43.3145
2003-02-12,41.2942
2003-02-11,42.9963
2003-02-10,43.0757
2003-02-07,44.3757
2003-02-06,50.3276
2003-02-05,48.4863
2003-02-04,48.6087
2003-02-03,44.7658
2003-01-31,41.1670
2003-01-30,36.0625
2003-01-29,36.7828
2003-01-28,29.8075
2003-01-27,21.2768
2003-01-24,24.5501
2003-01-23,30.4652
2003-01-22,35.1007
2003-01-21,42.1290
2003-01-17,49.1432
2003-01-16,47.3066
2003-01-15,48.8997
2003-01-14,55.1039
2003-01-13,58.1568
2003-01-10,58.7489
2003-01-09,60.1516
2003-01-08,55.0158
2003-01-07,48.2257
2003-01-06,50.7477
2003-01-03,53.0860
2003-01-02,53.6209
2002-12-31,50.4133
2002-12-30,48.5148
2002-12-27,40.2453
2002-12-26,47.0356
2002-12-24,46.6524
2002-12-23,47.4844
2002-12-20,49.3831
2002-12-19,46.8429
2002-12-18,40.9001
2002-12-17,44.8994
2002-12-16,48.1985
2002-12-13,45.3939
2002-12-12,50.0352
2002-12-11,49.9963
2002-12-10,44.5627
2002-12-09,49.7731
2002-12-06,53.0909
2002-12-05,47.9732
2002-12-04,53.1181
2002-12-03,53.2283
2002-12-02,52.6164
2002-11-29,54.3536
2002-11-27,55.6324
2002-11-26,49.4873
2002-11-25,48.5761
2002-11-22,49.9236
2002-11-21,44.6965
2002-11-20,39.8810
2002-11-19,40.9714
2002-11-18,36.6377
2002-11-15,44.1879
2002-11-14,46.5712
2002-11-13,46.4481
2002-11-12,47.4634
2002-11-11,46.7362
2002-11-08,53.7755
2002-11-07,55.8359
2002-11-06,56.4376
2002-11-05,54.8148
2002-11-04,46.1417
2002-11-01,53.4842
2002-10-31,52.2140
2002-10-30,58.2974
2002-10-29,54.7862
2002-10-28,49.2539
2002-10-25,49.8342
2002-10-24,48.7568
2002-10-23,50.4773
2002-10-22,47.2498
2002-10-21,47.5509
2002-10-18,41.4847
2002-10-17,42.8677
2002-10-16,43.7512
2002-10-15,44.8699
2002-10-14,40.8583
2002-10-11,38.3292
2002-10-10,41.8811
2002-10-09,39.7551
2002-10-08,38.2316
2002-10-07,41.0275
2002-10-04,41.2387
2002-10-03,48.2052
2002-10-02,49.3873
2002-10-01,55.5366
2002-09-30,45.6338
2002-09-27,45.5373
2002-09-26,49.8176
2002-09-25,50.2733
2002-09-24,46.1751
2002-09-23,47.5620
2002-09-20,46.1904
2002-09-19,43.5507
2002-09-18,49.3759
2002-09-17,50.8301
2002-09-16,52.5567
2002-09-13,51.3983
2002-09-12,47.5167
2002-09-11,49.6766
2002-09-10,51.9437
2002-09-09,53.6409
2002-09-06,52.4787
2002-09-05,51.3310
2002-09-04,52.6818
2002-09-03,52.1031
2002-08-30,54.6841
2002-08-29,54.3650
2002-08-28,56.3509
2002-08-27,53.1729
2002-08-26,58.3927
2002-08-23,59.1552
2002-08-22,54.5448
2002-08-21,52.6451
2002-08-20,52.6679
2002-08-19,56.8470
2002-08-16,57.1131
2002-08-15,56.7835
2002-08-14,50.5609
2002-08-13,47.5343
2002-08-12,56.7597
2002-08-09,57.6639
2002-08-08,58.7131
2002-08-07,54.3584
2002-08-06,51.1120
2002-08-05,58.2638
2002-08-02,67.6101
2002-08-01,68.5933
2002-07-31,67.4720
2002-07-30,64.0324
2002-07-29,58.4804
2002-07-26,60.8163
2002-07-25,59.4372
2002-07-24,57.6597
2002-07-23,48.7747
2002-07-22,51.9497
2002-07-19,48.8063
2002-07-18,49.3983
2002-07-17,53.4622
2002-07-16,51.0416
2002-07-15,49.6970
2002-07-12,44.4459
2002-07-11,42.5819
2002-07-10,39.4038
2002-07-09,52.7344
2002-07-08,59.1997
2002-07-05,59.6017
2002-07-03,56.2730
2002-07-02,54.6602
2002-07-01,54.0194
2002-06-28,52.7180
2002-06-27,49.2201
2002-06-26,45.4571
2002-06-25,43.9217
2002-06-24,44.9102
2002-06-21,46.8201
2002-06-20,44.5903
2002-06-19,41.7065
2002-06-18,47.4579
2002-06-17,45.9136
2002-06-14,42.2964
2002-06-13,39.8100
2002-06-12,39.5359
2002-06-11,31.4682
2002-06-10,37.3206
2002-06-07,38.1740
2002-06-06,35.5794
2002-06-05,37.5584
2002-06-04,36.4320
2002-06-03,40.7329
2002-05-31,45.0194
2002-05-30,47.8468
2002-05-29,46.0585
2002-05-28,48.6400
2002-05-24,45.6936
2002-05-23,49.5229
2002-05-22,48.9372
2002-05-21,40.6527
2002-05-20,47.6338
2002-05-17,53.7207
2002-05-16,51.8432
2002-05-15,45.2201
2002-05-14,48.8296
2002-05-13,44.0896
2002-05-10,47.1110
2002-05-09,51.8836
2002-05-08,53.3633
2002-05-07,49.1959
2002-05-06,48.4184
2002-05-03,52.3458
2002-05-02,49.0768
2002-05-01,50.4707
2002-04-30,41.8936
2002-04-29,42.6174
2002-04-26,32.4093
2002-04-25,36.7888
2002-04-24,35.1857
2002-04-23,36.4850
2002-04-22,35.6173
2002-04-19,37.3061
2002-04-18,40.3008
2002-04-17,42.2627
2002-04-16,51.2593
2002-04-15,48.6400
2002-04-12,48.4234
2002-04-11,51.8859
2002-04-10,54.8725
2002-04-09,51.5977
2002-04-08,55.4210
2002-04-05,50.0227
2002-04-04,51.3252
2002-04-03,47.7700
2002-04-02,53.6296
2002-04-01,48.3978
2002-03-28,53.2254
2002-03-27,52.2352
2002-03-26,52.2124
2002-03-25,52.4495
2002-03-22,52.7636
2002-03-21,57.2384
2002-03-20,58.0008
2002-03-19,60.6835
2002-03-18,57.0367
2002-03-15,61.4386
2002-03-14,57.4430
2002-03-13,63.8076
2002-03-12,69.3801
2002-03-11,66.0385
2002-03-08,60.7257
2002-03-07,61.2685
2002-03-06,66.6636
2002-03-05,64.1109
2002-03-04,64.9862
2002-03-01,63.6271
2002-02-28,56.3834
2002-02-27,62.8248
2002-02-26,65.7681
2002-02-25,67.5484
2002-02-22,64.7851
2002-02-21,64.1205
2002-02-20,67.7019
2002-02-19,67.7982
2002-02-15,71.3750
2002-02-14,68.5236
2002-02-13,65.2167
2002-02-12,60.4238
2002-02-11,61.6801
2002-02-08,58.7782
2002-02-07,52.6490
2002-02-06,55.9225
2002-02-05,57.9894
2002-02-04,61.2255
2002-02-01,60.6361
2002-01-31,59.3689
2002-01-30,56.6255
2002-01-29,55.4628
2002-01-28,54.1855
2002-01-25,54.7918
2002-01-24,52.6284
2002-01-23,48.0995
2002-01-22,47.3696
2002-01-18,42.7870
2002-01-17,37.1277
2002-01-16,35.6809
2002-01-15,46.0507
2002-01-14,42.7711
2002-01-11,43.0292
2002-01-10,45.6564
2002-01-09,48.7555
2002-01-08,51.7622
2002-01-07,57.6053
2002-01-04,59.0775
2002-01-03,49.5992
2002-01-02,46.0047
2001-12-31,52.0927
2001-12-28,57.1560
2001-12-27,53.6406
2001-12-26,56.7072
2001-12-24,56.2807
2001-12-21,57.1749
2001-12-20,58.0475
2001-12-19,55.7040
2001-12-18,54.4084
2001-12-17,53.1674
2001-12-14,55.9030
2001-12-13,55.1228
2001-12-12,58.8057
2001-12-11,62.4786
2001-12-10,66.4127
2001-12-07,68.4835
2001-12-06,64.5854
2001-12-05,60.0350
2001-12-04,63.6146
2001-12-03,60.9428
2001-11-30,57.4496
2001-11-29,52.9082
2001-11-28,50.4769
2001-11-27,56.2546
2001-11-26,62.7263
2001-11-23,62.9740
2001-11-21,62.9827
2001-11-20,55.2720
2001-11-19,52.9223
2001-11-16,49.9508
2001-11-15,47.2171
2001-11-14,49.4272
2001-11-13,51.7069
2001-11-12,52.3201
2001-11-09,45.9723
2001-11-08,47.9312
2001-11-07,41.3312
2001-11-06,45.8314
2001-11-05,46.9387
2001-11-02,45.4837
2001-11-01,41.8336
2001-10-31,39.6818
2001-10-30,42.7468
2001-10-29,43.6769
2001-10-26,50.3829
2001-10-25,44.3312
2001-10-24,33.9415
2001-10-23,38.1090
2001-10-22,40.6093
2001-10-19,42.6364
2001-10-18,39.0220
2001-10-17,40.9204
2001-10-16,49.3044
2001-10-15,51.9067
2001-10-12,55.8396
2001-10-11,57.6929
2001-10-10,55.5328
2001-10-09,54.5819
2001-10-08,58.9556
2001-10-05,59.8436
2001-10-04,58.1431
2001-10-03,58.3473
2001-10-02,58.3320
2001-10-01,49.5891
2001-09-28,51.7107
2001-09-27,48.0972
2001-09-26,35.7622
2001-09-25,32.4433
2001-09-24,27.4666
2001-09-21,21.2576
2001-09-20,16.0165
2001-09-19,18.6305
2001-09-18,19.4237
2001-09-17,18.8386
2001-09-10,23.9772
2001-09-07,26.7615
2001-09-06,30.1539
2001-09-05,37.8947
2001-09-04,35.7788
2001-08-31,40.3700
2001-08-30,32.0245
2001-08-29,33.5488
2001-08-28,36.3834
2001-08-27,45.0206
2001-08-24,44.2837
2001-08-23,36.0855
2001-08-22,36.6036
2001-08-21,37.6215
2001-08-20,42.5093
2001-08-17,41.5770
2001-08-16,42.8988
2001-08-15,33.4639
2001-08-14,41.6723
2001-08-13,44.5785
2001-08-10,45.6773
2001-08-09,46.0816
2001-08-08,42.6878
2001-08-07,43.0493
2001-08-06,48.0919
2001-08-03,56.8737
2001-08-02,51.7716
2001-08-01,52.1035
2001-07-31,52.4420
2001-07-30,45.5033
2001-07-27,54.4275
2001-07-26,56.5642
2001-07-25,54.1702
2001-07-24,51.9714
2001-07-23,58.0172
2001-07-20,57.5597
2001-07-19,57.2386
2001-07-18,56.9556
2001-07-17,51.3572
2001-07-16,46.3937
2001-07-13,41.6056
2001-07-12,38.5523
2001-07-11,29.6258
2001-07-10,31.5802
2001-07-09,28.1686
2001-07-06,32.2107
2001-07-05,33.2125
2001-07-03,38.7899
2001-07-02,36.4205
2001-06-29,35.8652
2001-06-28,36.5749
2001-06-27,38.4760
2001-06-26,38.2216
2001-06-25,35.1299
2001-06-22,34.3752
2001-06-21,34.3710
2001-06-20,40.0809
2001-06-19,41.3771
2001-06-18,49.5919
2001-06-15,46.5898
2001-06-14,45.0414
2001-06-13,51.2996
2001-06-12,56.3037
2001-06-11,53.2481
2001-06-08,50.3436
2001-06-07,51.7608
2001-06-06,48.8323
2001-06-05,48.7659
2001-06-04,44.8987
2001-06-01,43.0793
2001-05-31,39.0425
2001-05-30,38.6670
2001-05-29,44.6242
2001-05-25,46.5297
2001-05-24,52.4841
2001-05-23,59.1210
2001-05-22,68.5391
2001-05-21,73.4028
2001-05-18,71.3078
2001-05-17,69.4444
2001-05-16,68.8027
2001-05-15,67.1101
2001-05-14,66.3492
2001-05-11,63.6474
2001-05-10,61.7517
2001-05-09,51.8082
2001-05-08,52.0092
2001-05-07,54.0030
2001-05-04,55.2162
2001-05-03,51.0884
2001-05-02,46.9986
2001-05-01,42.5851
2001-04-30,42.3088
2001-04-27,44.3324
2001-04-26,46.0025
2001-04-25,43.4208
2001-04-24,46.5322
2001-04-23,45.5329
2001-04-20,50.6669
2001-04-19,54.1579
2001-04-18,54.5985
2001-04-17,61.6837
2001-04-16,58.5288
2001-04-12,60.4739
2001-04-11,54.8234
2001-04-10,55.9314
2001-04-09,51.7746
2001-04-06,52.2315
2001-04-05,53.4942
2001-04-04,52.4694
2001-04-03,53.3156
2001-04-02,53.6129
2001-03-30,53.4589
2001-03-29,51.2296
2001-03-28,51.8944
2001-03-27,48.3504
2001-03-26,47.4589
2001-03-23,42.9421
2001-03-22,40.1293
2001-03-21,34.3171
2001-03-20,36.3178
2001-03-19,39.7802
2001-03-16,39.1713
2001-03-15,42.5489
2001-03-14,47.9876
2001-03-13,51.2109
2001-03-12,52.1716
2001-03-09,60.6612
2001-03-08,59.9450
2001-03-07,60.7625
2001-03-06,57.7482
2001-03-05,57.3179
2001-03-02,50.9517
2001-03-01,51.2723
2001-02-28,54.3711
2001-02-27,59.7418
2001-02-26,52.4297
2001-02-23,51.2245
2001-02-22,52.3227
2001-02-21,50.4808
2001-02-20,56.9495
2001-02-16,56.7529
2001-02-15,53.0208
2001-02-14,53.2170
2001-02-13,57.6271
2001-02-12,51.8043
2001-02-09,51.4131
2001-02-08,53.9868
2001-02-07,51.2304
2001-02-06,48.4972
2001-02-05,53.9407
2001-02-02,51.4035
2001-02-01,53.6841
2001-01-31,55.7671
2001-01-30,49.0337
2001-01-29,48.0852
2001-01-26,45.4034
2001-01-25,47.8273
2001-01-24,44.8392
2001-01-23,43.6761
2001-01-22,43.1882
2001-01-19,46.9618
2001-01-18,48.1622
2001-01-17,44.5897
2001-01-16,47.4915
2001-01-12,49.1756
2001-01-11,43.4717
2001-01-10,45.4234
2001-01-09,42.8573
2001-01-08,42.4337
2001-01-05,42.8797
2001-01-04,46.1185
2001-01-03,50.7183
2001-01-02,46.7026
2000-12-29,47.4821
2000-12-28,51.2375
2000-12-27,47.9511
2000-12-26,44.5412
2000-12-22,44.9754
2000-12-21,43.5692
2000-12-20,36.4680
2000-12-19,41.0137
2000-12-18,43.6621
2000-12-15,36.6741
2000-12-14,46.7493
2000-12-13,48.2757
2000-12-12,47.2661
2000-12-11,49.1903
2000-12-08,57.0935
2000-12-07,54.4075
2000-12-06,58.2980
2000-12-05,60.4772
2000-12-04,51.8108
2000-12-01,54.5587
2000-11-30,58.5044
2000-11-29,56.6699
2000-11-28,51.4822
2000-11-27,50.2385
2000-11-24,50.6353
2000-11-22,51.8549
2000-11-21,56.6812
2000-11-20,52.0968
2000-11-17,53.6031
2000-11-16,55.2523
2000-11-15,54.7954
2000-11-14,54.6684
2000-11-13,54.3493
2000-11-10,51.3665
2000-11-09,62.4224
2000-11-08,61.3160
2000-11-07,63.6279
2000-11-06,66.3018
2000-11-03,62.8184
2000-11-02,62.4786
2000-11-01,61.2613
2000-10-31,67.0704
2000-10-30,56.4855
2000-10-27,57.7558
2000-10-26,56.6796
2000-10-25,55.8379
2000-10-24,56.2090
2000-10-23,53.9069
2000-10-20,53.8120
2000-10-19,49.3797
2000-10-18,51.6900
2000-10-17,48.1597
2000-10-16,44.9307
2000-10-13,45.4358
2000-10-12,44.6745
2000-10-11,43.2791
2000-10-10,48.1646
2000-10-09,48.7255
2000-10-06,50.0215
2000-10-05,53.2054
2000-10-04,55.9851
2000-10-03,58.9960
2000-10-02,58.0161
2000-09-29,68.5934
2000-09-28,63.3875
2000-09-27,61.6078
2000-09-26,60.5582
2000-09-25,56.8992
2000-09-22,53.6545
2000-09-21,44.6342
2000-09-20,44.5069
2000-09-19,39.6484
2000-09-18,41.0318
2000-09-15,46.9729
2000-09-14,53.4878
2000-09-13,55.2241
2000-09-12,55.7887
2000-09-11,57.3987
2000-09-08,56.3767
2000-09-07,56.3842
2000-09-06,57.5125
2000-09-05,58.8435
2000-09-01,58.1813
2000-08-31,62.4822
2000-08-30,66.2775
2000-08-29,67.3154
2000-08-28,69.8707
2000-08-25,69.8000
2000-08-24,63.8500
2000-08-23,56.6327
2000-08-22,53.7745
2000-08-21,52.7041
2000-08-18,44.2639
2000-08-17,43.0364
2000-08-16,44.7302
2000-08-15,48.4003
2000-08-14,54.7967
2000-08-11,58.1529
2000-08-10,53.5878
2000-08-09,48.0345
2000-08-08,51.7084
2000-08-07,51.4327
2000-08-04,48.7527
2000-08-03,45.1176
2000-08-02,51.1696
2000-08-01,48.6046
2000-07-31,52.9550
2000-07-28,57.1120
2000-07-27,58.1010
2000-07-26,61.5116
2000-07-25,65.0470
2000-07-24,70.4961
2000-07-21,66.2990
2000-07-20,66.7398
2000-07-19,61.4870
2000-07-18,57.0219
2000-07-17,50.8629
2000-07-14,52.5520
2000-07-13,55.6756
2000-07-12,55.1082
2000-07-11,56.5526
2000-07-10,51.5295
2000-07-07,57.5280
2000-07-06,55.0226
2000-07-05,56.6651
2000-07-03,51.9385
2000-06-30,54.0792
2000-06-29,53.2392
2000-06-28,53.7484
2000-06-27,54.0841
2000-06-26,53.8058
2000-06-23,53.7918
2000-06-22,53.7294
2000-06-21,53.7779
2000-06-20,54.2475
2000-06-19,51.6238
2000-06-16,49.2029
2000-06-15,52.8098
2000-06-14,47.8615
2000-06-13,48.8707
2000-06-12,47.8887
2000-06-09,49.3480
2000-06-08,50.6912
2000-06-07,49.5038
2000-06-06,56.1328
2000-06-05,58.4226
2000-06-02,60.4923
2000-06-01,58.2818
