Dates,HT_TRENDLINE Values
2005-01-21,35.7924
2005-01-20,35.8982
2005-01-19,35.9884
2005-01-18,36.0795
2005-01-14,36.1700
2005-01-13,36.2592
2005-01-12,36.3356
2005-01-11,36.3968
2005-01-10,36.4699
2005-01-07,36.5530
2005-01-06,36.6648
2005-01-05,36.7958
2005-01-04,36.9530
2005-01-03,37.1198
2004-12-31,37.2249
2004-12-30,37.3077
2004-12-29,37.3745
2004-12-28,37.4327
2004-12-27,37.4828
2004-12-23,37.5206
2004-12-22,37.5247
2004-12-21,37.5169
2004-12-20,37.5020
2004-12-17,37.5046
2004-12-16,37.5246
2004-12-15,37.5362
2004-12-14,37.5105
2004-12-13,37.4385
2004-12-10,37.3399
2004-12-09,37.2102
2004-12-08,37.0802
2004-12-07,36.9120
2004-12-06,36.7437
2004-12-03,36.5765
2004-12-02,36.4017
2004-12-01,36.2584
2004-11-30,36.1234
2004-11-29,36.0186
2004-11-26,35.9279
2004-11-24,35.8545
2004-11-23,35.7920
2004-11-22,35.7425
2004-11-19,35.6809
2004-11-18,35.5971
2004-11-17,35.4942
2004-11-16,35.3988
2004-11-15,35.3097
2004-11-12,35.2370
2004-11-11,35.1832
2004-11-10,35.1348
2004-11-09,35.1122
2004-11-08,35.1250
2004-11-05,35.1216
2004-11-04,35.1269
2004-11-03,35.1396
2004-11-02,35.1623
2004-11-01,35.1855
2004-10-29,35.2154
2004-10-28,35.2606
2004-10-27,35.3306
2004-10-26,35.4063
2004-10-25,35.5269
2004-10-22,35.6680
2004-10-21,35.8250
2004-10-20,35.9962
2004-10-19,36.1690
2004-10-18,36.3291
2004-10-15,36.4675
2004-10-14,36.6031
2004-10-13,36.7225
2004-10-12,36.8354
2004-10-11,36.9302
2004-10-08,36.9904
2004-10-07,37.0071
2004-10-06,36.9821
2004-10-05,36.9398
2004-10-04,36.8864
2004-10-01,36.8215
2004-09-30,36.7479
2004-09-29,36.6979
2004-09-28,36.6642
2004-09-27,36.6090
2004-09-24,36.5511
2004-09-23,36.4969
2004-09-22,36.4255
2004-09-21,36.3686
2004-09-20,36.3383
2004-09-17,36.3278
2004-09-16,36.3130
2004-09-15,36.2944
2004-09-14,36.2973
2004-09-13,36.2663
2004-09-10,36.1956
2004-09-09,36.1143
2004-09-08,36.0037
2004-09-07,35.8757
2004-09-03,35.7271
2004-09-02,35.5996
2004-09-01,35.4413
2004-08-31,35.3033
2004-08-30,35.1619
2004-08-27,35.0235
2004-08-26,34.9119
2004-08-25,34.8524
2004-08-24,34.8040
2004-08-23,34.7588
2004-08-20,34.6725
2004-08-19,34.5419
2004-08-18,34.3757
2004-08-17,34.2447
2004-08-16,34.1404
2004-08-13,34.0671
2004-08-12,34.0541
2004-08-11,34.0681
2004-08-10,34.1015
2004-08-09,34.1374
2004-08-06,34.1565
2004-08-05,34.1637
2004-08-04,34.1612
2004-08-03,34.1717
2004-08-02,34.2067
2004-07-30,34.2315
2004-07-29,34.2503
2004-07-28,34.2679
2004-07-27,34.2931
2004-07-26,34.3124
2004-07-23,34.3003
2004-07-22,34.2464
2004-07-21,34.1351
2004-07-20,33.9575
2004-07-19,33.7577
2004-07-16,33.5126
2004-07-15,33.2750
2004-07-14,33.0798
2004-07-13,32.9013
2004-07-12,32.7298
2004-07-09,32.5731
2004-07-08,32.4475
2004-07-07,32.3211
2004-07-06,32.2291
2004-07-02,32.1838
2004-07-01,32.1362
2004-06-30,32.0861
2004-06-29,32.0265
2004-06-28,31.9340
2004-06-25,31.8363
2004-06-24,31.7366
2004-06-23,31.6829
2004-06-22,31.6524
2004-06-21,31.6242
2004-06-18,31.5987
2004-06-17,31.5726
2004-06-16,31.5194
2004-06-15,31.4442
2004-06-14,31.3283
2004-06-10,31.1615
2004-06-09,31.0050
2004-06-08,30.8338
2004-06-07,30.6965
2004-06-04,30.5786
2004-06-03,30.4793
2004-06-02,30.3844
2004-06-01,30.2747
2004-05-28,30.1798
2004-05-27,30.0888
2004-05-26,30.0200
2004-05-25,29.9754
2004-05-24,29.9443
2004-05-21,29.9131
2004-05-20,29.8832
2004-05-19,29.8356
2004-05-18,29.7699
2004-05-17,29.6928
2004-05-14,29.6170
2004-05-13,29.5420
2004-05-12,29.4699
2004-05-11,29.4017
2004-05-10,29.3392
2004-05-07,29.2857
2004-05-06,29.2073
2004-05-05,29.1348
2004-05-04,29.0380
2004-05-03,28.9342
2004-04-30,28.8009
2004-04-29,28.6426
2004-04-28,28.4852
2004-04-27,28.3429
2004-04-26,28.2089
2004-04-23,28.1210
2004-04-22,28.0774
2004-04-21,28.0874
2004-04-20,28.1506
2004-04-19,28.2339
2004-04-16,28.3146
2004-04-15,28.3945
2004-04-14,28.4521
2004-04-13,28.4936
2004-04-12,28.5081
2004-04-08,28.5028
2004-04-07,28.4919
2004-04-06,28.4675
2004-04-05,28.4090
2004-04-02,28.3905
2004-04-01,28.4229
2004-03-31,28.4918
2004-03-30,28.5607
2004-03-29,28.6301
2004-03-26,28.7411
2004-03-25,28.8528
2004-03-24,28.9932
2004-03-23,29.1289
2004-03-22,29.2144
2004-03-19,29.3033
2004-03-18,29.3943
2004-03-17,29.4946
2004-03-16,29.6063
2004-03-15,29.7337
2004-03-12,29.8422
2004-03-11,29.9499
2004-03-10,30.0561
2004-03-09,30.1295
2004-03-08,30.1897
2004-03-05,30.2374
2004-03-04,30.2700
2004-03-03,30.2868
2004-03-02,30.2912
2004-03-01,30.2758
2004-02-27,30.2531
2004-02-26,30.2082
2004-02-25,30.1503
2004-02-24,30.0709
2004-02-23,29.9835
2004-02-20,29.8945
2004-02-19,29.8269
2004-02-18,29.7735
2004-02-17,29.7178
2004-02-13,29.6431
2004-02-12,29.5590
2004-02-11,29.4833
2004-02-10,29.3982
2004-02-09,29.3193
2004-02-06,29.2435
2004-02-05,29.1653
2004-02-04,29.1063
2004-02-03,29.0612
2004-02-02,29.0209
2004-01-30,28.9560
2004-01-29,28.8657
2004-01-28,28.7414
2004-01-27,28.6309
2004-01-26,28.5204
2004-01-23,28.4180
2004-01-22,28.3338
2004-01-21,28.2097
2004-01-20,28.1227
2004-01-16,28.0595
2004-01-15,28.0146
2004-01-14,27.9725
2004-01-13,27.8956
2004-01-12,27.8028
2004-01-09,27.7115
2004-01-08,27.6295
2004-01-07,27.5610
2004-01-06,27.5050
2004-01-05,27.4443
2004-01-02,27.3754
2003-12-31,27.3149
2003-12-30,27.2595
2003-12-29,27.2067
2003-12-26,27.1537
2003-12-24,27.0913
2003-12-23,27.0108
2003-12-22,26.9201
2003-12-19,26.8341
2003-12-18,26.7567
2003-12-17,26.7037
2003-12-16,26.6741
2003-12-15,26.6644
2003-12-12,26.6719
2003-12-11,26.6715
2003-12-10,26.6716
2003-12-09,26.6669
2003-12-08,26.6687
2003-12-05,26.6669
2003-12-04,26.6753
2003-12-03,26.6766
2003-12-02,26.6903
2003-12-01,26.7124
2003-11-28,26.7298
2003-11-26,26.7379
2003-11-25,26.7268
2003-11-24,26.6897
2003-11-21,26.6081
2003-11-20,26.4862
2003-11-19,26.3581
2003-11-18,26.2314
2003-11-17,26.1043
2003-11-14,25.9755
2003-11-13,25.8668
2003-11-12,25.7786
2003-11-11,25.7067
2003-11-10,25.6396
2003-11-07,25.5436
2003-11-06,25.4305
2003-11-05,25.3017
2003-11-04,25.1760
2003-11-03,25.0614
2003-10-31,24.9747
2003-10-30,24.8816
2003-10-29,24.8077
2003-10-28,24.7405
2003-10-27,24.7137
2003-10-24,24.6686
2003-10-23,24.6399
2003-10-22,24.5946
2003-10-21,24.5532
2003-10-20,24.5044
2003-10-17,24.4428
2003-10-16,24.3943
2003-10-15,24.3469
2003-10-14,24.3024
2003-10-13,24.2580
2003-10-10,24.2326
2003-10-09,24.2317
2003-10-08,24.2720
2003-10-07,24.3484
2003-10-06,24.4236
2003-10-03,24.5026
2003-10-02,24.5407
2003-10-01,24.5670
2003-09-30,24.5669
2003-09-29,24.5486
2003-09-26,24.4870
2003-09-25,24.3821
2003-09-24,24.2333
2003-09-23,24.0538
2003-09-22,23.8924
2003-09-19,23.7780
2003-09-18,23.6912
2003-09-17,23.6282
2003-09-16,23.5991
2003-09-15,23.5593
2003-09-12,23.5072
2003-09-11,23.4353
2003-09-10,23.3791
2003-09-09,23.3134
2003-09-08,23.2571
2003-09-05,23.2082
2003-09-04,23.1554
2003-09-03,23.0634
2003-09-02,22.9541
2003-08-29,22.8519
2003-08-28,22.7541
2003-08-27,22.6515
2003-08-26,22.5526
2003-08-25,22.4523
2003-08-22,22.3566
2003-08-21,22.2667
2003-08-20,22.2058
2003-08-19,22.1651
2003-08-18,22.1479
2003-08-15,22.1449
2003-08-14,22.1573
2003-08-13,22.1830
2003-08-12,22.2290
2003-08-11,22.3024
2003-08-08,22.3823
2003-08-07,22.4530
2003-08-06,22.5232
2003-08-05,22.6177
2003-08-04,22.6981
2003-08-01,22.7843
2003-07-31,22.8646
2003-07-30,22.9371
2003-07-29,23.0201
2003-07-28,23.1011
2003-07-25,23.1672
2003-07-24,23.2473
2003-07-23,23.3403
2003-07-22,23.4486
2003-07-21,23.5615
2003-07-18,23.6708
2003-07-17,23.7361
2003-07-16,23.7563
2003-07-15,23.7137
2003-07-14,23.6243
2003-07-11,23.4550
2003-07-10,23.2228
2003-07-09,22.9616
2003-07-08,22.7338
2003-07-07,22.5202
2003-07-03,22.3870
2003-07-02,22.2803
2003-07-01,22.2257
2003-06-30,22.2088
2003-06-27,22.2058
2003-06-26,22.2213
2003-06-25,22.2234
2003-06-24,22.2050
2003-06-23,22.1911
2003-06-20,22.1455
2003-06-19,22.0854
2003-06-18,21.9849
2003-06-17,21.8638
2003-06-16,21.6952
2003-06-13,21.5324
2003-06-12,21.3533
2003-06-11,21.1643
2003-06-10,20.9409
2003-06-09,20.7067
2003-06-06,20.4656
2003-06-05,20.2301
2003-06-04,20.0370
2003-06-03,19.8835
2003-06-02,19.7719
2003-05-30,19.6876
2003-05-29,19.6268
2003-05-28,19.5591
2003-05-27,19.4784
2003-05-23,19.4268
2003-05-22,19.4081
2003-05-21,19.4067
2003-05-20,19.3987
2003-05-19,19.3413
2003-05-16,19.2536
2003-05-15,19.1339
2003-05-14,19.0350
2003-05-13,18.9411
2003-05-12,18.8341
2003-05-09,18.7213
2003-05-08,18.6327
2003-05-07,18.5876
2003-05-06,18.5379
2003-05-05,18.4944
2003-05-02,18.4735
2003-05-01,18.4505
2003-04-30,18.4377
2003-04-29,18.4042
2003-04-28,18.3418
2003-04-25,18.2826
2003-04-24,18.2045
2003-04-23,18.1294
2003-04-22,18.0897
2003-04-21,18.0972
2003-04-17,18.1440
2003-04-16,18.1864
2003-04-15,18.2037
2003-04-14,18.1657
2003-04-11,18.0924
2003-04-10,18.0199
2003-04-09,17.9766
2003-04-08,17.9919
2003-04-07,18.0560
2003-04-04,18.1612
2003-04-03,18.2975
2003-04-02,18.4663
2003-04-01,18.6171
2003-03-31,18.7624
2003-03-28,18.8723
2003-03-27,18.9437
2003-03-26,18.9689
2003-03-25,18.9960
2003-03-24,19.0211
2003-03-21,19.0438
2003-03-20,19.0529
2003-03-19,19.0216
2003-03-18,18.9723
2003-03-17,18.9470
2003-03-14,18.9651
2003-03-13,19.0393
2003-03-12,19.1716
2003-03-11,19.3474
2003-03-10,19.5362
2003-03-07,19.7286
2003-03-06,19.8834
2003-03-05,19.9953
2003-03-04,20.0967
2003-03-03,20.1787
2003-02-28,20.2699
2003-02-27,20.3425
2003-02-26,20.4207
2003-02-25,20.5121
2003-02-24,20.6123
2003-02-21,20.7284
2003-02-20,20.8550
2003-02-19,20.9868
2003-02-18,21.1220
2003-02-14,21.2446
2003-02-13,21.3704
2003-02-12,21.4978
2003-02-11,21.6275
2003-02-10,21.7321
2003-02-07,21.8360
2003-02-06,21.9281
2003-02-05,21.9778
2003-02-04,22.0183
2003-02-03,22.0544
2003-01-31,22.0889
2003-01-30,22.1185
2003-01-29,22.1492
2003-01-28,22.1776
2003-01-27,22.2085
2003-01-24,22.2296
2003-01-23,22.2402
2003-01-22,22.2258
2003-01-21,22.2248
2003-01-17,22.2163
2003-01-16,22.1978
2003-01-15,22.1699
2003-01-14,22.1446
2003-01-13,22.1087
2003-01-10,22.0727
2003-01-09,22.0411
2003-01-08,22.0015
2003-01-07,21.9713
2003-01-06,21.9423
2003-01-03,21.9237
2003-01-02,21.9201
2002-12-31,21.9487
2002-12-30,21.9918
2002-12-27,22.0368
2002-12-26,22.0835
2002-12-24,22.1213
2002-12-23,22.1790
2002-12-20,22.2156
2002-12-19,22.2496
2002-12-18,22.2777
2002-12-17,22.2770
2002-12-16,22.2578
2002-12-13,22.2249
2002-12-12,22.1775
2002-12-11,22.1189
2002-12-10,22.0793
2002-12-09,22.0321
2002-12-06,21.9789
2002-12-05,21.8538
2002-12-04,21.6597
2002-12-03,21.4465
2002-12-02,21.2630
2002-11-29,21.1111
2002-11-27,20.9773
2002-11-26,20.8762
2002-11-25,20.8481
2002-11-22,20.8397
2002-11-21,20.8709
2002-11-20,20.9332
2002-11-19,20.9940
2002-11-18,21.0438
2002-11-15,21.0385
2002-11-14,21.0361
2002-11-13,21.0419
2002-11-12,21.0798
2002-11-11,21.1091
2002-11-08,21.1307
2002-11-07,21.1752
2002-11-06,21.2783
2002-11-05,21.3716
2002-11-04,21.4425
2002-11-01,21.4904
2002-10-31,21.4899
2002-10-30,21.5392
2002-10-29,21.6032
2002-10-28,21.7290
2002-10-25,21.8424
2002-10-24,21.9765
2002-10-23,22.1006
2002-10-22,22.2706
2002-10-21,22.4669
2002-10-18,22.6610
2002-10-17,22.8503
2002-10-16,22.9805
2002-10-15,23.0834
2002-10-14,23.1953
2002-10-11,23.3400
2002-10-10,23.4662
2002-10-09,23.6141
2002-10-08,23.7407
2002-10-07,23.8549
2002-10-04,23.9671
2002-10-03,24.0718
2002-10-02,24.1528
2002-10-01,24.2122
2002-09-30,24.2658
2002-09-27,24.3252
2002-09-26,24.3794
2002-09-25,24.4380
2002-09-24,24.5142
2002-09-23,24.5742
2002-09-20,24.6235
2002-09-19,24.6674
2002-09-18,24.7168
2002-09-17,24.7373
2002-09-16,24.7716
2002-09-13,24.8154
2002-09-12,24.8728
2002-09-11,24.9044
2002-09-10,24.9298
2002-09-09,24.9340
2002-09-06,24.9486
2002-09-05,24.9985
2002-09-04,25.1217
2002-09-03,25.2980
2002-08-30,25.4793
2002-08-29,25.6220
2002-08-28,25.7409
2002-08-27,25.8454
2002-08-26,25.9736
2002-08-23,26.1193
2002-08-22,26.2695
2002-08-21,26.4141
2002-08-20,26.5695
2002-08-19,26.7001
2002-08-16,26.8207
2002-08-15,26.9217
2002-08-14,27.0238
2002-08-13,27.1512
2002-08-12,27.2023
2002-08-09,27.2271
2002-08-08,27.3017
2002-08-07,27.4131
2002-08-06,27.4833
2002-08-05,27.5165
2002-08-02,27.5446
2002-08-01,27.5549
2002-07-31,27.6166
2002-07-30,27.6981
2002-07-29,27.7507
2002-07-26,27.8016
2002-07-25,27.9142
2002-07-24,28.0482
2002-07-23,28.2222
2002-07-22,28.3937
2002-07-19,28.5097
2002-07-18,28.5945
2002-07-17,28.6663
2002-07-16,28.7486
2002-07-15,28.8518
2002-07-12,28.9315
2002-07-11,28.9956
2002-07-10,29.0307
2002-07-09,29.0422
2002-07-08,29.0093
2002-07-05,28.9438
2002-07-03,28.8639
2002-07-02,28.7968
2002-07-01,28.7168
2002-06-28,28.6531
2002-06-27,28.6172
2002-06-26,28.6045
2002-06-25,28.6261
2002-06-24,28.6567
2002-06-21,28.6983
2002-06-20,28.7328
2002-06-19,28.7522
2002-06-18,28.7757
2002-06-17,28.7818
2002-06-14,28.8102
2002-06-13,28.8712
2002-06-12,28.9085
2002-06-11,28.9588
2002-06-10,29.0199
2002-06-07,29.0959
2002-06-06,29.1801
2002-06-05,29.2572
2002-06-04,29.3265
2002-06-03,29.4029
2002-05-31,29.4492
2002-05-30,29.4738
2002-05-29,29.5082
2002-05-28,29.5505
2002-05-24,29.5576
2002-05-23,29.4987
2002-05-22,29.3983
2002-05-21,29.2982
2002-05-20,29.2062
2002-05-17,29.1622
2002-05-16,29.1705
2002-05-15,29.2632
2002-05-14,29.4196
2002-05-13,29.5883
2002-05-10,29.7326
2002-05-09,29.8802
2002-05-08,30.0223
2002-05-07,30.1893
2002-05-06,30.3642
2002-05-03,30.5326
2002-05-02,30.6343
2002-05-01,30.7173
2002-04-30,30.8051
2002-04-29,30.9052
2002-04-26,31.0251
2002-04-25,31.1657
2002-04-24,31.2921
2002-04-23,31.4199
2002-04-22,31.5372
2002-04-19,31.6575
2002-04-18,31.7700
2002-04-17,31.8623
2002-04-16,31.9249
2002-04-15,31.9803
2002-04-12,32.0514
2002-04-11,32.0650
2002-04-10,32.0685
2002-04-09,32.0531
2002-04-08,32.0420
2002-04-05,32.0112
2002-04-04,31.9675
2002-04-03,31.9011
2002-04-02,31.8406
2002-04-01,31.7532
2002-03-28,31.6732
2002-03-27,31.6089
2002-03-26,31.5799
2002-03-25,31.5851
2002-03-22,31.6050
2002-03-21,31.5805
2002-03-20,31.5127
2002-03-19,31.4065
2002-03-18,31.3066
2002-03-15,31.2154
2002-03-14,31.0443
2002-03-13,30.7968
2002-03-12,30.4751
2002-03-11,30.0832
2002-03-08,29.6936
2002-03-07,29.3564
2002-03-06,29.0575
2002-03-05,28.7870
2002-03-04,28.6013
2002-03-01,28.4316
2002-02-28,28.2913
2002-02-27,28.1453
2002-02-26,27.9770
2002-02-25,27.8366
2002-02-22,27.7698
2002-02-21,27.7141
2002-02-20,27.6661
2002-02-19,27.5817
2002-02-15,27.4623
2002-02-14,27.3067
2002-02-13,27.1298
2002-02-12,26.9342
2002-02-11,26.7653
2002-02-08,26.6052
2002-02-07,26.4807
2002-02-06,26.3891
2002-02-05,26.3061
2002-02-04,26.2713
2002-02-01,26.2334
2002-01-31,26.1802
2002-01-30,26.0902
2002-01-29,26.0181
2002-01-28,25.9319
2002-01-25,25.8403
2002-01-24,25.7544
2002-01-23,25.6871
2002-01-22,25.6235
2002-01-18,25.5587
2002-01-17,25.4927
2002-01-16,25.4244
2002-01-15,25.3768
2002-01-14,25.3424
2002-01-11,25.3142
2002-01-10,25.2930
2002-01-09,25.2108
2002-01-08,25.1026
2002-01-07,25.0049
2002-01-04,24.9033
2002-01-03,24.8508
2002-01-02,24.8061
2001-12-31,24.7492
2001-12-28,24.6684
2001-12-27,24.5656
2001-12-26,24.4897
2001-12-24,24.3957
2001-12-21,24.2863
2001-12-20,24.1915
2001-12-19,24.0885
2001-12-18,24.0022
2001-12-17,23.8927
2001-12-14,23.8062
2001-12-13,23.7150
2001-12-12,23.6289
2001-12-11,23.5495
2001-12-10,23.4631
2001-12-07,23.3607
2001-12-06,23.2504
2001-12-05,23.1353
2001-12-04,23.0381
2001-12-03,22.9449
2001-11-30,22.8739
2001-11-29,22.8686
2001-11-28,22.8493
2001-11-27,22.8084
2001-11-26,22.7025
2001-11-23,22.5995
2001-11-21,22.5706
2001-11-20,22.5853
2001-11-19,22.6190
2001-11-16,22.5705
2001-11-15,22.5257
2001-11-14,22.5154
2001-11-13,22.5385
2001-11-12,22.6162
2001-11-09,22.7016
2001-11-08,22.7617
2001-11-07,22.8033
2001-11-06,22.8564
2001-11-05,22.9103
2001-11-02,22.9406
2001-11-01,22.9640
2001-10-31,22.9645
2001-10-30,22.9800
2001-10-29,22.9723
2001-10-26,22.9202
2001-10-25,22.8197
2001-10-24,22.7219
2001-10-23,22.6319
2001-10-22,22.5820
2001-10-19,22.6400
2001-10-18,22.8119
2001-10-17,23.1319
2001-10-16,23.5928
2001-10-15,23.9877
2001-10-12,24.4270
2001-10-11,24.9266
2001-10-10,25.5334
2001-10-09,26.2589
2001-10-08,26.9424
2001-10-05,27.5653
2001-10-04,28.1697
2001-10-03,28.7967
2001-10-02,29.5896
2001-10-01,30.4157
2001-09-28,31.1171
2001-09-27,31.7589
2001-09-26,32.2613
2001-09-25,32.8027
2001-09-24,33.3832
2001-09-21,33.9960
2001-09-20,34.4990
2001-09-19,34.9286
2001-09-18,35.3175
2001-09-17,35.6485
2001-09-10,35.8677
2001-09-07,36.0088
2001-09-06,36.1130
2001-09-05,36.2125
2001-09-04,36.3166
2001-08-31,36.4305
2001-08-30,36.5409
2001-08-29,36.6552
2001-08-28,36.7584
2001-08-27,36.8488
2001-08-24,36.9442
2001-08-23,37.0486
2001-08-22,37.1690
2001-08-21,37.2772
2001-08-20,37.3617
2001-08-17,37.4402
2001-08-16,37.4938
2001-08-15,37.5164
2001-08-14,37.4956
2001-08-13,37.4101
2001-08-10,37.2838
2001-08-09,37.1638
2001-08-08,37.0541
2001-08-07,36.9884
2001-08-06,36.9193
2001-08-03,36.8479
2001-08-02,36.7785
2001-08-01,36.7296
2001-07-31,36.7266
2001-07-30,36.7673
2001-07-27,36.8488
2001-07-26,36.9887
2001-07-25,37.1354
2001-07-24,37.2906
2001-07-23,37.4077
2001-07-20,37.4566
2001-07-19,37.5449
2001-07-18,37.6844
2001-07-17,37.8112
2001-07-16,38.0311
2001-07-13,38.2332
2001-07-12,38.5188
2001-07-11,38.7803
2001-07-10,39.0325
2001-07-09,39.3391
2001-07-06,39.6449
2001-07-05,40.0020
2001-07-03,40.3433
2001-07-02,40.6577
2001-06-29,40.9334
2001-06-28,41.1704
2001-06-27,41.3739
2001-06-26,41.6200
2001-06-25,41.9275
2001-06-22,42.2931
2001-06-21,42.6478
2001-06-20,42.8931
2001-06-19,43.0005
2001-06-18,43.0353
2001-06-15,42.9738
2001-06-14,42.8589
2001-06-13,42.6982
2001-06-12,42.4669
2001-06-11,42.2549
2001-06-08,42.0930
2001-06-07,41.9280
2001-06-06,41.8166
2001-06-05,41.7685
2001-06-04,41.7690
2001-06-01,41.8042
2001-05-31,41.8385
2001-05-30,41.8598
2001-05-29,41.8927
2001-05-25,41.9410
2001-05-24,42.0052
2001-05-23,42.0294
2001-05-22,41.9976
2001-05-21,41.8942
2001-05-18,41.7297
2001-05-17,41.5339
2001-05-16,41.2984
2001-05-15,41.0532
2001-05-14,40.7597
2001-05-11,40.4543
2001-05-10,40.1104
2001-05-09,39.7776
2001-05-08,39.5040
2001-05-07,39.2551
2001-05-04,39.0297
2001-05-03,38.8374
2001-05-02,38.6722
2001-05-01,38.4819
2001-04-30,38.3145
2001-04-27,38.1216
2001-04-26,37.9261
2001-04-25,37.7236
2001-04-24,37.5004
2001-04-23,37.2874
2001-04-20,37.1116
2001-04-19,36.9407
2001-04-18,36.7879
2001-04-17,36.6276
2001-04-16,36.4972
2001-04-12,36.4412
2001-04-11,36.4837
2001-04-10,36.6419
2001-04-09,36.8781
2001-04-06,37.2137
2001-04-05,37.4229
2001-04-04,37.6304
2001-04-03,37.8805
2001-04-02,38.1455
2001-03-30,38.4218
2001-03-29,38.6330
2001-03-28,38.7977
2001-03-27,38.9485
2001-03-26,39.0712
2001-03-23,39.1900
2001-03-22,39.3149
2001-03-21,39.4515
2001-03-20,39.5949
2001-03-19,39.6924
2001-03-16,39.7865
2001-03-15,39.8256
2001-03-14,39.7474
2001-03-13,39.5937
2001-03-12,39.4253
2001-03-09,39.2850
2001-03-08,39.1794
2001-03-07,39.0990
2001-03-06,39.0506
2001-03-05,39.0421
2001-03-02,38.9911
2001-03-01,38.9290
2001-02-28,38.8148
2001-02-27,38.6329
2001-02-26,38.4740
2001-02-23,38.3236
2001-02-22,38.2217
2001-02-21,38.1213
2001-02-20,38.0148
2001-02-16,37.8865
2001-02-15,37.7413
2001-02-14,37.5997
2001-02-13,37.5200
2001-02-12,37.5363
2001-02-09,37.6430
2001-02-08,37.7423
2001-02-07,37.8267
2001-02-06,37.8851
2001-02-05,37.9695
2001-02-02,38.0716
2001-02-01,38.2590
2001-01-31,38.4981
2001-01-30,38.7600
2001-01-29,39.0794
2001-01-26,39.2683
2001-01-25,39.4367
2001-01-24,39.6347
2001-01-23,39.9062
2001-01-22,40.2210
2001-01-19,40.5790
2001-01-18,40.9362
2001-01-17,41.1918
2001-01-16,41.4054
2001-01-12,41.5708
2001-01-11,41.6763
2001-01-10,41.7939
2001-01-09,41.9277
2001-01-08,42.0945
2001-01-05,42.3654
2001-01-04,42.6730
2001-01-03,42.8924
2001-01-02,43.1128
2000-12-29,43.2996
2000-12-28,43.3849
2000-12-27,43.5228
2000-12-26,43.6962
2000-12-22,43.8348
2000-12-21,44.0055
2000-12-20,44.0381
2000-12-19,44.0145
2000-12-18,43.9565
2000-12-15,43.8726
2000-12-14,43.8362
2000-12-13,43.7511
2000-12-12,43.6639
2000-12-11,43.5273
2000-12-08,43.3616
2000-12-07,43.1929
2000-12-06,43.0961
2000-12-05,43.0287
2000-12-04,42.9679
2000-12-01,42.9580
2000-11-30,42.8922
2000-11-29,42.7677
2000-11-28,42.5886
2000-11-27,42.4026
2000-11-24,42.2104
2000-11-22,41.9847
2000-11-21,41.7763
2000-11-20,41.5410
2000-11-17,41.3451
2000-11-16,41.1758
2000-11-15,41.0121
2000-11-14,40.8820
2000-11-13,40.7922
2000-11-10,40.7106
2000-11-09,40.5838
2000-11-08,40.4620
2000-11-07,40.3747
2000-11-06,40.2747
2000-11-03,40.1512
2000-11-02,39.9660
2000-11-01,39.7595
2000-10-31,39.5468
2000-10-30,39.3685
2000-10-27,39.2427
2000-10-26,39.1298
2000-10-25,39.0378
2000-10-24,39.0056
2000-10-23,39.0883
2000-10-20,39.2786
2000-10-19,39.5034
2000-10-18,39.7232
2000-10-17,39.8881
2000-10-16,39.9205
2000-10-13,39.8818
2000-10-12,39.8123
2000-10-11,39.6946
2000-10-10,39.5863
2000-10-09,39.4681
2000-10-06,39.3193
2000-10-05,39.1075
2000-10-04,38.8440
2000-10-03,38.5601
2000-10-02,38.2231
2000-09-29,37.9108
2000-09-28,37.5885
2000-09-27,37.2219
2000-09-26,36.7979
2000-09-25,36.3499
2000-09-22,35.9185
2000-09-21,35.5147
2000-09-20,35.1850
2000-09-19,34.9080
2000-09-18,34.6667
2000-09-15,34.4216
2000-09-14,34.1443
2000-09-13,33.8211
2000-09-12,33.5342
2000-09-11,33.2462
2000-09-08,32.9482
2000-09-07,32.6690
2000-09-06,32.4200
2000-09-05,32.1990
2000-09-01,32.0138
2000-08-31,31.8663
2000-08-30,31.7421
2000-08-29,31.6188
2000-08-28,31.4492
2000-08-25,31.2270
2000-08-24,31.0086
2000-08-23,30.8676
2000-08-22,30.7730
2000-08-21,30.7137
2000-08-18,30.6544
2000-08-17,30.6074
2000-08-16,30.5565
2000-08-15,30.4830
2000-08-14,30.3288
2000-08-11,30.1232
2000-08-10,29.8744
2000-08-09,29.5814
2000-08-08,29.2818
2000-08-07,28.9711
2000-08-04,28.6556
2000-08-03,28.3531
2000-08-02,28.0699
2000-08-01,27.8380
2000-07-31,27.6465
2000-07-28,27.4510
2000-07-27,27.2697
2000-07-26,27.1356
2000-07-25,27.0527
2000-07-24,26.9913
2000-07-21,26.9495
2000-07-20,26.9098
2000-07-19,26.8794
2000-07-18,26.8440
2000-07-17,26.8158
2000-07-14,26.7702
2000-07-13,26.6919
2000-07-12,26.6172
2000-07-11,26.5042
2000-07-10,26.3775
2000-07-07,26.2275
2000-07-06,26.0538
2000-07-05,25.8995
2000-07-03,25.7316
2000-06-30,25.6238
2000-06-29,25.5280
2000-06-28,25.4782
2000-06-27,25.4628
2000-06-26,25.4571
2000-06-23,25.4386
2000-06-22,25.3903
2000-06-21,25.3162
2000-06-20,25.2327
2000-06-19,25.1566
2000-06-16,25.0861
2000-06-15,25.0138
2000-06-14,24.9367
2000-06-13,24.8753
2000-06-12,24.8332
2000-06-09,24.8035
2000-06-08,24.7737
2000-06-07,24.7666
2000-06-06,24.7487
2000-06-05,24.7000
2000-06-02,24.6492
