Dates,TRIMA Values
2014-04-17,108.2281
2014-04-16,108.3204
2014-04-15,108.4166
2014-04-14,108.5106
2014-04-11,108.5997
2014-04-10,108.6803
2014-04-09,108.7526
2014-04-08,108.8280
2014-04-07,108.9093
2014-04-04,108.9926
2014-04-03,109.0877
2014-04-02,109.2007
2014-04-01,109.3328
2014-03-31,109.4841
2014-03-28,109.6503
2014-03-27,109.8264
2014-03-26,110.0102
2014-03-25,110.2007
2014-03-24,110.3987
2014-03-21,110.6028
2014-03-20,110.8118
2014-03-19,111.0270
2014-03-18,111.2472
2014-03-17,111.4716
2014-03-14,111.7056
2014-03-13,111.9566
2014-03-12,112.2281
2014-03-11,112.5208
2014-03-10,112.8374
2014-03-07,113.1736
2014-03-06,113.5259
2014-03-05,113.8908
2014-03-04,114.2530
2014-03-03,114.6028
2014-02-28,114.9431
2014-02-27,115.2647
2014-02-26,115.5571
2014-02-25,115.8183
2014-02-24,116.0502
2014-02-21,116.2566
2014-02-20,116.4421
2014-02-19,116.6061
2014-02-18,116.7468
2014-02-14,116.8587
2014-02-13,116.9434
2014-02-12,117.0046
2014-02-11,117.0436
2014-02-10,117.0625
2014-02-07,117.0669
2014-02-06,117.0527
2014-02-05,117.0251
2014-02-04,116.9754
2014-02-03,116.9008
2014-01-31,116.8049
2014-01-30,116.6911
2014-01-29,116.5617
2014-01-28,116.4173
2014-01-27,116.2612
2014-01-24,116.1034
2014-01-23,115.9437
2014-01-22,115.7834
2014-01-21,115.6287
2014-01-17,115.4880
2014-01-16,115.3594
2014-01-15,115.2394
2014-01-14,115.1252
2014-01-13,115.0120
2014-01-10,114.9005
2014-01-09,114.7965
2014-01-08,114.7027
2014-01-07,114.6177
2014-01-06,114.5339
2014-01-03,114.4502
2014-01-02,114.3546
2013-12-31,114.2470
2013-12-30,114.1260
2013-12-27,113.9911
2013-12-26,113.8437
2013-12-24,113.6768
2013-12-23,113.4862
2013-12-20,113.2693
2013-12-19,113.0309
2013-12-18,112.7695
2013-12-17,112.4880
2013-12-16,112.1893
2013-12-13,111.8730
2013-12-12,111.5363
2013-12-11,111.1822
2013-12-10,110.8071
2013-12-09,110.4114
2013-12-06,109.9987
2013-12-05,109.5743
2013-12-04,109.1421
2013-12-03,108.7005
2013-12-02,108.2458
2013-11-29,107.7754
2013-11-27,107.2965
2013-11-26,106.8113
2013-11-25,106.3271
2013-11-22,105.8521
2013-11-21,105.3781
2013-11-20,104.9061
2013-11-19,104.4341
2013-11-18,103.9655
2013-11-15,103.5060
2013-11-14,103.0564
2013-11-13,102.6151
2013-11-12,102.1851
2013-11-11,101.7664
2013-11-08,101.3539
2013-11-07,100.9466
2013-11-06,100.5456
2013-11-05,100.1474
2013-11-04,99.7538
2013-11-01,99.3652
2013-10-31,98.9787
2013-10-30,98.5908
2013-10-29,98.1992
2013-10-28,97.8036
2013-10-25,97.4035
2013-10-24,97.0014
2013-10-23,96.5989
2013-10-22,96.1935
2013-10-21,95.7851
2013-10-18,95.3703
2013-10-17,94.9558
2013-10-16,94.5516
2013-10-15,94.1602
2013-10-14,93.7818
2013-10-11,93.4169
2013-10-10,93.0682
2013-10-09,92.7324
2013-10-08,92.4112
2013-10-07,92.0997
2013-10-04,91.8035
2013-10-03,91.5256
2013-10-02,91.2680
2013-10-01,91.0315
2013-09-30,90.8152
2013-09-27,90.6162
2013-09-26,90.4355
2013-09-25,90.2732
2013-09-24,90.1300
2013-09-23,90.0056
2013-09-20,89.8972
2013-09-19,89.8119
2013-09-18,89.7460
2013-09-17,89.6969
2013-09-16,89.6633
2013-09-13,89.6445
2013-09-12,89.6347
2013-09-11,89.6250
2013-09-10,89.6148
2013-09-09,89.6015
2013-09-06,89.5835
2013-09-05,89.5575
2013-09-04,89.5229
2013-09-03,89.4807
2013-08-30,89.4336
2013-08-29,89.3797
2013-08-28,89.3184
2013-08-27,89.2517
2013-08-26,89.1746
2013-08-23,89.0856
2013-08-22,88.9892
2013-08-21,88.8827
2013-08-20,88.7697
2013-08-19,88.6535
2013-08-16,88.5343
2013-08-15,88.4118
2013-08-14,88.2810
2013-08-13,88.1378
2013-08-12,87.9883
2013-08-09,87.8345
2013-08-08,87.6763
2013-08-07,87.5153
2013-08-06,87.3570
2013-08-05,87.2016
2013-08-02,87.0476
2013-08-01,86.8934
2013-07-31,86.7428
2013-07-30,86.6000
2013-07-29,86.4670
2013-07-26,86.3398
2013-07-25,86.2155
2013-07-24,86.0910
2013-07-23,85.9601
2013-07-22,85.8215
2013-07-19,85.6797
2013-07-18,85.5339
2013-07-17,85.3857
2013-07-16,85.2359
2013-07-15,85.0783
2013-07-12,84.9093
2013-07-11,84.7327
2013-07-10,84.5489
2013-07-09,84.3654
2013-07-08,84.1787
2013-07-05,83.9870
2013-07-03,83.7889
2013-07-02,83.5809
2013-07-01,83.3600
2013-06-28,83.1246
2013-06-27,82.8751
2013-06-26,82.6139
2013-06-25,82.3434
2013-06-24,82.0594
2013-06-21,81.7616
2013-06-20,81.4514
2013-06-19,81.1331
2013-06-18,80.8059
2013-06-17,80.4758
2013-06-14,80.1467
2013-06-13,79.8159
2013-06-12,79.4813
2013-06-11,79.1434
2013-06-10,78.8025
2013-06-07,78.4619
2013-06-06,78.1252
2013-06-05,77.7966
2013-06-04,77.4712
2013-06-03,77.1466
2013-05-31,76.8215
2013-05-30,76.4992
2013-05-29,76.1802
2013-05-28,75.8705
2013-05-24,75.5750
2013-05-23,75.2929
2013-05-22,75.0253
2013-05-21,74.7728
2013-05-20,74.5304
2013-05-17,74.2968
2013-05-16,74.0692
2013-05-15,73.8431
2013-05-14,73.6161
2013-05-13,73.3886
2013-05-10,73.1610
2013-05-09,72.9324
2013-05-08,72.7051
2013-05-07,72.4796
2013-05-06,72.2555
2013-05-03,72.0342
2013-05-02,71.8118
2013-05-01,71.5847
2013-04-30,71.3499
2013-04-29,71.1083
2013-04-26,70.8624
2013-04-25,70.6133
2013-04-24,70.3624
2013-04-23,70.1066
2013-04-22,69.8458
2013-04-19,69.5766
2013-04-18,69.2967
2013-04-17,69.0089
2013-04-16,68.7107
2013-04-15,68.4047
2013-04-12,68.0936
2013-04-11,67.7807
2013-04-10,67.4704
2013-04-09,67.1656
2013-04-08,66.8694
2013-04-05,66.5832
2013-04-04,66.3052
2013-04-03,66.0345
2013-04-02,65.7722
2013-04-01,65.5209
2013-03-28,65.2777
2013-03-27,65.0462
2013-03-26,64.8291
2013-03-25,64.6268
2013-03-22,64.4421
2013-03-21,64.2719
2013-03-20,64.1130
2013-03-19,63.9667
2013-03-18,63.8355
2013-03-15,63.7186
2013-03-14,63.6131
2013-03-13,63.5187
2013-03-12,63.4342
2013-03-11,63.3626
2013-03-08,63.3048
2013-03-07,63.2607
2013-03-06,63.2288
2013-03-05,63.2092
2013-03-04,63.1992
2013-03-01,63.1965
2013-02-28,63.1962
2013-02-27,63.1988
2013-02-26,63.2056
2013-02-25,63.2177
2013-02-22,63.2319
2013-02-21,63.2480
2013-02-20,63.2648
2013-02-19,63.2776
2013-02-15,63.2872
2013-02-14,63.2928
2013-02-13,63.2929
2013-02-12,63.2914
2013-02-11,63.2888
2013-02-08,63.2814
2013-02-07,63.2678
2013-02-06,63.2494
2013-02-05,63.2294
2013-02-04,63.2086
2013-02-01,63.1851
2013-01-31,63.1556
2013-01-30,63.1179
2013-01-29,63.0709
2013-01-28,63.0155
2013-01-25,62.9541
2013-01-24,62.8884
2013-01-23,62.8202
2013-01-22,62.7490
2013-01-18,62.6727
2013-01-17,62.5912
2013-01-16,62.5016
2013-01-15,62.4036
2013-01-14,62.2986
2013-01-11,62.1914
2013-01-10,62.0834
2013-01-09,61.9733
2013-01-08,61.8648
2013-01-07,61.7574
2013-01-04,61.6486
2013-01-03,61.5417
2013-01-02,61.4386
2012-12-31,61.3379
2012-12-28,61.2399
2012-12-27,61.1422
2012-12-26,61.0450
2012-12-24,60.9501
2012-12-21,60.8593
2012-12-20,60.7741
2012-12-19,60.6940
2012-12-18,60.6164
2012-12-17,60.5363
2012-12-14,60.4536
2012-12-13,60.3702
2012-12-12,60.2901
2012-12-11,60.2123
2012-12-10,60.1391
2012-12-07,60.0738
2012-12-06,60.0142
2012-12-05,59.9596
2012-12-04,59.9087
2012-12-03,59.8598
2012-11-30,59.8111
2012-11-29,59.7616
2012-11-28,59.7098
2012-11-27,59.6555
2012-11-26,59.5986
2012-11-23,59.5391
2012-11-21,59.4782
2012-11-20,59.4168
2012-11-19,59.3584
2012-11-16,59.3040
2012-11-15,59.2537
2012-11-14,59.2048
2012-11-13,59.1580
2012-11-12,59.1126
2012-11-09,59.0730
2012-11-08,59.0408
2012-11-07,59.0159
2012-11-06,58.9948
2012-11-05,58.9754
2012-11-02,58.9626
2012-11-01,58.9540
2012-10-31,58.9509
2012-10-26,58.9545
2012-10-25,58.9634
2012-10-24,58.9779
2012-10-23,58.9989
2012-10-22,59.0278
2012-10-19,59.0646
2012-10-18,59.1095
2012-10-17,59.1613
2012-10-16,59.2203
2012-10-15,59.2843
2012-10-12,59.3528
2012-10-11,59.4211
2012-10-10,59.4874
2012-10-09,59.5532
2012-10-08,59.6215
2012-10-05,59.6941
2012-10-04,59.7704
2012-10-03,59.8495
2012-10-02,59.9268
2012-10-01,60.0033
2012-09-28,60.0806
2012-09-27,60.1616
2012-09-26,60.2424
2012-09-25,60.3191
2012-09-24,60.3902
2012-09-21,60.4545
2012-09-20,60.5109
2012-09-19,60.5600
2012-09-18,60.6042
2012-09-17,60.6438
2012-09-14,60.6786
2012-09-13,60.7086
2012-09-12,60.7349
2012-09-11,60.7563
2012-09-10,60.7755
2012-09-07,60.7917
2012-09-06,60.8061
2012-09-05,60.8199
2012-09-04,60.8306
2012-08-31,60.8356
2012-08-30,60.8309
2012-08-29,60.8190
2012-08-28,60.8011
2012-08-27,60.7803
2012-08-24,60.7582
2012-08-23,60.7321
2012-08-22,60.6994
2012-08-21,60.6598
2012-08-20,60.6156
2012-08-17,60.5684
2012-08-16,60.5182
2012-08-15,60.4657
2012-08-14,60.4112
2012-08-13,60.3520
2012-08-10,60.2849
2012-08-09,60.2127
2012-08-08,60.1349
2012-08-07,60.0518
2012-08-06,59.9652
2012-08-03,59.8765
2012-08-02,59.7860
2012-08-01,59.6965
2012-07-31,59.6083
2012-07-30,59.5200
2012-07-27,59.4325
2012-07-26,59.3500
2012-07-25,59.2721
2012-07-24,59.1970
2012-07-23,59.1253
2012-07-20,59.0562
2012-07-19,58.9910
2012-07-18,58.9321
2012-07-17,58.8804
2012-07-16,58.8372
2012-07-13,58.8060
2012-07-12,58.7873
2012-07-11,58.7831
2012-07-10,58.7935
2012-07-09,58.8207
2012-07-06,58.8670
2012-07-05,58.9309
2012-07-03,59.0043
2012-07-02,59.0867
2012-06-29,59.1780
2012-06-28,59.2750
2012-06-27,59.3779
2012-06-26,59.4835
2012-06-25,59.5902
2012-06-22,59.7001
2012-06-21,59.8166
2012-06-20,59.9348
2012-06-19,60.0486
2012-06-18,60.1615
2012-06-15,60.2737
2012-06-14,60.3830
2012-06-13,60.4902
2012-06-12,60.5944
2012-06-11,60.6928
2012-06-08,60.7853
2012-06-07,60.8679
2012-06-06,60.9393
2012-06-05,60.9992
2012-06-04,61.0457
2012-06-01,61.0769
2012-05-31,61.0936
2012-05-30,61.0961
2012-05-29,61.0924
2012-05-25,61.0874
2012-05-24,61.0821
2012-05-23,61.0756
2012-05-22,61.0682
2012-05-21,61.0581
2012-05-18,61.0459
2012-05-17,61.0347
2012-05-16,61.0193
2012-05-15,61.0007
2012-05-14,60.9878
2012-05-11,60.9810
2012-05-10,60.9776
2012-05-09,60.9763
2012-05-08,60.9764
2012-05-07,60.9763
2012-05-04,60.9787
2012-05-03,60.9853
2012-05-02,60.9963
2012-05-01,61.0116
2012-04-30,61.0303
2012-04-27,61.0532
2012-04-26,61.0813
2012-04-25,61.1144
2012-04-24,61.1496
2012-04-23,61.1866
2012-04-20,61.2218
2012-04-19,61.2541
2012-04-18,61.2834
2012-04-17,61.3109
2012-04-16,61.3406
2012-04-13,61.3727
2012-04-12,61.4051
2012-04-11,61.4362
2012-04-10,61.4687
2012-04-09,61.5002
2012-04-05,61.5272
2012-04-04,61.5515
2012-04-03,61.5738
2012-04-02,61.5945
2012-03-30,61.6143
2012-03-29,61.6328
2012-03-28,61.6477
2012-03-27,61.6588
2012-03-26,61.6657
2012-03-23,61.6711
2012-03-22,61.6751
2012-03-21,61.6766
2012-03-20,61.6746
2012-03-19,61.6703
2012-03-16,61.6640
2012-03-15,61.6558
2012-03-14,61.6445
2012-03-13,61.6309
2012-03-12,61.6162
2012-03-09,61.5967
2012-03-08,61.5731
2012-03-07,61.5459
2012-03-06,61.5178
2012-03-05,61.4887
2012-03-02,61.4555
2012-03-01,61.4159
2012-02-29,61.3702
2012-02-28,61.3181
2012-02-27,61.2591
2012-02-24,61.1944
2012-02-23,61.1240
2012-02-22,61.0508
2012-02-21,60.9728
2012-02-17,60.8914
2012-02-16,60.8061
2012-02-15,60.7166
2012-02-14,60.6236
2012-02-13,60.5269
2012-02-10,60.4255
2012-02-09,60.3153
2012-02-08,60.1957
2012-02-07,60.0643
2012-02-06,59.9211
2012-02-03,59.7680
2012-02-02,59.6069
2012-02-01,59.4411
2012-01-31,59.2666
2012-01-30,59.0838
2012-01-27,58.8938
2012-01-26,58.6989
2012-01-25,58.5025
2012-01-24,58.3049
2012-01-23,58.1057
2012-01-20,57.9083
2012-01-19,57.7116
2012-01-18,57.5137
2012-01-17,57.3140
2012-01-13,57.1105
2012-01-12,56.9035
2012-01-11,56.6946
2012-01-10,56.4874
2012-01-09,56.2796
2012-01-06,56.0705
2012-01-05,55.8590
2012-01-04,55.6530
2012-01-03,55.4565
2011-12-30,55.2708
2011-12-29,55.0999
2011-12-28,54.9413
2011-12-27,54.7897
2011-12-23,54.6428
2011-12-22,54.5008
2011-12-21,54.3656
2011-12-20,54.2349
2011-12-19,54.1059
2011-12-16,53.9756
2011-12-15,53.8447
2011-12-14,53.7154
2011-12-13,53.5837
2011-12-12,53.4461
2011-12-09,53.3083
2011-12-08,53.1726
2011-12-07,53.0416
2011-12-06,52.9178
2011-12-05,52.7991
2011-12-02,52.6766
2011-12-01,52.5470
2011-11-30,52.4156
2011-11-29,52.2901
2011-11-28,52.1706
2011-11-25,52.0532
2011-11-23,51.9391
2011-11-22,51.8258
2011-11-21,51.7113
2011-11-18,51.5991
2011-11-17,51.4895
2011-11-16,51.3841
2011-11-15,51.2831
2011-11-14,51.1836
2011-11-11,51.0896
2011-11-10,51.0064
2011-11-09,50.9368
2011-11-08,50.8794
2011-11-07,50.8352
2011-11-04,50.8065
2011-11-03,50.7886
2011-11-02,50.7765
2011-11-01,50.7678
2011-10-31,50.7566
2011-10-28,50.7403
2011-10-27,50.7280
2011-10-26,50.7309
2011-10-25,50.7465
2011-10-24,50.7679
2011-10-21,50.7866
2011-10-20,50.7978
2011-10-19,50.7994
2011-10-18,50.7973
2011-10-17,50.7896
2011-10-14,50.7825
2011-10-13,50.7757
2011-10-12,50.7766
2011-10-11,50.7813
2011-10-10,50.7941
2011-10-07,50.8157
2011-10-06,50.8425
2011-10-05,50.8681
2011-10-04,50.8915
2011-10-03,50.9150
2011-09-30,50.9434
2011-09-29,50.9801
2011-09-28,51.0285
2011-09-27,51.0892
2011-09-26,51.1647
2011-09-23,51.2623
2011-09-22,51.3801
2011-09-21,51.5105
2011-09-20,51.6480
2011-09-19,51.7966
2011-09-16,51.9623
2011-09-15,52.1517
2011-09-14,52.3703
2011-09-13,52.6121
2011-09-12,52.8747
2011-09-09,53.1569
2011-09-08,53.4511
2011-09-07,53.7502
2011-09-06,54.0491
2011-09-02,54.3462
2011-09-01,54.6355
2011-08-31,54.9193
2011-08-30,55.2020
2011-08-29,55.4861
2011-08-26,55.7692
2011-08-25,56.0462
2011-08-24,56.3128
2011-08-23,56.5684
2011-08-22,56.8148
2011-08-19,57.0534
2011-08-18,57.2824
2011-08-17,57.4981
2011-08-16,57.7016
2011-08-15,57.8966
2011-08-12,58.0819
2011-08-11,58.2554
2011-08-10,58.4121
2011-08-09,58.5522
2011-08-08,58.6748
2011-08-05,58.7857
2011-08-04,58.8803
2011-08-03,58.9646
2011-08-02,59.0421
2011-08-01,59.1210
2011-07-29,59.2035
2011-07-28,59.2921
2011-07-27,59.3854
2011-07-26,59.4815
2011-07-25,59.5792
2011-07-22,59.6779
2011-07-21,59.7794
2011-07-20,59.8862
2011-07-19,59.9976
2011-07-18,60.1132
2011-07-15,60.2323
2011-07-14,60.3529
2011-07-13,60.4764
2011-07-12,60.6027
2011-07-11,60.7324
2011-07-08,60.8629
2011-07-07,60.9916
2011-07-06,61.1193
2011-07-05,61.2434
2011-07-01,61.3610
2011-06-30,61.4726
2011-06-29,61.5769
2011-06-28,61.6742
2011-06-27,61.7630
2011-06-24,61.8396
2011-06-23,61.9011
2011-06-22,61.9487
2011-06-21,61.9849
2011-06-20,62.0097
2011-06-17,62.0233
2011-06-16,62.0238
2011-06-15,62.0101
2011-06-14,61.9827
2011-06-13,61.9412
2011-06-10,61.8875
2011-06-09,61.8206
2011-06-08,61.7407
2011-06-07,61.6478
2011-06-06,61.5408
2011-06-03,61.4190
2011-06-02,61.2840
2011-06-01,61.1397
2011-05-31,60.9901
2011-05-27,60.8335
2011-05-26,60.6724
2011-05-25,60.5047
2011-05-24,60.3352
2011-05-23,60.1675
2011-05-20,60.0026
2011-05-19,59.8415
2011-05-18,59.6873
2011-05-17,59.5396
2011-05-16,59.3938
2011-05-13,59.2501
2011-05-12,59.1090
2011-05-11,58.9692
2011-05-10,58.8331
2011-05-09,58.7023
2011-05-06,58.5768
2011-05-05,58.4544
2011-05-04,58.3342
2011-05-03,58.2164
2011-05-02,58.1047
2011-04-29,57.9993
2011-04-28,57.9013
2011-04-27,57.8102
2011-04-26,57.7269
2011-04-25,57.6500
2011-04-21,57.5828
2011-04-20,57.5282
2011-04-19,57.4881
2011-04-18,57.4593
2011-04-15,57.4350
2011-04-14,57.4120
2011-04-13,57.3893
2011-04-12,57.3652
2011-04-11,57.3374
2011-04-08,57.3084
2011-04-07,57.2809
2011-04-06,57.2529
2011-04-05,57.2308
2011-04-04,57.2166
2011-04-01,57.2053
2011-03-31,57.1944
2011-03-30,57.1864
2011-03-29,57.1845
2011-03-28,57.1854
2011-03-25,57.1852
2011-03-24,57.1823
2011-03-23,57.1758
2011-03-22,57.1664
2011-03-21,57.1546
2011-03-18,57.1376
2011-03-17,57.1126
2011-03-16,57.0758
2011-03-15,57.0258
2011-03-14,56.9620
2011-03-11,56.8880
2011-03-10,56.8066
2011-03-09,56.7189
2011-03-08,56.6253
2011-03-07,56.5290
2011-03-04,56.4306
2011-03-03,56.3270
2011-03-02,56.2171
2011-03-01,56.1010
2011-02-28,55.9718
2011-02-25,55.8309
2011-02-24,55.6827
2011-02-23,55.5267
2011-02-22,55.3598
2011-02-18,55.1840
2011-02-17,55.0040
2011-02-16,54.8237
2011-02-15,54.6435
2011-02-14,54.4651
2011-02-11,54.2866
2011-02-10,54.1083
2011-02-09,53.9301
2011-02-08,53.7556
2011-02-07,53.5866
2011-02-04,53.4256
2011-02-03,53.2710
2011-02-02,53.1230
2011-02-01,52.9807
2011-01-31,52.8458
2011-01-28,52.7145
2011-01-27,52.5864
2011-01-26,52.4633
2011-01-25,52.3477
2011-01-24,52.2409
2011-01-21,52.1461
2011-01-20,52.0678
2011-01-19,52.0056
2011-01-18,51.9607
2011-01-14,51.9338
2011-01-13,51.9223
2011-01-12,51.9227
2011-01-11,51.9335
2011-01-10,51.9536
2011-01-07,51.9818
2011-01-06,52.0179
2011-01-05,52.0637
2011-01-04,52.1225
2011-01-03,52.1937
2010-12-31,52.2758
2010-12-30,52.3666
2010-12-29,52.4635
2010-12-28,52.5691
2010-12-27,52.6835
2010-12-23,52.8072
2010-12-22,52.9415
2010-12-21,53.0876
2010-12-20,53.2432
2010-12-17,53.4066
2010-12-16,53.5734
2010-12-15,53.7412
2010-12-14,53.9045
2010-12-13,54.0563
2010-12-10,54.1951
2010-12-09,54.3190
2010-12-08,54.4305
2010-12-07,54.5304
2010-12-06,54.6170
2010-12-03,54.6916
2010-12-02,54.7512
2010-12-01,54.7971
2010-11-30,54.8296
2010-11-29,54.8461
2010-11-26,54.8434
2010-11-24,54.8218
2010-11-23,54.7820
2010-11-22,54.7278
2010-11-19,54.6600
2010-11-18,54.5775
2010-11-17,54.4778
2010-11-16,54.3619
2010-11-15,54.2273
2010-11-12,54.0775
2010-11-11,53.9132
2010-11-10,53.7344
2010-11-09,53.5433
2010-11-08,53.3428
2010-11-05,53.1399
2010-11-04,52.9354
2010-11-03,52.7298
2010-11-02,52.5239
2010-11-01,52.3206
2010-10-29,52.1246
2010-10-28,51.9367
2010-10-27,51.7602
2010-10-26,51.5968
2010-10-25,51.4421
2010-10-22,51.2974
2010-10-21,51.1645
2010-10-20,51.0454
2010-10-19,50.9443
2010-10-18,50.8614
2010-10-15,50.7917
2010-10-14,50.7353
2010-10-13,50.6936
2010-10-12,50.6672
2010-10-11,50.6564
2010-10-08,50.6578
2010-10-07,50.6698
2010-10-06,50.6945
2010-10-05,50.7355
2010-10-04,50.7932
2010-10-01,50.8642
2010-09-30,50.9450
2010-09-29,51.0350
2010-09-28,51.1352
2010-09-27,51.2409
2010-09-24,51.3444
2010-09-23,51.4462
2010-09-22,51.5460
2010-09-21,51.6393
2010-09-20,51.7296
2010-09-17,51.8189
2010-09-16,51.9064
2010-09-15,51.9886
2010-09-14,52.0577
2010-09-13,52.1106
2010-09-10,52.1476
2010-09-09,52.1713
2010-09-08,52.1811
2010-09-07,52.1811
2010-09-03,52.1743
2010-09-02,52.1595
2010-09-01,52.1413
2010-08-31,52.1176
2010-08-30,52.0875
2010-08-27,52.0476
2010-08-26,51.9992
2010-08-25,51.9461
2010-08-24,51.8922
2010-08-23,51.8369
2010-08-20,51.7812
2010-08-19,51.7285
2010-08-18,51.6763
2010-08-17,51.6204
2010-08-16,51.5612
2010-08-13,51.5006
2010-08-12,51.4401
2010-08-11,51.3798
2010-08-10,51.3195
2010-08-09,51.2659
2010-08-06,51.2254
2010-08-05,51.1953
2010-08-04,51.1735
2010-08-03,51.1595
2010-08-02,51.1503
2010-07-30,51.1368
2010-07-29,51.1229
2010-07-28,51.1102
2010-07-27,51.1014
2010-07-26,51.0961
2010-07-23,51.0961
2010-07-22,51.1041
2010-07-21,51.1182
2010-07-20,51.1360
2010-07-19,51.1509
2010-07-16,51.1678
2010-07-15,51.1907
2010-07-14,51.2260
2010-07-13,51.2802
2010-07-12,51.3533
2010-07-09,51.4465
2010-07-08,51.5528
2010-07-07,51.6689
2010-07-06,51.7988
2010-07-02,51.9418
2010-07-01,52.0935
2010-06-30,52.2540
2010-06-29,52.4233
2010-06-28,52.6015
2010-06-25,52.7866
2010-06-24,52.9856
2010-06-23,53.1977
2010-06-22,53.4149
2010-06-21,53.6341
2010-06-18,53.8517
2010-06-17,54.0672
2010-06-16,54.2767
2010-06-15,54.4800
2010-06-14,54.6787
2010-06-11,54.8802
2010-06-10,55.0846
2010-06-09,55.2883
2010-06-08,55.4831
2010-06-07,55.6608
2010-06-04,55.8230
2010-06-03,55.9689
2010-06-02,56.0999
2010-06-01,56.2209
2010-05-28,56.3281
2010-05-27,56.4170
2010-05-26,56.4856
2010-05-25,56.5356
2010-05-24,56.5704
2010-05-21,56.5939
2010-05-20,56.6076
2010-05-19,56.6118
2010-05-18,56.6007
2010-05-17,56.5787
2010-05-14,56.5482
2010-05-13,56.5072
2010-05-12,56.4542
2010-05-11,56.3918
2010-05-10,56.3208
2010-05-07,56.2384
2010-05-06,56.1431
2010-05-05,56.0297
2010-05-04,55.8983
2010-05-03,55.7521
2010-04-30,55.5953
2010-04-29,55.4292
2010-04-28,55.2504
2010-04-27,55.0601
2010-04-26,54.8553
2010-04-23,54.6390
2010-04-22,54.4134
2010-04-21,54.1813
2010-04-20,53.9437
2010-04-19,53.6993
2010-04-16,53.4447
2010-04-15,53.1811
2010-04-14,52.9076
2010-04-13,52.6288
2010-04-12,52.3462
2010-04-09,52.0613
2010-04-08,51.7764
2010-04-07,51.4912
2010-04-06,51.2070
2010-04-05,50.9239
2010-04-01,50.6457
2010-03-31,50.3745
2010-03-30,50.1116
2010-03-29,49.8569
2010-03-26,49.6117
2010-03-25,49.3752
2010-03-24,49.1462
2010-03-23,48.9271
2010-03-22,48.7206
2010-03-19,48.5298
2010-03-18,48.3523
2010-03-17,48.1847
2010-03-16,48.0260
2010-03-15,47.8739
2010-03-12,47.7303
2010-03-11,47.5946
2010-03-10,47.4635
2010-03-09,47.3355
2010-03-08,47.2101
2010-03-05,47.0861
2010-03-04,46.9606
2010-03-03,46.8320
2010-03-02,46.7044
2010-03-01,46.5821
2010-02-26,46.4659
2010-02-25,46.3539
2010-02-24,46.2416
2010-02-23,46.1263
2010-02-22,46.0085
2010-02-19,45.8865
2010-02-18,45.7614
2010-02-17,45.6330
2010-02-16,45.4995
2010-02-12,45.3583
2010-02-11,45.2070
2010-02-10,45.0443
2010-02-09,44.8764
2010-02-08,44.7070
2010-02-05,44.5397
2010-02-04,44.3746
2010-02-03,44.2099
2010-02-02,44.0462
2010-02-01,43.8863
2010-01-29,43.7308
2010-01-28,43.5803
2010-01-27,43.4320
2010-01-26,43.2898
2010-01-25,43.1532
2010-01-22,43.0147
2010-01-21,42.8743
2010-01-20,42.7287
2010-01-19,42.5799
2010-01-15,42.4283
2010-01-14,42.2744
2010-01-13,42.1175
2010-01-12,41.9576
2010-01-11,41.7965
2010-01-08,41.6340
2010-01-07,41.4723
2010-01-06,41.3129
2010-01-05,41.1601
2010-01-04,41.0140
2009-12-31,40.8713
2009-12-30,40.7319
2009-12-29,40.5954
2009-12-28,40.4630
2009-12-24,40.3346
2009-12-23,40.2107
2009-12-22,40.0897
2009-12-21,39.9700
2009-12-18,39.8554
2009-12-17,39.7470
2009-12-16,39.6431
2009-12-15,39.5456
2009-12-14,39.4544
2009-12-11,39.3699
2009-12-10,39.2953
2009-12-09,39.2344
2009-12-08,39.1893
2009-12-07,39.1591
2009-12-04,39.1426
2009-12-03,39.1398
2009-12-02,39.1505
2009-12-01,39.1761
2009-11-30,39.2147
2009-11-27,39.2641
2009-11-25,39.3191
2009-11-24,39.3784
2009-11-23,39.4412
2009-11-20,39.5017
2009-11-19,39.5595
2009-11-18,39.6146
2009-11-17,39.6675
2009-11-16,39.7176
2009-11-13,39.7659
2009-11-12,39.8107
2009-11-11,39.8491
2009-11-10,39.8819
2009-11-09,39.9109
2009-11-06,39.9366
2009-11-05,39.9622
2009-11-04,39.9813
2009-11-03,39.9910
2009-11-02,39.9851
2009-10-30,39.9632
2009-10-29,39.9275
2009-10-28,39.8776
2009-10-27,39.8140
2009-10-26,39.7335
2009-10-23,39.6373
2009-10-22,39.5280
2009-10-21,39.4072
2009-10-20,39.2760
2009-10-19,39.1352
2009-10-16,38.9892
2009-10-15,38.8392
2009-10-14,38.6838
2009-10-13,38.5212
2009-10-12,38.3538
2009-10-09,38.1813
2009-10-08,38.0052
2009-10-07,37.8275
2009-10-06,37.6475
2009-10-05,37.4618
2009-10-02,37.2684
2009-10-01,37.0643
2009-09-30,36.8524
2009-09-29,36.6388
2009-09-28,36.4259
2009-09-25,36.2161
2009-09-24,36.0112
2009-09-23,35.8113
2009-09-22,35.6167
2009-09-21,35.4275
2009-09-18,35.2423
2009-09-17,35.0574
2009-09-16,34.8717
2009-09-15,34.6857
2009-09-14,34.5013
2009-09-11,34.3171
2009-09-10,34.1337
2009-09-09,33.9548
2009-09-08,33.7823
2009-09-04,33.6161
2009-09-03,33.4568
2009-09-02,33.3030
2009-09-01,33.1566
