Dates,MACDEXT Values
2005-10-04,13.6473
2005-10-03,-0.6903
2005-09-30,14.4586
2005-09-29,13.3707
2005-09-28,1.0879
2005-09-27,15.4963
2005-09-26,12.8072
2005-09-23,2.6891
2005-09-22,14.9594
2005-09-21,11.9856
2005-09-20,2.9738
2005-09-19,14.4563
2005-09-16,11.0893
2005-09-15,3.3670
2005-09-14,13.8212
2005-09-13,10.1178
2005-09-12,3.7034
2005-09-09,13.0197
2005-09-08,9.0980
2005-09-07,3.9217
2005-09-06,12.2936
2005-09-02,8.1438
2005-09-01,4.1499
2005-08-31,11.3639
2005-08-30,7.2442
2005-08-29,4.1197
2005-08-26,10.4670
2005-08-25,6.4374
2005-08-24,4.0297
2005-08-23,9.3872
2005-08-22,5.7055
2005-08-19,3.6817
2005-08-18,8.1018
2005-08-17,5.0632
2005-08-16,3.0387
2005-08-15,6.8930
2005-08-12,4.5429
2005-08-11,2.3501
2005-08-10,5.7127
2005-08-09,4.1519
2005-08-08,1.5608
2005-08-05,4.6430
2005-08-04,3.8903
2005-08-03,0.7527
2005-08-02,4.4314
2005-08-01,3.7715
2005-07-29,0.6599
2005-07-28,4.1976
2005-07-27,3.7099
2005-07-26,0.4877
2005-07-25,4.1026
2005-07-22,3.6792
2005-07-21,0.4234
2005-07-20,3.8802
2005-07-19,3.6843
2005-07-18,0.1959
2005-07-15,3.6060
2005-07-14,3.7383
2005-07-13,-0.1323
2005-07-12,3.4196
2005-07-11,3.8605
2005-07-08,-0.4409
2005-07-07,3.3741
2005-07-06,4.0179
2005-07-05,-0.6437
2005-07-01,3.3584
2005-06-30,4.1993
2005-06-29,-0.8408
2005-06-28,3.5736
2005-06-27,4.3859
2005-06-24,-0.8123
2005-06-23,3.8768
2005-06-22,4.5493
2005-06-21,-0.6726
2005-06-20,3.9218
2005-06-17,4.6594
2005-06-16,-0.7376
2005-06-15,4.1486
2005-06-14,4.7601
2005-06-13,-0.6115
2005-06-10,4.3655
2005-06-09,4.8389
2005-06-08,-0.4733
2005-06-07,4.7061
2005-06-06,4.8647
2005-06-03,-0.1586
2005-06-02,4.8360
2005-06-01,4.8094
2005-05-31,0.0266
2005-05-27,5.0068
2005-05-26,4.7180
2005-05-25,0.2888
2005-05-24,5.0382
2005-05-23,4.5978
2005-05-20,0.4404
2005-05-19,5.0443
2005-05-18,4.4324
2005-05-17,0.6119
2005-05-16,4.8670
2005-05-13,4.2429
2005-05-12,0.6241
2005-05-11,4.8283
2005-05-10,4.0385
2005-05-09,0.7898
2005-05-06,4.8575
2005-05-05,3.8193
2005-05-04,1.0382
2005-05-03,4.5979
2005-05-02,3.5919
2005-04-29,1.0060
2005-04-28,4.2083
2005-04-27,3.3856
2005-04-26,0.8227
2005-04-25,4.0140
2005-04-22,3.1979
2005-04-21,0.8161
2005-04-20,3.9245
2005-04-19,3.0090
2005-04-18,0.9155
2005-04-15,3.5499
2005-04-14,2.7946
2005-04-13,0.7552
2005-04-12,3.3387
2005-04-11,2.5538
2005-04-08,0.7849
2005-04-07,3.0275
2005-04-06,2.2765
2005-04-05,0.7509
2005-04-04,2.8552
2005-04-01,2.0080
2005-03-31,0.8472
2005-03-30,2.8115
2005-03-29,1.7367
2005-03-28,1.0748
2005-03-24,2.7407
2005-03-23,1.4601
2005-03-22,1.2806
2005-03-21,2.5190
2005-03-18,1.1974
2005-03-17,1.3216
2005-03-16,2.3139
2005-03-15,0.9646
2005-03-14,1.3493
2005-03-11,1.9954
2005-03-10,0.7810
2005-03-09,1.2144
2005-03-08,1.3825
2005-03-07,0.6624
2005-03-04,0.7201
2005-03-03,0.8429
2005-03-02,0.6362
2005-03-01,0.2066
2005-02-28,0.6111
2005-02-25,0.6903
2005-02-24,-0.0792
2005-02-23,0.4133
2005-02-22,0.8053
2005-02-18,-0.3920
2005-02-17,0.3220
2005-02-16,0.9834
2005-02-15,-0.6614
2005-02-14,0.3770
2005-02-11,1.2013
2005-02-10,-0.8243
2005-02-09,0.4234
2005-02-08,1.4403
2005-02-07,-1.0169
2005-02-04,0.6618
2005-02-03,1.6947
2005-02-02,-1.0330
2005-02-01,0.9276
2005-01-31,1.9274
2005-01-28,-0.9999
2005-01-27,1.1470
2005-01-26,2.1412
2005-01-25,-0.9942
2005-01-24,1.3300
2005-01-21,2.3403
2005-01-20,-1.0103
2005-01-19,1.6454
2005-01-18,2.5027
2005-01-14,-0.8573
2005-01-13,2.0161
2005-01-12,2.6041
2005-01-11,-0.5879
2005-01-10,2.2831
2005-01-07,2.6365
2005-01-06,-0.3534
2005-01-05,2.5280
2005-01-04,2.6168
2005-01-03,-0.0889
2004-12-31,2.7138
2004-12-30,2.5613
2004-12-29,0.1525
2004-12-28,2.7561
2004-12-27,2.4479
2004-12-23,0.3082
2004-12-22,2.8512
2004-12-21,2.2954
2004-12-20,0.5558
2004-12-17,2.9391
2004-12-16,2.1095
2004-12-15,0.8296
2004-12-14,2.7918
2004-12-13,1.8939
2004-12-10,0.8979
2004-12-09,2.5574
2004-12-08,1.6791
2004-12-07,0.8783
2004-12-06,2.3078
2004-12-03,1.4509
2004-12-02,0.8570
2004-12-01,2.1065
2004-11-30,1.2227
2004-11-29,0.8838
2004-11-26,2.0282
2004-11-24,1.0091
2004-11-23,1.0191
2004-11-22,1.6930
2004-11-19,0.7835
2004-11-18,0.9095
2004-11-17,1.3836
2004-11-16,0.5792
2004-11-15,0.8044
2004-11-12,1.1782
2004-11-11,0.4070
2004-11-10,0.7712
2004-11-09,0.9983
2004-11-08,0.2394
2004-11-05,0.7589
2004-11-04,0.8589
2004-11-03,0.0824
2004-11-02,0.7765
2004-11-01,0.5033
2004-10-29,-0.0825
2004-10-28,0.5857
2004-10-27,0.2545
2004-10-26,-0.2411
2004-10-25,0.4956
2004-10-22,0.1837
2004-10-21,-0.3931
2004-10-20,0.5768
2004-10-19,-0.0023
2004-10-18,-0.5700
2004-10-15,0.5677
2004-10-14,-0.1456
2004-10-13,-0.7646
2004-10-12,0.6190
2004-10-11,-0.1660
2004-10-08,-0.9358
2004-10-07,0.7697
2004-10-06,-0.3300
2004-10-05,-1.0955
2004-10-04,0.7655
2004-10-01,-0.4145
2004-09-30,-1.2269
2004-09-29,0.8123
2004-09-28,-0.6253
2004-09-27,-1.3328
2004-09-24,0.7076
2004-09-23,-0.9243
2004-09-22,-1.3984
2004-09-21,0.4741
2004-09-20,-1.1138
2004-09-17,-1.4102
2004-09-16,0.2964
2004-09-15,-1.4083
2004-09-14,-1.3707
2004-09-13,-0.0375
2004-09-10,-1.7532
2004-09-09,-1.2388
2004-09-08,-0.5144
2004-09-07,-1.6865
2004-09-03,-0.9912
2004-09-02,-0.6953
2004-09-01,-1.6037
2004-08-31,-0.6748
2004-08-30,-0.9289
2004-08-27,-1.5122
2004-08-26,-0.2977
2004-08-25,-1.2144
2004-08-24,-1.3681
2004-08-23,0.1619
2004-08-20,-1.5300
2004-08-19,-1.2154
2004-08-18,0.6970
2004-08-17,-1.9125
2004-08-16,-1.0304
2004-08-13,1.3133
2004-08-12,-2.3437
2004-08-11,-0.7589
2004-08-10,1.9790
2004-08-09,-2.7379
2004-08-06,-0.2205
2004-08-05,2.6853
2004-08-04,-2.9058
2004-08-03,0.4750
2004-08-02,3.3913
2004-07-30,-2.9163
2004-07-29,1.1607
2004-07-28,4.0738
2004-07-27,-2.9131
2004-07-26,1.7902
2004-07-23,4.7157
2004-07-22,-2.9255
2004-07-21,2.6245
2004-07-20,5.3184
2004-07-19,-2.6939
2004-07-16,3.4481
2004-07-15,5.8205
2004-07-14,-2.3723
2004-07-13,4.3306
2004-07-12,6.1970
2004-07-09,-1.8664
2004-07-08,4.9612
2004-07-07,6.4278
2004-07-06,-1.4666
2004-07-02,5.5975
2004-07-01,6.5351
2004-06-30,-0.9376
2004-06-29,6.1343
2004-06-28,6.5373
2004-06-25,-0.4031
2004-06-24,6.6174
2004-06-23,6.4364
2004-06-22,0.1810
2004-06-21,6.9375
2004-06-18,6.2320
2004-06-17,0.7054
2004-06-16,7.2143
2004-06-15,5.9439
2004-06-14,1.2704
2004-06-10,7.1434
2004-06-09,5.5998
2004-06-08,1.5436
2004-06-07,6.8368
2004-06-04,5.2220
2004-06-03,1.6149
2004-06-02,6.4077
2004-06-01,4.8254
2004-05-28,1.5823
2004-05-27,5.9267
2004-05-26,4.4238
2004-05-25,1.5029
2004-05-24,5.6177
2004-05-21,4.0464
2004-05-20,1.5713
2004-05-19,5.2266
2004-05-18,3.6796
2004-05-17,1.5470
2004-05-14,4.7776
2004-05-13,3.3609
2004-05-12,1.4167
2004-05-11,4.3445
2004-05-10,3.1158
2004-05-07,1.2287
2004-05-06,4.1172
2004-05-05,2.9583
2004-05-04,1.1589
2004-05-03,3.7428
2004-04-30,2.8592
2004-04-29,0.8835
2004-04-28,3.2679
2004-04-27,2.7921
2004-04-26,0.4758
2004-04-23,2.7931
2004-04-22,2.7522
2004-04-21,0.0409
2004-04-20,2.5303
2004-04-19,2.7480
2004-04-16,-0.2178
2004-04-15,2.3164
2004-04-14,2.7616
2004-04-13,-0.4451
2004-04-12,2.3587
2004-04-08,2.7833
2004-04-07,-0.4246
2004-04-06,2.5712
2004-04-05,2.7786
2004-04-02,-0.2074
2004-04-01,2.9270
2004-03-31,2.7319
2004-03-30,0.1951
2004-03-29,3.2256
2004-03-26,2.6253
2004-03-25,0.6003
2004-03-24,3.1389
2004-03-23,2.4688
2004-03-22,0.6700
2004-03-19,2.9086
2004-03-18,2.2936
2004-03-17,0.6150
2004-03-16,2.7556
2004-03-15,2.1092
2004-03-12,0.6464
2004-03-11,2.6519
2004-03-10,1.9247
2004-03-09,0.7272
2004-03-08,2.5122
2004-03-05,1.7601
2004-03-04,0.7521
2004-03-03,2.3163
2004-03-02,1.6223
2004-03-01,0.6940
2004-02-27,2.1514
2004-02-26,1.4937
2004-02-25,0.6577
2004-02-24,1.9670
2004-02-23,1.3649
2004-02-20,0.6020
2004-02-19,1.8177
2004-02-18,1.2457
2004-02-17,0.5720
2004-02-13,1.5618
2004-02-12,1.1435
2004-02-11,0.4184
2004-02-10,1.2489
2004-02-09,1.0842
2004-02-06,0.1647
2004-02-05,1.0954
2004-02-04,1.0799
2004-02-03,0.0155
2004-02-02,1.1700
2004-01-30,1.1043
2004-01-29,0.0657
2004-01-28,1.2723
2004-01-27,1.1333
2004-01-26,0.1390
2004-01-23,1.1591
2004-01-22,1.1650
2004-01-21,-0.0059
2004-01-20,0.9922
2004-01-16,1.2138
2004-01-15,-0.2217
2004-01-14,0.8935
2004-01-13,1.2805
2004-01-12,-0.3870
2004-01-09,0.8981
2004-01-08,1.3504
2004-01-07,-0.4524
2004-01-06,1.0287
2004-01-05,1.4271
2004-01-02,-0.3984
2003-12-31,1.2101
2003-12-30,1.5220
2003-12-29,-0.3119
2003-12-26,1.3151
2003-12-24,1.6437
2003-12-23,-0.3286
2003-12-22,1.4304
2003-12-19,1.7957
2003-12-18,-0.3653
2003-12-17,1.5580
2003-12-16,1.9651
2003-12-15,-0.4071
2003-12-12,1.5984
2003-12-11,2.1338
2003-12-10,-0.5355
2003-12-09,1.5919
2003-12-08,2.2903
2003-12-05,-0.6984
2003-12-04,1.5232
2003-12-03,2.4316
2003-12-02,-0.9084
2003-12-01,1.5878
2003-11-28,2.5761
2003-11-26,-0.9883
2003-11-25,1.8830
2003-11-24,2.7145
2003-11-21,-0.8315
2003-11-20,2.3056
2003-11-19,2.8236
2003-11-18,-0.5180
2003-11-17,2.6832
2003-11-14,2.9133
2003-11-13,-0.2301
2003-11-12,2.9549
2003-11-11,2.9703
2003-11-10,-0.0154
2003-11-07,3.0767
2003-11-06,3.0123
2003-11-05,0.0644
2003-11-04,3.0068
2003-11-03,3.0492
2003-10-31,-0.0424
2003-10-30,2.8630
2003-10-29,3.1007
2003-10-28,-0.2377
2003-10-27,2.8238
2003-10-24,3.1520
2003-10-23,-0.3282
2003-10-22,2.8337
2003-10-21,3.1915
2003-10-20,-0.3578
2003-10-17,2.8648
2003-10-16,3.2114
2003-10-15,-0.3466
2003-10-14,3.1127
2003-10-13,3.2182
2003-10-10,-0.1055
2003-10-09,3.1963
2003-10-08,3.1929
2003-10-07,0.0034
2003-10-06,3.3331
2003-10-03,3.1948
2003-10-02,0.1383
2003-10-01,3.4089
2003-09-30,3.2201
2003-09-29,0.1889
2003-09-26,3.4698
2003-09-25,3.2705
2003-09-24,0.1993
2003-09-23,3.3247
2003-09-22,3.3333
2003-09-19,-0.0086
2003-09-18,3.1791
2003-09-17,3.4039
2003-09-16,-0.2248
2003-09-15,3.0132
2003-09-12,3.4859
2003-09-11,-0.4726
2003-09-10,2.9258
2003-09-09,3.5570
2003-09-08,-0.6312
2003-09-05,2.8847
2003-09-04,3.6262
2003-09-03,-0.7415
2003-09-02,3.2136
2003-08-29,3.6981
2003-08-28,-0.4845
2003-08-27,3.5606
2003-08-26,3.7514
2003-08-25,-0.1907
2003-08-22,3.8630
2003-08-21,3.7766
2003-08-20,0.0863
2003-08-19,4.0349
2003-08-18,3.7679
2003-08-15,0.2669
2003-08-14,3.9604
2003-08-13,3.7414
2003-08-12,0.2190
2003-08-11,3.9166
2003-08-08,3.7480
2003-08-07,0.1686
2003-08-06,3.6534
2003-08-05,3.7316
2003-08-04,-0.0782
2003-08-01,3.5487
2003-07-31,3.7248
2003-07-30,-0.1761
2003-07-29,3.5320
2003-07-28,3.7072
2003-07-25,-0.1752
2003-07-24,3.6927
2003-07-23,3.6747
2003-07-22,0.0180
2003-07-21,3.7883
2003-07-18,3.6291
2003-07-17,0.1592
2003-07-16,3.7846
2003-07-15,3.5616
2003-07-14,0.2229
2003-07-11,3.7961
2003-07-10,3.4742
2003-07-09,0.3219
2003-07-08,4.0194
2003-07-07,3.3561
2003-07-03,0.6634
2003-07-02,3.7692
2003-07-01,3.1780
2003-06-30,0.5912
2003-06-27,3.5919
2003-06-26,2.9876
2003-06-25,0.6044
2003-06-24,3.3908
2003-06-23,2.7855
2003-06-20,0.6053
2003-06-19,3.2391
2003-06-18,2.5929
2003-06-17,0.6462
2003-06-16,3.2826
2003-06-13,2.4185
2003-06-12,0.8641
2003-06-11,3.1811
2003-06-10,2.2557
2003-06-09,0.9254
2003-06-06,2.9973
2003-06-05,2.1269
2003-06-04,0.8705
2003-06-03,2.7333
2003-06-02,2.0200
2003-05-30,0.7133
2003-05-29,2.4164
2003-05-28,1.9392
2003-05-27,0.4772
2003-05-23,2.0556
2003-05-22,1.8846
2003-05-21,0.1710
2003-05-20,1.7732
2003-05-19,1.8663
2003-05-16,-0.0931
2003-05-15,1.6576
2003-05-14,1.8709
2003-05-13,-0.2133
2003-05-12,1.6696
2003-05-09,1.8737
2003-05-08,-0.2042
2003-05-07,1.8176
2003-05-06,1.8539
2003-05-05,-0.0363
2003-05-02,2.0213
2003-05-01,1.8110
2003-04-30,0.2103
2003-04-29,2.0351
2003-04-28,1.7350
2003-04-25,0.3001
2003-04-24,2.0064
2003-04-23,1.6468
2003-04-22,0.3596
2003-04-21,1.9250
2003-04-17,1.5194
2003-04-16,0.4056
2003-04-15,1.8909
2003-04-14,1.3470
2003-04-11,0.5439
2003-04-10,1.8148
2003-04-09,1.1311
2003-04-08,0.6837
2003-04-07,1.6831
2003-04-04,0.8820
2003-04-03,0.8010
2003-04-02,1.4906
2003-04-01,0.6069
2003-03-31,0.8837
2003-03-28,1.4316
2003-03-27,0.3216
2003-03-26,1.1101
2003-03-25,1.3375
2003-03-24,0.0140
2003-03-21,1.3235
2003-03-20,1.2410
2003-03-19,-0.3192
2003-03-18,1.5602
2003-03-17,0.8606
2003-03-14,-0.6392
2003-03-13,1.4997
2003-03-12,0.3726
2003-03-11,-0.9211
2003-03-10,1.2937
2003-03-07,-0.0521
2003-03-06,-1.1516
2003-03-05,1.0995
2003-03-04,-0.4266
2003-03-03,-1.3459
2003-02-28,0.9193
2003-02-27,-0.7933
2003-02-26,-1.5015
2003-02-25,0.7082
2003-02-24,-1.0773
2003-02-21,-1.6213
2003-02-20,0.5440
2003-02-19,-1.3366
2003-02-18,-1.6965
2003-02-14,0.3598
2003-02-13,-1.6608
2003-02-12,-1.7140
2003-02-11,0.0532
2003-02-10,-1.6389
2003-02-07,-1.6701
2003-02-06,0.0312
2003-02-05,-1.6770
2003-02-04,-1.6002
2003-02-03,-0.0768
2003-01-31,-1.7019
2003-01-30,-1.4992
2003-01-29,-0.2027
2003-01-28,-1.8009
2003-01-27,-1.3565
2003-01-24,-0.4444
2003-01-23,-1.8270
2003-01-22,-1.1757
2003-01-21,-0.6514
2003-01-17,-1.8713
2003-01-16,-0.9746
2003-01-15,-0.8967
2003-01-14,-1.7537
2003-01-13,-0.7498
2003-01-10,-1.0039
2003-01-09,-1.4941
2003-01-08,-0.5107
2003-01-07,-0.9834
2003-01-06,-1.2663
2003-01-03,-0.2766
2003-01-02,-0.9898
2002-12-31,-1.0099
2002-12-30,-0.0402
2002-12-27,-0.9697
2002-12-26,-0.7676
2002-12-24,0.1830
2002-12-23,-0.9506
2002-12-20,-0.4176
2002-12-19,0.3822
2002-12-18,-0.7999
2002-12-17,-0.1734
2002-12-16,0.5422
2002-12-13,-0.7156
2002-12-12,-0.0171
2002-12-11,0.6603
2002-12-10,-0.6774
2002-12-09,0.1518
2002-12-06,0.7414
2002-12-05,-0.5895
2002-12-04,0.3977
2002-12-03,0.7811
2002-12-02,-0.3834
2002-11-29,0.6135
2002-11-27,0.7666
2002-11-26,-0.1532
2002-11-25,0.8607
2002-11-22,0.7127
2002-11-21,0.1480
2002-11-20,0.9993
2002-11-19,0.6166
2002-11-18,0.3827
2002-11-15,1.0254
2002-11-14,0.5026
2002-11-13,0.5228
2002-11-12,1.0219
2002-11-11,0.3808
2002-11-08,0.6411
2002-11-07,0.8894
2002-11-06,0.2582
2002-11-05,0.6311
2002-11-04,0.7127
2002-11-01,0.1927
2002-10-31,0.5201
2002-10-30,0.5092
2002-10-29,0.1809
2002-10-28,0.3283
2002-10-25,0.2676
2002-10-24,0.2131
2002-10-23,0.0545
2002-10-22,0.1283
2002-10-21,0.2907
2002-10-18,-0.1624
2002-10-17,-0.0041
2002-10-16,0.4041
2002-10-15,-0.4082
2002-10-14,-0.0272
2002-10-11,0.5759
2002-10-10,-0.6031
2002-10-09,-0.0707
2002-10-08,0.8080
2002-10-07,-0.8787
2002-10-04,-0.0812
2002-10-03,1.0939
2002-10-02,-1.1751
2002-10-01,0.2993
2002-09-30,1.4074
2002-09-27,-1.1081
2002-09-26,0.6070
2002-09-25,1.6632
2002-09-24,-1.0563
2002-09-23,0.7988
2002-09-20,1.8623
2002-09-19,-1.0635
2002-09-18,0.9658
2002-09-17,2.0273
2002-09-16,-1.0615
2002-09-13,1.1491
2002-09-12,2.1531
2002-09-11,-1.0041
2002-09-10,1.5426
2002-09-09,2.2380
2002-09-06,-0.6954
2002-09-05,2.0616
2002-09-04,2.2443
2002-09-03,-0.1827
2002-08-30,2.5019
2002-08-29,2.1509
2002-08-28,0.3510
2002-08-27,2.7402
2002-08-26,1.9649
2002-08-23,0.7752
2002-08-22,2.6021
2002-08-21,1.7288
2002-08-20,0.8733
2002-08-19,2.3986
2002-08-16,1.4812
2002-08-15,0.9174
2002-08-14,2.2836
2002-08-13,1.2031
2002-08-12,1.0805
2002-08-09,2.0983
2002-08-08,0.8637
2002-08-07,1.2346
2002-08-06,1.9129
2002-08-05,0.4686
2002-08-02,1.4443
2002-08-01,1.5996
2002-07-31,0.0568
2002-07-30,1.5427
2002-07-29,1.2209
2002-07-26,-0.2836
2002-07-25,1.5045
2002-07-24,0.8285
2002-07-23,-0.5641
2002-07-22,1.3926
2002-07-19,0.6146
2002-07-18,-0.7745
2002-07-17,1.3891
2002-07-16,0.3740
2002-07-15,-0.9100
2002-07-12,1.2840
2002-07-11,-0.1040
2002-07-10,-1.0035
2002-07-09,0.8995
2002-07-08,-0.7715
2002-07-05,-1.0327
2002-07-03,0.2612
2002-07-02,-1.4575
2002-07-01,-0.9805
2002-06-28,-0.4770
2002-06-27,-1.7932
2002-06-26,-0.8376
2002-06-25,-0.9556
2002-06-24,-1.4646
2002-06-21,-0.6349
2002-06-20,-0.8297
2002-06-19,-1.3030
2002-06-18,-0.4211
2002-06-17,-0.8819
2002-06-14,-1.0652
2002-06-13,-0.1584
2002-06-12,-0.9068
2002-06-11,-0.6053
2002-06-10,0.1151
2002-06-07,-0.7204
2002-06-06,-0.4672
2002-06-05,0.3278
2002-06-04,-0.7949
2002-06-03,-0.3668
2002-05-31,0.5169
2002-05-30,-0.8837
2002-05-29,-0.3020
2002-05-28,0.6576
2002-05-24,-0.9596
2002-05-23,-0.1710
2002-05-22,0.7348
2002-05-21,-0.9057
2002-05-20,0.0310
2002-05-17,0.7562
2002-05-16,-0.7251
2002-05-15,0.4593
2002-05-14,0.7113
2002-05-13,-0.2520
2002-05-10,1.0611
2002-05-09,0.6075
2002-05-08,0.4536
2002-05-07,1.3968
2002-05-06,0.4203
2002-05-03,0.9765
2002-05-02,1.3084
2002-05-01,0.1826
2002-04-30,1.1258
2002-04-29,1.2352
2002-04-26,-0.0709
2002-04-25,1.3061
2002-04-24,0.8994
2002-04-23,-0.3563
2002-04-22,1.2558
2002-04-19,0.3924
2002-04-18,-0.6515
2002-04-17,1.0439
2002-04-16,0.0216
2002-04-15,-0.9298
2002-04-12,0.9514
2002-04-11,-0.3727
2002-04-10,-1.1816
2002-04-09,0.8088
2002-04-08,-0.4746
2002-04-05,-1.3793
2002-04-04,0.9047
2002-04-03,-0.6239
2002-04-02,-1.5247
2002-04-01,0.9009
2002-03-28,-0.7425
2002-03-27,-1.6182
2002-03-26,0.8757
2002-03-25,-0.9731
2002-03-22,-1.6436
2002-03-21,0.6705
2002-03-20,-1.3335
2002-03-19,-1.6132
2002-03-18,0.2797
2002-03-15,-1.7572
2002-03-14,-1.5070
2002-03-13,-0.2502
2002-03-12,-2.1120
2002-03-11,-1.3461
2002-03-08,-0.7659
2002-03-07,-2.2445
2002-03-06,-1.1196
2002-03-05,-1.1249
2002-03-04,-2.1520
2002-03-01,-0.8591
2002-02-28,-1.2929
2002-02-27,-1.7840
2002-02-26,-0.5976
2002-02-25,-1.1864
2002-02-22,-1.4650
2002-02-21,-0.3566
2002-02-20,-1.1084
2002-02-19,-0.9709
2002-02-15,-0.1248
2002-02-14,-0.8461
2002-02-13,-0.6996
2002-02-12,0.0840
2002-02-11,-0.7837
2002-02-08,-0.3778
2002-02-07,0.2875
2002-02-06,-0.6653
2002-02-05,-0.3094
2002-02-04,0.5116
2002-02-01,-0.8210
2002-01-31,-0.0731
2002-01-30,0.7384
2002-01-29,-0.8114
2002-01-28,0.1002
2002-01-25,0.9382
2002-01-24,-0.8380
2002-01-23,0.2013
2002-01-22,1.1204
2002-01-18,-0.9191
2002-01-17,0.3847
2002-01-16,1.2998
2002-01-15,-0.9151
2002-01-14,0.6217
2002-01-11,1.4608
2002-01-10,-0.8391
2002-01-09,0.9083
2002-01-08,1.6140
2002-01-07,-0.7057
2002-01-04,1.1312
2002-01-03,1.7444
2002-01-02,-0.6131
2001-12-31,1.6394
2001-12-28,1.8433
2001-12-27,-0.2039
2001-12-26,1.7315
2001-12-24,1.8666
2001-12-21,-0.1350
2001-12-20,1.7254
2001-12-19,1.8564
2001-12-18,-0.1310
2001-12-17,1.7399
2001-12-14,1.8011
2001-12-13,-0.0612
2001-12-12,1.8162
2001-12-11,1.6721
2001-12-10,0.1441
2001-12-07,1.8333
2001-12-06,1.4869
2001-12-05,0.3465
2001-12-04,2.0004
2001-12-03,1.2685
2001-11-30,0.7318
2001-11-29,2.0821
2001-11-28,1.0190
2001-11-27,1.0631
2001-11-26,2.0213
2001-11-23,0.7462
2001-11-21,1.2752
2001-11-20,1.8489
2001-11-19,0.4611
2001-11-16,1.3878
2001-11-15,1.6404
2001-11-14,0.1783
2001-11-13,1.4621
2001-11-12,1.2275
2001-11-09,-0.0885
2001-11-08,1.3159
2001-11-07,0.5786
2001-11-06,-0.2988
2001-11-05,0.8774
2001-11-02,0.1494
2001-11-01,-0.4039
2001-10-31,0.5533
2001-10-30,-0.1316
2001-10-29,-0.4282
2001-10-26,0.2966
2001-10-25,-0.2457
2001-10-24,-0.3666
2001-10-23,0.1209
2001-10-22,-0.3730
2001-10-19,-0.2188
2001-10-18,-0.1542
2001-10-17,-0.5447
2001-10-16,0.0357
2001-10-15,-0.5804
2001-10-12,-0.6959
2001-10-11,0.4106
2001-10-10,-1.1065
2001-10-09,-0.7609
2001-10-08,0.8906
2001-10-05,-1.6515
2001-10-04,-0.6654
2001-10-03,1.4428
2001-10-02,-2.1082
2001-10-01,-0.3673
2001-09-28,2.0316
2001-09-27,-2.3989
2001-09-26,-0.0693
2001-09-25,2.6261
2001-09-24,-2.6954
2001-09-21,0.4228
2001-09-20,3.2213
2001-09-19,-2.7986
2001-09-18,1.0848
2001-09-17,3.7721
2001-09-10,-2.6873
2001-09-07,1.9170
2001-09-06,4.2435
2001-09-05,-2.3265
2001-09-04,2.8300
2001-08-31,4.6049
2001-08-30,-1.7749
2001-08-29,3.6239
2001-08-28,4.8440
2001-08-27,-1.2202
2001-08-24,4.2092
2001-08-23,4.9898
2001-08-22,-0.7806
2001-08-21,4.6332
2001-08-20,5.0553
2001-08-17,-0.4221
2001-08-16,4.9836
2001-08-15,5.0436
2001-08-14,-0.0600
2001-08-13,5.2877
2001-08-10,4.9411
2001-08-09,0.3466
2001-08-08,5.3793
2001-08-07,4.7648
2001-08-06,0.6145
2001-08-03,5.3277
2001-08-02,4.5353
2001-08-01,0.7924
2001-07-31,5.1695
2001-07-30,4.2619
2001-07-27,0.9077
2001-07-26,4.9820
2001-07-25,3.9413
2001-07-24,1.0407
2001-07-23,4.9361
2001-07-20,3.5809
2001-07-19,1.3552
2001-07-18,4.7986
2001-07-17,3.2001
2001-07-16,1.5985
2001-07-13,4.5276
2001-07-12,2.7982
2001-07-11,1.7294
2001-07-10,4.0611
2001-07-09,2.3791
2001-07-06,1.6820
2001-07-05,3.7011
2001-07-03,1.9903
2001-07-02,1.7108
2001-06-29,3.3136
2001-06-28,1.6234
2001-06-27,1.6902
2001-06-26,2.8672
2001-06-25,1.2130
2001-06-22,1.6542
2001-06-21,2.2843
2001-06-20,0.7474
2001-06-19,1.5370
2001-06-18,1.7382
2001-06-15,0.2366
2001-06-14,1.5016
2001-06-13,1.5094
2001-06-12,-0.2445
2001-06-11,1.7539
2001-06-08,1.1815
2001-06-07,-0.7145
2001-06-06,1.8959
2001-06-05,0.7554
2001-06-04,-1.1662
2001-06-01,1.9216
2001-05-31,0.5618
2001-05-30,-1.5561
2001-05-29,2.1180
2001-05-25,0.3991
2001-05-24,-1.9208
2001-05-23,2.3199
2001-05-22,-0.3803
2001-05-21,-2.2763
2001-05-18,1.8959
2001-05-17,-1.3228
2001-05-16,-2.5945
2001-05-15,1.2717
2001-05-14,-2.3129
2001-05-11,-2.8283
2001-05-10,0.5154
2001-05-09,-2.5919
2001-05-08,-2.9778
2001-05-07,0.3858
2001-05-04,-2.7199
2001-05-03,-3.1342
2001-05-02,0.4144
2001-05-01,-2.8845
2001-04-30,-3.3307
2001-04-27,0.4462
2001-04-26,-2.7535
2001-04-25,-3.4760
2001-04-24,0.7225
2001-04-23,-2.7204
2001-04-20,-3.6698
2001-04-19,0.9493
2001-04-18,-2.7999
2001-04-17,-3.9181
2001-04-16,1.1181
2001-04-12,-3.2448
2001-04-11,-4.2281
2001-04-10,0.9833
2001-04-09,-3.4268
2001-04-06,-4.5872
2001-04-05,1.1604
2001-04-04,-3.6582
2001-04-03,-4.9859
2001-04-02,1.3277
2001-03-30,-4.0001
2001-03-29,-5.4106
2001-03-28,1.4105
2001-03-27,-4.4883
