Dates,PPO Values
2005-08-30,0.6965
2005-08-29,0.7831
2005-08-26,0.7543
2005-08-25,0.8999
2005-08-24,0.9357
2005-08-23,0.9799
2005-08-22,0.9761
2005-08-19,0.9017
2005-08-18,0.8910
2005-08-17,0.9439
2005-08-16,0.9378
2005-08-15,1.0314
2005-08-12,0.9528
2005-08-11,0.9798
2005-08-10,0.8809
2005-08-09,0.9500
2005-08-08,0.8824
2005-08-05,0.9590
2005-08-04,1.0118
2005-08-03,1.0522
2005-08-02,1.0293
2005-08-01,1.0344
2005-07-29,1.1157
2005-07-28,1.1628
2005-07-27,1.2073
2005-07-26,1.1374
2005-07-25,1.0854
2005-07-22,1.0495
2005-07-21,0.9642
2005-07-20,0.9176
2005-07-19,0.7858
2005-07-18,0.7934
2005-07-15,0.8151
2005-07-14,0.8293
2005-07-13,0.8622
2005-07-12,0.8916
2005-07-11,0.9604
2005-07-08,0.9279
2005-07-07,0.8564
2005-07-06,0.7344
2005-07-05,0.7097
2005-07-01,0.4861
2005-06-30,0.3111
2005-06-29,-0.1321
2005-06-28,0.0060
2005-06-27,0.0554
2005-06-24,0.2293
2005-06-23,0.6356
2005-06-22,0.9394
2005-06-21,1.1098
2005-06-20,1.3670
2005-06-17,1.5335
2005-06-16,1.5724
2005-06-15,1.7472
2005-06-14,1.8302
2005-06-13,2.1454
2005-06-10,2.2458
2005-06-09,2.3376
2005-06-08,2.3464
2005-06-07,2.4249
2005-06-06,2.3583
2005-06-03,2.1923
2005-06-02,2.0897
2005-06-01,1.9715
2005-05-31,1.8681
2005-05-27,1.7065
2005-05-26,1.6188
2005-05-25,1.4865
2005-05-24,1.5518
2005-05-23,1.4782
2005-05-20,1.4641
2005-05-19,1.3801
2005-05-18,1.3445
2005-05-17,1.2210
2005-05-16,1.1768
2005-05-13,1.1878
2005-05-12,1.3396
2005-05-11,1.3451
2005-05-10,1.3474
2005-05-09,1.2636
2005-05-06,1.2192
2005-05-05,1.0667
2005-05-04,1.0738
2005-05-03,0.9738
2005-05-02,0.9019
2005-04-29,0.8814
2005-04-28,0.8177
2005-04-27,0.8634
2005-04-26,0.7451
2005-04-25,0.6978
2005-04-22,0.5251
2005-04-21,0.5949
2005-04-20,0.4732
2005-04-19,0.6274
2005-04-18,0.6639
2005-04-15,0.9062
2005-04-14,1.1879
2005-04-13,1.3274
2005-04-12,1.3971
2005-04-11,1.5041
2005-04-08,1.4524
2005-04-07,1.5047
2005-04-06,1.4771
2005-04-05,1.5219
2005-04-04,1.5742
2005-04-01,1.6177
2005-03-31,1.5694
2005-03-30,1.5407
2005-03-29,1.4217
2005-03-28,1.5230
2005-03-24,1.4779
2005-03-23,1.6311
2005-03-22,1.7939
2005-03-21,1.9095
2005-03-18,2.0971
2005-03-17,2.2489
2005-03-16,2.4581
2005-03-15,2.7110
2005-03-14,2.6875
2005-03-11,2.7549
2005-03-10,2.8393
2005-03-09,2.8154
2005-03-08,2.7830
2005-03-07,2.6248
2005-03-04,2.3516
2005-03-03,1.9463
2005-03-02,1.5722
2005-03-01,1.4674
2005-02-28,1.3733
2005-02-25,1.2317
2005-02-24,1.0272
2005-02-23,0.9513
2005-02-22,1.0749
2005-02-18,1.3267
2005-02-17,1.5079
2005-02-16,1.5484
2005-02-15,1.5271
2005-02-14,1.3781
2005-02-11,1.2415
2005-02-10,1.0275
2005-02-09,0.7917
2005-02-08,0.4252
2005-02-07,0.1193
2005-02-04,-0.0766
2005-02-03,-0.3424
2005-02-02,-0.5617
2005-02-01,-0.8803
2005-01-31,-1.0356
2005-01-28,-1.1302
2005-01-27,-1.0979
2005-01-26,-1.2519
2005-01-25,-1.2074
2005-01-24,-1.1298
2005-01-21,-0.9757
2005-01-20,-0.8516
2005-01-19,-0.8461
2005-01-18,-0.9280
2005-01-14,-1.1121
2005-01-13,-1.1386
2005-01-12,-1.1006
2005-01-11,-1.2956
2005-01-10,-1.3039
2005-01-07,-1.3275
2005-01-06,-1.2070
2005-01-05,-1.0704
2005-01-04,-0.9465
2005-01-03,-0.6147
2004-12-31,-0.3771
2004-12-30,-0.2240
2004-12-29,-0.0510
2004-12-28,0.1372
2004-12-27,0.1495
2004-12-23,0.1821
2004-12-22,0.1484
2004-12-21,0.0304
2004-12-20,-0.0270
2004-12-17,-0.0615
2004-12-16,-0.0816
2004-12-15,0.0896
2004-12-14,0.2450
2004-12-13,0.3936
2004-12-10,0.5717
2004-12-09,0.8378
2004-12-08,1.0965
2004-12-07,1.4067
2004-12-06,1.6030
2004-12-03,1.6421
2004-12-02,1.5712
2004-12-01,1.5323
2004-11-30,1.4897
2004-11-29,1.6279
2004-11-26,1.7712
2004-11-24,1.8522
2004-11-23,1.9091
2004-11-22,1.9133
2004-11-19,1.9588
2004-11-18,2.0261
2004-11-17,1.8736
2004-11-16,1.6679
2004-11-15,1.5236
2004-11-12,1.3090
2004-11-11,1.0324
2004-11-10,0.5867
2004-11-09,0.1837
2004-11-08,-0.1580
2004-11-05,-0.4649
2004-11-04,-0.6648
2004-11-03,-0.7971
2004-11-02,-1.0681
2004-11-01,-1.1402
2004-10-29,-1.2300
2004-10-28,-1.3165
2004-10-27,-1.4018
2004-10-26,-1.5370
2004-10-25,-1.6629
2004-10-22,-1.6007
2004-10-21,-1.6023
2004-10-20,-1.5919
2004-10-19,-1.4359
2004-10-18,-1.2683
2004-10-15,-1.2331
2004-10-14,-1.1710
2004-10-13,-1.0875
2004-10-12,-0.9621
2004-10-11,-0.8229
2004-10-08,-0.6072
2004-10-07,-0.2939
2004-10-06,-0.1289
2004-10-05,-0.1186
2004-10-04,0.0647
2004-10-01,0.1368
2004-09-30,0.1959
2004-09-29,0.4341
2004-09-28,0.8477
2004-09-27,1.1117
2004-09-24,1.3958
2004-09-23,1.6185
2004-09-22,1.9057
2004-09-21,2.1160
2004-09-20,2.1606
2004-09-17,2.1775
2004-09-16,2.0878
2004-09-15,2.0613
2004-09-14,2.1612
2004-09-13,2.2069
2004-09-10,2.1625
2004-09-09,2.0976
2004-09-08,2.1553
2004-09-07,2.0426
2004-09-03,1.8818
2004-09-02,1.8175
2004-09-01,1.6100
2004-08-31,1.5573
2004-08-30,1.5001
2004-08-27,1.4740
2004-08-26,1.3943
2004-08-25,1.2548
2004-08-24,0.9692
2004-08-23,0.9110
2004-08-20,0.8759
2004-08-19,0.8568
2004-08-18,0.8625
2004-08-17,0.7566
2004-08-16,0.6980
2004-08-13,0.4807
2004-08-12,0.4491
2004-08-11,0.4827
2004-08-10,0.4461
2004-08-09,0.4486
2004-08-06,0.6202
2004-08-05,0.9183
2004-08-04,0.9407
2004-08-03,0.7518
2004-08-02,0.5475
2004-07-30,0.2458
2004-07-29,-0.1121
2004-07-28,-0.3450
2004-07-27,-0.4969
2004-07-26,-0.5173
2004-07-23,-0.2797
2004-07-22,0.0133
2004-07-21,0.3352
2004-07-20,0.6527
2004-07-19,0.8329
2004-07-16,1.0693
2004-07-15,1.2607
2004-07-14,1.4847
2004-07-13,1.7123
2004-07-12,1.7855
2004-07-09,1.8651
2004-07-08,1.9719
2004-07-07,2.0938
2004-07-06,2.3379
2004-07-02,2.6320
2004-07-01,2.9264
2004-06-30,3.1819
2004-06-29,3.2173
2004-06-28,3.3330
2004-06-25,3.4927
2004-06-24,3.4182
2004-06-23,3.4669
2004-06-22,3.4085
2004-06-21,3.4909
2004-06-18,3.5790
2004-06-17,3.5733
2004-06-16,3.5805
2004-06-15,3.4410
2004-06-14,3.3472
2004-06-10,3.2650
2004-06-09,3.1250
2004-06-08,2.9147
2004-06-07,2.7239
2004-06-04,2.4254
2004-06-03,2.2803
2004-06-02,2.2401
2004-06-01,2.0053
2004-05-28,1.8718
2004-05-27,1.6897
2004-05-26,1.3358
2004-05-25,1.1969
2004-05-24,1.0144
2004-05-21,0.7976
2004-05-20,0.7827
2004-05-19,0.8659
2004-05-18,0.8503
2004-05-17,0.9503
2004-05-14,1.1325
2004-05-13,1.1812
2004-05-12,1.1835
2004-05-11,1.1782
2004-05-10,1.2488
2004-05-07,1.4604
2004-05-06,1.5176
2004-05-05,1.4424
2004-05-04,1.3646
2004-05-03,1.3589
2004-04-30,1.2594
2004-04-29,1.3266
2004-04-28,1.2582
2004-04-27,0.9628
2004-04-26,0.6847
2004-04-23,0.3926
2004-04-22,0.2060
2004-04-21,0.0081
2004-04-20,0.1054
2004-04-19,0.3017
2004-04-16,0.3166
2004-04-15,0.3286
2004-04-14,0.3316
2004-04-13,0.3208
2004-04-12,0.2505
2004-04-08,0.0655
2004-04-07,0.0258
2004-04-06,-0.1270
2004-04-05,-0.4700
2004-04-02,-0.9483
2004-04-01,-1.3713
2004-03-31,-1.6216
2004-03-30,-1.9937
2004-03-29,-2.2516
2004-03-26,-2.4461
2004-03-25,-2.5117
2004-03-24,-2.6534
2004-03-23,-2.6220
2004-03-22,-2.5664
2004-03-19,-2.3536
2004-03-18,-2.2390
2004-03-17,-2.1350
2004-03-16,-1.9936
2004-03-15,-1.6923
2004-03-12,-1.3784
2004-03-11,-1.0881
2004-03-10,-0.6700
2004-03-09,-0.3622
2004-03-08,-0.0991
2004-03-05,0.0625
2004-03-04,0.1967
2004-03-03,0.3860
2004-03-02,0.5210
2004-03-01,0.6226
2004-02-27,0.6404
2004-02-26,0.7472
2004-02-25,1.0894
2004-02-24,1.1890
2004-02-23,1.4382
2004-02-20,1.6427
2004-02-19,1.7130
2004-02-18,1.7356
2004-02-17,1.7222
2004-02-13,1.6766
2004-02-12,1.6279
2004-02-11,1.5596
2004-02-10,1.4198
2004-02-09,1.4290
2004-02-06,1.3744
2004-02-05,1.1909
2004-02-04,0.9344
2004-02-03,0.7826
2004-02-02,0.6869
2004-01-30,0.6893
2004-01-29,0.8726
2004-01-28,0.9615
2004-01-27,1.2436
2004-01-26,1.4895
2004-01-23,1.6621
2004-01-22,1.9992
2004-01-21,2.1501
2004-01-20,2.1440
2004-01-16,2.2044
2004-01-15,2.0486
2004-01-14,2.0513
2004-01-13,2.0067
2004-01-12,2.1307
2004-01-09,2.2164
2004-01-08,2.2367
2004-01-07,2.1748
2004-01-06,2.2047
2004-01-05,2.2960
2004-01-02,2.3439
2003-12-31,2.3897
2003-12-30,2.3749
2003-12-29,2.2845
2003-12-26,2.2032
2003-12-24,2.1983
2003-12-23,2.1863
2003-12-22,1.9902
2003-12-19,1.7935
2003-12-18,1.5432
2003-12-17,1.2304
2003-12-16,0.9362
2003-12-15,0.7872
2003-12-12,0.7760
2003-12-11,0.7055
2003-12-10,0.5545
2003-12-09,0.5351
2003-12-08,0.5792
2003-12-05,0.4841
2003-12-04,0.6519
2003-12-03,0.5630
2003-12-02,0.5972
2003-12-01,0.8149
2003-11-28,1.0305
2003-11-26,1.1930
2003-11-25,1.4121
2003-11-24,1.6764
2003-11-21,1.8243
2003-11-20,1.9944
2003-11-19,2.0538
2003-11-18,2.0859
2003-11-17,2.2460
2003-11-14,2.1771
2003-11-13,2.1853
2003-11-12,1.9891
2003-11-11,1.9283
2003-11-10,2.0673
2003-11-07,2.0778
2003-11-06,2.0410
2003-11-05,1.9653
2003-11-04,1.9166
2003-11-03,1.7893
2003-10-31,1.5488
2003-10-30,1.3308
2003-10-29,0.9519
2003-10-28,0.5243
2003-10-27,0.6572
2003-10-24,0.8173
2003-10-23,0.9427
2003-10-22,1.1838
2003-10-21,1.4130
2003-10-20,1.5627
2003-10-17,1.5448
2003-10-16,1.5069
2003-10-15,1.3766
2003-10-14,1.3150
2003-10-13,1.1738
2003-10-10,0.9319
2003-10-09,0.7067
2003-10-08,0.4526
2003-10-07,0.2664
2003-10-06,0.0555
2003-10-03,-0.1113
2003-10-02,-0.3347
2003-10-01,-0.4641
2003-09-30,-0.6256
2003-09-29,-0.5280
2003-09-26,-0.4313
2003-09-25,-0.1747
2003-09-24,0.2253
2003-09-23,0.6036
2003-09-22,0.8052
2003-09-19,1.1243
2003-09-18,1.2597
2003-09-17,1.3148
2003-09-16,1.5673
2003-09-15,1.7594
2003-09-12,2.0666
2003-09-11,2.3837
2003-09-10,2.7369
2003-09-09,3.1763
2003-09-08,3.4924
2003-09-05,3.6685
2003-09-04,3.7824
2003-09-03,3.6634
2003-09-02,3.3132
2003-08-29,3.0021
2003-08-28,2.6384
2003-08-27,2.2461
2003-08-26,1.9531
2003-08-25,1.6734
2003-08-22,1.4108
2003-08-21,0.9344
2003-08-20,0.5326
2003-08-19,0.1865
2003-08-18,-0.2520
2003-08-15,-0.5765
2003-08-14,-0.7824
2003-08-13,-1.0467
2003-08-12,-1.1798
2003-08-11,-1.3513
2003-08-08,-1.4279
2003-08-07,-1.5145
2003-08-06,-1.5029
2003-08-05,-1.4608
2003-08-04,-1.1725
2003-08-01,-1.1002
2003-07-31,-1.0546
2003-07-30,-1.1975
2003-07-29,-1.1772
2003-07-28,-0.9905
2003-07-25,-0.9600
2003-07-24,-0.8801
2003-07-23,-0.6201
2003-07-22,-0.4300
2003-07-21,-0.1464
2003-07-18,0.2814
2003-07-17,0.5222
2003-07-16,0.8745
2003-07-15,1.2451
2003-07-14,1.6841
2003-07-11,1.8850
2003-07-10,1.9380
2003-07-09,2.1211
2003-07-08,2.1650
2003-07-07,2.2596
2003-07-03,2.3409
2003-07-02,2.5372
2003-07-01,2.6857
2003-06-30,2.8802
2003-06-27,3.1841
2003-06-26,3.5556
2003-06-25,3.9252
2003-06-24,4.3372
2003-06-23,4.7740
2003-06-20,5.2741
2003-06-19,5.5207
2003-06-18,5.7609
2003-06-17,5.8813
2003-06-16,5.8456
2003-06-13,5.6233
2003-06-12,5.5697
2003-06-11,5.2802
2003-06-10,4.9243
2003-06-09,4.7269
2003-06-06,4.7611
2003-06-05,4.1776
2003-06-04,3.7359
2003-06-03,3.1423
2003-06-02,2.8081
2003-05-30,2.3814
2003-05-29,2.2383
2003-05-28,2.2697
2003-05-27,2.1256
2003-05-23,2.0756
2003-05-22,1.9479
2003-05-21,2.0683
2003-05-20,2.2976
2003-05-19,2.5111
2003-05-16,2.6979
2003-05-15,2.4182
2003-05-14,2.1116
2003-05-13,1.9244
2003-05-12,1.6929
2003-05-09,1.2700
2003-05-08,0.9684
2003-05-07,0.9192
2003-05-06,0.7539
2003-05-05,0.6194
2003-05-02,0.6307
2003-05-01,0.2637
2003-04-30,0.3530
2003-04-29,0.3985
2003-04-28,0.2717
2003-04-25,0.2475
2003-04-24,0.2841
2003-04-23,0.1620
2003-04-22,-0.1888
2003-04-21,-0.5075
2003-04-17,-0.5211
2003-04-16,-0.4819
2003-04-15,-0.4213
2003-04-14,-0.5834
2003-04-11,-0.7669
2003-04-10,-0.6945
2003-04-09,-0.8269
2003-04-08,-1.1318
2003-04-07,-1.4594
2003-04-04,-1.8721
2003-04-03,-2.0271
2003-04-02,-2.2146
2003-04-01,-2.4637
2003-03-31,-2.3672
2003-03-28,-1.9820
2003-03-27,-1.8603
2003-03-26,-1.8377
2003-03-25,-1.7387
2003-03-24,-1.9504
2003-03-21,-2.0651
2003-03-20,-2.5819
2003-03-19,-3.0993
2003-03-18,-3.7642
2003-03-17,-4.5130
2003-03-14,-5.0473
2003-03-13,-5.1402
2003-03-12,-5.1137
2003-03-11,-4.9390
2003-03-10,-4.6825
2003-03-07,-4.4110
2003-03-06,-4.1298
2003-03-05,-3.8386
2003-03-04,-3.6292
2003-03-03,-3.5685
2003-02-28,-3.3249
2003-02-27,-3.1309
2003-02-26,-2.9793
2003-02-25,-2.7105
2003-02-24,-2.4547
2003-02-21,-2.2003
2003-02-20,-2.2354
2003-02-19,-2.0913
2003-02-18,-2.2171
2003-02-14,-2.2856
2003-02-13,-2.3905
2003-02-12,-2.2745
2003-02-11,-2.1396
2003-02-10,-2.0084
2003-02-07,-1.9551
2003-02-06,-1.7728
2003-02-05,-1.6955
2003-02-04,-1.6126
2003-02-03,-1.6130
2003-01-31,-1.5492
2003-01-30,-1.5994
2003-01-29,-1.3456
2003-01-28,-1.2547
2003-01-27,-1.1218
2003-01-24,-0.6784
2003-01-23,-0.2296
2003-01-22,0.0833
2003-01-21,0.5005
2003-01-17,0.8344
2003-01-16,0.9772
2003-01-15,1.0938
2003-01-14,1.2600
2003-01-13,1.2111
2003-01-10,1.0844
2003-01-09,1.0431
2003-01-08,0.9594
2003-01-07,0.9606
2003-01-06,1.0094
2003-01-03,0.8011
2003-01-02,0.5058
2002-12-31,0.2122
2002-12-30,0.1109
2002-12-27,0.0079
2002-12-26,0.0550
2002-12-24,0.0202
2002-12-23,-0.0308
2002-12-20,-0.1395
2002-12-19,-0.2513
2002-12-18,-0.2455
2002-12-17,-0.1623
2002-12-16,-0.0007
2002-12-13,0.1830
2002-12-12,0.5758
2002-12-11,0.8654
2002-12-10,1.0737
2002-12-09,1.4100
2002-12-06,1.7721
2002-12-05,1.9023
2002-12-04,2.1754
2002-12-03,2.1956
2002-12-02,2.0926
2002-11-29,1.9713
2002-11-27,1.8003
2002-11-26,1.2473
2002-11-25,0.9409
2002-11-22,0.5894
2002-11-21,-0.0367
2002-11-20,-0.3368
2002-11-19,-0.4854
2002-11-18,-0.5607
2002-11-15,-0.4927
2002-11-14,-0.5872
2002-11-13,-0.6506
2002-11-12,-0.7447
2002-11-11,-0.8767
2002-11-08,-0.8933
2002-11-07,-1.5345
2002-11-06,-2.0431
2002-11-05,-3.0917
2002-11-04,-3.7043
2002-11-01,-3.8136
2002-10-31,-4.1425
2002-10-30,-4.2860
2002-10-29,-4.5582
2002-10-28,-4.6751
2002-10-25,-4.5243
2002-10-24,-4.7112
2002-10-23,-4.7636
2002-10-22,-5.0083
2002-10-21,-5.0696
2002-10-18,-5.1501
2002-10-17,-4.7535
2002-10-16,-4.5035
2002-10-15,-4.2927
2002-10-14,-4.4788
2002-10-11,-4.3195
2002-10-10,-4.3480
2002-10-09,-4.1301
2002-10-08,-3.5325
2002-10-07,-3.2012
2002-10-04,-2.8506
2002-10-03,-2.2662
2002-10-02,-2.1577
2002-10-01,-2.0106
2002-09-30,-2.2558
2002-09-27,-2.0059
2002-09-26,-1.8230
2002-09-25,-2.0846
2002-09-24,-2.0678
2002-09-23,-1.8924
2002-09-20,-1.7664
2002-09-19,-1.8812
2002-09-18,-1.7352
2002-09-17,-1.8701
2002-09-16,-1.8829
2002-09-13,-2.1312
2002-09-12,-1.9636
2002-09-11,-1.9619
2002-09-10,-2.1040
2002-09-09,-2.2822
2002-09-06,-2.5228
2002-09-05,-2.7548
2002-09-04,-2.6895
2002-09-03,-2.7922
2002-08-30,-2.5088
2002-08-29,-2.5484
2002-08-28,-2.5901
2002-08-27,-2.7030
2002-08-26,-2.6755
2002-08-23,-2.5671
2002-08-22,-2.4582
2002-08-21,-2.6459
2002-08-20,-2.6035
2002-08-19,-2.5948
2002-08-16,-2.7091
2002-08-15,-2.5573
2002-08-14,-2.3285
2002-08-13,-1.7189
2002-08-12,-1.1081
2002-08-09,-1.1345
2002-08-08,-1.2765
2002-08-07,-1.5639
2002-08-06,-1.8080
2002-08-05,-1.6710
2002-08-02,-1.2764
2002-08-01,-1.0653
2002-07-31,-0.9738
2002-07-30,-1.0615
2002-07-29,-1.1898
2002-07-26,-1.4295
2002-07-25,-1.7073
2002-07-24,-2.2695
2002-07-23,-2.5208
2002-07-22,-2.2269
2002-07-19,-1.7486
2002-07-18,-1.4587
2002-07-17,-1.4018
2002-07-16,-1.7072
2002-07-15,-1.5726
2002-07-12,-1.1152
2002-07-11,-0.6156
2002-07-10,-0.2154
2002-07-09,0.3800
2002-07-08,0.5692
2002-07-05,0.5985
2002-07-03,0.4183
2002-07-02,0.4675
2002-07-01,0.3443
2002-06-28,0.1674
2002-06-27,-0.1558
2002-06-26,-0.5210
2002-06-25,-0.4890
2002-06-24,-0.4766
2002-06-21,-0.4233
2002-06-20,-0.4034
2002-06-19,-0.5606
2002-06-18,-0.6023
2002-06-17,-0.8001
2002-06-14,-1.0932
2002-06-13,-1.1033
2002-06-12,-1.0933
2002-06-11,-1.3794
2002-06-10,-1.4094
2002-06-07,-1.5269
2002-06-06,-1.6168
2002-06-05,-1.5195
2002-06-04,-1.5111
2002-06-03,-1.3176
2002-05-31,-1.0567
2002-05-30,-0.8944
2002-05-29,-0.9091
2002-05-28,-0.7626
2002-05-24,-0.5658
2002-05-23,-0.3881
2002-05-22,-0.3392
2002-05-21,-0.3313
2002-05-20,-0.3029
2002-05-17,-0.4401
2002-05-16,-0.6754
2002-05-15,-0.8700
2002-05-14,-1.0024
2002-05-13,-1.3312
2002-05-10,-1.4559
2002-05-09,-1.4447
2002-05-08,-1.7196
2002-05-07,-1.9142
2002-05-06,-1.8432
2002-05-03,-1.7824
2002-05-02,-1.9652
2002-05-01,-2.2247
2002-04-30,-2.6677
2002-04-29,-2.9875
2002-04-26,-3.1293
2002-04-25,-2.7826
2002-04-24,-2.3977
2002-04-23,-1.9932
2002-04-22,-1.4794
2002-04-19,-0.9528
2002-04-18,-0.1927
2002-04-17,0.5640
2002-04-16,1.1589
2002-04-15,1.1979
2002-04-12,1.4513
2002-04-11,1.5643
2002-04-10,1.6289
2002-04-09,1.5268
2002-04-08,1.5867
2002-04-05,1.5484
2002-04-04,1.6272
2002-04-03,1.5353
2002-04-02,1.4690
2002-04-01,1.2842
2002-03-28,1.2798
2002-03-27,1.1836
2002-03-26,1.2419
2002-03-25,1.6310
2002-03-22,2.1182
2002-03-21,2.5649
2002-03-20,2.8247
2002-03-19,3.2518
2002-03-18,3.5352
2002-03-15,3.9328
2002-03-14,4.3092
2002-03-13,4.8057
2002-03-12,5.0281
2002-03-11,5.0091
2002-03-08,4.7733
2002-03-07,4.7121
2002-03-06,4.7595
2002-03-05,4.4378
2002-03-04,4.3173
2002-03-01,3.8819
2002-02-28,3.5477
2002-02-27,3.4933
2002-02-26,3.3820
2002-02-25,3.3609
2002-02-22,3.3307
2002-02-21,3.2824
2002-02-20,3.2999
2002-02-19,3.4867
2002-02-15,3.5777
2002-02-14,3.3522
2002-02-13,3.0379
2002-02-12,2.5493
2002-02-11,2.3109
2002-02-08,2.0043
2002-02-07,1.9057
2002-02-06,1.9120
2002-02-05,1.9114
2002-02-04,1.9451
2002-02-01,1.9082
2002-01-31,1.7398
2002-01-30,1.6273
2002-01-29,1.7025
2002-01-28,1.7141
2002-01-25,1.5300
2002-01-24,1.3788
2002-01-23,1.2890
2002-01-22,1.3297
2002-01-18,1.2440
2002-01-17,1.2809
2002-01-16,1.5246
2002-01-15,1.8943
2002-01-14,1.9915
2002-01-11,2.3736
2002-01-10,2.7123
2002-01-09,2.8062
2002-01-08,2.8685
2002-01-07,2.7916
2002-01-04,2.4714
2002-01-03,2.1891
2002-01-02,2.2232
2001-12-31,2.4080
2001-12-28,2.4260
2001-12-27,2.3255
2001-12-26,2.2717
2001-12-24,2.1921
2001-12-21,2.1054
2001-12-20,1.9007
2001-12-19,1.7462
2001-12-18,1.6961
2001-12-17,1.6788
2001-12-14,1.6843
2001-12-13,1.5285
2001-12-12,1.4599
2001-12-11,1.4065
2001-12-10,1.2399
2001-12-07,1.0556
2001-12-06,0.6875
2001-12-05,0.2579
2001-12-04,0.0566
2001-12-03,-0.0533
2001-11-30,-0.0822
2001-11-29,-0.1470
2001-11-28,-0.2423
2001-11-27,-0.0743
2001-11-26,-0.2469
2001-11-23,-0.5787
2001-11-21,-0.9186
2001-11-20,-1.0653
2001-11-19,-1.3168
2001-11-16,-1.6575
2001-11-15,-2.0358
2001-11-14,-2.2654
2001-11-13,-2.4836
2001-11-12,-2.5302
2001-11-09,-2.3921
2001-11-08,-2.2377
2001-11-07,-2.4964
2001-11-06,-2.7872
2001-11-05,-3.3028
2001-11-02,-3.7740
2001-11-01,-4.1132
2001-10-31,-4.1448
2001-10-30,-3.9572
2001-10-29,-3.7937
2001-10-26,-3.7444
2001-10-25,-4.7621
2001-10-24,-5.4757
2001-10-23,-5.8219
2001-10-22,-6.0792
2001-10-19,-6.2682
2001-10-18,-6.3523
2001-10-17,-6.2089
2001-10-16,-6.1869
2001-10-15,-6.4755
2001-10-12,-6.7951
2001-10-11,-7.2825
2001-10-10,-7.8777
2001-10-09,-8.4070
2001-10-08,-9.0289
2001-10-05,-9.8641
2001-10-04,-10.6865
2001-10-03,-11.6144
2001-10-02,-12.6876
2001-10-01,-13.2295
2001-09-28,-13.2467
2001-09-27,-13.4119
2001-09-26,-13.6996
2001-09-25,-13.8709
2001-09-24,-13.9374
2001-09-21,-13.4872
2001-09-20,-12.1523
2001-09-19,-10.3515
2001-09-18,-8.7185
2001-09-17,-6.7711
2001-09-10,-4.8916
2001-09-07,-4.0695
2001-09-06,-3.3367
2001-09-05,-3.0911
2001-09-04,-3.0836
2001-08-31,-2.9048
2001-08-30,-2.8798
2001-08-29,-2.6753
2001-08-28,-2.4194
2001-08-27,-2.2425
2001-08-24,-2.2519
2001-08-23,-2.3389
2001-08-22,-2.1450
2001-08-21,-1.8948
2001-08-20,-1.4874
2001-08-17,-1.2075
2001-08-16,-0.9559
2001-08-15,-0.8272
2001-08-14,-0.5285
2001-08-13,-0.3700
2001-08-10,-0.2624
2001-08-09,-0.1927
2001-08-08,-0.0144
2001-08-07,0.1685
2001-08-06,0.2425
2001-08-03,0.1750
2001-08-02,-0.0570
2001-08-01,-0.2843
2001-07-31,-0.6032
2001-07-30,-0.9189
2001-07-27,-1.1065
2001-07-26,-1.4630
2001-07-25,-1.8920
2001-07-24,-2.1518
2001-07-23,-2.1966
2001-07-20,-2.4014
2001-07-19,-2.7255
2001-07-18,-3.0268
2001-07-17,-3.5015
2001-07-16,-3.9048
2001-07-13,-4.1769
2001-07-12,-4.4258
2001-07-11,-4.5771
2001-07-10,-4.4194
2001-07-09,-4.3857
2001-07-06,-4.0528
2001-07-05,-3.8394
2001-07-03,-3.6819
2001-07-02,-3.6239
2001-06-29,-3.5075
2001-06-28,-3.1853
2001-06-27,-3.0137
2001-06-26,-2.8338
2001-06-25,-2.4566
2001-06-22,-1.9398
2001-06-21,-1.2716
2001-06-20,-0.5353
2001-06-19,-0.1318
2001-06-18,0.2726
2001-06-15,0.2999
2001-06-14,0.4292
2001-06-13,0.6957
2001-06-12,0.7241
2001-06-11,0.7153
2001-06-08,0.8828
2001-06-07,1.0695
2001-06-06,1.1272
2001-06-05,1.1140
2001-06-04,0.9504
2001-06-01,0.8677
2001-05-31,0.9110
2001-05-30,1.2845
2001-05-29,1.7164
2001-05-25,2.1670
2001-05-24,2.7407
2001-05-23,3.1447
2001-05-22,3.4919
2001-05-21,3.5769
2001-05-18,3.5239
2001-05-17,3.4531
2001-05-16,3.2377
2001-05-15,3.2310
2001-05-14,3.1975
2001-05-11,3.0803
2001-05-10,2.9981
2001-05-09,2.8550
2001-05-08,2.7804
2001-05-07,2.7293
2001-05-04,2.6113
2001-05-03,2.4499
2001-05-02,2.2867
2001-05-01,2.0406
2001-04-30,1.7873
2001-04-27,1.7098
2001-04-26,1.6166
2001-04-25,1.5798
2001-04-24,1.6184
2001-04-23,1.5647
2001-04-20,1.5856
2001-04-19,1.3193
2001-04-18,1.1421
2001-04-17,0.7797
2001-04-16,0.4243
2001-04-12,0.1113
2001-04-11,-0.4264
2001-04-10,-0.8637
2001-04-09,-1.5389
2001-04-06,-1.8449
2001-04-05,-2.0463
2001-04-04,-2.4249
2001-04-03,-2.4744
2001-04-02,-2.4991
2001-03-30,-2.5701
2001-03-29,-2.7492
2001-03-28,-2.9815
2001-03-27,-3.0629
2001-03-26,-3.1598
2001-03-23,-3.2821
2001-03-22,-2.9561
2001-03-21,-2.3318
2001-03-20,-1.8403
2001-03-19,-1.3954
2001-03-16,-0.9898
2001-03-15,-0.0821
2001-03-14,0.6687
2001-03-13,1.2914
2001-03-12,1.6455
2001-03-09,2.0029
2001-03-08,1.6936
2001-03-07,1.3921
