Dates,KAMA Values
2014-04-17,110.3826
2014-04-16,110.3907
2014-04-15,110.4146
2014-04-14,110.4389
2014-04-11,110.4653
2014-04-10,110.5186
2014-04-09,110.5717
2014-04-08,110.6034
2014-04-07,110.7178
2014-04-04,110.7837
2014-04-03,110.8244
2014-04-02,110.8313
2014-04-01,110.8476
2014-03-31,110.8643
2014-03-28,110.9591
2014-03-27,111.1030
2014-03-26,111.3032
2014-03-25,111.5054
2014-03-24,111.7083
2014-03-21,111.9582
2014-03-20,112.2378
2014-03-19,112.4624
2014-03-18,112.7267
2014-03-17,112.9019
2014-03-14,113.0178
2014-03-13,113.2290
2014-03-12,113.4965
2014-03-11,113.6782
2014-03-10,113.8374
2014-03-07,113.9366
2014-03-06,113.9928
2014-03-05,114.0452
2014-03-04,114.0883
2014-03-03,114.1121
2014-02-28,114.1750
2014-02-27,114.2157
2014-02-26,114.2566
2014-02-25,114.3284
2014-02-24,114.3930
2014-02-21,114.4207
2014-02-20,114.4776
2014-02-19,114.5157
2014-02-18,114.5555
2014-02-14,114.5657
2014-02-13,114.5810
2014-02-12,114.6142
2014-02-11,114.6730
2014-02-10,114.7127
2014-02-07,114.8296
2014-02-06,114.9222
2014-02-05,115.3046
2014-02-04,115.6539
2014-02-03,115.9567
2014-01-31,116.3470
2014-01-30,116.6634
2014-01-29,116.8559
2014-01-28,116.9330
2014-01-27,116.9313
2014-01-24,116.9262
2014-01-23,116.9285
2014-01-22,116.8461
2014-01-21,116.5720
2014-01-17,116.4587
2014-01-16,116.3817
2014-01-15,116.3023
2014-01-14,116.2102
2014-01-13,116.1084
2014-01-10,115.9612
2014-01-09,115.7364
2014-01-08,115.4933
2014-01-07,115.3430
2014-01-06,115.1667
2014-01-03,115.0735
2014-01-02,114.9494
2013-12-31,114.8595
2013-12-30,114.7841
2013-12-27,114.7282
2013-12-26,114.6070
2013-12-24,114.3539
2013-12-23,114.2074
2013-12-20,114.0651
2013-12-19,113.9109
2013-12-18,113.8060
2013-12-17,113.6834
2013-12-16,113.5442
2013-12-13,113.4651
2013-12-12,113.4184
2013-12-11,113.4126
2013-12-10,113.4200
2013-12-09,113.3851
2013-12-06,113.3131
2013-12-05,113.2206
2013-12-04,113.2149
2013-12-03,113.2445
2013-12-02,113.2642
2013-11-29,113.1943
2013-11-27,113.1337
2013-11-26,113.0464
2013-11-25,112.9442
2013-11-22,112.9126
2013-11-21,112.6545
2013-11-20,112.5883
2013-11-19,112.5476
2013-11-18,112.0244
2013-11-15,111.1821
2013-11-14,110.5162
2013-11-13,109.9264
2013-11-12,109.4906
2013-11-11,109.0792
2013-11-08,108.5718
2013-11-07,107.9038
2013-11-06,107.3674
2013-11-05,106.4826
2013-11-04,105.6650
2013-11-01,104.8522
2013-10-31,103.8943
2013-10-30,103.1126
2013-10-29,102.3980
2013-10-28,101.6219
2013-10-25,100.6871
2013-10-24,99.3535
2013-10-23,98.3363
2013-10-22,97.4161
2013-10-21,96.9868
2013-10-18,96.6538
2013-10-17,96.2312
2013-10-16,95.8308
2013-10-15,95.5447
2013-10-14,95.3745
2013-10-11,95.1337
2013-10-10,94.9371
2013-10-09,94.6353
2013-10-08,94.5542
2013-10-07,94.4165
2013-10-04,94.2211
2013-10-03,94.0188
2013-10-02,93.9033
2013-10-01,93.6609
2013-09-30,93.3908
2013-09-27,93.1288
2013-09-26,92.7859
2013-09-25,92.2581
2013-09-24,91.7548
2013-09-23,91.2635
2013-09-20,90.7296
2013-09-19,90.4810
2013-09-18,89.9856
2013-09-17,89.4856
2013-09-16,89.0490
2013-09-13,88.6884
2013-09-12,88.5183
2013-09-11,88.3819
2013-09-10,88.2955
2013-09-09,88.2273
2013-09-06,88.1871
2013-09-05,88.1526
2013-09-04,88.0890
2013-09-03,88.0258
2013-08-30,88.0057
2013-08-29,87.9999
2013-08-28,87.9876
2013-08-27,87.9881
2013-08-26,87.9889
2013-08-23,87.9677
2013-08-22,87.9484
2013-08-21,87.9290
2013-08-20,87.9248
2013-08-19,87.9150
2013-08-16,87.9047
2013-08-15,87.9030
2013-08-14,87.9089
2013-08-13,87.8993
2013-08-12,87.8602
2013-08-09,87.8474
2013-08-08,87.8226
2013-08-07,87.7807
2013-08-06,87.7324
2013-08-05,87.6794
2013-08-02,87.6115
2013-08-01,87.5123
2013-07-31,87.4541
2013-07-30,87.4280
2013-07-29,87.3901
2013-07-26,87.3603
2013-07-25,87.3133
2013-07-24,87.2239
2013-07-23,87.1088
2013-07-22,86.9423
2013-07-19,86.8170
2013-07-18,86.6760
2013-07-17,86.4998
2013-07-16,86.4268
2013-07-15,86.3674
2013-07-12,86.2295
2013-07-11,86.2271
2013-07-10,85.9427
2013-07-09,85.7513
2013-07-08,85.6178
2013-07-05,85.4803
2013-07-03,85.3355
2013-07-02,85.2306
2013-07-01,85.1892
2013-06-28,85.0476
2013-06-27,84.9315
2013-06-26,84.7646
2013-06-25,84.7317
2013-06-24,84.7861
2013-06-21,84.8459
2013-06-20,84.8526
2013-06-19,84.8735
2013-06-18,84.7475
2013-06-17,84.4220
2013-06-14,84.1578
2013-06-13,83.9629
2013-06-12,83.7046
2013-06-11,83.5391
2013-06-10,83.2982
2013-06-07,83.0022
2013-06-06,82.6654
2013-06-05,82.5395
2013-06-04,82.4759
2013-06-03,82.3156
2013-05-31,82.0060
2013-05-30,81.8598
2013-05-29,81.5408
2013-05-28,81.3271
2013-05-24,81.0285
2013-05-23,80.6719
2013-05-22,80.3146
2013-05-21,80.0888
2013-05-20,79.7125
2013-05-17,79.2553
2013-05-16,78.7043
2013-05-15,78.3348
2013-05-14,77.8361
2013-05-13,77.3567
2013-05-10,77.0031
2013-05-09,76.6627
2013-05-08,76.2491
2013-05-07,75.8175
2013-05-06,75.2667
2013-05-03,74.8364
2013-05-02,74.3957
2013-05-01,74.0508
2013-04-30,73.7760
2013-04-29,73.4620
2013-04-26,73.0474
2013-04-25,72.4221
2013-04-24,71.9351
2013-04-23,71.4920
2013-04-22,71.2950
2013-04-19,71.1908
2013-04-18,70.9821
2013-04-17,70.8832
2013-04-16,70.7236
2013-04-15,70.5276
2013-04-12,70.3089
2013-04-11,69.8188
2013-04-10,69.2883
2013-04-09,68.8186
2013-04-08,68.4466
2013-04-05,68.1082
2013-04-04,67.7674
2013-04-03,67.5062
2013-04-02,67.3111
2013-04-01,67.1315
2013-03-28,66.8040
2013-03-27,66.5389
2013-03-26,66.2131
2013-03-25,65.7649
2013-03-22,65.5463
2013-03-21,65.3114
2013-03-20,65.0208
2013-03-19,64.7252
2013-03-18,64.4835
2013-03-15,64.2464
2013-03-14,63.8784
2013-03-13,63.5639
2013-03-12,63.1984
2013-03-11,62.9234
2013-03-08,62.7195
2013-03-07,62.5902
2013-03-06,62.4710
2013-03-05,62.4139
2013-03-04,62.3574
2013-03-01,62.3325
2013-02-28,62.2964
2013-02-27,62.2618
2013-02-26,62.2195
2013-02-25,62.2108
2013-02-22,62.2059
2013-02-21,62.1857
2013-02-20,62.1687
2013-02-19,62.1624
2013-02-15,62.1569
2013-02-14,62.1483
2013-02-13,62.1405
2013-02-12,62.1347
2013-02-11,62.1207
2013-02-08,62.1080
2013-02-07,62.0879
2013-02-06,62.0482
2013-02-05,62.0259
2013-02-04,62.0063
2013-02-01,61.9941
2013-01-31,61.9846
2013-01-30,61.9864
2013-01-29,61.9787
2013-01-28,61.9822
2013-01-25,61.9823
2013-01-24,61.9757
2013-01-23,61.9645
2013-01-22,61.9610
2013-01-18,61.9585
2013-01-17,61.9456
2013-01-16,61.9218
2013-01-15,61.9153
2013-01-14,61.8368
2013-01-11,61.7665
2013-01-10,61.7428
2013-01-09,61.6582
2013-01-08,61.6040
2013-01-07,61.5994
2013-01-04,61.5678
2013-01-03,61.4897
2013-01-02,61.4236
2012-12-31,61.3592
2012-12-28,61.3363
2012-12-27,61.3173
2012-12-26,61.2612
2012-12-24,61.1804
2012-12-21,61.0914
2012-12-20,60.9956
2012-12-19,60.8934
2012-12-18,60.8254
2012-12-17,60.7410
2012-12-14,60.6877
2012-12-13,60.6510
2012-12-12,60.6086
2012-12-11,60.5042
2012-12-10,60.3886
2012-12-07,60.2879
2012-12-06,60.2103
2012-12-05,60.1665
2012-12-04,60.1245
2012-12-03,60.0736
2012-11-30,60.0231
2012-11-29,59.9705
2012-11-28,59.9154
2012-11-27,59.8796
2012-11-26,59.8361
2012-11-23,59.7905
2012-11-21,59.7610
2012-11-20,59.7411
2012-11-19,59.7366
2012-11-16,59.7339
2012-11-15,59.7368
2012-11-14,59.7383
2012-11-13,59.7385
2012-11-12,59.7120
2012-11-09,59.6839
2012-11-08,59.6644
2012-11-07,59.6654
2012-11-06,59.6710
2012-11-05,59.6682
2012-11-02,59.6831
2012-11-01,59.7086
2012-10-31,59.7226
2012-10-26,59.7450
2012-10-25,59.7535
2012-10-24,59.7557
2012-10-23,59.7509
2012-10-22,59.7446
2012-10-19,59.7377
2012-10-18,59.7289
2012-10-17,59.7196
2012-10-16,59.7110
2012-10-15,59.6998
2012-10-12,59.6979
2012-10-11,59.6974
2012-10-10,59.7051
2012-10-09,59.7275
2012-10-08,59.7491
2012-10-05,59.7774
2012-10-04,59.7937
2012-10-03,59.8277
2012-10-02,59.8449
2012-10-01,59.8758
2012-09-28,59.9048
2012-09-27,59.9560
2012-09-26,59.9834
2012-09-25,60.0021
2012-09-24,60.0382
2012-09-21,60.0654
2012-09-20,60.0799
2012-09-19,60.0949
2012-09-18,60.1206
2012-09-17,60.1420
2012-09-14,60.1717
2012-09-13,60.1827
2012-09-12,60.1895
2012-09-11,60.2000
2012-09-10,60.2107
2012-09-07,60.2153
2012-09-06,60.2118
2012-09-05,60.2077
2012-09-04,60.2104
2012-08-31,60.2175
2012-08-30,60.2217
2012-08-29,60.2329
2012-08-28,60.2381
2012-08-27,60.2412
2012-08-24,60.2451
2012-08-23,60.2504
2012-08-22,60.2628
2012-08-21,60.2610
2012-08-20,60.2501
2012-08-17,60.2279
2012-08-16,60.2035
2012-08-15,60.1800
2012-08-14,60.1640
2012-08-13,60.1392
2012-08-10,60.1004
2012-08-09,60.0772
2012-08-08,60.0509
2012-08-07,60.0241
2012-08-06,59.9974
2012-08-03,59.9951
2012-08-02,59.9936
2012-08-01,59.9959
2012-07-31,59.9946
2012-07-30,59.9739
2012-07-27,59.9352
2012-07-26,59.9050
2012-07-25,59.8853
2012-07-24,59.8772
2012-07-23,59.8794
2012-07-20,59.8768
2012-07-19,59.8712
2012-07-18,59.8623
2012-07-17,59.8521
2012-07-16,59.8457
2012-07-13,59.8386
2012-07-12,59.8256
2012-07-11,59.8368
2012-07-10,59.8507
2012-07-09,59.8395
2012-07-06,59.8234
2012-07-05,59.8085
2012-07-03,59.7939
2012-07-02,59.7796
2012-06-29,59.7763
2012-06-28,59.7624
2012-06-27,59.7672
2012-06-26,59.7701
2012-06-25,59.7784
2012-06-22,59.7863
2012-06-21,59.7881
2012-06-20,59.7913
2012-06-19,59.7838
2012-06-18,59.7805
2012-06-15,59.7826
2012-06-14,59.7843
2012-06-13,59.7879
2012-06-12,59.7899
2012-06-11,59.7881
2012-06-08,59.8148
2012-06-07,59.8472
2012-06-06,59.8835
2012-06-05,59.9530
2012-06-04,60.0598
2012-06-01,60.1719
2012-05-31,60.3241
2012-05-30,60.3870
2012-05-29,60.4630
2012-05-25,60.5069
2012-05-24,60.5669
2012-05-23,60.5909
2012-05-22,60.6063
2012-05-21,60.6193
2012-05-18,60.6279
2012-05-17,60.7035
2012-05-16,60.7514
2012-05-15,60.7557
2012-05-14,60.7608
2012-05-11,60.7630
2012-05-10,60.7624
2012-05-09,60.7607
2012-05-08,60.7578
2012-05-07,60.7520
2012-05-04,60.7445
2012-05-03,60.7377
2012-05-02,60.7223
2012-05-01,60.6975
2012-04-30,60.6690
2012-04-27,60.6471
2012-04-26,60.6155
2012-04-25,60.5926
2012-04-24,60.5607
2012-04-23,60.5644
2012-04-20,60.5752
2012-04-19,60.5763
2012-04-18,60.5809
2012-04-17,60.5807
2012-04-16,60.5771
2012-04-13,60.5867
2012-04-12,60.5939
2012-04-11,60.5947
2012-04-10,60.6131
2012-04-09,60.6669
2012-04-05,60.6835
2012-04-04,60.6855
2012-04-03,60.6865
2012-04-02,60.6825
2012-03-30,60.6775
2012-03-29,60.6741
2012-03-28,60.6726
2012-03-27,60.6700
2012-03-26,60.6644
2012-03-23,60.6592
2012-03-22,60.6583
2012-03-21,60.6574
2012-03-20,60.6495
2012-03-19,60.6368
2012-03-16,60.6161
2012-03-15,60.6047
2012-03-14,60.5888
2012-03-13,60.5703
2012-03-12,60.5669
2012-03-09,60.5672
2012-03-08,60.5690
2012-03-07,60.5663
2012-03-06,60.5669
2012-03-05,60.5726
2012-03-02,60.5673
2012-03-01,60.5309
2012-02-29,60.4962
2012-02-28,60.4615
2012-02-27,60.4114
2012-02-24,60.3706
2012-02-23,60.2906
2012-02-22,60.2373
2012-02-21,60.1477
2012-02-17,60.0791
2012-02-16,60.0267
2012-02-15,59.9788
2012-02-14,59.9346
2012-02-13,59.8725
2012-02-10,59.8091
2012-02-09,59.6978
2012-02-08,59.4925
2012-02-07,59.2665
2012-02-06,59.0755
2012-02-03,58.9101
2012-02-02,58.7017
2012-02-01,58.6013
2012-01-31,58.4683
2012-01-30,58.3898
2012-01-27,58.3329
2012-01-26,58.2603
2012-01-25,58.1359
2012-01-24,57.9341
2012-01-23,57.7450
2012-01-20,57.6001
2012-01-19,57.4351
2012-01-18,57.2515
2012-01-17,57.0976
2012-01-13,56.8917
2012-01-12,56.6897
2012-01-11,56.5000
2012-01-10,56.3959
2012-01-09,56.2712
2012-01-06,56.1429
2012-01-05,55.9888
2012-01-04,55.8700
2012-01-03,55.7069
2011-12-30,55.5063
2011-12-29,55.3548
2011-12-28,55.1660
2011-12-27,54.9816
2011-12-23,54.7902
2011-12-22,54.5995
2011-12-21,54.4073
2011-12-20,54.2334
2011-12-19,54.1020
2011-12-16,54.0170
2011-12-15,53.8919
2011-12-14,53.7588
2011-12-13,53.6385
2011-12-12,53.4499
2011-12-09,53.3060
2011-12-08,53.1503
2011-12-07,53.0472
2011-12-06,52.9404
2011-12-05,52.8102
2011-12-02,52.6271
2011-12-01,52.4122
2011-11-30,52.2597
2011-11-29,52.2059
2011-11-28,52.1986
2011-11-25,52.1947
2011-11-23,52.1997
2011-11-22,52.2052
2011-11-21,52.2024
2011-11-18,52.1881
2011-11-17,52.1389
2011-11-16,52.1186
2011-11-15,52.1038
2011-11-14,52.0530
2011-11-11,52.0125
2011-11-10,51.9964
2011-11-09,51.9898
2011-11-08,51.9854
2011-11-07,51.9655
2011-11-04,51.9470
2011-11-03,51.9287
2011-11-02,51.9072
2011-11-01,51.9031
2011-10-31,51.9102
2011-10-28,51.8772
2011-10-27,51.7898
2011-10-26,51.7458
2011-10-25,51.7192
2011-10-24,51.7189
2011-10-21,51.7110
2011-10-20,51.6999
2011-10-19,51.7121
2011-10-18,51.7147
2011-10-17,51.7165
2011-10-14,51.7238
2011-10-13,51.7227
2011-10-12,51.7237
2011-10-11,51.7195
2011-10-10,51.7164
2011-10-07,51.7125
2011-10-06,51.7394
2011-10-05,51.7730
2011-10-04,51.8390
2011-10-03,51.9404
2011-09-30,52.0935
2011-09-29,52.1758
2011-09-28,52.2075
2011-09-27,52.2419
2011-09-26,52.2593
2011-09-23,52.2957
2011-09-22,52.4009
2011-09-21,52.5512
2011-09-20,52.6263
2011-09-19,52.6485
2011-09-16,52.6620
2011-09-15,52.6509
2011-09-14,52.6603
2011-09-13,52.6984
2011-09-12,52.7429
2011-09-09,52.7997
2011-09-08,52.8660
2011-09-07,52.9045
2011-09-06,52.9072
2011-09-02,52.9455
2011-09-01,52.9613
2011-08-31,52.9512
2011-08-30,52.9284
2011-08-29,52.9137
2011-08-26,52.9242
2011-08-25,52.9831
2011-08-24,53.1115
2011-08-23,53.2285
2011-08-22,53.3641
2011-08-19,53.6426
2011-08-18,54.0441
2011-08-17,54.3558
2011-08-16,54.5070
2011-08-15,54.6677
2011-08-12,54.8165
2011-08-11,55.0451
2011-08-10,55.5471
2011-08-09,56.4150
2011-08-08,56.8101
2011-08-05,57.7661
2011-08-04,58.2885
2011-08-03,58.7543
2011-08-02,58.9480
2011-08-01,59.1580
2011-07-29,59.2480
2011-07-28,59.3201
2011-07-27,59.3808
2011-07-26,59.4561
2011-07-25,59.5729
2011-07-22,59.6488
2011-07-21,59.6780
2011-07-20,59.7040
2011-07-19,59.7555
2011-07-18,59.8767
2011-07-15,60.0407
2011-07-14,60.1324
2011-07-13,60.2420
2011-07-12,60.3134
2011-07-11,60.4018
2011-07-08,60.4295
2011-07-07,60.4288
2011-07-06,60.4234
2011-07-05,60.4241
2011-07-01,60.4281
2011-06-30,60.4308
2011-06-29,60.4366
2011-06-28,60.4453
2011-06-27,60.4556
2011-06-24,60.4688
2011-06-23,60.4848
2011-06-22,60.5089
2011-06-21,60.5263
2011-06-20,60.5319
2011-06-17,60.5344
2011-06-16,60.5389
2011-06-15,60.5451
2011-06-14,60.5499
2011-06-13,60.5523
2011-06-10,60.5622
2011-06-09,60.5740
2011-06-08,60.5791
2011-06-07,60.5861
2011-06-06,60.5921
2011-06-03,60.5972
2011-06-02,60.6003
2011-06-01,60.5905
2011-05-31,60.5863
2011-05-27,60.4347
2011-05-26,60.3306
2011-05-25,60.2336
2011-05-24,60.1818
2011-05-23,60.1616
2011-05-20,60.1276
2011-05-19,60.0393
2011-05-18,59.9405
2011-05-17,59.8734
2011-05-16,59.8075
2011-05-13,59.7055
2011-05-12,59.5105
2011-05-11,59.2004
2011-05-10,58.9312
2011-05-09,58.7065
2011-05-06,58.5061
2011-05-05,58.2722
2011-05-04,58.0681
2011-05-03,57.8561
2011-05-02,57.6803
2011-04-29,57.4740
2011-04-28,57.2535
2011-04-27,57.0632
2011-04-26,56.9955
2011-04-25,56.9408
2011-04-21,56.9074
2011-04-20,56.8608
2011-04-19,56.8178
2011-04-18,56.8013
2011-04-15,56.7862
2011-04-14,56.7715
2011-04-13,56.7603
2011-04-12,56.7483
2011-04-11,56.7135
2011-04-08,56.6553
2011-04-07,56.6210
2011-04-06,56.5564
2011-04-05,56.5324
2011-04-04,56.5182
2011-04-01,56.4847
2011-03-31,56.4438
2011-03-30,56.4111
2011-03-29,56.3872
2011-03-28,56.3459
2011-03-25,56.3086
2011-03-24,56.2730
2011-03-23,56.2393
2011-03-22,56.2069
2011-03-21,56.1903
2011-03-18,56.1798
2011-03-17,56.1865
2011-03-16,56.1982
2011-03-15,56.2136
2011-03-14,56.2197
2011-03-11,56.2054
2011-03-10,56.1641
2011-03-09,56.1314
2011-03-08,56.0656
2011-03-07,56.0036
2011-03-04,55.9760
2011-03-03,55.9076
2011-03-02,55.8316
2011-03-01,55.8320
2011-02-28,55.8199
2011-02-25,55.7312
2011-02-24,55.6269
2011-02-23,55.5804
2011-02-22,55.5542
2011-02-18,55.5050
2011-02-17,55.3422
2011-02-16,55.2475
2011-02-15,55.1455
2011-02-14,55.0835
2011-02-11,54.9785
2011-02-10,54.8590
2011-02-09,54.6501
2011-02-08,54.4571
2011-02-07,54.2934
2011-02-04,54.1840
2011-02-03,54.0655
2011-02-02,53.9717
2011-02-01,53.8667
2011-01-31,53.8063
2011-01-28,53.7511
2011-01-27,53.7059
2011-01-26,53.6168
2011-01-25,53.5398
2011-01-24,53.4011
2011-01-21,53.2836
2011-01-20,53.2417
2011-01-19,53.2199
2011-01-18,53.1992
2011-01-14,53.1616
2011-01-13,53.1429
2011-01-12,53.1296
2011-01-11,53.1172
2011-01-10,53.1036
2011-01-07,53.0863
2011-01-06,53.0714
2011-01-05,53.0540
2011-01-04,53.0416
2011-01-03,53.0358
2010-12-31,53.0372
2010-12-30,53.0634
2010-12-29,53.0819
2010-12-28,53.1054
2010-12-27,53.1328
2010-12-23,53.1711
2010-12-22,53.2028
2010-12-21,53.2372
2010-12-20,53.2812
2010-12-17,53.3445
2010-12-16,53.3630
2010-12-15,53.3939
2010-12-14,53.4291
2010-12-13,53.4439
2010-12-10,53.4720
2010-12-09,53.4926
2010-12-08,53.5049
2010-12-07,53.5147
2010-12-06,53.5223
2010-12-03,53.5264
2010-12-02,53.5336
2010-12-01,53.5384
2010-11-30,53.5476
2010-11-29,53.5611
2010-11-26,53.5794
2010-11-24,53.5992
2010-11-23,53.6162
2010-11-22,53.6363
2010-11-19,53.6481
2010-11-18,53.6611
2010-11-17,53.6777
2010-11-16,53.7085
2010-11-15,53.7255
2010-11-12,53.7420
2010-11-11,53.7569
2010-11-10,53.7793
2010-11-09,53.7868
2010-11-08,53.7361
2010-11-05,53.6584
2010-11-04,53.4890
2010-11-03,53.3260
2010-11-02,53.2567
2010-11-01,53.1999
2010-10-29,53.1357
2010-10-28,53.0647
2010-10-27,52.9933
2010-10-26,52.9319
2010-10-25,52.8314
2010-10-22,52.7219
2010-10-21,52.6222
2010-10-20,52.5294
2010-10-19,52.4873
2010-10-18,52.4776
2010-10-15,52.4535
2010-10-14,52.4309
2010-10-13,52.3928
2010-10-12,52.3506
2010-10-11,52.3298
2010-10-08,52.2995
2010-10-07,52.2736
2010-10-06,52.2582
2010-10-05,52.2479
2010-10-04,52.2383
2010-10-01,52.2359
2010-09-30,52.2318
2010-09-29,52.2248
2010-09-28,52.2241
2010-09-27,52.2325
2010-09-24,52.2473
2010-09-23,52.2527
2010-09-22,52.2726
2010-09-21,52.2798
2010-09-20,52.2861
2010-09-17,52.2954
2010-09-16,52.3124
2010-09-15,52.3254
2010-09-14,52.3453
2010-09-13,52.3620
2010-09-10,52.3755
2010-09-09,52.3881
2010-09-08,52.3999
2010-09-07,52.4112
2010-09-03,52.4453
2010-09-02,52.4560
2010-09-01,52.4833
2010-08-31,52.5212
2010-08-30,52.6082
2010-08-27,52.6700
2010-08-26,52.7029
2010-08-25,52.7790
2010-08-24,52.8833
2010-08-23,52.9381
2010-08-20,52.9590
2010-08-19,52.9699
2010-08-18,52.9895
2010-08-17,53.0013
2010-08-16,53.0155
2010-08-13,53.0395
2010-08-12,53.0489
2010-08-11,53.0584
2010-08-10,53.0691
2010-08-09,53.0483
2010-08-06,53.0258
2010-08-05,52.9999
2010-08-04,52.9712
2010-08-03,52.9325
2010-08-02,52.9047
2010-07-30,52.8654
2010-07-29,52.8593
2010-07-28,52.8587
2010-07-27,52.8572
2010-07-26,52.8499
2010-07-23,52.8374
2010-07-22,52.8281
2010-07-21,52.8326
2010-07-20,52.9008
2010-07-19,52.9231
2010-07-16,52.9630
2010-07-15,53.0626
2010-07-14,53.1212
2010-07-13,53.1716
2010-07-12,53.2167
2010-07-09,53.2727
2010-07-08,53.3129
2010-07-07,53.3531
2010-07-06,53.4443
2010-07-02,53.6281
2010-07-01,53.8002
2010-06-30,53.9379
2010-06-29,54.0231
2010-06-28,54.0977
2010-06-25,54.1070
2010-06-24,54.1063
2010-06-23,54.1162
2010-06-22,54.1251
2010-06-21,54.1499
2010-06-18,54.1562
2010-06-17,54.1625
2010-06-16,54.1760
2010-06-15,54.1932
2010-06-14,54.2044
2010-06-11,54.2683
2010-06-10,54.3174
2010-06-09,54.4181
2010-06-08,54.6312
2010-06-07,54.8464
2010-06-04,55.1213
2010-06-03,55.3466
2010-06-02,55.4499
2010-06-01,55.5497
2010-05-28,55.6793
2010-05-27,55.7747
2010-05-26,55.8268
2010-05-25,55.9178
2010-05-24,56.0383
2010-05-21,56.1566
2010-05-20,56.2391
2010-05-19,56.3783
2010-05-18,56.4047
2010-05-17,56.4221
2010-05-14,56.4351
2010-05-13,56.4563
2010-05-12,56.4539
2010-05-11,56.4225
2010-05-10,56.4265
2010-05-07,56.4408
2010-05-06,56.5014
2010-05-05,56.5554
2010-05-04,56.5794
2010-05-03,56.4852
2010-04-30,56.3817
2010-04-29,56.3636
2010-04-28,56.2591
2010-04-27,56.2300
2010-04-26,56.1866
2010-04-23,55.9974
2010-04-22,55.6732
2010-04-21,55.2541
2010-04-20,54.9089
2010-04-19,54.8143
2010-04-16,54.7565
2010-04-15,54.7225
2010-04-14,54.6088
2010-04-13,54.5147
2010-04-12,54.4344
2010-04-09,54.3373
2010-04-08,54.1943
2010-04-07,53.9896
2010-04-06,53.7844
2010-04-05,53.5359
2010-04-01,53.3412
2010-03-31,53.0851
2010-03-30,52.8568
2010-03-29,52.5350
2010-03-26,52.1698
2010-03-25,51.8885
2010-03-24,51.5780
2010-03-23,51.2831
2010-03-22,51.0161
2010-03-19,50.7794
2010-03-18,50.5464
2010-03-17,50.2461
2010-03-16,49.9912
2010-03-15,49.7259
2010-03-12,49.4120
2010-03-11,49.0449
2010-03-10,48.6233
2010-03-09,48.1972
2010-03-08,47.9029
2010-03-05,47.6358
2010-03-04,47.2654
2010-03-03,47.0265
2010-03-02,46.8726
2010-03-01,46.7296
2010-02-26,46.6132
2010-02-25,46.5315
2010-02-24,46.4523
2010-02-23,46.3368
2010-02-22,46.2531
2010-02-19,46.1150
2010-02-18,45.9927
2010-02-17,45.8782
2010-02-16,45.7909
2010-02-12,45.7211
2010-02-11,45.6957
2010-02-10,45.6304
2010-02-09,45.5982
2010-02-08,45.5622
2010-02-05,45.5677
2010-02-04,45.5631
2010-02-03,45.5310
2010-02-02,45.3867
2010-02-01,45.2689
2010-01-29,45.1470
2010-01-28,45.0688
2010-01-27,44.8193
2010-01-26,44.5913
2010-01-25,44.5795
2010-01-22,44.5643
2010-01-21,44.5521
2010-01-20,44.4697
2010-01-19,44.3147
2010-01-15,44.0743
2010-01-14,43.7891
2010-01-13,43.3782
2010-01-12,42.9552
2010-01-11,42.6338
2010-01-08,42.1740
2010-01-07,41.5944
2010-01-06,40.9020
2010-01-05,40.5557
2010-01-04,40.3779
2009-12-31,40.2749
2009-12-30,40.2504
2009-12-29,40.2249
2009-12-28,40.1916
2009-12-24,40.1440
2009-12-23,40.0971
2009-12-22,40.0548
2009-12-21,40.0054
2009-12-18,39.9828
2009-12-17,39.9692
2009-12-16,39.9342
2009-12-15,39.8890
2009-12-14,39.8269
2009-12-11,39.7344
2009-12-10,39.6702
2009-12-09,39.6464
2009-12-08,39.6197
2009-12-07,39.5712
2009-12-04,39.4954
2009-12-03,39.4524
2009-12-02,39.4309
2009-12-01,39.4146
2009-11-30,39.3972
2009-11-27,39.3909
2009-11-25,39.3849
2009-11-24,39.3730
2009-11-23,39.3677
2009-11-20,39.3522
2009-11-19,39.3469
2009-11-18,39.3418
2009-11-17,39.3311
2009-11-16,39.3083
2009-11-13,39.2840
2009-11-12,39.2823
2009-11-11,39.2840
2009-11-10,39.2824
2009-11-09,39.2833
2009-11-06,39.2793
2009-11-05,39.2847
2009-11-04,39.2904
2009-11-03,39.2993
2009-11-02,39.3132
2009-10-30,39.3342
2009-10-29,39.3638
2009-10-28,39.3985
2009-10-27,39.4389
2009-10-26,39.4759
2009-10-23,39.5060
2009-10-22,39.5192
2009-10-21,39.5216
2009-10-20,39.5314
2009-10-19,39.5188
2009-10-16,39.4680
2009-10-15,39.4151
2009-10-14,39.3976
2009-10-13,39.3495
2009-10-12,39.3222
2009-10-09,39.2995
2009-10-08,39.2333
2009-10-07,39.1822
2009-10-06,39.1486
2009-10-05,39.0844
2009-10-02,39.0188
2009-10-01,38.9873
2009-09-30,38.9187
2009-09-29,38.7231
2009-09-28,38.4497
2009-09-25,38.2624
2009-09-24,38.1785
2009-09-23,38.0647
2009-09-22,37.8826
2009-09-21,37.6058
2009-09-18,37.3119
2009-09-17,36.9610
2009-09-16,36.6056
2009-09-15,36.2548
2009-09-14,35.9825
2009-09-11,35.7866
2009-09-10,35.5988
2009-09-09,35.4585
2009-09-08,35.3143
2009-09-04,35.2009
2009-09-03,35.1123
2009-09-02,35.0324
2009-09-01,34.9874
