Dates,NATR Values
2014-04-17,1.5674
2014-04-16,1.5887
2014-04-15,1.6122
2014-04-14,1.6239
2014-04-11,1.6408
2014-04-10,1.6211
2014-04-09,1.5748
2014-04-08,1.6055
2014-04-07,1.5884
2014-04-04,1.5612
2014-04-03,1.5415
2014-04-02,1.5515
2014-04-01,1.5551
2014-03-31,1.5852
2014-03-28,1.5999
2014-03-27,1.6162
2014-03-26,1.6100
2014-03-25,1.6036
2014-03-24,1.6130
2014-03-21,1.6246
2014-03-20,1.6096
2014-03-19,1.6271
2014-03-18,1.5960
2014-03-17,1.5777
2014-03-14,1.6044
2014-03-13,1.6187
2014-03-12,1.5776
2014-03-11,1.5624
2014-03-10,1.5486
2014-03-07,1.5216
2014-03-06,1.5173
2014-03-05,1.5206
2014-03-04,1.5032
2014-03-03,1.5235
2014-02-28,1.5135
2014-02-27,1.5180
2014-02-26,1.5400
2014-02-25,1.5394
2014-02-24,1.4998
2014-02-21,1.5129
2014-02-20,1.4989
2014-02-19,1.5105
2014-02-18,1.4833
2014-02-14,1.4910
2014-02-13,1.4969
2014-02-12,1.5092
2014-02-11,1.4917
2014-02-10,1.5206
2014-02-07,1.5196
2014-02-06,1.5628
2014-02-05,1.5816
2014-02-04,1.5677
2014-02-03,1.5490
2014-01-31,1.5145
2014-01-30,1.4918
2014-01-29,1.4366
2014-01-28,1.3337
2014-01-27,1.3318
2014-01-24,1.3351
2014-01-23,1.2798
2014-01-22,1.2476
2014-01-21,1.2675
2014-01-17,1.2777
2014-01-16,1.2819
2014-01-15,1.2797
2014-01-14,1.2879
2014-01-13,1.2741
2014-01-10,1.2634
2014-01-09,1.2610
2014-01-08,1.2720
2014-01-07,1.2739
2014-01-06,1.2900
2014-01-03,1.2961
2014-01-02,1.3050
2013-12-31,1.3068
2013-12-30,1.3141
2013-12-27,1.3045
2013-12-26,1.2905
2013-12-24,1.3041
2013-12-23,1.3117
2013-12-20,1.3092
2013-12-19,1.3204
2013-12-18,1.3154
2013-12-17,1.3049
2013-12-16,1.3102
2013-12-13,1.3204
2013-12-12,1.3308
2013-12-11,1.3349
2013-12-10,1.3250
2013-12-09,1.3113
2013-12-06,1.3079
2013-12-05,1.3273
2013-12-04,1.3394
2013-12-03,1.3349
2013-12-02,1.3117
2013-11-29,1.3105
2013-11-27,1.3085
2013-11-26,1.3066
2013-11-25,1.3198
2013-11-22,1.2776
2013-11-21,1.3013
2013-11-20,1.3047
2013-11-19,1.2506
2013-11-18,1.2368
2013-11-15,1.2420
2013-11-14,1.2498
2013-11-13,1.2659
2013-11-12,1.2713
2013-11-11,1.2715
2013-11-08,1.2636
2013-11-07,1.2777
2013-11-06,1.2592
2013-11-05,1.2584
2013-11-04,1.2602
2013-11-01,1.2585
2013-10-31,1.2778
2013-10-30,1.2833
2013-10-29,1.2806
2013-10-28,1.2805
2013-10-25,1.2643
2013-10-24,1.2800
2013-10-23,1.2796
2013-10-22,1.3239
2013-10-21,1.3320
2013-10-18,1.3203
2013-10-17,1.3229
2013-10-16,1.3403
2013-10-15,1.3611
2013-10-14,1.3472
2013-10-11,1.3587
2013-10-10,1.3484
2013-10-09,1.3877
2013-10-08,1.3738
2013-10-07,1.3578
2013-10-04,1.3509
2013-10-03,1.3720
2013-10-02,1.3352
2013-10-01,1.3363
2013-09-30,1.3406
2013-09-27,1.3233
2013-09-26,1.3161
2013-09-25,1.3282
2013-09-24,1.3233
2013-09-23,1.3336
2013-09-20,1.3393
2013-09-19,1.3079
2013-09-18,1.3131
2013-09-17,1.3215
2013-09-16,1.3365
2013-09-13,1.3750
2013-09-12,1.3931
2013-09-11,1.4024
2013-09-10,1.4166
2013-09-09,1.4308
2013-09-06,1.4470
2013-09-05,1.4357
2013-09-04,1.4405
2013-09-03,1.4545
2013-08-30,1.4680
2013-08-29,1.4546
2013-08-28,1.4736
2013-08-27,1.4758
2013-08-26,1.4388
2013-08-23,1.4405
2013-08-22,1.4491
2013-08-21,1.4657
2013-08-20,1.4574
2013-08-19,1.4609
2013-08-16,1.4747
2013-08-15,1.4868
2013-08-14,1.4622
2013-08-13,1.4307
2013-08-12,1.4542
2013-08-09,1.4403
2013-08-08,1.4345
2013-08-07,1.4272
2013-08-06,1.4271
2013-08-05,1.4230
2013-08-02,1.4213
2013-08-01,1.4353
2013-07-31,1.4554
2013-07-30,1.4479
2013-07-29,1.4621
2013-07-26,1.4485
2013-07-25,1.4342
2013-07-24,1.4321
2013-07-23,1.4130
2013-07-22,1.4248
2013-07-19,1.4265
2013-07-18,1.4153
2013-07-17,1.4457
2013-07-16,1.4550
2013-07-15,1.4329
2013-07-12,1.4739
2013-07-11,1.3688
2013-07-10,1.3844
2013-07-09,1.3965
2013-07-08,1.4011
2013-07-05,1.4024
2013-07-03,1.4203
2013-07-02,1.4362
2013-07-01,1.4069
2013-06-28,1.4172
2013-06-27,1.4088
2013-06-26,1.4358
2013-06-25,1.4596
2013-06-24,1.4699
2013-06-21,1.4274
2013-06-20,1.4258
2013-06-19,1.3822
2013-06-18,1.3555
2013-06-17,1.3689
2013-06-14,1.3837
2013-06-13,1.3777
2013-06-12,1.3947
2013-06-11,1.3808
2013-06-10,1.3719
2013-06-07,1.3683
2013-06-06,1.3986
2013-06-05,1.4167
2013-06-04,1.3994
2013-06-03,1.3815
2013-05-31,1.4030
2013-05-30,1.3791
2013-05-29,1.3965
2013-05-28,1.3831
2013-05-24,1.3842
2013-05-23,1.3860
2013-05-22,1.4038
2013-05-21,1.3909
2013-05-20,1.3924
2013-05-17,1.3925
2013-05-16,1.4206
2013-05-15,1.4166
2013-05-14,1.4274
2013-05-13,1.4472
2013-05-10,1.4568
2013-05-09,1.4522
2013-05-08,1.4624
2013-05-07,1.4621
2013-05-06,1.4735
2013-05-03,1.4804
2013-05-02,1.5031
2013-05-01,1.5186
2013-04-30,1.5168
2013-04-29,1.5099
2013-04-26,1.4930
2013-04-25,1.5104
2013-04-24,1.5179
2013-04-23,1.5459
2013-04-22,1.5668
2013-04-19,1.5470
2013-04-18,1.5766
2013-04-17,1.5659
2013-04-16,1.5631
2013-04-15,1.5620
2013-04-12,1.5205
2013-04-11,1.5290
2013-04-10,1.5398
2013-04-09,1.5497
2013-04-08,1.5582
2013-04-05,1.5682
2013-04-04,1.5846
2013-04-03,1.5989
2013-04-02,1.6044
2013-04-01,1.5805
2013-03-28,1.5706
2013-03-27,1.5658
2013-03-26,1.5569
2013-03-25,1.5856
2013-03-22,1.5874
2013-03-21,1.6000
2013-03-20,1.5787
2013-03-19,1.5784
2013-03-18,1.5877
2013-03-15,1.5645
2013-03-14,1.5942
2013-03-13,1.5940
2013-03-12,1.6053
2013-03-11,1.6269
2013-03-08,1.6567
2013-03-07,1.6626
2013-03-06,1.6944
2013-03-05,1.7069
2013-03-04,1.7390
2013-03-01,1.7354
2013-02-28,1.7461
2013-02-27,1.7358
2013-02-26,1.7681
2013-02-25,1.7858
2013-02-22,1.7443
2013-02-21,1.7613
2013-02-20,1.7899
2013-02-19,1.7912
2013-02-15,1.7850
2013-02-14,1.7927
2013-02-13,1.8002
2013-02-12,1.7839
2013-02-11,1.7929
2013-02-08,1.7810
2013-02-07,1.7624
2013-02-06,1.7894
2013-02-05,1.8020
2013-02-04,1.8156
2013-02-01,1.8244
2013-01-31,1.8502
2013-01-30,1.8358
2013-01-29,1.8610
2013-01-28,1.8531
2013-01-25,1.8292
2013-01-24,1.8271
2013-01-23,1.8533
2013-01-22,1.8582
2013-01-18,1.8371
2013-01-17,1.8345
2013-01-16,1.8466
2013-01-15,1.7710
2013-01-14,1.7838
2013-01-11,1.8146
2013-01-10,1.7618
2013-01-09,1.7720
2013-01-08,1.8259
2013-01-07,1.7669
2013-01-04,1.7250
2013-01-03,1.7348
2013-01-02,1.7421
2012-12-31,1.7774
2012-12-28,1.7929
2012-12-27,1.7664
2012-12-26,1.7623
2012-12-24,1.7687
2012-12-21,1.7661
2012-12-20,1.7635
2012-12-19,1.7837
2012-12-18,1.7865
2012-12-17,1.8059
2012-12-14,1.8227
2012-12-13,1.8192
2012-12-12,1.7912
2012-12-11,1.7867
2012-12-10,1.7989
2012-12-07,1.8218
2012-12-06,1.8402
2012-12-05,1.8450
2012-12-04,1.8411
2012-12-03,1.8445
2012-11-30,1.8410
2012-11-29,1.8488
2012-11-28,1.8520
2012-11-27,1.8422
2012-11-26,1.8507
2012-11-23,1.8658
2012-11-21,1.8858
2012-11-20,1.9010
2012-11-19,1.9189
2012-11-16,1.9517
2012-11-15,1.9474
2012-11-14,1.9418
2012-11-13,1.8792
2012-11-12,1.8706
2012-11-09,1.8849
2012-11-08,1.9358
2012-11-07,1.9609
2012-11-06,1.9146
2012-11-05,1.9537
2012-11-02,1.9682
2012-11-01,1.9475
2012-10-31,1.9590
2012-10-26,1.9420
2012-10-25,1.9328
2012-10-24,1.8944
2012-10-23,1.8820
2012-10-22,1.8615
2012-10-19,1.8569
2012-10-18,1.8554
2012-10-17,1.8737
2012-10-16,1.8783
2012-10-15,1.9097
2012-10-12,1.9258
2012-10-11,1.9533
2012-10-10,1.9682
2012-10-09,1.9621
2012-10-08,1.9678
2012-10-05,1.9643
2012-10-04,1.9915
2012-10-03,1.9991
2012-10-02,2.0140
2012-10-01,2.0024
2012-09-28,2.0167
2012-09-27,2.0057
2012-09-26,2.0054
2012-09-25,2.0321
2012-09-24,2.0154
2012-09-21,2.0203
2012-09-20,2.0290
2012-09-19,2.0315
2012-09-18,2.0196
2012-09-17,2.0387
2012-09-14,2.0000
2012-09-13,1.9916
2012-09-12,2.0081
2012-09-11,2.0033
2012-09-10,2.0145
2012-09-07,1.9600
2012-09-06,1.9685
2012-09-05,1.9937
2012-09-04,2.0250
2012-08-31,2.0124
2012-08-30,2.0310
2012-08-29,2.0168
2012-08-28,2.0187
2012-08-27,2.0271
2012-08-24,2.0392
2012-08-23,2.0628
2012-08-22,1.9845
2012-08-21,1.9744
2012-08-20,1.9609
2012-08-17,1.9641
2012-08-16,1.9772
2012-08-15,1.9977
2012-08-14,1.9934
2012-08-13,1.9874
2012-08-10,1.9913
2012-08-09,1.9957
2012-08-08,1.9924
2012-08-07,2.0016
2012-08-06,2.0435
2012-08-03,2.0518
2012-08-02,2.0761
2012-08-01,2.0530
2012-07-31,2.0190
2012-07-30,1.9955
2012-07-27,1.9805
2012-07-26,1.9995
2012-07-25,2.0203
2012-07-24,2.0698
2012-07-23,2.0425
2012-07-20,2.0098
2012-07-19,1.9854
2012-07-18,2.0120
2012-07-17,2.0318
2012-07-16,2.0358
2012-07-13,2.0224
2012-07-12,2.0706
2012-07-11,2.0783
2012-07-10,2.0266
2012-07-09,1.9998
2012-07-06,2.0113
2012-07-05,1.9906
2012-07-03,1.9992
2012-07-02,2.0310
2012-06-29,1.9949
2012-06-28,2.0615
2012-06-27,2.0549
2012-06-26,2.0847
2012-06-25,2.0835
2012-06-22,2.0610
2012-06-21,2.0812
2012-06-20,2.0284
2012-06-19,2.0334
2012-06-18,2.0634
2012-06-15,2.0636
2012-06-14,2.0724
2012-06-13,2.0704
2012-06-12,2.0581
2012-06-11,2.1219
2012-06-08,2.1302
2012-06-07,2.1356
2012-06-06,2.1657
2012-06-05,2.2122
2012-06-04,2.2194
2012-06-01,2.2310
2012-05-31,2.1480
2012-05-30,2.1581
2012-05-29,2.1297
2012-05-25,2.1472
2012-05-24,2.1038
2012-05-23,2.0971
2012-05-22,2.0983
2012-05-21,2.0921
2012-05-18,2.1630
2012-05-17,2.1456
2012-05-16,2.0573
2012-05-15,2.0527
2012-05-14,2.0391
2012-05-11,2.0273
2012-05-10,2.0250
2012-05-09,2.0185
2012-05-08,1.9932
2012-05-07,1.9792
2012-05-04,1.9875
2012-05-03,1.9631
2012-05-02,1.9567
2012-05-01,1.9592
2012-04-30,1.9677
2012-04-27,1.9552
2012-04-26,1.9678
2012-04-25,1.9711
2012-04-24,2.0563
2012-04-23,2.0699
2012-04-20,2.0513
2012-04-19,2.0679
2012-04-18,2.0523
2012-04-17,2.0468
2012-04-16,2.0854
2012-04-13,2.0828
2012-04-12,2.0690
2012-04-11,2.1146
2012-04-10,2.1468
2012-04-09,2.0903
2012-04-05,2.0587
2012-04-04,2.0628
2012-04-03,2.0381
2012-04-02,2.0274
2012-03-30,2.0469
2012-03-29,2.0607
2012-03-28,2.0548
2012-03-27,2.0425
2012-03-26,2.0397
2012-03-23,2.0749
2012-03-22,2.0827
2012-03-21,2.0518
2012-03-20,2.0543
2012-03-19,2.0511
2012-03-16,2.0623
2012-03-15,2.0610
2012-03-14,2.0718
2012-03-13,2.1008
2012-03-12,2.1251
2012-03-09,2.1391
2012-03-08,2.1166
2012-03-07,2.1380
2012-03-06,2.1689
2012-03-05,2.1213
2012-03-02,2.1030
2012-03-01,2.1041
2012-02-29,2.1132
2012-02-28,2.1114
2012-02-27,2.1166
2012-02-24,2.0965
2012-02-23,2.1062
2012-02-22,2.1066
2012-02-21,2.1202
2012-02-17,2.1355
2012-02-16,2.1449
2012-02-15,2.1534
2012-02-14,2.1476
2012-02-13,2.1740
2012-02-10,2.1769
2012-02-09,2.1517
2012-02-08,2.1694
2012-02-07,2.1929
2012-02-06,2.1886
2012-02-03,2.1665
2012-02-02,2.1996
2012-02-01,2.2005
2012-01-31,2.2354
2012-01-30,2.2389
2012-01-27,2.2325
2012-01-26,2.2150
2012-01-25,2.2022
2012-01-24,2.2011
2012-01-23,2.2010
2012-01-20,2.2048
2012-01-19,2.2096
2012-01-18,2.2297
2012-01-17,2.2311
2012-01-13,2.2521
2012-01-12,2.2271
2012-01-11,2.2550
2012-01-10,2.2533
2012-01-09,2.2732
2012-01-06,2.2956
2012-01-05,2.3122
2012-01-04,2.2881
2012-01-03,2.2962
2011-12-30,2.3238
2011-12-29,2.3056
2011-12-28,2.3365
2011-12-27,2.3057
2011-12-23,2.3191
2011-12-22,2.3132
2011-12-21,2.3383
2011-12-20,2.3759
2011-12-19,2.4474
2011-12-16,2.4182
2011-12-15,2.4312
2011-12-14,2.4596
2011-12-13,2.4256
2011-12-12,2.4234
2011-12-09,2.3882
2011-12-08,2.4473
2011-12-07,2.4354
2011-12-06,2.4251
2011-12-05,2.4241
2011-12-02,2.4121
2011-12-01,2.4278
2011-11-30,2.4979
2011-11-29,2.6155
2011-11-28,2.6306
2011-11-25,2.7141
2011-11-23,2.7340
2011-11-22,2.6470
2011-11-21,2.5983
2011-11-18,2.5121
2011-11-17,2.5636
2011-11-16,2.5521
2011-11-15,2.4917
2011-11-14,2.4947
2011-11-11,2.5300
2011-11-10,2.6059
2011-11-09,2.6222
2011-11-08,2.5348
2011-11-07,2.5672
2011-11-04,2.5900
2011-11-03,2.5786
2011-11-02,2.6482
2011-11-01,2.7007
2011-10-31,2.5801
2011-10-28,2.4846
2011-10-27,2.5071
2011-10-26,2.5455
2011-10-25,2.6394
2011-10-24,2.5996
2011-10-21,2.6103
2011-10-20,2.6943
2011-10-19,2.6688
2011-10-18,2.6533
2011-10-17,2.7159
2011-10-14,2.6218
2011-10-13,2.6431
2011-10-12,2.6138
2011-10-11,2.6314
2011-10-10,2.6363
2011-10-07,2.7253
2011-10-06,2.7412
2011-10-05,2.8052
2011-10-04,2.8466
2011-10-03,2.8845
2011-09-30,2.7602
2011-09-29,2.6758
2011-09-28,2.6899
2011-09-27,2.6484
2011-09-26,2.6763
2011-09-23,2.7795
2011-09-22,2.8164
2011-09-21,2.6951
2011-09-20,2.5780
2011-09-19,2.5582
2011-09-16,2.5040
2011-09-15,2.5469
2011-09-14,2.5995
2011-09-13,2.6006
2011-09-12,2.6204
2011-09-09,2.6413
2011-09-08,2.5982
2011-09-07,2.5094
2011-09-06,2.5881
2011-09-02,2.5279
2011-09-01,2.4451
2011-08-31,2.4146
2011-08-30,2.4476
2011-08-29,2.4993
2011-08-26,2.5680
2011-08-25,2.6294
2011-08-24,2.6019
2011-08-23,2.6425
2011-08-22,2.7423
2011-08-19,2.7805
2011-08-18,2.7118
2011-08-17,2.5510
2011-08-16,2.5512
2011-08-15,2.5322
2011-08-12,2.5730
2011-08-11,2.6876
2011-08-10,2.7376
2011-08-09,2.5145
2011-08-08,2.6513
2011-08-05,2.4599
2011-08-04,2.4348
2011-08-03,2.2602
2011-08-02,2.2445
2011-08-01,2.1526
2011-07-29,2.1441
2011-07-28,2.1359
2011-07-27,2.1352
2011-07-26,2.1385
2011-07-25,2.1034
2011-07-22,2.0630
2011-07-21,2.0605
2011-07-20,2.0857
2011-07-19,2.1223
2011-07-18,2.1508
2011-07-15,2.0936
2011-07-14,2.1007
2011-07-13,2.0734
2011-07-12,2.0811
2011-07-11,2.0368
2011-07-08,1.9863
2011-07-07,1.9627
2011-07-06,1.9958
2011-07-05,2.0140
2011-07-01,2.0149
2011-06-30,2.0280
2011-06-29,2.0626
2011-06-28,2.0834
2011-06-27,2.1017
2011-06-24,2.1181
2011-06-23,2.1232
2011-06-22,2.0953
2011-06-21,2.0399
2011-06-20,2.0269
2011-06-17,2.0383
2011-06-16,2.0447
2011-06-15,2.0518
2011-06-14,2.0272
2011-06-13,2.0705
2011-06-10,2.0831
2011-06-09,2.0409
2011-06-08,2.0527
2011-06-07,2.0488
2011-06-06,2.0417
2011-06-03,2.0391
2011-06-02,2.0157
2011-06-01,2.0280
2011-05-31,1.9499
2011-05-27,1.9773
2011-05-26,1.9901
2011-05-25,2.0025
2011-05-24,2.0216
2011-05-23,2.0032
2011-05-20,1.9697
2011-05-19,1.9620
2011-05-18,1.9858
2011-05-17,2.0019
2011-05-16,1.9713
2011-05-13,1.9408
2011-05-12,1.9315
2011-05-11,1.9413
2011-05-10,1.9333
2011-05-09,1.9457
2011-05-06,1.9572
2011-05-05,1.9784
2011-05-04,1.9680
2011-05-03,1.9534
2011-05-02,1.9552
2011-04-29,1.9494
2011-04-28,1.9785
2011-04-27,2.0331
2011-04-26,2.0437
2011-04-25,2.0655
2011-04-21,2.0551
2011-04-20,2.0711
2011-04-19,2.1213
2011-04-18,2.1356
2011-04-15,2.1414
2011-04-14,2.1544
2011-04-13,2.1593
2011-04-12,2.1271
2011-04-11,2.1126
2011-04-08,2.1261
2011-04-07,2.1009
2011-04-06,2.1217
2011-04-05,2.1388
2011-04-04,2.1168
2011-04-01,2.1207
2011-03-31,2.1274
2011-03-30,2.1351
2011-03-29,2.1457
2011-03-28,2.1597
2011-03-25,2.1654
2011-03-24,2.1855
2011-03-23,2.1908
2011-03-22,2.2150
2011-03-21,2.2367
2011-03-18,2.2975
2011-03-17,2.3267
2011-03-16,2.3495
2011-03-15,2.2766
2011-03-14,2.2370
2011-03-11,2.2078
2011-03-10,2.2183
2011-03-09,2.1916
2011-03-08,2.1966
2011-03-07,2.2322
2011-03-04,2.1996
2011-03-03,2.2023
2011-03-02,2.2651
2011-03-01,2.2457
2011-02-28,2.1821
2011-02-25,2.1760
2011-02-24,2.2094
2011-02-23,2.2201
2011-02-22,2.1986
2011-02-18,2.1275
2011-02-17,2.1523
2011-02-16,2.1520
2011-02-15,2.1869
2011-02-14,2.1636
2011-02-11,2.1704
2011-02-10,2.1604
2011-02-09,2.1643
2011-02-08,2.1804
2011-02-07,2.2089
2011-02-04,2.2303
2011-02-03,2.2474
2011-02-02,2.2527
2011-02-01,2.2769
2011-01-31,2.3077
2011-01-28,2.3216
2011-01-27,2.2754
2011-01-26,2.2973
2011-01-25,2.2161
2011-01-24,2.2024
2011-01-21,2.2367
2011-01-20,2.2579
2011-01-19,2.2387
2011-01-18,2.2144
2011-01-14,2.2839
2011-01-13,2.2974
2011-01-12,2.2921
2011-01-11,2.3322
2011-01-10,2.3307
2011-01-07,2.3232
2011-01-06,2.3450
2011-01-05,2.3888
2011-01-04,2.4122
2011-01-03,2.4349
2010-12-31,2.4790
2010-12-30,2.4958
2010-12-29,2.5030
2010-12-28,2.5184
2010-12-27,2.5302
2010-12-23,2.5251
2010-12-22,2.5494
2010-12-21,2.5701
2010-12-20,2.6120
2010-12-17,2.5370
2010-12-16,2.5674
2010-12-15,2.5778
2010-12-14,2.5760
2010-12-13,2.6061
2010-12-10,2.5982
2010-12-09,2.5868
2010-12-08,2.5677
2010-12-07,2.5273
2010-12-06,2.5158
2010-12-03,2.5229
2010-12-02,2.5282
2010-12-01,2.5649
2010-11-30,2.6407
2010-11-29,2.6227
2010-11-26,2.6075
2010-11-24,2.5901
2010-11-23,2.6615
2010-11-22,2.6490
2010-11-19,2.6699
2010-11-18,2.6305
2010-11-17,2.7151
2010-11-16,2.7098
2010-11-15,2.6739
2010-11-12,2.6977
2010-11-11,2.5985
2010-11-10,2.5302
2010-11-09,2.4450
2010-11-08,2.4114
2010-11-05,2.3767
2010-11-04,2.3947
2010-11-03,2.4541
2010-11-02,2.4394
2010-11-01,2.4117
2010-10-29,2.4043
2010-10-28,2.3872
2010-10-27,2.4029
2010-10-26,2.3888
2010-10-25,2.3822
2010-10-22,2.3990
2010-10-21,2.3958
2010-10-20,2.4033
2010-10-19,2.4752
2010-10-18,2.4324
2010-10-15,2.4414
2010-10-14,2.3977
2010-10-13,2.3980
2010-10-12,2.4390
2010-10-11,2.4471
2010-10-08,2.4790
2010-10-07,2.5081
2010-10-06,2.5064
2010-10-05,2.5111
2010-10-04,2.5900
2010-10-01,2.5683
2010-09-30,2.5816
2010-09-29,2.6017
2010-09-28,2.6594
2010-09-27,2.6855
2010-09-24,2.6623
2010-09-23,2.7415
2010-09-22,2.6909
2010-09-21,2.6809
2010-09-20,2.7071
2010-09-17,2.7431
2010-09-16,2.7624
2010-09-15,2.7604
2010-09-14,2.7658
2010-09-13,2.7027
2010-09-10,2.7222
2010-09-09,2.7441
2010-09-08,2.6917
2010-09-07,2.7388
2010-09-03,2.6901
2010-09-02,2.7408
2010-09-01,2.7937
2010-08-31,2.8449
2010-08-30,2.8033
2010-08-27,2.7615
2010-08-26,2.8359
2010-08-25,2.8616
2010-08-24,2.8545
2010-08-23,2.7394
2010-08-20,2.6820
2010-08-19,2.6858
2010-08-18,2.6287
2010-08-17,2.6319
2010-08-16,2.6908
2010-08-13,2.6761
2010-08-12,2.6863
2010-08-11,2.6539
2010-08-10,2.5228
2010-08-09,2.5113
2010-08-06,2.5271
2010-08-05,2.5295
2010-08-04,2.5157
2010-08-03,2.5272
2010-08-02,2.5267
2010-07-30,2.5840
2010-07-29,2.6182
2010-07-28,2.6137
2010-07-27,2.5645
2010-07-26,2.5589
2010-07-23,2.5988
2010-07-22,2.6503
2010-07-21,2.7766
2010-07-20,2.7431
2010-07-19,2.7701
2010-07-16,2.8298
2010-07-15,2.7139
2010-07-14,2.6927
2010-07-13,2.7092
2010-07-12,2.7175
2010-07-09,2.7101
2010-07-08,2.7115
2010-07-07,2.7741
2010-07-06,2.8570
2010-07-02,2.8252
2010-07-01,2.8141
2010-06-30,2.7946
2010-06-29,2.7827
2010-06-28,2.5843
2010-06-25,2.5307
2010-06-24,2.5784
2010-06-23,2.5823
2010-06-22,2.6242
2010-06-21,2.5547
2010-06-18,2.5548
2010-06-17,2.5870
2010-06-16,2.5969
2010-06-15,2.5854
2010-06-14,2.6837
2010-06-11,2.6599
2010-06-10,2.7156
2010-06-09,2.8069
2010-06-08,2.8353
2010-06-07,2.8819
2010-06-04,2.8336
2010-06-03,2.6816
2010-06-02,2.6835
2010-06-01,2.7381
2010-05-28,2.6808
2010-05-27,2.6414
2010-05-26,2.7175
2010-05-25,2.7310
2010-05-24,2.7085
2010-05-21,2.6506
2010-05-20,2.7010
2010-05-19,2.5571
2010-05-18,2.4944
2010-05-17,2.4161
2010-05-14,2.4036
2010-05-13,2.3309
2010-05-12,2.2949
2010-05-11,2.3396
2010-05-10,2.3473
2010-05-07,2.4727
2010-05-06,2.4149
2010-05-05,2.2563
2010-05-04,2.1532
2010-05-03,2.1641
2010-04-30,2.2180
2010-04-29,2.1730
2010-04-28,2.2154
2010-04-27,2.2118
2010-04-26,2.1490
2010-04-23,2.1294
2010-04-22,2.1196
2010-04-21,2.1556
2010-04-20,2.2270
2010-04-19,2.2451
2010-04-16,2.2539
2010-04-15,2.2089
2010-04-14,2.2231
2010-04-13,2.2436
2010-04-12,2.2221
2010-04-09,2.2125
2010-04-08,2.2220
2010-04-07,2.2300
2010-04-06,2.2259
2010-04-05,2.2372
2010-04-01,2.2047
2010-03-31,2.2190
2010-03-30,2.1915
2010-03-29,2.1752
2010-03-26,2.2185
2010-03-25,2.2283
2010-03-24,2.2348
2010-03-23,2.2405
2010-03-22,2.2524
2010-03-19,2.2881
2010-03-18,2.2765
2010-03-17,2.3244
2010-03-16,2.3498
2010-03-15,2.3305
2010-03-12,2.3184
2010-03-11,2.3131
2010-03-10,2.3176
2010-03-09,2.3855
2010-03-08,2.4089
2010-03-05,2.3899
2010-03-04,2.4701
2010-03-03,2.5143
2010-03-02,2.5202
2010-03-01,2.5398
2010-02-26,2.5759
2010-02-25,2.5927
2010-02-24,2.5690
2010-02-23,2.6026
2010-02-22,2.5516
2010-02-19,2.5696
2010-02-18,2.5978
2010-02-17,2.6455
2010-02-16,2.6749
2010-02-12,2.7471
2010-02-11,2.7043
2010-02-10,2.7505
2010-02-09,2.7458
2010-02-08,2.8257
2010-02-05,2.8049
2010-02-04,2.7532
2010-02-03,2.6526
2010-02-02,2.6737
2010-02-01,2.6712
2010-01-29,2.7229
2010-01-28,2.6261
2010-01-27,2.6529
2010-01-26,2.8231
2010-01-25,2.8228
2010-01-22,2.8266
2010-01-21,2.7595
2010-01-20,2.7076
2010-01-19,2.6834
2010-01-15,2.6807
2010-01-14,2.6508
2010-01-13,2.6746
2010-01-12,2.7093
2010-01-11,2.6926
2010-01-08,2.6611
2010-01-07,2.6379
2010-01-06,2.7308
2010-01-05,2.8095
2010-01-04,2.8957
2009-12-31,2.9995
2009-12-30,2.9584
2009-12-29,2.9549
2009-12-28,2.9706
2009-12-24,2.9612
2009-12-23,2.9988
2009-12-22,2.9995
2009-12-21,3.0491
2009-12-18,3.1030
2009-12-17,3.0445
2009-12-16,3.0142
2009-12-15,2.9847
2009-12-14,2.9700
2009-12-11,3.0004
2009-12-10,3.0406
2009-12-09,3.0154
2009-12-08,3.0140
2009-12-07,3.0100
2009-12-04,3.0765
2009-12-03,3.1272
2009-12-02,3.1339
2009-12-01,3.1410
2009-11-30,3.2183
2009-11-27,3.2233
2009-11-25,3.1918
2009-11-24,3.2562
2009-11-23,3.2155
2009-11-20,3.2772
2009-11-19,3.3029
2009-11-18,3.2696
2009-11-17,3.2427
2009-11-16,3.2527
2009-11-13,3.3669
2009-11-12,3.3985
2009-11-11,3.3804
2009-11-10,3.4107
2009-11-09,3.3472
2009-11-06,3.4589
2009-11-05,3.4632
2009-11-04,3.5850
2009-11-03,3.6079
2009-11-02,3.6260
2009-10-30,3.6687
2009-10-29,3.5990
2009-10-28,3.7186
2009-10-27,3.6893
2009-10-26,3.6561
2009-10-23,3.5367
2009-10-22,3.4569
2009-10-21,3.4898
2009-10-20,3.4076
2009-10-19,3.3024
2009-10-16,3.3243
2009-10-15,3.4054
2009-10-14,3.3584
2009-10-13,3.4055
2009-10-12,3.4325
2009-10-09,3.3694
2009-10-08,3.4040
2009-10-07,3.4470
2009-10-06,3.4212
2009-10-05,3.4254
2009-10-02,3.4904
2009-10-01,3.4407
2009-09-30,3.3081
2009-09-29,3.2796
2009-09-28,3.3695
2009-09-25,3.4706
2009-09-24,3.4592
2009-09-23,3.4285
2009-09-22,3.3850
2009-09-21,3.4088
2009-09-18,3.4067
2009-09-17,3.4216
2009-09-16,3.4637
2009-09-15,3.4911
2009-09-14,3.5700
2009-09-11,3.5525
2009-09-10,3.6216
2009-09-09,3.6277
2009-09-08,3.7050
2009-09-04,3.7392
2009-09-03,3.7989
2009-09-02,3.8117
2009-09-01,3.7933
