Dates,ROCR Values
2014-04-17,1.2783
2014-04-16,1.2379
2014-04-15,1.2300
2014-04-14,1.2115
2014-04-11,1.2285
2014-04-10,1.2706
2014-04-09,1.3148
2014-04-08,1.2591
2014-04-07,1.2780
2014-04-04,1.2632
2014-04-03,1.2546
2014-04-02,1.2628
2014-04-01,1.2766
2014-03-31,1.2455
2014-03-28,1.2510
2014-03-27,1.2278
2014-03-26,1.2251
2014-03-25,1.2270
2014-03-24,1.2544
2014-03-21,1.2620
2014-03-20,1.2595
2014-03-19,1.2304
2014-03-18,1.2702
2014-03-17,1.2649
2014-03-14,1.2598
2014-03-13,1.2346
2014-03-12,1.2617
2014-03-11,1.2774
2014-03-10,1.3138
2014-03-07,1.3198
2014-03-06,1.3235
2014-03-05,1.3201
2014-03-04,1.3672
2014-03-03,1.3400
2014-02-28,1.3601
2014-02-27,1.3756
2014-02-26,1.3622
2014-02-25,1.3587
2014-02-24,1.3973
2014-02-21,1.3793
2014-02-20,1.4019
2014-02-19,1.3959
2014-02-18,1.4438
2014-02-14,1.4549
2014-02-13,1.4439
2014-02-12,1.4210
2014-02-11,1.4206
2014-02-10,1.4058
2014-02-07,1.4172
2014-02-06,1.4098
2014-02-05,1.4151
2014-02-04,1.4061
2014-02-03,1.4483
2014-01-31,1.4643
2014-01-30,1.4757
2014-01-29,1.5157
2014-01-28,1.5629
2014-01-27,1.5724
2014-01-24,1.5769
2014-01-23,1.6421
2014-01-22,1.6865
2014-01-21,1.6661
2014-01-17,1.6756
2014-01-16,1.6843
2014-01-15,1.6947
2014-01-14,1.6644
2014-01-13,1.6609
2014-01-10,1.6683
2014-01-09,1.6629
2014-01-08,1.6819
2014-01-07,1.6788
2014-01-06,1.6633
2014-01-03,1.6337
2014-01-02,1.6197
2013-12-31,1.6239
2013-12-30,1.5937
2013-12-27,1.6395
2013-12-26,1.6534
2013-12-24,1.6476
2013-12-23,1.6666
2013-12-20,1.7051
2013-12-19,1.6901
2013-12-18,1.7363
2013-12-17,1.7506
2013-12-16,1.7710
2013-12-13,1.7550
2013-12-12,1.7522
2013-12-11,1.7365
2013-12-10,1.7911
2013-12-09,1.8191
2013-12-06,1.7870
2013-12-05,1.7696
2013-12-04,1.7821
2013-12-03,1.7920
2013-12-02,1.8121
2013-11-29,1.8157
2013-11-27,1.8257
2013-11-26,1.8091
2013-11-25,1.7880
2013-11-22,1.8115
2013-11-21,1.7511
2013-11-20,1.7708
2013-11-19,1.8411
2013-11-18,1.8764
2013-11-15,1.8539
2013-11-14,1.8653
2013-11-13,1.8211
2013-11-12,1.8327
2013-11-11,1.8267
2013-11-08,1.8147
2013-11-07,1.7809
2013-11-06,1.8273
2013-11-05,1.8304
2013-11-04,1.7984
2013-11-01,1.7964
2013-10-31,1.7840
2013-10-30,1.7129
2013-10-29,1.7214
2013-10-28,1.7562
2013-10-25,1.7295
2013-10-24,1.7077
2013-10-23,1.7688
2013-10-22,1.6350
2013-10-21,1.5890
2013-10-18,1.6073
2013-10-17,1.6126
2013-10-16,1.6229
2013-10-15,1.6080
2013-10-14,1.6010
2013-10-11,1.5772
2013-10-10,1.5906
2013-10-09,1.5273
2013-10-08,1.5396
2013-10-07,1.5705
2013-10-04,1.5772
2013-10-03,1.5689
2013-10-02,1.6179
2013-10-01,1.6102
2013-09-30,1.5823
2013-09-27,1.5916
2013-09-26,1.6063
2013-09-25,1.6136
2013-09-24,1.6347
2013-09-23,1.6167
2013-09-20,1.6007
2013-09-19,1.6344
2013-09-18,1.6199
2013-09-17,1.6057
2013-09-16,1.5866
2013-09-13,1.5189
2013-09-12,1.5025
2013-09-11,1.5054
2013-09-10,1.5028
2013-09-09,1.5017
2013-09-06,1.4980
2013-09-05,1.5315
2013-09-04,1.5217
2013-09-03,1.4970
2013-08-30,1.4396
2013-08-29,1.4471
2013-08-28,1.4328
2013-08-27,1.4778
2013-08-26,1.5297
2013-08-23,1.4978
2013-08-22,1.5271
2013-08-21,1.5170
2013-08-20,1.5115
2013-08-19,1.5204
2013-08-16,1.4880
2013-08-15,1.4685
2013-08-14,1.4650
2013-08-13,1.4919
2013-08-12,1.4464
2013-08-09,1.4554
2013-08-08,1.4576
2013-08-07,1.4781
2013-08-06,1.4830
2013-08-05,1.5147
2013-08-02,1.5288
2013-08-01,1.5336
2013-07-31,1.5211
2013-07-30,1.5237
2013-07-29,1.5120
2013-07-26,1.5165
2013-07-25,1.5531
2013-07-24,1.5585
2013-07-23,1.5782
2013-07-22,1.5539
2013-07-19,1.5646
2013-07-18,1.5631
2013-07-17,1.5186
2013-07-16,1.5294
2013-07-15,1.5360
2013-07-12,1.4822
2013-07-11,1.5577
2013-07-10,1.5365
2013-07-09,1.5127
2013-07-08,1.5196
2013-07-05,1.4882
2013-07-03,1.4633
2013-07-02,1.4557
2013-07-01,1.4747
2013-06-28,1.4672
2013-06-27,1.4407
2013-06-26,1.4085
2013-06-25,1.3967
2013-06-24,1.4056
2013-06-21,1.4255
2013-06-20,1.4323
2013-06-19,1.4571
2013-06-18,1.4815
2013-06-17,1.4694
2013-06-14,1.4582
2013-06-13,1.4781
2013-06-12,1.4107
2013-06-11,1.4137
2013-06-10,1.4098
2013-06-07,1.4117
2013-06-06,1.3791
2013-06-05,1.3722
2013-06-04,1.3821
2013-06-03,1.3907
2013-05-31,1.3666
2013-05-30,1.3862
2013-05-29,1.3604
2013-05-28,1.3770
2013-05-24,1.4051
2013-05-23,1.4031
2013-05-22,1.3932
2013-05-21,1.3898
2013-05-20,1.3679
2013-05-17,1.3533
2013-05-16,1.3099
2013-05-15,1.3264
2013-05-14,1.3296
2013-05-13,1.3473
2013-05-10,1.3238
2013-05-09,1.3113
2013-05-08,1.2866
2013-05-07,1.3071
2013-05-06,1.3127
2013-05-03,1.3089
2013-05-02,1.2781
2013-05-01,1.2955
2013-04-30,1.3023
2013-04-29,1.2788
2013-04-26,1.2779
2013-04-25,1.2675
2013-04-24,1.2432
2013-04-23,1.2097
2013-04-22,1.2105
2013-04-19,1.2062
2013-04-18,1.2259
2013-04-17,1.2290
2013-04-16,1.2482
2013-04-15,1.2443
2013-04-12,1.2586
2013-04-11,1.2639
2013-04-10,1.2256
2013-04-09,1.2186
2013-04-08,1.2293
2013-04-05,1.2196
2013-04-04,1.2047
2013-04-03,1.1928
2013-04-02,1.1805
2013-04-01,1.2389
2013-03-28,1.2507
2013-03-27,1.2556
2013-03-26,1.2787
2013-03-25,1.2793
2013-03-22,1.2803
2013-03-21,1.2779
2013-03-20,1.2496
2013-03-19,1.2556
2013-03-18,1.2328
2013-03-15,1.2581
2013-03-14,1.2077
2013-03-13,1.2065
2013-03-12,1.1996
2013-03-11,1.1773
2013-03-08,1.1969
2013-03-07,1.1843
2013-03-06,1.1137
2013-03-05,1.1043
2013-03-04,1.0742
2013-03-01,1.0704
2013-02-28,1.0617
2013-02-27,1.0644
2013-02-26,1.0284
2013-02-25,1.0124
2013-02-22,1.0360
2013-02-21,1.0140
2013-02-20,0.9921
2013-02-19,0.9905
2013-02-15,1.0013
2013-02-14,0.9939
2013-02-13,0.9955
2013-02-12,1.0039
2013-02-11,1.0554
2013-02-08,1.0701
2013-02-07,1.0721
2013-02-06,1.0628
2013-02-05,1.0485
2013-02-04,1.0337
2013-02-01,1.0490
2013-01-31,1.0316
2013-01-30,1.0335
2013-01-29,1.0450
2013-01-28,1.0674
2013-01-25,1.0549
2013-01-24,1.0423
2013-01-23,1.0269
2013-01-22,1.0117
2013-01-18,1.0166
2013-01-17,1.0305
2013-01-16,1.0219
2013-01-15,1.0541
2013-01-14,1.0420
2013-01-11,1.0181
2013-01-10,1.0613
2013-01-09,1.0575
2013-01-08,1.0064
2013-01-07,1.0318
2013-01-04,1.0493
2013-01-03,1.0491
2013-01-02,1.0405
2012-12-31,1.0201
2012-12-28,1.0236
2012-12-27,1.0492
2012-12-26,1.0563
2012-12-24,1.0431
2012-12-21,1.0551
2012-12-20,1.0694
2012-12-19,1.0373
2012-12-18,1.0268
2012-12-17,1.0125
2012-12-14,1.0057
2012-12-13,1.0070
2012-12-12,1.0219
2012-12-11,1.0151
2012-12-10,1.0141
2012-12-07,0.9993
2012-12-06,0.9949
2012-12-05,0.9983
2012-12-04,1.0018
2012-12-03,1.0022
2012-11-30,1.0011
2012-11-29,1.0084
2012-11-28,1.0067
2012-11-27,0.9994
2012-11-26,1.0023
2012-11-23,1.0044
2012-11-21,0.9929
2012-11-20,0.9733
2012-11-19,0.9799
2012-11-16,0.9618
2012-11-15,0.9809
2012-11-14,0.9846
2012-11-13,1.0079
2012-11-12,1.0023
2012-11-09,0.9896
2012-11-08,0.9648
2012-11-07,0.9510
2012-11-06,0.9707
2012-11-05,0.9485
2012-11-02,0.9500
2012-11-01,0.9577
2012-10-31,0.9611
2012-10-26,0.9586
2012-10-25,0.9743
2012-10-24,0.9868
2012-10-23,0.9945
2012-10-22,1.0140
2012-10-19,1.0245
2012-10-18,1.0169
2012-10-17,1.0098
2012-10-16,1.0197
2012-10-15,0.9924
2012-10-12,0.9983
2012-10-11,0.9708
2012-10-10,0.9679
2012-10-09,0.9679
2012-10-08,0.9761
2012-10-05,0.9961
2012-10-04,1.0147
2012-10-03,1.0014
2012-10-02,1.0023
2012-10-01,1.0189
2012-09-28,0.9992
2012-09-27,1.0064
2012-09-26,0.9941
2012-09-25,1.0064
2012-09-24,1.0097
2012-09-21,1.0050
2012-09-20,1.0001
2012-09-19,0.9979
2012-09-18,1.0103
2012-09-17,1.0361
2012-09-14,1.1118
2012-09-13,1.1211
2012-09-12,1.1505
2012-09-11,1.1633
2012-09-10,1.1244
2012-09-07,1.1317
2012-09-06,1.0988
2012-09-05,1.1077
2012-09-04,1.0874
2012-08-31,1.0697
2012-08-30,1.0610
2012-08-29,1.0867
2012-08-28,1.1229
2012-08-27,1.1256
2012-08-24,1.0857
2012-08-23,1.0872
2012-08-22,1.1333
2012-08-21,1.1339
2012-08-20,1.1743
2012-08-17,1.1985
2012-08-16,1.1465
2012-08-15,1.0979
2012-08-14,1.1104
2012-08-13,1.1349
2012-08-10,1.1858
2012-08-09,1.1680
2012-08-08,1.1760
2012-08-07,1.2132
2012-08-06,1.1760
2012-08-03,1.1680
2012-08-02,1.1865
2012-08-01,1.1597
2012-07-31,1.1845
2012-07-30,1.1850
2012-07-27,1.2019
2012-07-26,1.1912
2012-07-25,1.2195
2012-07-24,1.1929
2012-07-23,1.2381
2012-07-20,1.2721
2012-07-19,1.3085
2012-07-18,1.2433
2012-07-17,1.1935
2012-07-16,1.1999
2012-07-13,1.1922
2012-07-12,1.1775
2012-07-11,1.2237
2012-07-10,1.2696
2012-07-09,1.2353
2012-07-06,1.1805
2012-07-05,1.1815
2012-07-03,1.1566
2012-07-02,1.1584
2012-06-29,1.2002
2012-06-28,1.1596
2012-06-27,1.1729
2012-06-26,1.1688
2012-06-25,1.1518
2012-06-22,1.1289
2012-06-21,1.1577
2012-06-20,1.1610
2012-06-19,1.1241
2012-06-18,1.0949
2012-06-15,1.1101
2012-06-14,1.1325
2012-06-13,1.1683
2012-06-12,1.2095
2012-06-11,1.1572
2012-06-08,1.1718
2012-06-07,1.2200
2012-06-06,1.2213
2012-06-05,1.1676
2012-06-04,1.1053
2012-06-01,1.1002
2012-05-31,1.1304
2012-05-30,1.1442
2012-05-29,1.2180
2012-05-25,1.2415
2012-05-24,1.1745
2012-05-23,1.2503
2012-05-22,1.1683
2012-05-21,1.1669
2012-05-18,1.0532
2012-05-17,1.0564
2012-05-16,1.0551
2012-05-15,1.0563
2012-05-14,1.0613
2012-05-11,1.0682
2012-05-10,1.0788
2012-05-09,1.0650
2012-05-08,1.0579
2012-05-07,1.0625
2012-05-04,1.0729
2012-05-03,1.1106
2012-05-02,1.1326
2012-05-01,1.1050
2012-04-30,1.0999
2012-04-27,1.0916
2012-04-26,1.0913
2012-04-25,1.0714
2012-04-24,0.9943
2012-04-23,0.9776
2012-04-20,1.0033
2012-04-19,1.0051
2012-04-18,1.0119
2012-04-17,1.0218
2012-04-16,1.0190
2012-04-13,1.0313
2012-04-12,1.0463
2012-04-11,1.0269
2012-04-10,1.0103
2012-04-09,1.0240
2012-04-05,1.0142
2012-04-04,1.0079
2012-04-03,1.0263
2012-04-02,1.0356
2012-03-30,1.0268
2012-03-29,1.0119
2012-03-28,1.0390
2012-03-27,1.0493
2012-03-26,1.0333
2012-03-23,1.0212
2012-03-22,1.0160
2012-03-21,1.0255
2012-03-20,1.0237
2012-03-19,1.0157
2012-03-16,1.0175
2012-03-15,0.9856
2012-03-14,0.9963
2012-03-13,0.9883
2012-03-12,0.9832
2012-03-09,0.9888
2012-03-08,0.9914
2012-03-07,0.9670
2012-03-06,0.9482
2012-03-05,0.9798
2012-03-02,0.9959
2012-03-01,0.9843
2012-02-29,0.9669
2012-02-28,0.9650
2012-02-27,0.9697
2012-02-24,0.9751
2012-02-23,0.9762
2012-02-22,0.9830
2012-02-21,0.9893
2012-02-17,0.9796
2012-02-16,0.9703
2012-02-15,0.9693
2012-02-14,0.9708
2012-02-13,0.9767
2012-02-10,1.0092
2012-02-09,1.0297
2012-02-08,1.0327
2012-02-07,1.0158
2012-02-06,1.0243
2012-02-03,1.0635
2012-02-02,1.0531
2012-02-01,1.0579
2012-01-31,1.0455
2012-01-30,1.0477
2012-01-27,1.0395
2012-01-26,1.0405
2012-01-25,1.0516
2012-01-24,1.0337
2012-01-23,1.0438
2012-01-20,1.0509
2012-01-19,1.0412
2012-01-18,1.0335
2012-01-17,1.0371
2012-01-13,1.0301
2012-01-12,1.0452
2012-01-11,1.0391
2012-01-10,1.0421
2012-01-09,1.0438
2012-01-06,1.0367
2012-01-05,1.0429
2012-01-04,1.0638
2012-01-03,1.0946
2011-12-30,1.0944
2011-12-29,1.1157
2011-12-28,1.0712
2011-12-27,1.0699
2011-12-23,1.0522
2011-12-22,1.0619
2011-12-21,1.0403
2011-12-20,1.0247
2011-12-19,1.0087
2011-12-16,1.0078
2011-12-15,1.0034
2011-12-14,1.0245
2011-12-13,1.0304
2011-12-12,1.0033
2011-12-09,1.0138
2011-12-08,1.0106
2011-12-07,1.0244
2011-12-06,1.0182
2011-12-05,0.9918
2011-12-02,1.0058
2011-12-01,0.9980
2011-11-30,0.9804
2011-11-29,0.9203
2011-11-28,0.9180
2011-11-25,0.8805
2011-11-23,0.8750
2011-11-22,0.9071
2011-11-21,0.9342
2011-11-18,0.9687
2011-11-17,0.9543
2011-11-16,0.9577
2011-11-15,0.9907
2011-11-14,1.0022
2011-11-11,0.9907
2011-11-10,0.9417
2011-11-09,0.9449
2011-11-08,0.9456
2011-11-07,0.9283
2011-11-04,0.9350
2011-11-03,0.9479
2011-11-02,0.9144
2011-11-01,0.8878
2011-10-31,0.9563
2011-10-28,0.9943
2011-10-27,0.9827
2011-10-26,0.9831
2011-10-25,0.9394
2011-10-24,0.9506
2011-10-21,0.9562
2011-10-20,0.9432
2011-10-19,0.9602
2011-10-18,0.9736
2011-10-17,0.9642
2011-10-14,1.0010
2011-10-13,0.9947
2011-10-12,1.0100
2011-10-11,1.0063
2011-10-10,1.0024
2011-10-07,0.9744
2011-10-06,0.9755
2011-10-05,0.9652
2011-10-04,0.9263
2011-10-03,0.9213
2011-09-30,0.9594
2011-09-29,0.9850
2011-09-28,0.9887
2011-09-27,0.9966
2011-09-26,0.9775
2011-09-23,0.9299
2011-09-22,0.9030
2011-09-21,0.9333
2011-09-20,0.9729
2011-09-19,0.9812
2011-09-16,1.0133
2011-09-15,1.0273
2011-09-14,0.9975
2011-09-13,0.9879
2011-09-12,0.9715
2011-09-09,0.9895
2011-09-08,0.9991
2011-09-07,1.0395
2011-09-06,0.9895
2011-09-02,1.0435
2011-09-01,1.0716
2011-08-31,1.0706
2011-08-30,1.0660
2011-08-29,1.0065
2011-08-26,0.9537
2011-08-25,0.8987
2011-08-24,0.8949
2011-08-23,0.8685
2011-08-22,0.8393
2011-08-19,0.8501
2011-08-18,0.8654
2011-08-17,0.9041
2011-08-16,0.9027
2011-08-15,0.9015
2011-08-12,0.8930
2011-08-11,0.8458
2011-08-10,0.8210
2011-08-09,0.8899
2011-08-08,0.8353
2011-08-05,0.8945
2011-08-04,0.9295
2011-08-03,0.9754
2011-08-02,0.9823
2011-08-01,1.0026
2011-07-29,1.0031
2011-07-28,1.0237
2011-07-27,1.0266
2011-07-26,1.0310
2011-07-25,1.0596
2011-07-22,1.0780
2011-07-21,1.0809
2011-07-20,1.1053
2011-07-19,1.0736
2011-07-18,1.0633
2011-07-15,1.0992
2011-07-14,1.1225
2011-07-13,1.1491
2011-07-12,1.1327
2011-07-11,1.1910
2011-07-08,1.1951
2011-07-07,1.2035
2011-07-06,1.1932
2011-07-05,1.1983
2011-07-01,1.2073
2011-06-30,1.1989
2011-06-29,1.1787
2011-06-28,1.1425
2011-06-27,1.1413
2011-06-24,1.1427
2011-06-23,1.1237
2011-06-22,1.1568
2011-06-21,1.1643
2011-06-20,1.1959
2011-06-17,1.2111
2011-06-16,1.2316
2011-06-15,1.2098
2011-06-14,1.2022
2011-06-13,1.2101
2011-06-10,1.2170
2011-06-09,1.2385
2011-06-08,1.1868
2011-06-07,1.1681
2011-06-06,1.1741
2011-06-03,1.1535
2011-06-02,1.1668
2011-06-01,1.1903
2011-05-31,1.2242
2011-05-27,1.2105
2011-05-26,1.1888
2011-05-25,1.1314
2011-05-24,1.1143
2011-05-23,1.1295
2011-05-20,1.1477
2011-05-19,1.1461
2011-05-18,1.1353
2011-05-17,1.1261
2011-05-16,1.1681
2011-05-13,1.2033
2011-05-12,1.2073
2011-05-11,1.1795
2011-05-10,1.1822
2011-05-09,1.1935
2011-05-06,1.2123
2011-05-05,1.2641
2011-05-04,1.2565
2011-05-03,1.2812
2011-05-02,1.3080
2011-04-29,1.2618
2011-04-28,1.2350
2011-04-27,1.2028
2011-04-26,1.1954
2011-04-25,1.1793
2011-04-21,1.1865
2011-04-20,1.2073
2011-04-19,1.2137
2011-04-18,1.1964
2011-04-15,1.1871
2011-04-14,1.1730
2011-04-13,1.1648
2011-04-12,1.1055
2011-04-11,1.0919
2011-04-08,1.1092
2011-04-07,1.1213
2011-04-06,1.1323
2011-04-05,1.0968
2011-04-04,1.1078
2011-04-01,1.1202
2011-03-31,1.1228
2011-03-30,1.1134
2011-03-29,1.1563
2011-03-28,1.1414
2011-03-25,1.1686
2011-03-24,1.2003
2011-03-23,1.2133
2011-03-22,1.2169
2011-03-21,1.1853
2011-03-18,1.0939
2011-03-17,1.0807
2011-03-16,1.0947
2011-03-15,1.1054
2011-03-14,1.1057
2011-03-11,1.1529
2011-03-10,1.1560
2011-03-09,1.1622
2011-03-08,1.1360
2011-03-07,1.1454
2011-03-04,1.1040
2011-03-03,1.0780
2011-03-02,1.0164
2011-03-01,1.0224
2011-02-28,1.0216
2011-02-25,1.0101
2011-02-24,1.0086
2011-02-23,1.0070
2011-02-22,1.0823
2011-02-18,1.0940
2011-02-17,1.0358
2011-02-16,0.9978
2011-02-15,0.9829
2011-02-14,1.0217
2011-02-11,1.0012
2011-02-10,1.0282
2011-02-09,1.0262
2011-02-08,0.9959
2011-02-07,0.9748
2011-02-04,0.9615
2011-02-03,0.9745
2011-02-02,1.0123
2011-02-01,1.0086
2011-01-31,0.9993
2011-01-28,0.9778
2011-01-27,1.0020
2011-01-26,1.0014
2011-01-25,1.0227
2011-01-24,1.0225
2011-01-21,1.0097
2011-01-20,1.0043
2011-01-19,1.0093
2011-01-18,1.0243
2011-01-14,0.9774
2011-01-13,0.9792
2011-01-12,0.9714
2011-01-11,0.9474
2011-01-10,0.9691
2011-01-07,0.9745
2011-01-06,0.9686
2011-01-05,0.9519
2011-01-04,0.9478
2011-01-03,0.9560
2010-12-31,0.9376
2010-12-30,0.9541
2010-12-29,0.9638
2010-12-28,0.9516
2010-12-27,0.9441
2010-12-23,0.9454
2010-12-22,0.9396
2010-12-21,0.9641
2010-12-20,0.9581
2010-12-17,0.9747
2010-12-16,1.0003
2010-12-15,1.0149
2010-12-14,1.0190
2010-12-13,1.0148
2010-12-10,1.0343
2010-12-09,1.0464
2010-12-08,1.0454
2010-12-07,1.0743
2010-12-06,1.0599
2010-12-03,1.0654
2010-12-02,1.0781
2010-12-01,1.0824
2010-11-30,1.0599
2010-11-29,1.0986
2010-11-26,1.0889
2010-11-24,1.1186
2010-11-23,1.0840
2010-11-22,1.1262
2010-11-19,1.1087
2010-11-18,1.1090
2010-11-17,1.0354
2010-11-16,1.0461
2010-11-15,1.0569
2010-11-12,1.0673
2010-11-11,1.0712
2010-11-10,1.1102
2010-11-09,1.2301
2010-11-08,1.2457
2010-11-05,1.2647
2010-11-04,1.2269
2010-11-03,1.1740
2010-11-02,1.1723
2010-11-01,1.1808
2010-10-29,1.1692
2010-10-28,1.1874
2010-10-27,1.1948
2010-10-26,1.1935
2010-10-25,1.1853
2010-10-22,1.1673
2010-10-21,1.2187
2010-10-20,1.2532
2010-10-19,1.2524
2010-10-18,1.3220
2010-10-15,1.2998
2010-10-14,1.3170
2010-10-13,1.3207
2010-10-12,1.2896
2010-10-11,1.2976
2010-10-08,1.2802
2010-10-07,1.2846
2010-10-06,1.3076
2010-10-05,1.2833
2010-10-04,1.2259
2010-10-01,1.2232
2010-09-30,1.2096
2010-09-29,1.2090
2010-09-28,1.1951
2010-09-27,1.1736
2010-09-24,1.1826
2010-09-23,1.1436
2010-09-22,1.1907
2010-09-21,1.2171
2010-09-20,1.2073
2010-09-17,1.1940
2010-09-16,1.2167
2010-09-15,1.2186
2010-09-14,1.2082
2010-09-13,1.2585
2010-09-10,1.2360
2010-09-09,1.2503
2010-09-08,1.2779
2010-09-07,1.2422
2010-09-03,1.2538
2010-09-02,1.2308
2010-09-01,1.2524
2010-08-31,1.2388
2010-08-30,1.2485
2010-08-27,1.2789
2010-08-26,1.2168
2010-08-25,1.2462
2010-08-24,1.2474
2010-08-23,1.3418
2010-08-20,1.3756
2010-08-19,1.3760
2010-08-18,1.4192
2010-08-17,1.3896
2010-08-16,1.4018
2010-08-13,1.3957
2010-08-12,1.3771
2010-08-11,1.3515
2010-08-10,1.3810
2010-08-09,1.4006
2010-08-06,1.3608
2010-08-05,1.3213
2010-08-04,1.3382
2010-08-03,1.3726
2010-08-02,1.3559
2010-07-30,1.3413
2010-07-29,1.3294
2010-07-28,1.3053
2010-07-27,1.3404
2010-07-26,1.3582
2010-07-23,1.3272
2010-07-22,1.3015
2010-07-21,1.2558
2010-07-20,1.2524
2010-07-19,1.1920
2010-07-16,1.1578
2010-07-15,1.2392
2010-07-14,1.2840
2010-07-13,1.2710
2010-07-12,1.2552
2010-07-09,1.2431
2010-07-08,1.2511
2010-07-07,1.2197
2010-07-06,1.1855
2010-07-02,1.2086
2010-07-01,1.2216
2010-06-30,1.2578
2010-06-29,1.2542
2010-06-28,1.3618
2010-06-25,1.3904
2010-06-24,1.3917
2010-06-23,1.4020
2010-06-22,1.3973
2010-06-21,1.4347
2010-06-18,1.4236
2010-06-17,1.3834
2010-06-16,1.3417
2010-06-15,1.3304
2010-06-14,1.3848
2010-06-11,1.3843
2010-06-10,1.3849
2010-06-09,1.3744
2010-06-08,1.3933
2010-06-07,1.4111
2010-06-04,1.4270
2010-06-03,1.4878
2010-06-02,1.4649
2010-06-01,1.3795
2010-05-28,1.4149
2010-05-27,1.4659
2010-05-26,1.4120
2010-05-25,1.3737
2010-05-24,1.4173
2010-05-21,1.4980
2010-05-20,1.4855
2010-05-19,1.5594
2010-05-18,1.6278
2010-05-17,1.6620
2010-05-14,1.6604
2010-05-13,1.7113
2010-05-12,1.7793
2010-05-11,1.7385
2010-05-10,1.7456
2010-05-07,1.6384
2010-05-06,1.6295
2010-05-05,1.7353
2010-05-04,1.8441
2010-05-03,1.8139
2010-04-30,1.7955
2010-04-29,1.8723
2010-04-28,1.8349
2010-04-27,1.8743
2010-04-26,1.9395
2010-04-23,1.9477
2010-04-22,1.9852
2010-04-21,1.8747
2010-04-20,1.7902
2010-04-19,1.7229
2010-04-16,1.7078
2010-04-15,1.7331
2010-04-14,1.7554
2010-04-13,1.7163
2010-04-12,1.7846
2010-04-09,1.6926
2010-04-08,1.5802
2010-04-07,1.5261
2010-04-06,1.5154
2010-04-05,1.5214
2010-04-01,1.5326
2010-03-31,1.5034
2010-03-30,1.4656
2010-03-29,1.4999
2010-03-26,1.4231
2010-03-25,1.4198
2010-03-24,1.4036
2010-03-23,1.4057
2010-03-22,1.4580
2010-03-19,1.4991
2010-03-18,1.4769
2010-03-17,1.4913
2010-03-16,1.5710
2010-03-15,1.6055
2010-03-12,1.6433
2010-03-11,1.6269
2010-03-10,1.6717
2010-03-09,1.6056
2010-03-08,1.5465
2010-03-05,1.5610
2010-03-04,1.5148
2010-03-03,1.5368
2010-03-02,1.5210
2010-03-01,1.5278
2010-02-26,1.4685
2010-02-25,1.4415
2010-02-24,1.4202
2010-02-23,1.4785
2010-02-22,1.4839
2010-02-19,1.5254
2010-02-18,1.5433
2010-02-17,1.5527
2010-02-16,1.5832
2010-02-12,1.5226
2010-02-11,1.6143
2010-02-10,1.5614
2010-02-09,1.5970
2010-02-08,1.5797
2010-02-05,1.6206
2010-02-04,1.6753
2010-02-03,1.7438
2010-02-02,1.6504
2010-02-01,1.6522
2010-01-29,1.6582
2010-01-28,1.7363
2010-01-27,1.7138
2010-01-26,1.5154
2010-01-25,1.6111
2010-01-22,1.6209
2010-01-21,1.5949
2010-01-20,1.6420
2010-01-19,1.6761
2010-01-15,1.7643
2010-01-14,1.7787
2010-01-13,1.7701
2010-01-12,1.6553
2010-01-11,1.6186
2010-01-08,1.7088
2010-01-07,1.7713
2010-01-06,1.7312
2010-01-05,1.8325
2010-01-04,1.7401
2009-12-31,1.6488
2009-12-30,1.6406
2009-12-29,1.6777
2009-12-28,1.6972
2009-12-24,1.6960
2009-12-23,1.6983
2009-12-22,1.7160
2009-12-21,1.8007
2009-12-18,1.8252
2009-12-17,1.9053
2009-12-16,1.8699
2009-12-15,1.9493
2009-12-14,1.9526
2009-12-11,1.8180
2009-12-10,1.7289
2009-12-09,1.6817
2009-12-08,1.6146
2009-12-07,1.6653
2009-12-04,1.5481
2009-12-03,1.4713
2009-12-02,1.4557
2009-12-01,1.4371
2009-11-30,1.3310
2009-11-27,1.3527
2009-11-25,1.3492
2009-11-24,1.3287
2009-11-23,1.2641
2009-11-20,1.2383
2009-11-19,1.2376
2009-11-18,1.2742
2009-11-17,1.2959
2009-11-16,1.3356
2009-11-13,1.2437
2009-11-12,1.2824
2009-11-11,1.2170
2009-11-10,1.2089
2009-11-09,1.2397
2009-11-06,1.2288
2009-11-05,1.2228
2009-11-04,1.1808
2009-11-03,1.2311
2009-11-02,1.1702
2009-10-30,1.2012
2009-10-29,1.2195
2009-10-28,1.1447
2009-10-27,1.1237
2009-10-26,1.1183
2009-10-23,1.1465
2009-10-22,1.1744
2009-10-21,1.1254
2009-10-20,1.1569
2009-10-19,1.2159
2009-10-16,1.2831
2009-10-15,1.2916
2009-10-14,1.3516
2009-10-13,1.3181
2009-10-12,1.3254
2009-10-09,1.3508
2009-10-08,1.3092
2009-10-07,1.2927
2009-10-06,1.3105
2009-10-05,1.3119
2009-10-02,1.2627
2009-10-01,1.3846
2009-09-30,1.4219
2009-09-29,1.3961
2009-09-28,1.3106
2009-09-25,1.2991
2009-09-24,1.2441
2009-09-23,1.3637
2009-09-22,1.3957
2009-09-21,1.3445
2009-09-18,1.3409
2009-09-17,1.3649
2009-09-16,1.2643
2009-09-15,1.2984
2009-09-14,1.3057
2009-09-11,1.2971
2009-09-10,1.3131
2009-09-09,1.4016
2009-09-08,1.3594
2009-09-04,1.2789
2009-09-03,1.2113
2009-09-02,1.2139
2009-09-01,1.1631
