Dates,ROC Values
2010-02-09,13.6373
2010-02-08,12.1524
2010-02-05,11.7216
2010-02-04,15.5230
2010-02-03,20.3189
2010-02-02,18.2622
2010-02-01,17.4567
2010-01-29,15.4726
2010-01-28,23.4412
2010-01-27,23.1702
2010-01-26,13.8713
2010-01-25,14.8251
2010-01-22,12.5024
2010-01-21,19.1626
2010-01-20,20.9564
2010-01-19,26.1702
2010-01-15,27.1005
2010-01-14,28.6469
2010-01-13,29.0677
2010-01-12,24.8883
2010-01-11,30.0335
2010-01-08,30.1324
2010-01-07,29.9305
2010-01-06,20.8705
2010-01-05,14.6014
2010-01-04,11.9314
2009-12-31,5.2283
2009-12-30,3.7235
2009-12-29,4.7046
2009-12-28,7.4609
2009-12-24,6.5792
2009-12-23,6.8212
2009-12-22,7.5908
2009-12-21,3.9560
2009-12-18,3.0725
2009-12-17,6.0937
2009-12-16,6.3524
2009-12-15,7.4147
2009-12-14,9.9995
2009-12-11,7.6296
2009-12-10,2.4758
2009-12-09,2.4435
2009-12-08,5.7967
2009-12-07,9.2929
2009-12-04,6.5027
2009-12-03,3.5704
2009-12-02,2.0886
2009-12-01,2.5149
2009-11-30,-0.2868
2009-11-27,0.0535
2009-11-25,1.9719
2009-11-24,0.6800
2009-11-23,4.1590
2009-11-20,1.5613
2009-11-19,2.7517
2009-11-18,3.8482
2009-11-17,7.0484
2009-11-16,7.7081
2009-11-13,5.4948
2009-11-12,4.7920
2009-11-11,4.8243
2009-11-10,2.1938
2009-11-09,1.4864
2009-11-06,-3.2920
2009-11-05,4.9871
2009-11-04,0.4974
2009-11-03,2.4188
2009-11-02,5.2322
2009-10-30,6.8395
2009-10-29,12.1553
2009-10-28,7.8575
2009-10-27,8.1295
2009-10-26,7.6220
2009-10-23,7.0142
2009-10-22,10.2072
2009-10-21,11.5444
2009-10-20,13.3712
2009-10-19,14.4785
2009-10-16,16.8497
2009-10-15,17.5562
2009-10-14,21.1955
2009-10-13,19.6508
2009-10-12,21.5399
2009-10-09,23.0171
2009-10-08,21.7406
2009-10-07,20.8879
2009-10-06,24.9735
2009-10-05,24.5662
2009-10-02,23.6956
2009-10-01,25.2549
2009-09-30,27.0724
2009-09-29,30.6659
2009-09-28,29.5363
2009-09-25,23.6895
2009-09-24,26.4120
2009-09-23,30.8329
2009-09-22,32.6580
2009-09-21,34.5882
2009-09-18,36.1979
2009-09-17,34.9796
2009-09-16,35.3982
2009-09-15,29.6023
2009-09-14,25.8098
2009-09-11,22.7559
2009-09-10,19.9332
2009-09-09,19.6061
2009-09-08,19.3223
2009-09-04,16.6679
2009-09-03,18.3985
2009-09-02,11.3784
2009-09-01,4.9791
2009-08-31,3.5173
2009-08-28,5.2428
2009-08-27,7.7535
2009-08-26,-1.1342
2009-08-25,-1.6352
2009-08-24,-7.5047
2009-08-21,-8.5915
2009-08-20,-13.6391
2009-08-19,-16.0742
2009-08-18,-16.3399
2009-08-17,-15.3253
2009-08-14,-10.4251
2009-08-13,-2.6986
2009-08-12,-4.9146
2009-08-11,-3.9351
2009-08-10,3.0247
2009-08-07,6.3524
2009-08-06,5.4721
2009-08-05,0.6567
2009-08-04,1.8631
2009-08-03,1.1550
2009-07-31,-3.7461
2009-07-30,-3.0928
2009-07-29,-2.2538
2009-07-28,0.5814
2009-07-27,-2.7624
2009-07-24,-1.3504
2009-07-23,-4.8753
2009-07-22,-6.0823
2009-07-21,-6.1314
2009-07-20,-3.0554
2009-07-17,-6.4253
2009-07-16,-1.6232
2009-07-15,-1.0123
2009-07-14,-1.0095
2009-07-13,1.9333
2009-07-10,-1.2903
2009-07-09,2.1195
2009-07-08,1.1548
2009-07-07,1.7845
2009-07-06,7.9499
2009-07-02,10.6934
2009-07-01,16.3200
2009-06-30,17.6092
2009-06-29,12.3572
2009-06-26,10.1275
2009-06-25,14.2777
2009-06-24,12.6151
2009-06-23,19.2109
2009-06-22,20.9340
2009-06-19,32.6289
2009-06-18,34.8942
2009-06-17,28.4364
2009-06-16,30.7880
2009-06-15,34.3832
2009-06-12,46.5259
2009-06-11,43.7363
2009-06-10,48.6401
2009-06-09,40.8139
2009-06-08,37.9514
2009-06-05,43.4169
2009-06-04,41.4142
2009-06-03,37.5482
2009-06-02,52.5884
2009-06-01,45.0836
2009-05-29,34.1516
2009-05-28,29.9104
2009-05-27,30.0148
2009-05-26,33.4719
2009-05-22,28.8969
2009-05-21,31.3536
2009-05-20,36.3333
2009-05-19,45.3032
2009-05-18,48.8094
2009-05-15,47.6985
2009-05-14,44.6809
2009-05-13,47.6775
2009-05-12,50.8609
2009-05-11,43.5908
2009-05-08,41.4414
2009-05-07,29.5890
2009-05-06,25.9029
2009-05-05,25.2176
2009-05-04,16.1663
2009-05-01,9.6886
2009-04-30,5.4502
2009-04-29,5.5165
2009-04-28,-4.0267
2009-04-27,-0.9784
2009-04-24,-3.9921
2009-04-23,-5.6702
2009-04-22,-12.8505
2009-04-21,-14.6086
2009-04-20,-14.6067
2009-04-17,-8.6967
2009-04-16,-7.8779
2009-04-15,-6.9952
2009-04-14,-11.5796
2009-04-13,-7.8316
2009-04-09,-8.5528
2009-04-08,-13.8386
2009-04-07,-13.9580
2009-04-06,-8.1899
2009-04-03,-9.9215
2009-04-02,-11.1136
2009-04-01,-11.3116
2009-03-31,-15.3649
2009-03-30,-12.4134
2009-03-27,-7.9962
2009-03-26,-8.0384
2009-03-25,-14.4242
2009-03-24,-17.9724
2009-03-23,-19.9481
2009-03-20,-26.5511
2009-03-19,-27.6136
2009-03-18,-26.1691
2009-03-17,-23.1279
2009-03-16,-19.9237
2009-03-13,-18.2200
2009-03-12,-15.0624
2009-03-11,-17.0912
2009-03-10,-16.8985
2009-03-09,-22.0169
2009-03-06,-26.0671
2009-03-05,-28.0211
2009-03-04,-25.4606
2009-03-03,-27.7089
2009-03-02,-28.8656
2009-02-27,-18.0314
2009-02-26,-15.7211
2009-02-25,-14.9507
2009-02-24,-14.1203
2009-02-23,-14.7358
2009-02-20,-14.4146
2009-02-19,-4.0072
2009-02-18,-2.1177
2009-02-17,-4.0905
2009-02-13,0.4548
2009-02-12,0.9501
2009-02-11,-4.4485
2009-02-10,-1.6173
2009-02-09,7.5866
2009-02-06,6.3792
2009-02-05,9.0134
2009-02-04,14.2280
2009-02-03,12.2999
2009-02-02,3.1345
2009-01-30,2.7441
2009-01-29,-0.8041
2009-01-28,0.1854
2009-01-27,1.6463
2009-01-26,-2.1833
2009-01-23,-9.0160
2009-01-22,-9.2744
2009-01-21,-7.5459
2009-01-20,-18.5469
2009-01-16,-20.1739
2009-01-15,-21.8720
2009-01-14,-20.7696
2009-01-13,-15.5764
2009-01-12,-11.4596
2009-01-09,-8.3851
2009-01-08,6.5901
2009-01-07,-0.2623
2009-01-06,0.3522
2009-01-05,8.4659
2009-01-02,-1.6912
2008-12-31,-7.9117
2008-12-30,-6.6599
2008-12-29,-9.9959
2008-12-26,-3.4794
2008-12-24,-10.2643
2008-12-23,-14.0312
2008-12-22,-0.8327
2008-12-19,-6.3884
2008-12-18,-13.2043
2008-12-17,-16.0894
2008-12-16,-17.6482
2008-12-15,-27.4517
2008-12-12,-26.2478
2008-12-11,-28.3026
2008-12-10,-26.7368
2008-12-09,-25.8166
2008-12-08,-25.9329
2008-12-05,-30.6006
2008-12-04,-31.1256
2008-12-03,-28.8140
2008-12-02,-30.2354
2008-12-01,-32.7277
2008-11-28,-26.0469
2008-11-26,-26.9943
2008-11-25,-34.3740
2008-11-24,-34.0097
2008-11-21,-36.9676
2008-11-20,-40.2116
2008-11-19,-38.7740
2008-11-18,-37.7080
2008-11-17,-35.0455
2008-11-14,-34.2164
2008-11-13,-30.9719
2008-11-12,-35.1245
2008-11-11,-32.7084
2008-11-10,-29.0536
2008-11-07,-29.2191
2008-11-06,-28.5662
2008-11-05,-21.2890
2008-11-04,-16.3103
2008-11-03,-19.3745
2008-10-31,-17.5138
2008-10-30,-19.7912
2008-10-29,-20.8896
2008-10-28,-23.1458
2008-10-27,-34.2746
2008-10-24,-30.1528
2008-10-23,-27.6066
2008-10-22,-34.9158
2008-10-21,-30.3512
2008-10-20,-31.1671
2008-10-17,-31.1331
2008-10-16,-31.5138
2008-10-15,-34.6796
2008-10-14,-26.0990
2008-10-13,-23.6124
2008-10-10,-31.1804
2008-10-09,-29.9881
2008-10-08,-24.0757
2008-10-07,-20.4661
2008-10-06,-19.1545
2008-10-03,-13.3868
2008-10-02,-19.2031
2008-10-01,-17.7501
2008-09-30,-15.4444
2008-09-29,-18.0962
2008-09-26,-12.3181
2008-09-25,-11.9073
2008-09-24,-9.6574
2008-09-23,-8.7506
2008-09-22,-6.4954
2008-09-19,-8.8869
2008-09-18,-10.8623
2008-09-17,-13.0027
2008-09-16,-3.4103
2008-09-15,-2.8529
2008-09-12,-0.3331
2008-09-11,-3.8156
2008-09-10,-5.5273
2008-09-09,-3.7484
2008-09-08,-5.7310
2008-09-05,-9.1404
2008-09-04,-15.2086
2008-09-03,-12.0597
2008-09-02,-12.6034
2008-08-29,-14.2807
2008-08-28,-10.5884
2008-08-27,-12.7257
2008-08-26,-14.8918
2008-08-25,-14.1881
2008-08-22,-11.0214
2008-08-21,-12.7831
2008-08-20,-13.6737
2008-08-19,-14.3543
2008-08-18,-12.4805
2008-08-15,-16.1244
2008-08-14,-16.4751
2008-08-13,-17.2388
2008-08-12,-18.2585
2008-08-11,-19.0196
2008-08-08,-16.8493
2008-08-07,-20.7529
2008-08-06,-20.5985
2008-08-05,-19.9804
2008-08-04,-24.6284
2008-08-01,-23.6236
2008-07-31,-28.2241
2008-07-30,-26.7027
2008-07-29,-25.7837
2008-07-28,-27.1303
2008-07-25,-25.5106
2008-07-24,-26.5045
2008-07-23,-21.3208
2008-07-22,-17.6065
2008-07-21,-19.4903
2008-07-18,-19.4086
2008-07-17,-21.9540
2008-07-16,-23.3121
2008-07-15,-25.0995
2008-07-14,-25.6657
2008-07-11,-25.0773
2008-07-10,-22.4808
2008-07-09,-22.4520
2008-07-08,-21.9332
2008-07-07,-22.1757
2008-07-03,-21.0927
2008-07-02,-18.2761
2008-07-01,-16.8547
2008-06-30,-16.0553
2008-06-27,-12.5776
2008-06-26,-10.6134
2008-06-25,-7.5701
2008-06-24,-2.6886
2008-06-23,-1.1871
2008-06-20,-2.8576
2008-06-19,-1.6361
2008-06-18,-0.0224
2008-06-17,-0.3309
2008-06-16,-0.3636
2008-06-13,-0.8729
2008-06-12,-3.0961
2008-06-11,-2.9299
2008-06-10,-0.4726
2008-06-09,1.1295
2008-06-06,-0.9619
2008-06-05,1.8031
2008-06-04,3.2795
2008-06-03,2.8832
2008-06-02,9.0026
2008-05-30,13.2220
2008-05-29,7.7988
2008-05-28,9.3106
2008-05-27,9.2248
2008-05-23,10.3606
2008-05-22,12.8988
2008-05-21,11.1364
2008-05-20,15.0078
2008-05-19,14.2062
2008-05-16,7.6254
2008-05-15,6.4951
2008-05-14,8.1329
2008-05-13,5.9657
2008-05-12,2.9124
2008-05-09,-0.4037
2008-05-08,1.4425
2008-05-07,0.4493
2008-05-06,1.7600
2008-05-05,3.4682
2008-05-02,4.4873
2008-05-01,1.6786
2008-04-30,-0.5974
2008-04-29,0.4109
2008-04-28,-0.2816
2008-04-25,-0.7487
2008-04-24,-0.6702
2008-04-23,1.1833
2008-04-22,-0.9706
2008-04-21,-0.8276
2008-04-18,-1.5643
2008-04-17,-5.3801
2008-04-16,-7.0521
2008-04-15,-8.0728
2008-04-14,-6.7005
2008-04-11,-6.7879
2008-04-10,-2.6401
2008-04-09,1.7957
2008-04-08,-2.1219
2008-04-07,-2.9176
2008-04-04,-0.7070
2008-04-03,-1.3903
2008-04-02,-1.4864
2008-04-01,-4.0998
2008-03-31,-6.4201
2008-03-28,-5.1660
2008-03-27,-8.6672
2008-03-26,-4.7666
2008-03-25,-7.3823
2008-03-24,-4.5182
2008-03-20,-5.9261
2008-03-19,-10.9235
2008-03-18,-10.3786
2008-03-17,-12.7755
2008-03-14,-11.5544
2008-03-13,-14.7595
2008-03-12,-17.4927
2008-03-11,-17.0034
2008-03-10,-16.9419
2008-03-07,-14.4819
2008-03-06,-10.2863
2008-03-05,-6.9659
2008-03-04,-7.6212
2008-03-03,-6.9935
2008-02-29,-4.8004
2008-02-28,-3.6140
2008-02-27,-4.7202
2008-02-26,-2.2166
2008-02-25,-4.0769
2008-02-22,-9.9140
2008-02-21,-11.5280
2008-02-20,-8.0187
2008-02-19,-5.4054
2008-02-15,-4.8712
2008-02-14,-6.6929
2008-02-13,-7.1668
2008-02-12,-9.9042
2008-02-11,-12.8981
2008-02-08,-13.0850
2008-02-07,-10.8760
2008-02-06,-10.3082
2008-02-05,-6.5439
2008-02-04,-5.6453
2008-02-01,-6.2422
2008-01-31,-7.5675
2008-01-30,-9.2732
2008-01-29,-12.7492
2008-01-28,-17.1825
2008-01-25,-17.0472
2008-01-24,-17.6096
2008-01-23,-20.4715
2008-01-22,-19.9092
2008-01-18,-19.4645
2008-01-17,-18.5391
2008-01-16,-18.0048
2008-01-15,-19.1084
2008-01-14,-16.8627
2008-01-11,-16.9723
2008-01-10,-14.7773
2008-01-09,-16.0695
2008-01-08,-16.4597
2008-01-07,-11.7660
2008-01-04,-9.2891
2008-01-03,-8.0436
2008-01-02,-7.4197
2007-12-31,-9.4533
2007-12-28,-7.3451
2007-12-27,-7.0241
2007-12-26,-4.7505
2007-12-24,-6.5620
2007-12-21,-7.1351
2007-12-20,-11.3245
2007-12-19,-14.3096
2007-12-18,-13.4413
2007-12-17,-14.2145
2007-12-14,-15.0819
2007-12-13,-15.1357
2007-12-12,-17.6494
2007-12-11,-16.5303
2007-12-10,-11.4443
2007-12-07,-11.3441
2007-12-06,-11.8128
2007-12-05,-13.2492
2007-12-04,-12.3580
2007-12-03,-10.2041
2007-11-30,-8.2723
2007-11-29,-6.4720
2007-11-28,-4.5948
2007-11-27,-6.6693
2007-11-26,-9.1546
2007-11-23,-9.1830
2007-11-21,-10.7753
2007-11-20,-9.5060
2007-11-19,-7.0714
2007-11-16,-4.7711
2007-11-15,-4.7090
2007-11-14,-2.8326
2007-11-13,-1.9616
2007-11-12,-3.6242
2007-11-09,-2.3745
2007-11-08,-0.2809
2007-11-07,1.6623
2007-11-06,-0.8524
2007-11-05,-0.5078
2007-11-02,1.0544
2007-11-01,-1.4185
2007-10-31,1.6916
2007-10-30,0.1234
2007-10-29,1.1050
2007-10-26,3.5368
2007-10-25,0.5130
2007-10-24,-3.4518
2007-10-23,-5.0975
2007-10-22,-3.5656
2007-10-19,-4.4761
2007-10-18,-5.6269
2007-10-17,-7.0764
2007-10-16,-7.7373
2007-10-15,-8.7173
2007-10-12,-8.4117
2007-10-11,-7.5978
2007-10-10,-4.2674
2007-10-09,-3.5478
2007-10-08,-2.2135
2007-10-05,-1.0623
2007-10-04,-2.2139
2007-10-03,1.2301
2007-10-02,2.1635
2007-10-01,3.0362
2007-09-28,2.7983
2007-09-27,3.9278
2007-09-26,2.7005
2007-09-25,3.1523
2007-09-24,1.4931
2007-09-21,2.1428
2007-09-20,1.4732
2007-09-19,0.1105
2007-09-18,-1.0928
2007-09-17,0.0972
2007-09-14,1.3507
2007-09-13,1.6766
2007-09-12,1.9479
2007-09-11,1.6764
2007-09-10,0.5200
2007-09-07,0.5422
2007-09-06,1.6296
2007-09-05,0.6242
2007-09-04,0.3407
2007-08-31,-0.1754
2007-08-30,1.1449
2007-08-29,0.3200
2007-08-28,-1.4621
2007-08-27,0.7394
2007-08-24,-0.1662
2007-08-23,-1.4221
2007-08-22,1.9112
2007-08-21,-0.2764
2007-08-20,-0.6607
2007-08-17,-0.6022
2007-08-16,-5.3251
2007-08-15,-3.6830
2007-08-14,-2.0177
2007-08-13,0.5619
2007-08-10,-1.8039
2007-08-09,-1.9046
2007-08-08,4.6396
2007-08-07,5.0585
2007-08-06,7.1033
2007-08-03,9.0719
2007-08-02,9.7948
2007-08-01,7.8741
2007-07-31,7.0372
2007-07-30,9.0402
2007-07-27,8.7791
2007-07-26,9.9216
2007-07-25,14.6109
2007-07-24,11.1349
2007-07-23,12.1121
2007-07-20,10.3954
2007-07-19,9.5901
2007-07-18,8.0783
2007-07-17,9.4217
2007-07-16,9.1633
2007-07-13,8.9833
2007-07-12,8.5004
2007-07-11,8.0564
2007-07-10,7.0229
2007-07-09,6.3777
2007-07-06,4.8135
2007-07-05,5.3976
2007-07-03,4.6703
2007-07-02,4.1162
2007-06-29,3.7937
2007-06-28,1.7405
2007-06-27,5.0327
2007-06-26,5.5623
2007-06-25,5.3779
2007-06-22,5.9734
2007-06-21,8.4379
2007-06-20,6.1619
2007-06-19,8.0535
2007-06-18,8.0247
2007-06-15,9.1339
2007-06-14,10.4985
2007-06-13,11.2646
2007-06-12,8.9179
2007-06-11,9.0830
2007-06-08,10.1792
2007-06-07,7.3799
2007-06-06,8.6157
2007-06-05,9.7716
2007-06-04,10.8004
2007-06-01,10.3540
2007-05-31,11.9834
2007-05-30,11.7406
2007-05-29,9.8516
2007-05-25,8.3211
2007-05-24,8.6713
2007-05-23,7.2393
2007-05-22,6.1830
2007-05-21,8.6588
2007-05-18,9.1118
2007-05-17,9.5142
2007-05-16,8.9668
2007-05-15,8.8152
2007-05-14,7.9031
2007-05-11,6.7131
2007-05-10,6.7445
2007-05-09,8.2913
2007-05-08,5.5437
2007-05-07,4.7408
2007-05-04,3.3451
2007-05-03,3.1772
2007-05-02,3.0759
2007-05-01,2.5181
2007-04-30,1.4066
2007-04-27,4.5364
2007-04-26,5.5661
2007-04-25,6.1547
2007-04-24,4.0778
2007-04-23,4.6023
2007-04-20,3.2540
2007-04-19,3.0015
2007-04-18,3.8841
2007-04-17,0.8333
2007-04-16,-0.4285
2007-04-13,2.0351
2007-04-12,6.0488
2007-04-11,5.6357
2007-04-10,6.7446
2007-04-09,4.8964
2007-04-05,3.7107
2007-04-04,3.7313
2007-04-03,5.4302
2007-04-02,0.6139
2007-03-30,1.4255
2007-03-29,1.4384
2007-03-28,2.0415
2007-03-27,3.1098
2007-03-26,2.6360
2007-03-23,2.3103
2007-03-22,3.3192
2007-03-21,2.4868
2007-03-20,1.5247
2007-03-19,1.2732
2007-03-16,1.3218
2007-03-15,2.8733
2007-03-14,1.4928
2007-03-13,1.0312
2007-03-12,3.1122
2007-03-09,1.2356
2007-03-08,-0.7846
2007-03-07,-1.1613
2007-03-06,-2.2289
2007-03-05,-2.4597
2007-03-02,-3.6746
2007-03-01,-1.9345
2007-02-28,-2.2343
2007-02-27,-3.0697
2007-02-26,-0.5630
2007-02-23,0.5545
2007-02-22,1.0231
2007-02-21,0.5311
2007-02-20,0.7193
2007-02-16,1.9115
2007-02-15,2.8088
2007-02-14,1.9862
2007-02-13,0.8391
2007-02-12,1.8257
2007-02-09,3.4092
2007-02-08,0.1078
2007-02-07,0.6659
2007-02-06,-0.5159
2007-02-05,1.7953
2007-02-02,0.5920
2007-02-01,2.6378
2007-01-31,2.8480
2007-01-30,0.3032
2007-01-29,-0.2217
2007-01-26,-0.2219
2007-01-25,1.2337
2007-01-24,2.5161
2007-01-23,3.6862
2007-01-22,6.7352
2007-01-19,11.2182
2007-01-18,11.5012
2007-01-17,11.3438
2007-01-16,10.5797
2007-01-12,10.2461
2007-01-11,11.8032
2007-01-10,13.1961
2007-01-09,9.2122
2007-01-08,6.7738
2007-01-05,8.0471
2007-01-04,9.9148
2007-01-03,8.5828
2006-12-29,7.7495
2006-12-28,8.5338
2006-12-27,7.9023
2006-12-26,8.1463
2006-12-22,6.4940
2006-12-21,10.5534
2006-12-20,10.0893
2006-12-19,9.4816
2006-12-18,7.4025
2006-12-15,8.8477
2006-12-14,7.4866
2006-12-13,9.9469
2006-12-12,13.3263
2006-12-11,14.2615
2006-12-08,14.0848
2006-12-07,13.7464
2006-12-06,15.3783
2006-12-05,17.1645
2006-12-04,16.3683
2006-12-01,18.0717
2006-11-30,16.6043
2006-11-29,19.1426
2006-11-28,17.3364
2006-11-27,16.8867
2006-11-24,20.0975
2006-11-22,18.4700
2006-11-21,23.1078
2006-11-20,21.1499
2006-11-17,23.3987
2006-11-16,22.1647
2006-11-15,17.3908
2006-11-14,14.1733
2006-11-13,14.0009
2006-11-10,14.7137
2006-11-09,13.8480
2006-11-08,16.2239
2006-11-07,13.1558
2006-11-06,8.8597
2006-11-03,6.2865
2006-11-02,3.7192
2006-11-01,4.0416
2006-10-31,4.2151
2006-10-30,3.3497
2006-10-27,1.4633
2006-10-26,0.3933
2006-10-25,5.5889
2006-10-24,10.8768
2006-10-23,9.0047
2006-10-20,7.2703
2006-10-19,6.8040
2006-10-18,6.6945
2006-10-17,3.5861
2006-10-16,4.3922
2006-10-13,4.1692
2006-10-12,6.7988
2006-10-11,4.8451
2006-10-10,6.4962
2006-10-09,5.1468
2006-10-06,6.7277
2006-10-05,5.0627
2006-10-04,0.6405
2006-10-03,0.8079
2006-10-02,1.5186
2006-09-29,-1.9004
2006-09-28,-3.2832
2006-09-27,0.6931
2006-09-26,0.4524
2006-09-25,0.9866
2006-09-22,-2.5627
2006-09-21,-5.5785
2006-09-20,-6.3013
2006-09-19,-6.4579
2006-09-18,-5.6102
2006-09-15,-6.8164
2006-09-14,-6.0725
2006-09-13,-5.7605
2006-09-12,-8.9870
2006-09-11,-10.7144
2006-09-08,-11.5646
2006-09-07,-10.7124
2006-09-06,-10.9197
2006-09-05,-9.2781
2006-09-01,-9.9176
2006-08-31,-12.4156
2006-08-30,-11.2414
2006-08-29,-12.6158
2006-08-28,-12.3094
2006-08-25,-12.4898
2006-08-24,-7.8984
2006-08-23,-0.4197
2006-08-22,-0.8100
2006-08-21,-4.7686
2006-08-18,-4.0254
2006-08-17,-3.1481
2006-08-16,-1.8766
2006-08-15,-6.3951
2006-08-14,-9.6860
2006-08-11,-8.8291
2006-08-10,-8.1126
2006-08-09,-5.6861
2006-08-08,-6.7665
2006-08-07,-3.9041
2006-08-04,-3.5081
2006-08-03,-6.7528
2006-08-02,-8.2721
2006-08-01,-7.6114
2006-07-31,-6.4185
2006-07-28,-5.8016
2006-07-27,-8.9005
2006-07-26,-6.9415
2006-07-25,-3.7467
2006-07-24,-7.6749
2006-07-21,-11.0861
2006-07-20,-7.6723
2006-07-19,-5.7340
2006-07-18,-10.2102
2006-07-17,-8.5684
2006-07-14,-9.7350
2006-07-13,-6.4122
2006-07-12,-3.1804
2006-07-11,-1.8510
2006-07-10,-4.1367
2006-07-07,-5.4766
2006-07-06,-4.7320
2006-07-05,-6.5733
2006-07-03,-5.6509
2006-06-30,-3.8757
2006-06-29,-1.9774
2006-06-28,-0.4577
2006-06-27,-0.1744
2006-06-26,1.4988
2006-06-23,0.5544
2006-06-22,4.6836
2006-06-21,6.6216
2006-06-20,6.9954
2006-06-19,6.5471
2006-06-16,8.4926
2006-06-15,8.2647
2006-06-14,5.4821
2006-06-13,-0.8858
2006-06-12,-0.3536
2006-06-09,2.3648
2006-06-08,5.1011
2006-06-07,4.2668
2006-06-06,2.7842
2006-06-05,5.7857
2006-06-02,6.9618
2006-06-01,7.2350
2006-05-31,6.8442
2006-05-30,5.8536
2006-05-26,9.1902
2006-05-25,9.4937
2006-05-24,9.5532
2006-05-23,14.1598
2006-05-22,14.9874
2006-05-19,15.0968
2006-05-18,13.9921
2006-05-17,14.8887
2006-05-16,19.3604
2006-05-15,17.3860
2006-05-12,19.9224
2006-05-11,21.3263
2006-05-10,22.7679
2006-05-09,18.2922
2006-05-08,17.8711
2006-05-05,19.7158
2006-05-04,16.4673
2006-05-03,17.5496
2006-05-02,16.9545
2006-05-01,15.5892
2006-04-28,15.1829
2006-04-27,15.6650
2006-04-26,17.7507
2006-04-25,17.3445
2006-04-24,19.5667
2006-04-21,20.4849
2006-04-20,20.5017
2006-04-19,19.9258
2006-04-18,18.0305
2006-04-17,15.3337
2006-04-13,16.2758
2006-04-12,22.3216
2006-04-11,17.2053
2006-04-10,18.3310
2006-04-07,16.2728
2006-04-06,19.7933
2006-04-05,17.4117
2006-04-04,17.7687
2006-04-03,17.7987
2006-03-31,14.7951
2006-03-30,15.1116
2006-03-29,15.7534
2006-03-28,12.0237
2006-03-27,12.9541
2006-03-24,12.7805
2006-03-23,13.2065
2006-03-22,14.7864
2006-03-21,13.3196
2006-03-20,11.6264
2006-03-17,9.8433
2006-03-16,9.3850
2006-03-15,8.7243
2006-03-14,6.4420
2006-03-13,5.9088
2006-03-10,6.4833
2006-03-09,3.6066
2006-03-08,2.5300
2006-03-07,4.3697
2006-03-06,3.1010
2006-03-03,5.3263
2006-03-02,3.3277
2006-03-01,3.4821
2006-02-28,2.1608
2006-02-27,5.4539
2006-02-24,6.3124
2006-02-23,6.5455
2006-02-22,6.6091
2006-02-21,5.3200
2006-02-17,5.3112
2006-02-16,5.2793
2006-02-15,4.7709
2006-02-14,4.7997
2006-02-13,6.1907
2006-02-10,5.3569
2006-02-09,5.3636
2006-02-08,4.3440
2006-02-07,2.6066
2006-02-06,2.9522
2006-02-03,2.7101
2006-02-02,7.0948
2006-02-01,5.8684
2006-01-31,1.2900
2006-01-30,3.0299
2006-01-27,3.5180
2006-01-26,5.1568
2006-01-25,1.2254
2006-01-24,4.5588
2006-01-23,3.0918
2006-01-20,1.6224
2006-01-19,4.8287
2006-01-18,4.8444
2006-01-17,6.5752
2006-01-13,7.2209
2006-01-12,8.2271
2006-01-11,7.2053
2006-01-10,8.2993
2006-01-09,6.0437
2006-01-06,3.9521
2006-01-05,4.8729
2006-01-04,8.2152
2006-01-03,5.0682
2005-12-30,3.1302
2005-12-29,6.4567
2005-12-28,5.9383
2005-12-27,4.8907
2005-12-23,7.9334
2005-12-22,5.8304
2005-12-21,5.9381
2005-12-20,4.5833
2005-12-19,4.3671
2005-12-16,4.5519
2005-12-15,5.9839
2005-12-14,5.5552
2005-12-13,5.5428
2005-12-12,3.6938
2005-12-09,3.9207
2005-12-08,4.6562
2005-12-07,5.0606
2005-12-06,7.9906
2005-12-05,9.9147
2005-12-02,11.5134
2005-12-01,12.0620
2005-11-30,7.8837
2005-11-29,8.2618
2005-11-28,6.3178
2005-11-25,6.5236
2005-11-23,8.6118
2005-11-22,6.0638
2005-11-21,6.3330
2005-11-18,2.7637
2005-11-17,5.1404
2005-11-16,4.9602
2005-11-15,3.4256
2005-11-14,3.3334
2005-11-11,-0.5890
2005-11-10,-0.9934
2005-11-09,-2.6688
2005-11-08,-3.4330
2005-11-07,-0.9350
2005-11-04,-2.8716
2005-11-03,-2.4281
2005-11-02,-4.0486
2005-11-01,-4.0419
2005-10-31,-3.7379
2005-10-28,-1.4858
2005-10-27,-4.4315
2005-10-26,-1.7655
2005-10-25,-0.7264
2005-10-24,1.1722
2005-10-21,-1.9165
2005-10-20,2.0315
2005-10-19,2.2332
2005-10-18,2.0979
2005-10-17,1.9714
2005-10-14,2.2421
2005-10-13,0.1380
2005-10-12,2.3766
2005-10-11,1.8294
2005-10-10,3.2531
2005-10-07,2.3562
2005-10-06,2.2301
2005-10-05,1.4380
2005-10-04,3.2665
2005-10-03,1.8043
2005-09-30,3.8009
2005-09-29,2.2019
2005-09-28,3.9678
2005-09-27,3.1854
2005-09-26,0.2550
2005-09-23,-1.7660
2005-09-22,-2.8385
2005-09-21,-2.5715
2005-09-20,-1.9694
2005-09-19,-1.1173
2005-09-16,-0.2062
2005-09-15,1.6125
2005-09-14,-1.5236
2005-09-13,1.4964
2005-09-12,-0.9290
2005-09-09,6.4503
2005-09-08,3.8187
2005-09-07,4.8324
2005-09-06,7.7347
2005-09-02,4.4033
2005-09-01,4.9265
2005-08-31,7.1584
2005-08-30,5.2190
2005-08-29,4.9770
2005-08-26,4.5083
2005-08-25,4.7426
2005-08-24,7.0784
2005-08-23,4.7278
2005-08-22,5.2543
