Dates,SAR Values
2007-02-08,61.5718
2007-02-07,61.4709
2007-02-06,61.3680
2007-02-05,61.2630
2007-02-02,61.1558
2007-02-01,61.0464
2007-01-31,61.0050
2007-01-30,63.3790
2007-01-29,63.5577
2007-01-26,63.7498
2007-01-25,63.9149
2007-01-24,64.0905
2007-01-23,64.2773
2007-01-22,64.4760
2007-01-19,64.5673
2007-01-18,64.5869
2007-01-17,64.6839
2007-01-16,64.7861
2007-01-12,64.8936
2007-01-11,65.0068
2007-01-10,65.1260
2007-01-09,65.2514
2007-01-08,65.3834
2007-01-05,65.5224
2007-01-04,65.6687
2007-01-03,65.7504
2006-12-29,65.8354
2006-12-28,65.9240
2006-12-27,66.0163
2006-12-26,66.1124
2006-12-22,66.1867
2006-12-21,66.2282
2006-12-20,66.2705
2006-12-19,66.3136
2006-12-18,66.3346
2006-12-15,66.3558
2006-12-14,66.3772
2006-12-13,64.1687
2006-12-12,63.9767
2006-12-11,63.7679
2006-12-08,63.5410
2006-12-07,63.2944
2006-12-06,63.0263
2006-12-05,62.7349
2006-12-04,62.4182
2006-12-01,62.0740
2006-11-30,61.6998
2006-11-29,61.2930
2006-11-28,60.8509
2006-11-27,60.3704
2006-11-24,59.8480
2006-11-22,59.2803
2006-11-21,58.6632
2006-11-20,58.2139
2006-11-17,57.7308
2006-11-16,57.2995
2006-11-15,56.9913
2006-11-14,56.7526
2006-11-13,56.5039
2006-11-10,56.2448
2006-11-09,56.0552
2006-11-08,55.9355
2006-11-07,55.8837
2006-11-06,59.3235
2006-11-03,59.4668
2006-11-02,59.6161
2006-11-01,59.7716
2006-10-31,59.9336
2006-10-30,60.1023
2006-10-27,60.2781
2006-10-26,60.4612
2006-10-25,60.5399
2006-10-24,60.5802
2006-10-23,60.6214
2006-10-20,60.6407
2006-10-19,58.5640
2006-10-18,58.5634
2006-10-17,58.3067
2006-10-16,58.0182
2006-10-13,57.6941
2006-10-12,57.3299
2006-10-11,56.9207
2006-10-10,56.4609
2006-10-09,55.9443
2006-10-06,55.3639
2006-10-05,54.7991
2006-10-04,54.2505
2006-10-03,53.8386
2006-10-02,53.5451
2006-09-29,53.2295
2006-09-28,52.8902
2006-09-27,52.5987
2006-09-26,52.3683
2006-09-25,52.1985
2006-09-22,52.0845
2006-09-21,52.0143
2006-09-20,51.9845
2006-09-19,51.9544
2006-09-18,51.9240
2006-09-15,51.8933
2006-09-14,51.8623
2006-09-13,51.8310
2006-09-12,54.1094
2006-09-11,54.3910
2006-09-08,54.6722
2006-09-07,54.9085
2006-09-06,55.1280
2006-09-05,55.3665
2006-09-01,55.6259
2006-08-31,55.9078
2006-08-30,56.2141
2006-08-29,56.5472
2006-08-28,56.8524
2006-08-25,57.1078
2006-08-24,57.2770
2006-08-23,57.4159
2006-08-22,57.5606
2006-08-21,57.7113
2006-08-18,57.8682
2006-08-17,58.0318
2006-08-16,58.2021
2006-08-15,58.3796
2006-08-14,58.5644
2006-08-11,58.7569
2006-08-10,58.9575
2006-08-09,59.0869
2006-08-08,59.2203
2006-08-07,59.3579
2006-08-04,59.4997
2006-08-03,59.6459
2006-08-02,59.7966
2006-08-01,59.9520
2006-07-31,60.0523
2006-07-28,60.1547
2006-07-27,60.2591
2006-07-26,60.3657
2006-07-25,60.4744
2006-07-24,60.5854
2006-07-21,60.6986
2006-07-20,60.8141
2006-07-19,60.9320
2006-07-18,61.0523
2006-07-17,61.1751
2006-07-14,61.3003
2006-07-13,61.3589
2006-07-12,61.4181
2006-07-11,61.4778
2006-07-10,61.5382
2006-07-07,61.5991
2006-07-06,61.6607
2006-07-05,61.7229
2006-07-03,56.6791
2006-06-30,56.5231
2006-06-29,56.3623
2006-06-28,56.1965
2006-06-27,56.0256
2006-06-26,55.8494
2006-06-23,55.6677
2006-06-22,55.4805
2006-06-21,55.2874
2006-06-20,55.0884
2006-06-19,54.8832
2006-06-16,54.7491
2006-06-15,54.6867
2006-06-14,59.3956
2006-06-13,59.9189
2006-06-12,60.3606
2006-06-09,60.6915
2006-06-08,61.0512
2006-06-07,61.3649
2006-06-06,61.7021
2006-06-05,61.9302
2006-06-02,62.1728
2006-06-01,62.4308
2006-05-31,62.7054
2006-05-30,62.9326
2006-05-26,63.1202
2006-05-25,63.3157
2006-05-24,63.5192
2006-05-23,63.6671
2006-05-22,63.8195
2006-05-19,63.9767
2006-05-18,64.0757
2006-05-17,64.1208
2006-05-16,60.1634
2006-05-15,59.9985
2006-05-12,59.8267
2006-05-11,59.6478
2006-05-10,59.4614
2006-05-09,59.3302
2006-05-08,59.1949
2006-05-05,59.1137
2006-05-04,59.0828
2006-05-03,61.8334
2006-05-02,61.9480
2006-05-01,62.0674
2006-04-28,62.1555
2006-04-27,62.2142
2006-04-26,62.2431
2006-04-25,59.6629
2006-04-24,59.1345
2006-04-21,58.6334
2006-04-20,58.1210
2006-04-19,57.7124
2006-04-18,57.3574
2006-04-17,56.9493
2006-04-13,56.4802
2006-04-12,55.9410
2006-04-11,55.6974
2006-04-10,55.4206
2006-04-07,55.1839
2006-04-06,54.9640
2006-04-05,54.7909
2006-04-04,54.6006
2006-04-03,54.3916
2006-03-31,54.1619
2006-03-30,53.9094
2006-03-29,53.6667
2006-03-28,53.4535
2006-03-27,53.2241
2006-03-24,52.9775
2006-03-23,52.7124
2006-03-22,52.4273
2006-03-21,52.1207
2006-03-20,51.8566
2006-03-17,51.6543
2006-03-16,51.5163
2006-03-15,51.4261
2006-03-14,51.3706
2006-03-13,51.3140
2006-03-10,51.2926
2006-03-09,53.4043
2006-03-08,53.4256
2006-03-07,51.5779
2006-03-06,51.5148
2006-03-03,51.3025
2006-03-02,51.0666
2006-03-01,50.8045
2006-02-28,50.5133
2006-02-27,50.1897
2006-02-24,49.8894
2006-02-23,49.5594
2006-02-22,49.1968
2006-02-21,48.9215
2006-02-17,48.6840
2006-02-16,48.4706
2006-02-15,48.2860
2006-02-14,48.0917
2006-02-13,47.9328
2006-02-10,47.7672
2006-02-09,47.5948
2006-02-08,47.4782
2006-02-07,47.3581
2006-02-06,47.2342
2006-02-03,47.1065
2006-02-02,46.9749
2006-02-01,46.8872
2006-01-31,46.8639
2006-01-30,46.8403
2006-01-27,46.8165
2006-01-26,49.2447
2006-01-25,49.4848
2006-01-24,49.7487
2006-01-23,50.0387
2006-01-20,50.2825
2006-01-19,50.4461
2006-01-18,50.5802
2006-01-17,50.6785
2006-01-13,50.7819
2006-01-12,50.8908
2006-01-11,51.0054
2006-01-10,51.1260
2006-01-09,51.2239
2006-01-06,51.2910
2006-01-05,51.3326
2006-01-04,51.3750
2006-01-03,51.4183
2005-12-30,51.4342
2005-12-29,50.0631
2005-12-28,50.0631
2005-12-27,50.0032
2005-12-23,49.8265
2005-12-22,49.6480
2005-12-21,49.4451
2005-12-20,49.3806
2005-12-19,49.1413
2005-12-16,48.8693
2005-12-15,48.5602
2005-12-14,48.2419
2005-12-13,48.0024
2005-12-12,47.8148
2005-12-09,47.6347
2005-12-08,47.4390
2005-12-07,47.2666
2005-12-06,47.0812
2005-12-05,46.9122
2005-12-02,46.7324
2005-12-01,46.5784
2005-11-30,46.4163
2005-11-29,46.2457
2005-11-28,46.0661
2005-11-25,45.8770
2005-11-23,45.6780
2005-11-22,45.5246
2005-11-21,45.3648
2005-11-18,45.2696
2005-11-17,45.1715
2005-11-16,45.1060
2005-11-15,45.0802
2005-11-14,47.6785
2005-11-11,47.7589
2005-11-10,47.8417
2005-11-09,47.9271
2005-11-08,48.0152
2005-11-07,48.1060
2005-11-04,48.1995
2005-11-03,48.2960
2005-11-02,48.3955
2005-11-01,48.4980
2005-10-31,48.6037
2005-10-28,48.7127
2005-10-27,48.7832
2005-10-26,48.8169
2005-10-25,46.3009
2005-10-24,46.1684
2005-10-21,46.0290
2005-10-20,45.8823
2005-10-19,45.7748
2005-10-18,45.6628
2005-10-17,45.5461
2005-10-14,45.4246
2005-10-13,45.2980
2005-10-12,45.1661
2005-10-11,45.0287
2005-10-10,44.8856
2005-10-07,44.7365
2005-10-06,44.5813
2005-10-05,44.4195
2005-10-04,44.2511
2005-10-03,44.1258
2005-09-30,43.9967
2005-09-29,43.9219
2005-09-28,43.8842
2005-09-27,47.2380
2005-09-26,47.3777
2005-09-23,47.5233
2005-09-22,47.6749
2005-09-21,47.8328
2005-09-20,47.9326
2005-09-19,48.0355
2005-09-16,48.0922
2005-09-15,48.1501
2005-09-14,48.1793
2005-09-13,48.2088
2005-09-12,48.2386
2005-09-09,48.2687
2005-09-08,48.2991
2005-09-07,48.3299
2005-09-06,48.3609
2005-09-02,48.3923
2005-09-01,46.2561
2005-08-31,46.1436
2005-08-30,46.0253
2005-08-29,45.9007
2005-08-26,45.7696
2005-08-25,45.6316
2005-08-24,45.4863
2005-08-23,45.3333
2005-08-22,45.1723
2005-08-19,45.0576
2005-08-18,44.9381
2005-08-17,44.8137
2005-08-16,44.6840
2005-08-15,44.5844
2005-08-12,44.4816
2005-08-11,44.3757
2005-08-10,44.2665
2005-08-09,44.1539
2005-08-08,44.0379
2005-08-05,43.9182
2005-08-04,43.7949
2005-08-03,43.6677
2005-08-02,43.5366
2005-08-01,43.4015
2005-07-29,43.2621
2005-07-28,43.1185
2005-07-27,42.9704
2005-07-26,42.8816
2005-07-25,42.8387
2005-07-22,42.7954
2005-07-21,42.7516
2005-07-20,42.7073
2005-07-19,42.6627
2005-07-18,42.6175
2005-07-15,42.5719
2005-07-14,42.5259
2005-07-13,42.4794
2005-07-12,42.4324
2005-07-11,42.3849
2005-07-08,42.3370
2005-07-07,42.2886
2005-07-06,42.2397
2005-07-05,42.1902
2005-07-01,42.1403
2005-06-30,42.0899
2005-06-29,45.3528
2005-06-28,45.5984
2005-06-27,45.8625
2005-06-24,46.0673
2005-06-23,46.1990
2005-06-22,46.2968
2005-06-21,46.3617
2005-06-20,46.4036
2005-06-17,46.4463
2005-06-16,46.4899
2005-06-15,46.5344
2005-06-14,46.5797
2005-06-13,46.5950
2005-06-10,45.1497
2005-06-09,45.0321
2005-06-08,44.7344
2005-06-07,44.3801
2005-06-06,44.0302
2005-06-03,43.7390
2005-06-02,43.4797
2005-06-01,43.2366
2005-05-31,42.9603
2005-05-27,42.7455
2005-05-26,42.5598
2005-05-25,42.4048
2005-05-24,42.2344
2005-05-23,42.0747
2005-05-20,41.9011
2005-05-19,41.7124
2005-05-18,41.5073
2005-05-17,41.3285
2005-05-16,41.3285
2005-05-13,41.1836
2005-05-12,40.9804
2005-05-11,40.7620
2005-05-10,40.5272
2005-05-09,40.3690
2005-05-06,40.2008
2005-05-05,40.0817
2005-05-04,39.9563
2005-05-03,39.8541
2005-05-02,39.7816
2005-04-29,39.7069
2005-04-28,39.6299
2005-04-27,39.5505
2005-04-26,39.4979
2005-04-25,39.4731
2005-04-22,41.7798
2005-04-21,41.8269
2005-04-20,41.8749
2005-04-19,41.9239
2005-04-18,41.9739
2005-04-15,41.9937
2005-04-14,40.2652
2005-04-13,40.1932
2005-04-12,40.1182
2005-04-11,40.0400
2005-04-08,39.9874
2005-04-07,39.9332
2005-04-06,39.8773
2005-04-05,39.8196
2005-04-04,39.7851
2005-04-01,39.7500
2005-03-31,39.7345
2005-03-30,39.7188
2005-03-29,41.2854
2005-03-28,41.3013
2005-03-24,41.3173
2005-03-23,41.3334
2005-03-22,41.3497
2005-03-21,41.3662
2005-03-18,41.3828
2005-03-17,39.8101
2005-03-16,39.8047
2005-03-15,39.5895
2005-03-14,39.3852
2005-03-11,39.1557
2005-03-10,38.8978
2005-03-09,38.6080
2005-03-08,38.2824
2005-03-07,37.9165
2005-03-04,37.5055
2005-03-03,37.1425
2005-03-02,36.9676
2005-03-01,36.8212
2005-02-28,36.6620
2005-02-25,36.5133
2005-02-24,36.3871
2005-02-23,36.2529
2005-02-22,36.1101
2005-02-18,35.9582
2005-02-17,35.7965
2005-02-16,35.6246
2005-02-15,35.4417
2005-02-14,35.2957
2005-02-11,35.1420
2005-02-10,34.9802
2005-02-09,34.8532
2005-02-08,34.7721
2005-02-07,34.7266
2005-02-04,34.6800
2005-02-03,34.6326
2005-02-02,34.6090
2005-02-01,36.3395
2005-01-31,36.3570
2005-01-28,36.3747
2005-01-27,36.3925
2005-01-26,36.4105
2005-01-25,36.4287
2005-01-24,36.4471
2005-01-21,34.8198
2005-01-20,34.7866
2005-01-19,34.7527
2005-01-18,34.7181
2005-01-14,34.6828
2005-01-13,34.6468
2005-01-12,34.6300
2005-01-11,36.3880
2005-01-10,36.5619
2005-01-07,36.7530
2005-01-06,36.9629
2005-01-05,37.1937
2005-01-04,37.3965
2005-01-03,37.5327
2004-12-31,37.6256
2004-12-30,37.7245
2004-12-29,37.8057
2004-12-28,37.8728
2004-12-27,37.9427
2004-12-23,37.9728
2004-12-22,38.0468
2004-12-21,38.1240
2004-12-20,38.2043
2004-12-17,38.2880
2004-12-16,38.3752
2004-12-15,38.4338
2004-12-14,38.4942
2004-12-13,38.5564
2004-12-10,38.6205
2004-12-09,38.6867
2004-12-08,38.7285
2004-12-07,38.7436
2004-12-06,38.7589
2004-12-03,38.7744
2004-12-02,37.3122
2004-12-01,37.1676
2004-11-30,37.0087
2004-11-29,36.8341
2004-11-26,36.6422
2004-11-24,36.4313
2004-11-23,36.1996
2004-11-22,35.9450
2004-11-19,35.6651
2004-11-18,35.3576
2004-11-17,35.0763
2004-11-16,34.8553
2004-11-15,34.6177
2004-11-12,34.3621
2004-11-11,34.1322
2004-11-10,33.9626
2004-11-09,33.8375
2004-11-08,33.7540
2004-11-05,33.7025
2004-11-04,33.6501
2004-11-03,33.5965
2004-11-02,33.5754
2004-11-01,33.5542
2004-10-29,33.5327
2004-10-28,33.5110
2004-10-27,33.4890
2004-10-26,35.2990
2004-10-25,35.5001
2004-10-22,35.6852
2004-10-21,35.8886
2004-10-20,36.1122
2004-10-19,36.2949
2004-10-18,36.4164
2004-10-15,36.5472
2004-10-14,36.6877
2004-10-13,36.8389
2004-10-12,37.0014
2004-10-11,37.1461
2004-10-08,37.2999
2004-10-07,37.4126
2004-10-06,37.5311
2004-10-05,37.6559
2004-10-04,37.7873
2004-10-01,37.9256
2004-09-30,38.0711
2004-09-29,38.2243
2004-09-28,38.3157
2004-09-27,38.3746
2004-09-24,38.4106
2004-09-23,38.4474
2004-09-22,38.4602
2004-09-21,37.2554
2004-09-20,37.0911
2004-09-17,36.9044
2004-09-16,36.7448
2004-09-15,36.5655
2004-09-14,36.3640
2004-09-13,36.1376
2004-09-10,35.9507
2004-09-09,35.7431
2004-09-08,35.5123
2004-09-07,35.3055
2004-09-03,35.1093
2004-09-02,34.9383
2004-09-01,34.8210
2004-08-31,34.6963
2004-08-30,34.5636
2004-08-27,34.4224
2004-08-26,34.2722
2004-08-25,34.1125
2004-08-24,34.0273
2004-08-23,33.9376
2004-08-20,33.8432
2004-08-19,33.7439
2004-08-18,33.6393
2004-08-17,33.5292
2004-08-16,33.4394
2004-08-13,33.3458
2004-08-12,33.2484
2004-08-11,33.1469
2004-08-10,33.0411
2004-08-09,32.9310
2004-08-06,32.8162
2004-08-05,32.6967
2004-08-04,32.5722
2004-08-03,32.4425
2004-08-02,32.3468
2004-07-30,32.2480
2004-07-29,32.1993
2004-07-28,32.1759
2004-07-27,34.3926
2004-07-26,34.5594
2004-07-23,34.7388
2004-07-22,34.9317
2004-07-21,35.0492
2004-07-20,35.1307
2004-07-19,35.1978
2004-07-16,35.2676
2004-07-15,35.3404
2004-07-14,35.3864
2004-07-13,35.4338
2004-07-12,35.4826
2004-07-09,35.5330
2004-07-08,35.5849
2004-07-07,35.6200
2004-07-06,35.6557
2004-07-02,35.6922
2004-07-01,35.7055
2004-06-30,34.3116
2004-06-29,34.0656
2004-06-28,33.7762
2004-06-25,33.4779
2004-06-24,33.2186
2004-06-23,32.9495
2004-06-22,32.7366
2004-06-21,32.4973
2004-06-18,32.2285
2004-06-17,31.9264
2004-06-16,31.5871
2004-06-15,31.2520
2004-06-14,30.9837
2004-06-10,30.7335
2004-06-09,30.4986
2004-06-08,30.3030
2004-06-07,30.0949
2004-06-04,29.9555
2004-06-03,29.8087
2004-06-02,29.6542
2004-06-01,29.5427
2004-05-28,29.4266
2004-05-27,29.3057
2004-05-26,29.2474
2004-05-25,29.2086
2004-05-24,29.1912
2004-05-21,30.8370
2004-05-20,30.8537
2004-05-19,30.8704
2004-05-18,30.8874
2004-05-17,30.9045
2004-05-14,30.9218
2004-05-13,30.9393
2004-05-12,30.9570
2004-05-11,30.9748
2004-05-10,30.9928
2004-05-07,29.4591
2004-05-06,29.3074
2004-05-05,29.1407
2004-05-04,28.9576
2004-05-03,28.7563
2004-04-30,28.5351
2004-04-29,28.2920
2004-04-28,28.0249
2004-04-27,27.8208
2004-04-26,27.6548
2004-04-23,27.5365
2004-04-22,27.4370
2004-04-21,27.3550
2004-04-20,27.2696
2004-04-19,27.1806
2004-04-16,27.0879
2004-04-15,26.9914
2004-04-14,26.8908
2004-04-13,26.7860
2004-04-12,26.7054
2004-04-08,26.6224
2004-04-07,26.5367
2004-04-06,26.4484
2004-04-05,26.3574
2004-04-02,26.3031
2004-04-01,26.2805
2004-03-31,26.2576
2004-03-30,28.6179
2004-03-29,28.7685
2004-03-26,28.9288
2004-03-25,29.0993
2004-03-24,29.2807
2004-03-23,29.4736
2004-03-22,29.6789
2004-03-19,29.8288
2004-03-18,29.9866
2004-03-17,30.1527
2004-03-16,30.3276
2004-03-15,30.5116
2004-03-12,30.7054
2004-03-11,30.8323
2004-03-10,30.9164
2004-03-09,30.9640
2004-03-08,30.9841
2004-03-05,31.0045
2004-03-04,31.0250
2004-03-03,31.0458
2004-03-02,31.0667
2004-03-01,31.0879
2004-02-27,31.1093
2004-02-26,31.1309
2004-02-25,29.1926
2004-02-24,29.1326
2004-02-23,29.0708
2004-02-20,29.0071
2004-02-19,28.9414
2004-02-18,28.8737
2004-02-17,28.8312
2004-02-13,28.7878
2004-02-12,28.7435
2004-02-11,28.6983
2004-02-10,28.6522
2004-02-09,28.6052
2004-02-06,28.5572
2004-02-05,28.5369
2004-02-04,30.4755
2004-02-03,30.5150
2004-02-02,30.5554
2004-01-30,30.5966
2004-01-29,30.6386
2004-01-28,30.6815
2004-01-27,30.7022
2004-01-26,30.7231
2004-01-23,30.7442
2004-01-22,28.6482
2004-01-21,28.6270
2004-01-20,28.6057
2004-01-16,30.5606
2004-01-15,30.5803
2004-01-14,30.6003
2004-01-13,30.6204
2004-01-12,28.4221
2004-01-09,28.2047
2004-01-08,28.0640
2004-01-07,27.9111
2004-01-06,27.7449
2004-01-05,27.5642
2004-01-02,27.3678
2003-12-31,27.1543
2003-12-30,26.9223
2003-12-29,26.7733
2003-12-26,26.6388
2003-12-24,26.4957
2003-12-23,26.3434
2003-12-22,26.2117
2003-12-19,26.0731
2003-12-18,25.9738
2003-12-17,25.9033
2003-12-16,25.8707
2003-12-15,25.8551
2003-12-12,27.2881
2003-12-11,27.3173
2003-12-10,27.3472
2003-12-09,27.3776
2003-12-08,27.4087
2003-12-05,27.4404
2003-12-04,27.4728
2003-12-03,27.5058
2003-12-02,27.5395
2003-12-01,27.5738
2003-11-28,27.5911
2003-11-26,27.6086
2003-11-25,25.7906
2003-11-24,25.6949
2003-11-21,25.5941
2003-11-20,25.4881
2003-11-19,25.3765
2003-11-18,25.2590
2003-11-17,25.1354
2003-11-14,25.0052
2003-11-13,24.8682
2003-11-12,24.7786
2003-11-11,24.7139
2003-11-10,24.6471
2003-11-07,24.5783
2003-11-06,24.5073
2003-11-05,24.4342
2003-11-04,24.3587
2003-11-03,24.2810
2003-10-31,24.2286
2003-10-30,24.1752
2003-10-29,24.1752
2003-10-28,25.8458
2003-10-27,24.0965
2003-10-24,24.0044
2003-10-23,23.9075
2003-10-22,23.8055
2003-10-21,23.6981
2003-10-20,23.5851
2003-10-17,23.4661
2003-10-16,23.3689
2003-10-15,23.3019
2003-10-14,23.2327
2003-10-13,23.1614
2003-10-10,23.1135
2003-10-09,23.0646
2003-10-08,23.0456
2003-10-07,24.8667
2003-10-06,24.9274
2003-10-03,25.0475
2003-10-02,25.1753
2003-10-01,25.3112
2003-09-30,25.4558
2003-09-29,25.6097
2003-09-26,25.7733
2003-09-25,25.9475
2003-09-24,26.0851
2003-09-23,26.1946
2003-09-22,26.2697
2003-09-19,26.3153
2003-09-18,26.3618
2003-09-17,26.4092
2003-09-16,26.4576
2003-09-15,26.5069
2003-09-12,26.5573
2003-09-11,26.6087
2003-09-10,26.6332
2003-09-09,24.6426
2003-09-08,24.3711
2003-09-05,24.0627
2003-09-04,23.7122
2003-09-03,23.3139
2003-09-02,22.9984
2003-08-29,22.7041
2003-08-28,22.4394
2003-08-27,22.2265
2003-08-26,22.0299
2003-08-25,21.8184
2003-08-22,21.5910
2003-08-21,21.4287
2003-08-20,21.3086
2003-08-19,21.2166
2003-08-18,21.1600
2003-08-15,21.1287
2003-08-14,21.1135
2003-08-13,22.5776
2003-08-12,22.6075
2003-08-11,22.6380
2003-08-08,22.6691
2003-08-07,22.7009
2003-08-06,22.7333
2003-08-05,22.7481
2003-08-04,21.2528
2003-08-01,21.2377
2003-07-31,21.2225
2003-07-30,22.4806
2003-07-29,22.6361
2003-07-28,22.8108
2003-07-25,23.0071
2003-07-24,23.1608
2003-07-23,23.3315
2003-07-22,23.4754
2003-07-21,23.6335
2003-07-18,23.8073
2003-07-17,23.9983
2003-07-16,24.1307
2003-07-15,24.1307
2003-07-14,24.1338
2003-07-11,24.2124
2003-07-10,24.2787
2003-07-09,24.3683
2003-07-08,24.4646
2003-07-07,24.5682
2003-07-03,24.6796
2003-07-02,24.7993
2003-07-01,24.9281
2003-06-30,25.0398
2003-06-27,25.1346
2003-06-26,25.2344
2003-06-25,25.3142
2003-06-24,25.3742
2003-06-23,25.4146
2003-06-20,25.4298
2003-06-19,25.4452
2003-06-18,23.6706
2003-06-17,23.2543
2003-06-16,22.9109
2003-06-13,22.5899
2003-06-12,22.2355
2003-06-11,21.9046
2003-06-10,21.5633
2003-06-09,21.2051
2003-06-06,20.7934
2003-06-05,20.4758
2003-06-04,20.1747
2003-06-03,19.9592
2003-06-02,19.7196
2003-05-30,19.5912
2003-05-29,19.4501
2003-05-28,19.3197
2003-05-27,19.1779
2003-05-23,19.0238
2003-05-22,18.8563
2003-05-21,18.6742
2003-05-20,18.4763
2003-05-19,18.2612
2003-05-16,18.0274
2003-05-15,17.8336
2003-05-14,17.6751
2003-05-13,17.5368
2003-05-12,17.3913
2003-05-09,17.2948
2003-05-08,17.2230
2003-05-07,17.1489
2003-05-06,17.1013
2003-05-05,17.0527
2003-05-02,17.0031
2003-05-01,16.9788
2003-04-30,16.9543
2003-04-29,16.9295
2003-04-28,16.9045
2003-04-25,16.8792
2003-04-24,16.8537
2003-04-23,16.8279
2003-04-22,18.9071
2003-04-21,18.9281
2003-04-17,18.9493
2003-04-16,18.9707
2003-04-15,18.9924
2003-04-14,19.0142
2003-04-11,19.0363
2003-04-10,19.0586
2003-04-09,19.0812
2003-04-08,19.1039
2003-04-07,19.1269
2003-04-04,19.1501
2003-04-03,19.1736
2003-04-02,19.1973
2003-04-01,19.2212
2003-03-31,19.2454
2003-03-28,17.3199
2003-03-27,17.2604
2003-03-26,17.1990
2003-03-25,17.1357
2003-03-24,17.0705
2003-03-21,17.0032
2003-03-20,16.9338
2003-03-19,16.8624
2003-03-18,16.7886
2003-03-17,16.7569
2003-03-14,16.7466
2003-03-13,17.6899
2003-03-12,17.9257
2003-03-11,18.1562
2003-03-10,18.3951
2003-03-07,18.6938
2003-03-06,18.9488
2003-03-05,19.1647
2003-03-04,19.3576
2003-03-03,19.5596
2003-02-28,19.7560
2003-02-27,19.9251
2003-02-26,20.1218
2003-02-25,20.2962
2003-02-24,20.4599
2003-02-21,20.6458
2003-02-20,20.8571
2003-02-19,20.8913
2003-02-18,21.0545
2003-02-14,21.2379
2003-02-13,21.4440
2003-02-12,21.6176
2003-02-11,21.7752
2003-02-10,21.9086
2003-02-07,22.0337
2003-02-06,22.1419
2003-02-05,22.2570
2003-02-04,22.3795
2003-02-03,22.5098
2003-01-31,22.6485
2003-01-30,22.7959
2003-01-29,22.9115
2003-01-28,23.0331
2003-01-27,23.1342
2003-01-24,23.2040
2003-01-23,23.2410
2003-01-22,23.2788
2003-01-21,23.2945
2003-01-17,21.6957
2003-01-16,21.6290
2003-01-15,21.5596
2003-01-14,21.4874
2003-01-13,21.4121
2003-01-10,21.3545
2003-01-09,21.2951
2003-01-08,21.2339
2003-01-07,21.1708
2003-01-06,21.1057
2003-01-03,21.0631
2003-01-02,21.0451
2002-12-31,22.6652
2002-12-30,22.7327
2002-12-27,22.8030
2002-12-26,22.8762
2002-12-24,22.9525
2002-12-23,23.0320
2002-12-20,23.1148
2002-12-19,23.2010
2002-12-18,23.2909
2002-12-17,23.3844
2002-12-16,23.4819
2002-12-13,23.5541
2002-12-12,23.5985
2002-12-11,23.6437
2002-12-10,23.6648
2002-12-09,21.5861
2002-12-06,21.4767
2002-12-05,21.3615
2002-12-04,21.2403
2002-12-03,21.1127
2002-12-02,20.9783
2002-11-29,20.8369
2002-11-27,20.6881
2002-11-26,20.5840
2002-11-25,20.4755
2002-11-22,20.3626
2002-11-21,20.2791
2002-11-20,20.1930
2002-11-19,20.1043
2002-11-18,20.0128
2002-11-15,19.9185
2002-11-14,19.8213
2002-11-13,19.7211
2002-11-12,19.6178
2002-11-11,19.5112
2002-11-08,19.4014
2002-11-07,19.2882
2002-11-06,19.1715
2002-11-05,19.1256
2002-11-04,19.1100
2002-11-01,20.5764
2002-10-31,20.7214
2002-10-30,20.8808
2002-10-29,21.0559
2002-10-28,21.2484
2002-10-25,21.4599
2002-10-24,21.6923
2002-10-23,21.9477
2002-10-22,22.2283
2002-10-21,22.5368
2002-10-18,22.8757
2002-10-17,23.1489
2002-10-16,23.3814
2002-10-15,23.6313
2002-10-14,23.9000
2002-10-11,24.1889
2002-10-10,24.4996
2002-10-09,24.8337
2002-10-08,25.0858
2002-10-07,25.2910
2002-10-04,25.4531
2002-10-03,25.5525
2002-10-02,25.6550
2002-10-01,25.7607
2002-09-30,25.8697
2002-09-27,25.9315
2002-09-26,25.9945
2002-09-25,26.0589
2002-09-24,26.1246
2002-09-23,26.1916
2002-09-20,26.2600
2002-09-19,26.3297
2002-09-18,26.4009
2002-09-17,26.4736
2002-09-16,26.5477
2002-09-13,26.6234
2002-09-12,26.7006
2002-09-11,26.7794
2002-09-10,26.8597
2002-09-09,26.9417
2002-09-06,27.0254
2002-09-05,27.1108
2002-09-04,27.1980
2002-09-03,27.2869
2002-08-30,27.3776
2002-08-29,27.4702
2002-08-28,27.5647
2002-08-27,27.6611
2002-08-26,27.7595
2002-08-23,27.8599
2002-08-22,27.9623
2002-08-21,28.0668
2002-08-20,28.1735
2002-08-19,28.2823
2002-08-16,28.3933
2002-08-15,28.5066
2002-08-14,28.6223
2002-08-13,28.6615
2002-08-12,25.4848
2002-08-09,25.4200
2002-08-08,25.3538
2002-08-07,25.2863
2002-08-06,25.2174
2002-08-05,25.1472
2002-08-02,25.0754
2002-08-01,25.0022
2002-07-31,24.9276
2002-07-30,24.8514
2002-07-29,24.7736
2002-07-26,24.7347
2002-07-25,24.7347
2002-07-24,28.4482
2002-07-23,28.6401
2002-07-22,28.8422
2002-07-19,29.0549
2002-07-18,29.2787
2002-07-17,29.5144
2002-07-16,29.7624
2002-07-15,30.0235
2002-07-12,30.1875
2002-07-11,30.3056
2002-07-10,30.3736
2002-07-09,30.4008
2002-07-08,30.4283
2002-07-05,30.4560
2002-07-03,30.4841
2002-07-02,30.5124
2002-07-01,30.5410
2002-06-28,30.5698
2002-06-27,30.5990
2002-06-26,30.6285
2002-06-25,30.6582
