Dates,TRIMA Values
2009-09-08,30.7668
2009-09-04,30.7193
2009-09-03,30.6729
2009-09-02,30.6276
2009-09-01,30.5836
2009-08-31,30.5407
2009-08-28,30.4991
2009-08-27,30.4589
2009-08-26,30.4205
2009-08-25,30.3838
2009-08-24,30.3486
2009-08-21,30.3152
2009-08-20,30.2841
2009-08-19,30.2551
2009-08-18,30.2278
2009-08-17,30.2019
2009-08-14,30.1774
2009-08-13,30.1543
2009-08-12,30.1324
2009-08-11,30.1123
2009-08-10,30.0942
2009-08-07,30.0778
2009-08-06,30.0631
2009-08-05,30.0503
2009-08-04,30.0393
2009-08-03,30.0299
2009-07-31,30.0219
2009-07-30,30.0155
2009-07-29,30.0111
2009-07-28,30.0084
2009-07-27,30.0079
2009-07-24,30.0096
2009-07-23,30.0137
2009-07-22,30.0203
2009-07-21,30.0296
2009-07-20,30.0411
2009-07-17,30.0551
2009-07-16,30.0713
2009-07-15,30.0894
2009-07-14,30.1097
2009-07-13,30.1319
2009-07-10,30.1557
2009-07-09,30.1810
2009-07-08,30.2077
2009-07-07,30.2358
2009-07-06,30.2651
2009-07-02,30.2956
2009-07-01,30.3274
2009-06-30,30.3605
2009-06-29,30.3951
2009-06-26,30.4311
2009-06-25,30.4686
2009-06-24,30.5078
2009-06-23,30.5488
2009-06-22,30.5914
2009-06-19,30.6357
2009-06-18,30.6820
2009-06-17,30.7304
2009-06-16,30.7811
2009-06-15,30.8341
2009-06-12,30.8892
2009-06-11,30.9466
2009-06-10,31.0065
2009-06-09,31.0688
2009-06-08,31.1337
2009-06-05,31.2010
2009-06-04,31.2705
2009-06-03,31.3421
2009-06-02,31.4157
2009-06-01,31.4911
2009-05-29,31.5682
2009-05-28,31.6468
2009-05-27,31.7270
2009-05-26,31.8090
2009-05-22,31.8929
2009-05-21,31.9788
2009-05-20,32.0668
2009-05-19,32.1566
2009-05-18,32.2483
2009-05-15,32.3419
2009-05-14,32.4374
2009-05-13,32.5346
2009-05-12,32.6336
2009-05-11,32.7344
2009-05-08,32.8370
2009-05-07,32.9422
2009-05-06,33.0500
2009-05-05,33.1600
2009-05-04,33.2723
2009-05-01,33.3864
2009-04-30,33.5024
2009-04-29,33.6203
2009-04-28,33.7399
2009-04-27,33.8612
2009-04-24,33.9842
2009-04-23,34.1089
2009-04-22,34.2350
2009-04-21,34.3627
2009-04-20,34.4918
2009-04-17,34.6225
2009-04-16,34.7549
2009-04-15,34.8895
2009-04-14,35.0262
2009-04-13,35.1647
2009-04-09,35.3049
2009-04-08,35.4471
2009-04-07,35.5915
2009-04-06,35.7378
2009-04-03,35.8857
2009-04-02,36.0351
2009-04-01,36.1859
2009-03-31,36.3379
2009-03-30,36.4904
2009-03-27,36.6432
2009-03-26,36.7963
2009-03-25,36.9499
2009-03-24,37.1045
2009-03-23,37.2600
2009-03-20,37.4171
2009-03-19,37.5761
2009-03-18,37.7365
2009-03-17,37.8987
2009-03-16,38.0630
2009-03-13,38.2290
2009-03-12,38.3968
2009-03-11,38.5666
2009-03-10,38.7385
2009-03-09,38.9124
2009-03-06,39.0879
2009-03-05,39.2655
2009-03-04,39.4453
2009-03-03,39.6268
2009-03-02,39.8096
2009-02-27,39.9936
2009-02-26,40.1782
2009-02-25,40.3635
2009-02-24,40.5493
2009-02-23,40.7354
2009-02-20,40.9220
2009-02-19,41.1092
2009-02-18,41.2968
2009-02-17,41.4850
2009-02-13,41.6738
2009-02-12,41.8632
2009-02-11,42.0531
2009-02-10,42.2434
2009-02-09,42.4345
2009-02-06,42.6260
2009-02-05,42.8174
2009-02-04,43.0086
2009-02-03,43.1995
2009-02-02,43.3901
2009-01-30,43.5802
2009-01-29,43.7694
2009-01-28,43.9580
2009-01-27,44.1460
2009-01-26,44.3332
2009-01-23,44.5197
2009-01-22,44.7054
2009-01-21,44.8900
2009-01-20,45.0735
2009-01-16,45.2563
2009-01-15,45.4382
2009-01-14,45.6193
2009-01-13,45.7995
2009-01-12,45.9788
2009-01-09,46.1573
2009-01-08,46.3352
2009-01-07,46.5125
2009-01-06,46.6891
2009-01-05,46.8651
2009-01-02,47.0405
2008-12-31,47.2148
2008-12-30,47.3881
2008-12-29,47.5604
2008-12-26,47.7317
2008-12-24,47.9018
2008-12-23,48.0709
2008-12-22,48.2393
2008-12-19,48.4071
2008-12-18,48.5744
2008-12-17,48.7413
2008-12-16,48.9078
2008-12-15,49.0740
2008-12-12,49.2400
2008-12-11,49.4053
2008-12-10,49.5698
2008-12-09,49.7334
2008-12-08,49.8962
2008-12-05,50.0584
2008-12-04,50.2200
2008-12-03,50.3812
2008-12-02,50.5420
2008-12-01,50.7028
2008-11-28,50.8634
2008-11-26,51.0235
2008-11-25,51.1833
2008-11-24,51.3428
2008-11-21,51.5018
2008-11-20,51.6602
2008-11-19,51.8178
2008-11-18,51.9744
2008-11-17,52.1300
2008-11-14,52.2847
2008-11-13,52.4384
2008-11-12,52.5905
2008-11-11,52.7409
2008-11-10,52.8892
2008-11-07,53.0352
2008-11-06,53.1791
2008-11-05,53.3212
2008-11-04,53.4613
2008-11-03,53.5997
2008-10-31,53.7369
2008-10-30,53.8729
2008-10-29,54.0078
2008-10-28,54.1412
2008-10-27,54.2735
2008-10-24,54.4042
2008-10-23,54.5326
2008-10-22,54.6588
2008-10-21,54.7825
2008-10-20,54.9034
2008-10-17,55.0219
2008-10-16,55.1380
2008-10-15,55.2517
2008-10-14,55.3630
2008-10-13,55.4719
2008-10-10,55.5786
2008-10-09,55.6831
2008-10-08,55.7847
2008-10-07,55.8834
2008-10-06,55.9794
2008-10-03,56.0728
2008-10-02,56.1638
2008-10-01,56.2526
2008-09-30,56.3394
2008-09-29,56.4245
2008-09-26,56.5077
2008-09-25,56.5890
2008-09-24,56.6687
2008-09-23,56.7470
2008-09-22,56.8236
2008-09-19,56.8986
2008-09-18,56.9721
2008-09-17,57.0442
2008-09-16,57.1149
2008-09-15,57.1844
2008-09-12,57.2531
2008-09-11,57.3214
2008-09-10,57.3894
2008-09-09,57.4569
2008-09-08,57.5241
2008-09-05,57.5911
2008-09-04,57.6581
2008-09-03,57.7252
2008-09-02,57.7922
2008-08-29,57.8596
2008-08-28,57.9272
2008-08-27,57.9951
2008-08-26,58.0638
2008-08-25,58.1333
2008-08-22,58.2034
2008-08-21,58.2741
2008-08-20,58.3457
2008-08-19,58.4180
2008-08-18,58.4911
2008-08-15,58.5653
2008-08-14,58.6402
2008-08-13,58.7158
2008-08-12,58.7920
2008-08-11,58.8689
2008-08-08,58.9466
2008-08-07,59.0252
2008-08-06,59.1045
2008-08-05,59.1843
2008-08-04,59.2650
2008-08-01,59.3467
2008-07-31,59.4292
2008-07-30,59.5123
2008-07-29,59.5959
2008-07-28,59.6797
2008-07-25,59.7636
2008-07-24,59.8477
2008-07-23,59.9321
2008-07-22,60.0165
2008-07-21,60.1012
2008-07-18,60.1862
2008-07-17,60.2716
2008-07-16,60.3573
2008-07-15,60.4433
2008-07-14,60.5297
2008-07-11,60.6163
2008-07-10,60.7027
2008-07-09,60.7887
2008-07-08,60.8746
2008-07-07,60.9601
2008-07-03,61.0454
2008-07-02,61.1305
2008-07-01,61.2158
2008-06-30,61.3013
2008-06-27,61.3871
2008-06-26,61.4731
2008-06-25,61.5591
2008-06-24,61.6450
2008-06-23,61.7307
2008-06-20,61.8169
2008-06-19,61.9037
2008-06-18,61.9914
2008-06-17,62.0806
2008-06-16,62.1709
2008-06-13,62.2626
2008-06-12,62.3555
2008-06-11,62.4497
2008-06-10,62.5450
2008-06-09,62.6410
2008-06-06,62.7381
2008-06-05,62.8361
2008-06-04,62.9347
2008-06-03,63.0340
2008-06-02,63.1340
2008-05-30,63.2350
2008-05-29,63.3372
2008-05-28,63.4404
2008-05-27,63.5442
2008-05-23,63.6486
2008-05-22,63.7538
2008-05-21,63.8597
2008-05-20,63.9662
2008-05-19,64.0731
2008-05-16,64.1809
2008-05-15,64.2896
2008-05-14,64.3992
2008-05-13,64.5101
2008-05-12,64.6221
2008-05-09,64.7352
2008-05-08,64.8494
2008-05-07,64.9644
2008-05-06,65.0804
2008-05-05,65.1973
2008-05-02,65.3147
2008-05-01,65.4323
2008-04-30,65.5500
2008-04-29,65.6681
2008-04-28,65.7866
2008-04-25,65.9054
2008-04-24,66.0242
2008-04-23,66.1430
2008-04-22,66.2614
2008-04-21,66.3796
2008-04-18,66.4973
2008-04-17,66.6149
2008-04-16,66.7323
2008-04-15,66.8495
2008-04-14,66.9664
2008-04-11,67.0827
2008-04-10,67.1984
2008-04-09,67.3131
2008-04-08,67.4270
2008-04-07,67.5400
2008-04-04,67.6519
2008-04-03,67.7624
2008-04-02,67.8715
2008-04-01,67.9790
2008-03-31,68.0852
2008-03-28,68.1898
2008-03-27,68.2928
2008-03-26,68.3940
2008-03-25,68.4936
2008-03-24,68.5916
2008-03-20,68.6884
2008-03-19,68.7839
2008-03-18,68.8784
2008-03-17,68.9718
2008-03-14,69.0642
2008-03-13,69.1558
2008-03-12,69.2462
2008-03-11,69.3352
2008-03-10,69.4226
2008-03-07,69.5085
2008-03-06,69.5929
2008-03-05,69.6760
2008-03-04,69.7577
2008-03-03,69.8378
2008-02-29,69.9159
2008-02-28,69.9920
2008-02-27,70.0660
2008-02-26,70.1377
2008-02-25,70.2071
2008-02-22,70.2740
2008-02-21,70.3385
2008-02-20,70.4007
2008-02-19,70.4604
2008-02-15,70.5178
2008-02-14,70.5731
2008-02-13,70.6265
2008-02-12,70.6780
2008-02-11,70.7280
2008-02-08,70.7765
2008-02-07,70.8234
2008-02-06,70.8686
2008-02-05,70.9119
2008-02-04,70.9536
2008-02-01,70.9936
2008-01-31,71.0325
2008-01-30,71.0701
2008-01-29,71.1065
2008-01-28,71.1415
2008-01-25,71.1750
2008-01-24,71.2068
2008-01-23,71.2366
2008-01-22,71.2645
2008-01-18,71.2906
2008-01-17,71.3147
2008-01-16,71.3367
2008-01-15,71.3568
2008-01-14,71.3750
2008-01-11,71.3911
2008-01-10,71.4056
2008-01-09,71.4185
2008-01-08,71.4302
2008-01-07,71.4407
2008-01-04,71.4495
2008-01-03,71.4566
2008-01-02,71.4620
2007-12-31,71.4659
2007-12-28,71.4681
2007-12-27,71.4683
2007-12-26,71.4665
2007-12-24,71.4624
2007-12-21,71.4563
2007-12-20,71.4481
2007-12-19,71.4376
2007-12-18,71.4248
2007-12-17,71.4095
2007-12-14,71.3919
2007-12-13,71.3717
2007-12-12,71.3489
2007-12-11,71.3239
2007-12-10,71.2965
2007-12-07,71.2670
2007-12-06,71.2360
2007-12-05,71.2036
2007-12-04,71.1697
2007-12-03,71.1342
2007-11-30,71.0972
2007-11-29,71.0589
2007-11-28,71.0194
2007-11-27,70.9786
2007-11-26,70.9367
2007-11-23,70.8937
2007-11-21,70.8495
2007-11-20,70.8043
2007-11-19,70.7581
2007-11-16,70.7109
2007-11-15,70.6628
2007-11-14,70.6142
2007-11-13,70.5649
2007-11-12,70.5146
2007-11-09,70.4633
2007-11-08,70.4110
2007-11-07,70.3578
2007-11-06,70.3038
2007-11-05,70.2490
2007-11-02,70.1932
2007-11-01,70.1365
2007-10-31,70.0792
2007-10-30,70.0213
2007-10-29,69.9627
2007-10-26,69.9033
2007-10-25,69.8433
2007-10-24,69.7823
2007-10-23,69.7202
2007-10-22,69.6569
2007-10-19,69.5924
2007-10-18,69.5266
2007-10-17,69.4597
2007-10-16,69.3920
2007-10-15,69.3234
2007-10-12,69.2543
2007-10-11,69.1845
2007-10-10,69.1141
2007-10-09,69.0431
2007-10-08,68.9718
2007-10-05,68.9004
2007-10-04,68.8291
2007-10-03,68.7581
2007-10-02,68.6877
2007-10-01,68.6178
2007-09-28,68.5485
2007-09-27,68.4799
2007-09-26,68.4117
2007-09-25,68.3441
2007-09-24,68.2772
2007-09-21,68.2108
2007-09-20,68.1448
2007-09-19,68.0793
2007-09-18,68.0140
2007-09-17,67.9488
2007-09-14,67.8834
2007-09-13,67.8179
2007-09-12,67.7525
2007-09-11,67.6873
2007-09-10,67.6224
2007-09-07,67.5575
2007-09-06,67.4926
2007-09-05,67.4280
2007-09-04,67.3635
2007-08-31,67.2990
2007-08-30,67.2346
2007-08-29,67.1704
2007-08-28,67.1062
2007-08-27,67.0422
2007-08-24,66.9782
2007-08-23,66.9141
2007-08-22,66.8499
2007-08-21,66.7857
2007-08-20,66.7214
2007-08-17,66.6570
2007-08-16,66.5923
2007-08-15,66.5273
2007-08-14,66.4616
2007-08-13,66.3955
2007-08-10,66.3294
2007-08-09,66.2635
2007-08-08,66.1975
2007-08-07,66.1316
2007-08-06,66.0660
2007-08-03,66.0007
2007-08-02,65.9359
2007-08-01,65.8715
2007-07-31,65.8078
2007-07-30,65.7446
2007-07-27,65.6820
2007-07-26,65.6201
2007-07-25,65.5592
2007-07-24,65.4992
2007-07-23,65.4403
2007-07-20,65.3822
2007-07-19,65.3248
2007-07-18,65.2678
2007-07-17,65.2110
2007-07-16,65.1542
2007-07-13,65.0973
2007-07-12,65.0403
2007-07-11,64.9830
2007-07-10,64.9253
2007-07-09,64.8673
2007-07-06,64.8089
2007-07-05,64.7503
2007-07-03,64.6912
2007-07-02,64.6318
2007-06-29,64.5718
2007-06-28,64.5112
2007-06-27,64.4498
2007-06-26,64.3876
2007-06-25,64.3243
2007-06-22,64.2604
2007-06-21,64.1961
2007-06-20,64.1318
2007-06-19,64.0677
2007-06-18,64.0036
2007-06-15,63.9392
2007-06-14,63.8747
2007-06-13,63.8102
2007-06-12,63.7457
2007-06-11,63.6812
2007-06-08,63.6164
2007-06-07,63.5514
2007-06-06,63.4865
2007-06-05,63.4215
2007-06-04,63.3564
2007-06-01,63.2913
2007-05-31,63.2262
2007-05-30,63.1609
2007-05-29,63.0955
2007-05-25,63.0300
2007-05-24,62.9645
2007-05-23,62.8990
2007-05-22,62.8334
2007-05-21,62.7676
2007-05-18,62.7017
2007-05-17,62.6355
2007-05-16,62.5689
2007-05-15,62.5020
2007-05-14,62.4347
2007-05-11,62.3670
2007-05-10,62.2991
2007-05-09,62.2308
2007-05-08,62.1620
2007-05-07,62.0927
2007-05-04,62.0232
2007-05-03,61.9533
2007-05-02,61.8827
2007-05-01,61.8114
2007-04-30,61.7395
2007-04-27,61.6673
2007-04-26,61.5948
2007-04-25,61.5221
2007-04-24,61.4492
2007-04-23,61.3763
2007-04-20,61.3031
2007-04-19,61.2296
2007-04-18,61.1556
2007-04-17,61.0813
2007-04-16,61.0068
2007-04-13,60.9319
2007-04-12,60.8568
2007-04-11,60.7819
2007-04-10,60.7072
2007-04-09,60.6328
2007-04-05,60.5587
2007-04-04,60.4849
2007-04-03,60.4115
2007-04-02,60.3389
2007-03-30,60.2671
2007-03-29,60.1958
2007-03-28,60.1251
2007-03-27,60.0551
2007-03-26,59.9860
2007-03-23,59.9177
2007-03-22,59.8503
2007-03-21,59.7839
2007-03-20,59.7182
2007-03-19,59.6531
2007-03-16,59.5887
2007-03-15,59.5249
2007-03-14,59.4617
2007-03-13,59.3992
2007-03-12,59.3372
2007-03-09,59.2759
2007-03-08,59.2154
2007-03-07,59.1556
2007-03-06,59.0964
2007-03-05,59.0377
2007-03-02,58.9796
2007-03-01,58.9220
2007-02-28,58.8648
2007-02-27,58.8084
2007-02-26,58.7530
2007-02-23,58.6987
2007-02-22,58.6458
2007-02-21,58.5943
2007-02-20,58.5442
2007-02-16,58.4955
2007-02-15,58.4483
2007-02-14,58.4026
2007-02-13,58.3586
2007-02-12,58.3162
2007-02-09,58.2755
2007-02-08,58.2366
2007-02-07,58.1995
2007-02-06,58.1641
2007-02-05,58.1306
2007-02-02,58.0990
2007-02-01,58.0693
2007-01-31,58.0415
2007-01-30,58.0156
2007-01-29,57.9913
2007-01-26,57.9681
2007-01-25,57.9460
2007-01-24,57.9250
2007-01-23,57.9052
2007-01-22,57.8866
2007-01-19,57.8693
2007-01-18,57.8530
2007-01-17,57.8377
2007-01-16,57.8233
2007-01-12,57.8100
2007-01-11,57.7974
2007-01-10,57.7856
2007-01-09,57.7744
2007-01-08,57.7641
2007-01-05,57.7548
2007-01-04,57.7466
2007-01-03,57.7394
2006-12-29,57.7333
2006-12-28,57.7279
2006-12-27,57.7230
2006-12-26,57.7186
2006-12-22,57.7145
2006-12-21,57.7109
2006-12-20,57.7077
2006-12-19,57.7050
2006-12-18,57.7029
2006-12-15,57.7011
2006-12-14,57.6997
2006-12-13,57.6983
2006-12-12,57.6968
2006-12-11,57.6954
2006-12-08,57.6944
2006-12-07,57.6935
2006-12-06,57.6928
2006-12-05,57.6925
2006-12-04,57.6929
2006-12-01,57.6938
2006-11-30,57.6948
2006-11-29,57.6958
2006-11-28,57.6968
2006-11-27,57.6978
2006-11-24,57.6989
2006-11-22,57.6999
2006-11-21,57.7009
2006-11-20,57.7018
2006-11-17,57.7025
2006-11-16,57.7028
2006-11-15,57.7029
2006-11-14,57.7026
2006-11-13,57.7015
2006-11-10,57.6995
2006-11-09,57.6964
2006-11-08,57.6921
2006-11-07,57.6866
2006-11-06,57.6799
2006-11-03,57.6718
2006-11-02,57.6624
2006-11-01,57.6521
2006-10-31,57.6413
2006-10-30,57.6298
2006-10-27,57.6174
2006-10-26,57.6041
2006-10-25,57.5899
2006-10-24,57.5746
2006-10-23,57.5582
2006-10-20,57.5407
2006-10-19,57.5223
2006-10-18,57.5029
2006-10-17,57.4826
2006-10-16,57.4614
2006-10-13,57.4392
2006-10-12,57.4161
2006-10-11,57.3917
2006-10-10,57.3662
2006-10-09,57.3397
2006-10-06,57.3122
2006-10-05,57.2835
2006-10-04,57.2534
2006-10-03,57.2220
2006-10-02,57.1891
2006-09-29,57.1546
2006-09-28,57.1182
2006-09-27,57.0799
2006-09-26,57.0398
2006-09-25,56.9978
2006-09-22,56.9542
2006-09-21,56.9090
2006-09-20,56.8621
2006-09-19,56.8138
2006-09-18,56.7639
2006-09-15,56.7122
2006-09-14,56.6587
2006-09-13,56.6033
2006-09-12,56.5458
2006-09-11,56.4866
2006-09-08,56.4254
2006-09-07,56.3625
2006-09-06,56.2978
2006-09-05,56.2313
2006-09-01,56.1632
2006-08-31,56.0935
2006-08-30,56.0225
2006-08-29,55.9500
2006-08-28,55.8763
2006-08-25,55.8012
2006-08-24,55.7248
2006-08-23,55.6473
2006-08-22,55.5686
2006-08-21,55.4889
2006-08-18,55.4081
2006-08-17,55.3262
2006-08-16,55.2434
2006-08-15,55.1597
2006-08-14,55.0750
2006-08-11,54.9892
2006-08-10,54.9025
2006-08-09,54.8148
2006-08-08,54.7261
2006-08-07,54.6367
2006-08-04,54.5468
2006-08-03,54.4566
2006-08-02,54.3661
2006-08-01,54.2755
2006-07-31,54.1845
2006-07-28,54.0935
2006-07-27,54.0023
2006-07-26,53.9112
2006-07-25,53.8200
2006-07-24,53.7290
2006-07-21,53.6383
2006-07-20,53.5478
2006-07-19,53.4573
2006-07-18,53.3667
2006-07-17,53.2763
2006-07-14,53.1857
2006-07-13,53.0949
2006-07-12,53.0038
2006-07-11,52.9125
2006-07-10,52.8211
2006-07-07,52.7296
2006-07-06,52.6380
2006-07-05,52.5464
2006-07-03,52.4548
2006-06-30,52.3633
2006-06-29,52.2720
2006-06-28,52.1810
2006-06-27,52.0905
2006-06-26,52.0005
2006-06-23,51.9106
2006-06-22,51.8214
2006-06-21,51.7330
2006-06-20,51.6454
2006-06-19,51.5589
2006-06-16,51.4735
2006-06-15,51.3893
2006-06-14,51.3064
2006-06-13,51.2249
2006-06-12,51.1443
2006-06-09,51.0643
2006-06-08,50.9850
2006-06-07,50.9063
2006-06-06,50.8284
2006-06-05,50.7510
2006-06-02,50.6743
2006-06-01,50.5983
2006-05-31,50.5233
2006-05-30,50.4491
2006-05-26,50.3755
2006-05-25,50.3024
2006-05-24,50.2300
2006-05-23,50.1582
2006-05-22,50.0868
2006-05-19,50.0161
2006-05-18,49.9462
2006-05-17,49.8768
2006-05-16,49.8079
2006-05-15,49.7397
2006-05-12,49.6722
2006-05-11,49.6056
2006-05-10,49.5399
2006-05-09,49.4750
2006-05-08,49.4111
2006-05-05,49.3480
2006-05-04,49.2859
2006-05-03,49.2247
2006-05-02,49.1644
2006-05-01,49.1048
2006-04-28,49.0461
2006-04-27,48.9880
2006-04-26,48.9305
2006-04-25,48.8737
2006-04-24,48.8179
2006-04-21,48.7629
2006-04-20,48.7088
2006-04-19,48.6557
2006-04-18,48.6033
2006-04-17,48.5519
2006-04-13,48.5010
2006-04-12,48.4509
2006-04-11,48.4015
2006-04-10,48.3527
2006-04-07,48.3045
2006-04-06,48.2572
2006-04-05,48.2107
2006-04-04,48.1650
2006-04-03,48.1203
2006-03-31,48.0764
2006-03-30,48.0334
2006-03-29,47.9911
2006-03-28,47.9497
2006-03-27,47.9093
2006-03-24,47.8699
2006-03-23,47.8314
2006-03-22,47.7939
2006-03-21,47.7574
2006-03-20,47.7218
2006-03-17,47.6867
2006-03-16,47.6523
2006-03-15,47.6185
2006-03-14,47.5851
2006-03-13,47.5519
2006-03-10,47.5189
2006-03-09,47.4861
2006-03-08,47.4535
2006-03-07,47.4210
2006-03-06,47.3885
2006-03-03,47.3561
2006-03-02,47.3236
2006-03-01,47.2910
2006-02-28,47.2583
2006-02-27,47.2254
2006-02-24,47.1925
2006-02-23,47.1595
2006-02-22,47.1266
2006-02-21,47.0937
2006-02-17,47.0608
2006-02-16,47.0281
2006-02-15,46.9957
2006-02-14,46.9638
2006-02-13,46.9324
2006-02-10,46.9013
2006-02-09,46.8706
2006-02-08,46.8401
2006-02-07,46.8097
2006-02-06,46.7793
2006-02-03,46.7490
2006-02-02,46.7185
2006-02-01,46.6879
2006-01-31,46.6572
2006-01-30,46.6264
2006-01-27,46.5954
2006-01-26,46.5643
2006-01-25,46.5329
2006-01-24,46.5012
2006-01-23,46.4688
2006-01-20,46.4360
2006-01-19,46.4025
2006-01-18,46.3684
2006-01-17,46.3337
2006-01-13,46.2985
2006-01-12,46.2627
2006-01-11,46.2265
2006-01-10,46.1897
2006-01-09,46.1526
2006-01-06,46.1149
2006-01-05,46.0766
2006-01-04,46.0379
2006-01-03,45.9986
2005-12-30,45.9590
2005-12-29,45.9189
2005-12-28,45.8785
2005-12-27,45.8379
2005-12-23,45.7971
2005-12-22,45.7559
2005-12-21,45.7145
2005-12-20,45.6730
2005-12-19,45.6312
2005-12-16,45.5893
2005-12-15,45.5470
2005-12-14,45.5045
2005-12-13,45.4615
2005-12-12,45.4181
2005-12-09,45.3743
2005-12-08,45.3301
2005-12-07,45.2854
2005-12-06,45.2402
2005-12-05,45.1946
2005-12-02,45.1484
2005-12-01,45.1018
2005-11-30,45.0549
2005-11-29,45.0076
2005-11-28,44.9598
2005-11-25,44.9116
2005-11-23,44.8629
2005-11-22,44.8137
2005-11-21,44.7640
2005-11-18,44.7138
2005-11-17,44.6630
2005-11-16,44.6120
2005-11-15,44.5606
2005-11-14,44.5090
2005-11-11,44.4570
2005-11-10,44.4045
2005-11-09,44.3512
2005-11-08,44.2973
2005-11-07,44.2423
2005-11-04,44.1865
2005-11-03,44.1297
2005-11-02,44.0722
2005-11-01,44.0139
2005-10-31,43.9547
2005-10-28,43.8945
2005-10-27,43.8334
2005-10-26,43.7713
2005-10-25,43.7081
2005-10-24,43.6440
2005-10-21,43.5790
2005-10-20,43.5132
2005-10-19,43.4467
2005-10-18,43.3795
2005-10-17,43.3118
2005-10-14,43.2437
2005-10-13,43.1752
2005-10-12,43.1065
2005-10-11,43.0375
2005-10-10,42.9683
2005-10-07,42.8988
2005-10-06,42.8293
2005-10-05,42.7598
2005-10-04,42.6903
2005-10-03,42.6208
2005-09-30,42.5513
2005-09-29,42.4816
2005-09-28,42.4119
2005-09-27,42.3421
2005-09-26,42.2722
2005-09-23,42.2023
2005-09-22,42.1322
2005-09-21,42.0620
2005-09-20,41.9917
2005-09-19,41.9213
2005-09-16,41.8510
2005-09-15,41.7807
2005-09-14,41.7104
2005-09-13,41.6402
2005-09-12,41.5701
2005-09-09,41.5003
2005-09-08,41.4308
2005-09-07,41.3616
2005-09-06,41.2927
2005-09-02,41.2241
2005-09-01,41.1558
2005-08-31,41.0875
2005-08-30,41.0195
2005-08-29,40.9516
2005-08-26,40.8840
2005-08-25,40.8167
2005-08-24,40.7495
2005-08-23,40.6826
2005-08-22,40.6157
2005-08-19,40.5489
2005-08-18,40.4822
2005-08-17,40.4155
2005-08-16,40.3490
2005-08-15,40.2826
2005-08-12,40.2164
2005-08-11,40.1505
2005-08-10,40.0847
2005-08-09,40.0191
2005-08-08,39.9536
2005-08-05,39.8883
2005-08-04,39.8230
2005-08-03,39.7576
2005-08-02,39.6923
2005-08-01,39.6271
2005-07-29,39.5619
2005-07-28,39.4968
2005-07-27,39.4316
2005-07-26,39.3663
2005-07-25,39.3012
2005-07-22,39.2363
2005-07-21,39.1720
2005-07-20,39.1083
2005-07-19,39.0451
2005-07-18,38.9825
2005-07-15,38.9207
2005-07-14,38.8595
2005-07-13,38.7992
2005-07-12,38.7397
2005-07-11,38.6808
2005-07-08,38.6225
2005-07-07,38.5649
2005-07-06,38.5082
2005-07-05,38.4522
2005-07-01,38.3970
2005-06-30,38.3427
2005-06-29,38.2892
2005-06-28,38.2369
2005-06-27,38.1853
2005-06-24,38.1346
2005-06-23,38.0847
2005-06-22,38.0358
2005-06-21,37.9879
2005-06-20,37.9411
2005-06-17,37.8955
2005-06-16,37.8510
2005-06-15,37.8077
2005-06-14,37.7655
2005-06-13,37.7244
2005-06-10,37.6843
2005-06-09,37.6451
2005-06-08,37.6068
2005-06-07,37.5695
2005-06-06,37.5331
2005-06-03,37.4977
2005-06-02,37.4632
2005-06-01,37.4297
2005-05-31,37.3973
2005-05-27,37.3657
2005-05-26,37.3351
2005-05-25,37.3052
2005-05-24,37.2761
2005-05-23,37.2474
2005-05-20,37.2192
2005-05-19,37.1914
2005-05-18,37.1641
2005-05-17,37.1372
2005-05-16,37.1106
2005-05-13,37.0844
2005-05-12,37.0584
2005-05-11,37.0326
2005-05-10,37.0070
2005-05-09,36.9816
2005-05-06,36.9565
2005-05-05,36.9315
2005-05-04,36.9067
2005-05-03,36.8822
2005-05-02,36.8579
2005-04-29,36.8338
2005-04-28,36.8097
2005-04-27,36.7854
2005-04-26,36.7611
2005-04-25,36.7368
2005-04-22,36.7126
2005-04-21,36.6885
2005-04-20,36.6643
2005-04-19,36.6402
2005-04-18,36.6159
2005-04-15,36.5916
2005-04-14,36.5674
2005-04-13,36.5430
2005-04-12,36.5186
2005-04-11,36.4942
2005-04-08,36.4698
2005-04-07,36.4457
2005-04-06,36.4214
2005-04-05,36.3973
2005-04-04,36.3733
2005-04-01,36.3495
2005-03-31,36.3261
2005-03-30,36.3032
2005-03-29,36.2806
2005-03-28,36.2585
2005-03-24,36.2369
2005-03-23,36.2157
2005-03-22,36.1949
2005-03-21,36.1744
2005-03-18,36.1541
2005-03-17,36.1341
2005-03-16,36.1145
2005-03-15,36.0952
2005-03-14,36.0762
2005-03-11,36.0575
2005-03-10,36.0391
2005-03-09,36.0208
2005-03-08,36.0026
2005-03-07,35.9845
2005-03-04,35.9664
2005-03-03,35.9484
2005-03-02,35.9304
2005-03-01,35.9124
2005-02-28,35.8941
2005-02-25,35.8755
2005-02-24,35.8564
2005-02-23,35.8369
2005-02-22,35.8168
2005-02-18,35.7964
2005-02-17,35.7755
2005-02-16,35.7540
2005-02-15,35.7319
2005-02-14,35.7092
2005-02-11,35.6858
2005-02-10,35.6617
2005-02-09,35.6369
2005-02-08,35.6111
2005-02-07,35.5845
2005-02-04,35.5570
2005-02-03,35.5285
2005-02-02,35.4989
2005-02-01,35.4683
2005-01-31,35.4368
2005-01-28,35.4042
2005-01-27,35.3705
2005-01-26,35.3358
2005-01-25,35.3001
2005-01-24,35.2634
